input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,webserver,final_url,tls_mismatched,cdn_name,cdn,tls_expired,tls_self_signed,location
support-officeathand.att.com,,503,3600,support-officeathand.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-02-01T23:59:59Z,"CN=*.na235.force.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.na235.force.com,"salesforce.com, inc.",*.na97.content.force.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6e361c9689105073f69ea556a307bc91,c1e077f2202550ec1ed72c5b62267b3c2684f0bc930e93ac976c797c82cc3fd1,True,ctls,support-officeathand.att.com,443,https://support-officeathand.att.com:443,https,text/html,GET,136.146.21.164,/,-1196909760,136.146.27.164,Salesforce,46,False,url=https://asecare.att.com/product/care-support-for-ringcentral-office-at-hand-from-att/,,,True,,,,,
support.att.com,404 Not Found,404,179,support.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=connectech.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",connectech.att.com,"AT&T Services, Inc.",remotesupport.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,87212f949209219e490a35cc0cb440fb,db6520120e5fcf6f11d1cacdecf8109d53aefb93ea7b8c9a161a89a9b240ff4c,,ctls,support.att.com,443,https://support.att.com:443,https,text/html,GET,20.75.101.58,/,-1646985303,20.75.101.58,,8,False,,Microsoft-Azure-Application-Gateway/v2,,True,,,,,
sustainability.att.com,AT&T Sustainability Reporting,200,20521,sustainability.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,sustainability.att.com,443,https://sustainability.att.com:443,https,text/html,GET,104.111.217.97,/,-2032617227,2a02:26f0:1700:381::2db1,HSTS,271,False,,,,,,,,,
sweepstakesauth.att.com,Authentication Service,200,5128,sweepstakesauth.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,sweepstakesauth.att.com,443,https://sweepstakesauth.att.com:443,https,text/html,GET,104.111.217.97,/,1772087922,2a02:26f0:1700:381::2db1,Microsoft ASP.NET:4.0.30319,22,False,,,,,,,,,
sxm360iotgw.att.com,403 Forbidden,403,179,sxm360iotgw.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-05-14T23:59:59Z,"CN=sxm360iotgw.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",sxm360iotgw.att.com,"AT&T Services, Inc.",sxm360iotgw.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0403f54a277a5a0453abcaeebc5220a2,f337041155170d70e8e98f265b3ce7b82e2476f805001db746030055a7f78f2b,,ctls,sxm360iotgw.att.com,443,https://sxm360iotgw.att.com:443,https,text/html,GET,20.85.57.166,/,1525958878,20.85.57.166,,8,False,,Microsoft-Azure-Application-Gateway/v2,,,,,,,
sxmchrysleriotgw.att.com,403 Forbidden,403,179,sxmchrysleriotgw.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-05-14T23:59:59Z,"CN=sxmchrysleriotgw.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",sxmchrysleriotgw.att.com,"AT&T Services, Inc.",sxmchrysleriotgw.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,c5cf188c80f40716259c83e56dff93ac,1340d0e1384767b75c74ef7319aae8b595ecfbc6ac5da8d209e20d8fce494c5f,,ctls,sxmchrysleriotgw.att.com,443,https://sxmchrysleriotgw.att.com:443,https,text/html,GET,20.85.57.166,/,1525958878,20.85.57.166,,8,False,,Microsoft-Azure-Application-Gateway/v2,,,,,,,
synaptic.att.com,,200,5529,www.synaptic.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=san1.attssl.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",san1.attssl.com,"AT&T Services, Inc.",www.uverse.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,26a6bc9674c1e1c53d60c7ca89f91674,32168f045d06d97f758f10301d61cfb83783c1579f2c061a21c267e8ce5db54e,,ctls,www.synaptic.att.com,443,https://synaptic.att.com:443,https,text/html,GET,52.252.55.147,/,-1321617880,52.252.55.147,HSTS,12,False,URL=/clouduser/synaptic_welcome.htm,,https://www.synaptic.att.com/,,azure,True,,,
sync.att.com,Error,503,175,sync.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,sync.att.com,443,https://sync.att.com:443,https,text/html,GET,2.23.197.91,/,1758459016,2a02:26f0:480:986::2db1,,5,False,,,,,,,,,
systemmigrationtraining.att.com,ATT Login Redirect,200,2429,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,11391cc56839760035d38bceec3a4694,999b64f482d50ccb1e1a28bf46b5ba7fd09cad418879e76aa21fb6bf5d16dbf4,,ctls,saml.e-access.att.com,443,https://systemmigrationtraining.att.com:443,https,text/html,GET,23.192.153.80,/,-1840324437,2a02:26f0:480:991::2db1,HSTS,81,False,,,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=jZJfb5swFMXf8ykq3sFARKFWEok1%2BxMpS6KG7mEvkWMuwRLYnq9p128%2FY7qum9Rqfjy%2Bv%2BNzj7xA1nealoNt5R38GADt7Mqdn30nkfrLZTAYSRVDgVSyHpBaTo%2Fl1y1No5hqo6ziqgv%2Bwd6nGCIYK5ScsM16Gex3H7f7z5vdqUmLOIcYrudngIYVN4xfF0We5zdFWszzOmPneZ7VzYR%2BA4POZxk422A2uSEOsJFombROj9N5GOdhklRxRrOMJsn3CV27ZYVk1uOttRopIWP2CELGOSBGzNqIq54IJxPUSMqq2qwPp624tLZVA4IH0ph06iKetzk8V%2FJByFrIy%2FtNnKchpF%2Bq6hAe9sdqMil%2FN3SrJA49mCOYB8Hh%2Fm77KuwTWuh7cTF%2BC2uYkM7sJfajDrmTQVqiu8EFRKIk%2BKjhmDtEVIR1FsxYwwOcGMdItzpY%2BQyLcYb6Os3qP99ckNfQHxtNd253153qBH%2Fy%2Bng%2BKdMz%2B3ZFSZR4RdRh40fpIFEDF42AOnixKbtOPd4aYBaWgTUDBFdkNZuy%2FP27V78A&RelayState=%2F,,,,,,
tags.att.com,Invalid URL,400,209,tags.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,tags.att.com,443,https://tags.att.com:443,https,text/html,GET,2.23.197.91,/,178718702,2a02:26f0:480:986::2db1,,8,False,,AkamaiGHost,,,,,,,
tallyapi-lgw-tst.att.com,,404,48,tallyapi-lgw-tst.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-12T23:59:59Z,"CN=tallyapi-lgw-tst.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",tallyapi-lgw-tst.att.com,"AT&T Services, Inc.",tallyapi-lgw-tst.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,c3ece564b1234ef2630ca03abab555fa,b0b16f2fe839057a8ea782d143711bac49c75c43f8110b57845ffa8f53910408,,ctls,tallyapi-lgw-tst.att.com,443,https://tallyapi-lgw-tst.att.com:443,https,application/json,GET,144.161.114.178,/,834205737,144.161.114.178,,1,False,,,,,,,,,
tandamgmt.att.com,,404,48,tandamgmt.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-03-12T23:59:59Z,"CN=tandamgmt.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",tandamgmt.att.com,"AT&T Services, Inc.",tandamgmt.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,6288cdbfa8a87372b6aa2fa51e6d6a57,019c9470209da47655fb20e62d414fc76f750cafef82a383fd6d434c034bc460,,ctls,tandamgmt.att.com,443,https://tandamgmt.att.com:443,https,application/json,GET,144.161.75.79,/,834205737,144.161.75.79,,1,False,,,,,,,,,
tchosted.att.com,,403,17,tchosted.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,tchosted.att.com,443,https://tchosted.att.com:443,https,text/html,GET,23.192.153.80,/,705310108,2a02:26f0:480:986::2db1,HSTS,1,False,,,,,,,,,
tchosted.bus.att.com,HTTP Status 404 – Not Found,404,431,tchosted.bus.att.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-02-02T23:59:59Z,"CN=eservices.bus.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",eservices.bus.att.com,"AT&T Services, Inc.",tchosted.bus.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,65dc5d4251daead4d18f8606d1ef7a09,6f62854a303f7e303ca8d74f3711dcbda2babafda7c9d8c5e8a1e728b03ef45c,,ctls,tchosted.bus.att.com,443,https://tchosted.bus.att.com:443,https,text/html,GET,144.160.149.155,/,664806183,2001:1890:1c00:3221::4:102d,mod_jk:1.2.48,1,False,,Apache/2.4.57 (Unix) OpenSSL/1.1.1t mod_jk/1.2.48,,,,,,,
tchosted.business.att.com,Invalid URL,400,209,tchosted.business.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-20T23:59:59Z,"CN=business.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",business.att.com,"AT&T Services, Inc.",bizsummit.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,db455b13e5f09d1e58f7f63879e2f6e2,bd75bf74f76d60cab2d7b05956b6c961f5a95039ec8fb5759f0ac827f5af2681,,ctls,tchosted.business.att.com,443,https://tchosted.business.att.com:443,https,text/html,GET,95.101.111.155,/,204285722,95.101.111.139,,8,False,,AkamaiGHost,,,,,,,
tchosted.cnm.att.com,HTTP Status 500 – Internal Server Error,500,455,tchosted.cnm.att.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-28T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.cnm.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",www.cnm.att.com,"AT&T Services, Inc.",tchosted.cnm.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,76b03d34682461eb15f0b3d3f3f008dd,81da6ed55a8825a6f1f968c2204b7f32963973ead3a1aa5d8b3939ec09def2d7,,ctls,tchosted.cnm.att.com,443,https://tchosted.cnm.att.com:443,https,text/html,GET,144.160.149.163,/,-230353730,2001:1890:1c00:3221::4:1035,mod_jk:1.2.48,1,False,,Apache/2.4.57 (Unix) OpenSSL/1.1.1t mod_jk/1.2.48,,,,,,,
tchosted.e-access.att.com,AT&T Global Logon,200,2345,tchosted.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=www.e-access.att.com, O=AT and T Services\, Inc., L=Southfield, ST=Michigan, C=US",www.e-access.att.com,"AT and T Services, Inc.",www.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1ce18c4938a988754fce741a3abf5ea9,12a308699bf29bbc5be0434a85b1f056e2e7ece25c3850fd7cef2d4f29bde366,,ctls,tchosted.e-access.att.com,443,https://tchosted.e-access.att.com:443,https,text/html,GET,144.160.125.124,/,87212129,2001:1890:1c00:6237::4:1001,HSTS,83,False,,,,True,,,,,
tchosted.firstnet.att.com,,200,7946,wireless.firstnet.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=firstnet.attssl.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",firstnet.attssl.com,"AT&T Services, Inc.",cjis.test.flogin.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,c415184a3b4320ff371c4281ea6b8cb8,991b23531fae52e1fdc6d9331c01b3c0aff86a69891f5fa8ec4b250c95701d7c,,ctls,wireless.firstnet.att.com,443,https://tchosted.firstnet.att.com:443,https,text/html,GET,23.201.244.3,/,1826555612,2a02:26f0:480:995::1799,HSTS,77,False,*.inq.com,,https://wireless.firstnet.att.com/,,,,,,
tchosted.synaptic.att.com,,200,5528,www.synaptic.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=san1.attssl.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",san1.attssl.com,"AT&T Services, Inc.",www.uverse.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,26a6bc9674c1e1c53d60c7ca89f91674,32168f045d06d97f758f10301d61cfb83783c1579f2c061a21c267e8ce5db54e,,ctls,www.synaptic.att.com,443,https://tchosted.synaptic.att.com:443,https,text/html,GET,104.102.33.105,/,-1321617880,2a02:26f0:480:99d::24fb,HSTS,12,False,URL=/clouduser/synaptic_welcome.htm,,https://www.synaptic.att.com/,,,,,,
tchosted.wireless.att.com,AT&T Official Site | Our Best Wireless & Internet Service,200,1482005,www.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,www.att.com,443,https://tchosted.wireless.att.com:443,https,text/html,GET,23.201.250.19,/,943712270,2a02:26f0:480:9a3::1db4,Java,833,False,,,https://www.att.com/,,,,,,
tdce.att.com,Error,503,176,tdce.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,tdce.att.com,443,https://tdce.att.com:443,https,text/html,GET,72.246.169.113,/,938004193,2a02:26f0:1700:381::2db1,,5,False,,,,,,,,,
tdctest.att.com,,400,16,tdctest.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-21T00:00:00Z,2024-06-20T23:59:59Z,"CN=zlty10263.enaf.vci.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",zlty10263.enaf.vci.att.com,"AT&T Services, Inc.",tdctest.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,6adc38441e25e8456d692eca48140c3b,78f91414572bd0944351d877fa34550e4b45f125f01785be67902a751744de7f,,ctls,tdctest.att.com,443,https://tdctest.att.com:443,https,text/html,GET,144.161.114.50,/,-1759503728,144.161.114.50,,1,False,,,,,,,,,
tdm.att.com,Error 503--Service Unavailable,503,1307,tdm.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=tdm.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",tdm.att.com,"AT&T Services, Inc.",zlpy17794.enaf.vci.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9f59fefd90fd865af5fc66cd16cb2d62,9d9b136c4d4a358e812f19809712932be3b0833253f3b8755356ce4fdb796ded,,ctls,tdm.att.com,443,https://tdm.att.com:443,https,text/html,GET,144.160.19.169,/,-2113408924,144.160.19.169,,20,False,,,https://tdm.att.com/console-selfservice/,,,,,,
tdmtest.att.com,Error 503--Service Unavailable,503,1307,tdmtest.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-02-20T23:59:59Z,"CN=tdmtest.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",tdmtest.att.com,"AT&T Services, Inc.",zlt16556.enaf.vci.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,5b9335dcc3b5f31fc0fd97bcbfd709f9,91404c2af3d92ae7bd7a127e23ed90aad952b99616ad1091349e26ba84aca398,,ctls,tdmtest.att.com,443,https://tdmtest.att.com:443,https,text/html,GET,144.161.106.249,/,-2113408924,144.161.106.249,,20,False,,,https://tdmtest.att.com/console-selfservice/,,,,,,
tdp.att.com,Error,503,175,tdp.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,tdp.att.com,443,https://tdp.att.com:443,https,text/html,GET,23.192.153.80,/,-1578379912,2a02:26f0:480:986::2db1,,5,False,,,,,,,,,
teams-bot-gateway.cloud.att.com,,200,,teams-bot-gateway.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T00:00:00Z,2024-01-18T23:59:59Z,"CN=teams-bot-gateway.cloud.att.com, O=AT and T Services\, Inc., L=Dallas, ST=Texas, C=US",teams-bot-gateway.cloud.att.com,"AT and T Services, Inc.",teams-bot-gateway.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,77fa2fa4753ea1643255461ad1a38ccf,922ff63ab27e58de8ea29bc9f8494964425c3c85b9916d4cb79de5bfcce88308,,ctls,teams-bot-gateway.cloud.att.com,443,https://teams-bot-gateway.cloud.att.com:443,https,text/plain,GET,20.62.80.194,/,2125685474,20.62.80.194,Uvicorn,1,False,,uvicorn,,,azure,True,,,
teams-e911.att.com,,200,,teams-e911.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,teams-e911.att.com,443,https://teams-e911.att.com:443,https,text/plain,GET,72.246.169.113,/,2125685474,2a02:26f0:1700:381::2db1,HSTS,1,False,,,,,,,,,
tech360backup.att.com,Speedtest,200,4548,tech360backup.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.workplace.datto.com, O=Datto\, Inc., L=Norwalk, ST=Connecticut, C=US",*.workplace.datto.com,"Datto, Inc.",workplace.datto.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c793f75f82c1e3ed9deca723fa61cadd,3170ac2090a2d88fae8946192ac6ea2864cb9e67cdd327f4c5ebb7a9282a9b68,True,ctls,tech360backup.att.com,443,https://tech360backup.att.com:443,https,text/html,GET,161.129.208.61,/,-366337701,161.129.208.61,Apache,142,False,,Apache,,True,,,,,
techbuzz.att.com,Homepage - TechBuzz by AT&T,200,165604,techbuzz.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,techbuzz.att.com,443,https://techbuzz.att.com:443,https,text/html,GET,104.111.217.97,/,-1947659392,2a02:26f0:1700:394::2db1,Yoast SEO:17.2,2757,False,,Apache,,,,,,,
