new,host,a,soa,status_code,cdn,cdn-name,cname,ns,aaaa,has_internal_ips,internal_ips,caa,mx,txt
,session-iso-prdws-lvb.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,,,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,
,set-dev.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,seti2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sewamenyewaislam.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sf.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sf5.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfaq.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfcheckout.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfdc-tabdep.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfdc.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfldmi01-gd-drtr.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfm-taxap-lpa02.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfmc.ui.com,"52.222.144.85, 52.222.144.72, 52.222.144.84, 52.222.144.89","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,sfo3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfo6.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sfs77o3ao.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sftp5-1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sg.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sg01ssrweb.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sg1-uncover.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sgpirserver1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sgpmw3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sgsin3-corpclient-vpn11.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sh-pod4-smp-internal-services-dr.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shadow.ui.com,"18.164.52.5, 18.164.52.9, 18.164.52.88, 18.164.52.109","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",,,,,,
,shady.ui.com,"18.66.97.80, 18.66.97.128, 18.66.97.60, 18.66.97.98","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shalin1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shall-cn.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shamim.ui.com,"18.66.147.54, 18.66.147.98, 18.66.147.17, 18.66.147.46","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shaped.ui.com,"52.222.214.30, 52.222.214.54, 52.222.214.43, 52.222.214.96","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shard01.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sharon.ui.com,"99.84.191.63, 99.84.191.80, 99.84.191.2, 99.84.191.76","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shaw.ui.com,"18.66.122.86, 18.66.122.84, 18.66.122.28, 18.66.122.100","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shawn.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shca.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shdhumale.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sheetlog.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sheets.ui.com,"143.204.215.82, 143.204.215.44, 143.204.215.13, 143.204.215.110","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shegde.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shelby-ghost-9.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shelby-mentor-1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shelley.go.ubnt.com,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shence-tv.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sherylbrown-uncover.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shifen.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shift.ui.com,"52.222.214.46, 52.222.214.7, 52.222.214.36, 52.222.214.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shijing3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shiloh.ui.com,"18.66.112.58, 18.66.112.73, 18.66.112.88, 18.66.112.42","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shim.ui.com,"18.66.147.32, 18.66.147.86, 18.66.147.127, 18.66.147.18","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,shimul-safety.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shjr.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shortcode-junction.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shorten-prod-eastus2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,shutdownloads.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,,,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,
,si-b2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sice.ui.com,"18.161.97.127, 18.161.97.89, 18.161.97.45, 18.161.97.55","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,sicer.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sign.ui.com,"13.32.208.101, 13.32.208.117, 13.32.208.33, 13.32.208.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,signal-device-api.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,signal.ui.com,"52.222.236.69, 52.222.236.97, 52.222.236.111, 52.222.236.36","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,signature.ui.com,"143.204.215.28, 143.204.215.43, 143.204.215.114, 143.204.215.109","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,signprod.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,signupapisb.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,siliconvalley.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,silva.ui.com,"18.161.97.55, 18.161.97.127, 18.161.97.89, 18.161.97.45","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,silver.ui.com,"99.86.4.103, 99.86.4.117, 99.86.4.15, 99.86.4.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,silverberg.ui.com,"18.66.97.106, 18.66.97.3, 18.66.97.23, 18.66.97.65","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,silverbullet-external-ats-nk11.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,silverlight-us.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,simba.ui.com,"18.66.112.88, 18.66.112.112, 18.66.112.106, 18.66.112.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,simon.ui.com,"13.225.78.103, 13.225.78.27, 13.225.78.71, 13.225.78.43","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,simongalkov1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,simplepractice.ui.com,"52.222.214.36, 52.222.214.7, 52.222.214.111, 52.222.214.46","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,simplified.ui.com,"18.66.97.31, 18.66.97.71, 18.66.97.128, 18.66.97.77","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,simpson.ui.com,"18.160.18.37, 18.160.18.83, 18.160.18.104, 18.160.18.15",,NOERROR,True,cloudfront,,,,,,,,
,simpsons.ui.com,"13.225.78.43, 13.225.78.2, 13.225.78.33, 13.225.78.38","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,sims.ui.com,"52.222.144.85, 52.222.144.89, 52.222.144.72, 52.222.144.84","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,simulator7.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sinosserra-privacy.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,,,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,
,sirshafie7.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sitesdemo.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sitio.ui.com,"18.66.248.101, 18.66.248.89, 18.66.248.121, 18.66.248.95","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,siva.ui.com,"143.204.215.44, 143.204.215.82, 143.204.215.110, 143.204.215.13","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,sj.corp.ubnt.com,192.76.255.10,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,,,us.corp.ubnt.com,,,,,,,
,sjbdlv14-fms.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-accesspoint-a80.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-accesspoint-a9.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-adchooser-a3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-affinity-a2.go.ubnt.com,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-apollobfs-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-apollowebapi-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-appstore-a6.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-audiotouch-b1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-bartenderservice-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-clifftest-a1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-collection2cassandra-a7.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-cupcake-a8.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-enapifrontend-a3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-enapiplaylistindex-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-enhaproxy-ext2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-enperffrontend-a1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-enperfsnapshotkeyvalue-a1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-facebook-a12.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-flanneletcd-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-heroiccassandra2-a26.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-heroiccassandra2-a33.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-heroicconsumer-a5.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-kafka-a4.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-kafkazookeeper-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-lyricscass-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-messagingcassandra-b2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-notifications-a5.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-offlinecassandra-a4.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-pl4cassandra-b15.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-popcount2-b5.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-psntokenproxy-a3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-pstorage-a51.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-search-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-search-a27.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-searchrealtime-a10.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-socialgraphcass-b1.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-webgate-spclient2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-weblb-wg8.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1-wwwdb-a2.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjc1msproxy-a3.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sjwec-ccs-webconsole.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,skedulo.ui.com,"99.86.4.103, 99.86.4.117, 99.86.4.15, 99.86.4.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,skillsweb.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,skybest.ui.com,"52.222.214.36, 52.222.214.46, 52.222.214.7, 52.222.214.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,skycore.ui.com,"13.224.189.21, 13.224.189.30, 13.224.189.23, 13.224.189.123","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",,,,,,
,skyfactory.ui.com,"18.66.147.87, 18.66.147.126, 18.66.147.78, 18.66.147.50","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,skyline.ui.com,"13.249.9.99, 13.249.9.73, 13.249.9.116, 13.249.9.70","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",,,,,,
,skynet.ui.com,"13.226.153.121, 13.226.153.41, 13.226.153.96, 13.226.153.49","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,skyslope.ui.com,"13.32.151.22, 13.32.151.30, 13.32.151.36, 13.32.151.109","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,sl61p00ls.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,slack-api.dev.svc.ui.com,"54.149.163.158, 44.228.29.75","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1031.awsdns-00.org, ns-1597.awsdns-07.co.uk, ns-475.awsdns-59.com, ns-646.awsdns-16.net","2600:1f14:32d:bf02:9fe2:39ac:d96:7ae3, 2600:1f14:32d:bf00:23f1:d827:4af0:5972",,,,,
,slackwolf.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,slb7.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,sloan.ui.com,"52.84.45.30, 52.84.45.116, 52.84.45.89, 52.84.45.68","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,slt-na.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smart-home.ui.com,"52.222.236.111, 52.222.236.42, 52.222.236.46, 52.222.236.44","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,smart.ui.com,"18.155.129.55, 18.155.129.114, 18.155.129.126, 18.155.129.116","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,smartgate.go.ubnt.com,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smartss.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smash.ui.com,"108.138.85.121, 108.138.85.94, 108.138.85.44, 108.138.85.72","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,smbizguru.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smfc-lab.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smijkg.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
,smith.ui.com,"18.160.46.61, 18.160.46.123, 18.160.46.129, 18.160.46.45","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
,smiths.ui.com,"18.66.112.51, 18.66.112.121, 18.66.112.82, 18.66.112.115","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
