new,host,a,soa,status_code,caa,cname,txt,has_internal_ips,internal_ips,aaaa,ns,cdn,cdn-name,mx
,shop.roblox.com,,"dns1.p04.nsone.net, hostmaster.nsone.net",NOERROR,,shoproblox.com,,,,,"dns1.p04.nsone.net, dns2.p04.nsone.net, dns3.p04.nsone.net, dns4.p04.nsone.net, ns01.rbxinfra.net, ns02.rbxinfra.net, ns03.rbxinfra.net, ns04.rbxinfra.net",,,
,silver.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sin-full-gw.bpo-vpn.rbx.com,204.13.173.3,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sin-gw.bpo-vpn.rbx.com,204.13.173.2,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sin2-128-116-97-3.roblox.com,128.116.97.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sin4-128-116-50-3.roblox.com,128.116.50.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,singed.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,,,,
,sjc-full-gw.vpn.rbx.com,204.13.168.3,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sjc-gw.vpn.rbx.com,204.13.168.2,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,sjc1-128-116-117-3.roblox.com,128.116.117.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,skins.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,sourcegraph-poc.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,sourcegraph-prod.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com",,,,,,,,,
,sourcegraph-stage-poc.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"awstrust.com, amazonaws.com, pki.goog, amazon.com, mailto:caa-violations@roblox.com, amazontrust.com, godaddy.com, sectigo.com",,,,,,,,,
,sourcegraph-stage.rbx.com,"10.102.110.77, 10.102.110.111","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-sourcegraph-stage-1025723831.us-west-1.elb.amazonaws.com,,True,"10.102.110.77, 10.102.110.111",,,,,
,sourcegraph.rbx.com,"10.102.110.125, 10.102.110.69","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-sourcegraph-prod-3087256.us-west-1.elb.amazonaws.com,,True,"10.102.110.125, 10.102.110.69",,,,,
,split.roblox.com,128.116.114.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,staging.wiki.roblox.com,34.196.120.86,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,devrel-jira-737628674.us-east-1.elb.amazonaws.com,,,,,,,,
,starburst-blue.di.rbx.com,"10.103.76.142, 10.103.97.120, 10.103.86.160","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/starburst-blue/starburst-ingress",True,"10.103.76.142, 10.103.97.120, 10.103.86.160",,,,,
,starburst-green.di.rbx.com,"10.103.104.44, 10.103.90.34, 10.103.68.89","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.103.104.44, 10.103.90.34, 10.103.68.89",,,,,
,starburst-presto-test.di.rbx.com,"10.103.68.245, 10.103.110.0, 10.103.81.108","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/test/starburst-ingress",True,"10.103.68.245, 10.103.110.0, 10.103.81.108",,,,,
,starburst-trino-superset.di.rbx.com,"10.103.103.99, 10.103.67.0, 10.103.81.185","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/superset-prod/starburst-ingress",True,"10.103.103.99, 10.103.67.0, 10.103.81.185",,,,,
,static.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,status.roblox.com,"143.204.215.117, 143.204.215.39, 143.204.215.22, 143.204.215.43","ns-664.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,"74130580.hostedstatus.com, d6x66q5i9mv05.cloudfront.net",,,,,"ns-105.awsdns-13.com, ns-1422.awsdns-49.org, ns-1636.awsdns-12.co.uk, ns-664.awsdns-19.net",True,cloudfront,
,steel.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,studio-ecsv2.roblox.com,128.116.121.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,superset-staging.di.rbx.com,"10.102.176.215, 10.103.68.101, 10.103.84.130","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=superset-prod,external-dns/resource=ingress/prod/superset",True,"10.102.176.215, 10.103.68.101, 10.103.84.130",,,,,
,superset-test.di.rbx.com,"10.103.84.8, 10.102.186.141, 10.103.79.85","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=superset-dev,external-dns/resource=ingress/test/superset",True,"10.103.84.8, 10.102.186.141, 10.103.79.85",,,,,
,superset.di.rbx.com,"10.102.56.73, 10.102.51.146, 10.102.55.212","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-tf-superset-prod-1214978081.us-east-1.elb.amazonaws.com,,True,"10.102.56.73, 10.102.51.146, 10.102.55.212",,,,,
,syd1-128-116-51-3.roblox.com,128.116.51.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,t0-cf.roblox.com,"52.222.232.150, 52.222.232.92, 52.222.232.72, 52.222.232.64","ns-1593.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,d308ote8gknwt2.cloudfront.net,,,,,"ns-1400.awsdns-47.org, ns-1593.awsdns-07.co.uk, ns-212.awsdns-26.com, ns-998.awsdns-60.net",True,cloudfront,
,t0.roblox.com,"52.217.175.64, 3.5.19.161, 52.216.36.136, 52.217.95.0, 54.231.130.200, 52.216.53.176, 52.216.41.224, 52.217.196.64","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,7703efd3bf07ae13a5fb88055d75ed49,,,,"ns-1300.awsdns-34.org, ns-1579.awsdns-05.co.uk, ns-63.awsdns-07.com, ns-771.awsdns-32.net",,,
,t1-cf.roblox.com,"52.222.137.211, 52.222.137.171, 52.222.137.119, 52.222.137.193","ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,d3avk0i1u2a97r.cloudfront.net,,,,,"ns-537.awsdns-03.net, ns-1493.awsdns-58.org, ns-1746.awsdns-26.co.uk, ns-344.awsdns-43.com",True,cloudfront,
,t1.roblox.com,"52.217.76.246, 52.217.114.56, 52.216.88.165, 52.217.8.246, 54.231.132.16, 52.217.229.64, 3.5.11.176, 52.217.84.70","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,7703efd3bf07ae13a5fb88055d75ed49,,,,"ns-1300.awsdns-34.org, ns-1579.awsdns-05.co.uk, ns-63.awsdns-07.com, ns-771.awsdns-32.net",,,
,t2.roblox.com,"54.231.232.72, 54.231.135.248, 52.216.96.21, 54.231.204.0, 52.216.251.78, 52.216.105.5, 52.217.171.120, 54.231.224.24","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,c0979eacb5be1fee817b1513a28ff974,,,,"ns-63.awsdns-07.com, ns-771.awsdns-32.net, ns-1300.awsdns-34.org, ns-1579.awsdns-05.co.uk",,,
,t3-cf.roblox.com,,"ns-1838.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,d3k2ovwlzr9dtm.cloudfront.net,,,,,"ns-1030.awsdns-00.org, ns-1838.awsdns-37.co.uk, ns-447.awsdns-55.com, ns-746.awsdns-29.net",True,cloudfront,
,t3.roblox.com,"52.216.30.134, 52.216.17.171, 54.231.129.72, 52.217.123.56, 52.216.37.128, 52.216.208.48, 52.216.210.88, 54.231.204.224","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,c0979eacb5be1fee817b1513a28ff974,,,,"ns-1300.awsdns-34.org, ns-63.awsdns-07.com, ns-771.awsdns-32.net, ns-1579.awsdns-05.co.uk",,,
,t4-cf.roblox.com,"18.66.92.217, 18.66.92.209, 18.66.92.182, 18.66.92.178","ns-829.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,de637m32tfzmh.cloudfront.net,,,,,"ns-1069.awsdns-05.org, ns-1678.awsdns-17.co.uk, ns-417.awsdns-52.com, ns-829.awsdns-39.net",True,cloudfront,
,t5.roblox.com,"52.217.123.128, 52.216.142.54, 54.231.195.128, 52.217.137.32, 52.216.205.77, 52.217.96.78, 52.217.32.206, 52.216.58.40","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,7703efd3bf07ae13a5fb88055d75ed49,,,,"ns-771.awsdns-32.net, ns-1300.awsdns-34.org, ns-1579.awsdns-05.co.uk, ns-63.awsdns-07.com",,,
,t7-cf.roblox.com,"13.225.84.93, 13.225.84.185, 13.225.84.66, 13.225.84.40","ns-1504.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,d3j1jp7bfflqzx.cloudfront.net,,,,,"ns-794.awsdns-35.net, ns-1504.awsdns-60.org, ns-1615.awsdns-09.co.uk, ns-209.awsdns-26.com",True,cloudfront,
,t7.roblox.com,"52.217.120.104, 52.217.79.94, 52.217.142.152, 52.217.168.88, 52.217.112.24, 52.217.48.110, 52.217.230.120, 54.231.128.24","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,7703efd3bf07ae13a5fb88055d75ed49,,,,"ns-1579.awsdns-05.co.uk, ns-63.awsdns-07.com, ns-771.awsdns-32.net, ns-1300.awsdns-34.org",,,
,talent.roblox.com,"18.66.112.29, 18.66.112.68, 18.66.112.115, 18.66.112.24","ns-1487.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,d18j54k68z1bwd.cloudfront.net,,,,"2600:9000:223f:b600:6:859d:5f40:93a1, 2600:9000:223f:d200:6:859d:5f40:93a1, 2600:9000:223f:de00:6:859d:5f40:93a1, 2600:9000:223f:e00:6:859d:5f40:93a1, 2600:9000:223f:1800:6:859d:5f40:93a1, 2600:9000:223f:2e00:6:859d:5f40:93a1, 2600:9000:223f:6c00:6:859d:5f40:93a1, 2600:9000:223f:aa00:6:859d:5f40:93a1","ns-61.awsdns-07.com, ns-938.awsdns-53.net, ns-1487.awsdns-57.org, ns-1933.awsdns-49.co.uk",True,cloudfront,
,teamcity-dev.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"sectigo.com, amazonaws.com, awstrust.com, mailto:caa-violations@roblox.com, pki.goog, godaddy.com, amazontrust.com, amazon.com",,,,,,,,,
,teamcity-engine.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,teamcity-ge-dev.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,teamcity-ge-linux.rbx.com,"10.102.106.150, 10.102.107.30","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-ge-linux-731171700.us-west-1.elb.amazonaws.com,,True,"10.102.106.150, 10.102.107.30",,,,,
,teamcity-ge-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,teamcity-ge-test.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, mailto:caa-violations@roblox.com, amazonaws.com, awstrust.com, amazon.com, godaddy.com, amazontrust.com, sectigo.com",,,,,,,,,
,teamcity-ge-windows.rbx.com,"10.102.106.230, 10.102.107.20","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-ge-windows-1159050889.us-west-1.elb.amazonaws.com,,True,"10.102.106.230, 10.102.107.20",,,,,
,teamcity-pr.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,teamcity-sage-stage.rbx.com,"10.102.107.27, 10.102.106.68","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-ge-stage-1207030090.us-west-1.elb.amazonaws.com,,True,"10.102.107.27, 10.102.106.68",,"ns-1036.awsdns-01.org, ns-1850.awsdns-39.co.uk, ns-467.awsdns-58.com, ns-699.awsdns-23.net",,,
,teamcity-sage.rbx.com,"10.102.107.238, 10.102.107.179, 10.102.106.240, 10.102.106.119","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-ge-prod-1530186563.us-west-1.elb.amazonaws.com,,True,"10.102.107.238, 10.102.107.179, 10.102.106.240, 10.102.106.119",,,,,
,teamcity-stage.rbx.com,,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-stage-1860859651.us-west-1.elb.amazonaws.com,,,,,,,,
,teamcity-test.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,teamcity-web.rbx.com,"10.102.107.21, 10.102.107.70, 10.102.106.196, 10.102.106.222","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-teamcity-web-2002129941.us-west-1.elb.amazonaws.com,,True,"10.102.107.21, 10.102.107.70, 10.102.106.196, 10.102.106.222",,,,,
,teamcity.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com",,,,,,,,,
,techblog.roblox.com,104.85.0.220,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"techblog.roblox.com.edgekey.net, e6850.dscb.akamaiedge.net",,,,"2a02:26f0:b200:1b5::1ac2, 2a02:26f0:b200:194::1ac2",,,,
,test-alb-okta-default.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazontrust.com, amazon.com, pki.goog, amazonaws.com, sectigo.com, mailto:caa-violations@roblox.com, awstrust.com, godaddy.com",,,,,,,,,
,test-alb-okta.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,test-okta-asg.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,test-url.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com",,,,,,,,,
,test-url2.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,testing.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,textfilter.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,tfe-dev.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,tfe-staging.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,tfs.roblox.com,208.185.173.33,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,db109.ra.roblox.com,,,,,,,,
,tgf.roblox.com,100.20.191.133,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,client-udp-elb-08600e44dd29c6c8.elb.us-west-2.amazonaws.com,,,,,,,,
,themes.roblox.com,128.116.117.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,thumbnailsresizer.roblox.com,128.116.126.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,titanium.roblox.com,128.116.121.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,us-central-bd2.roblox.com,,,,,,,,
,tracing.roblox.com,128.116.123.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,platinum.roblox.com,,,,,,,,
,translationroles.roblox.com,128.116.126.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,translations.roblox.com,128.116.117.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,trino-adhoc.di.rbx.com,,"ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,trino-starburst-blue.di.rbx.com,"10.103.89.2, 10.103.67.95, 10.103.109.81","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=trino-prod,external-dns/resource=ingress/starburst-blue/starburst-ingress",True,"10.103.89.2, 10.103.67.95, 10.103.109.81",,,,,
,trino-superset-sb-blue.di.rbx.com,"10.102.49.6, 10.103.85.172, 10.103.75.56","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=trino-superset-production,external-dns/resource=ingress/starburst-blue/starburst-ingress",True,"10.102.49.6, 10.103.85.172, 10.103.75.56",,"ns-1013.awsdns-62.net, ns-11.awsdns-01.com, ns-1186.awsdns-20.org, ns-1655.awsdns-14.co.uk",,,
,trino-superset.di.rbx.com,"10.103.85.172, 10.103.75.56, 10.102.49.6","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,trino-superset-sb-blue.di.rbx.com,"heritage=external-dns,external-dns/owner=trino-superset-production,external-dns/resource=ingress/starburst-blue/starburst-ingress",True,"10.103.85.172, 10.103.75.56, 10.102.49.6",,,,,
,trinodb-dc-airflow-dev.di.rbx.com,"10.102.52.100, 10.103.88.149","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-trinodb-dc-airflow-dev-1137566529.us-east-1.elb.amazonaws.com,,True,"10.102.52.100, 10.103.88.149",,,,,
,trinodb-dc-airflow-prod.di.rbx.com,"10.103.87.54, 10.102.53.209","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-trinodb-dc-airflow-prod-2126492674.us-east-1.elb.amazonaws.com,,True,"10.103.87.54, 10.102.53.209",,,,,
,trinodb-prod-dc.di.rbx.com,"10.103.84.87, 10.102.52.86","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-trinodb-prod-dc-411157981.us-east-1.elb.amazonaws.com,,True,"10.103.84.87, 10.102.52.86",,,,,
,trinodb-prod.di.rbx.com,"10.103.97.183, 10.103.83.43, 10.103.79.26","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/green/green-trino-coordinator",True,"10.103.97.183, 10.103.83.43, 10.103.79.26",,,,,
,tur.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,,,,
,twostepverification.roblox.com,128.116.123.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,uiblox.roblox.com,"18.244.146.41, 18.244.146.32, 18.244.146.7, 18.244.146.48, 205.251.193.229","ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,d1r7tqy731hpbx.cloudfront.net,,,,"2600:9000:26de:8600:e:e485:df40:93a1, 2600:9000:26de:5e00:e:e485:df40:93a1, 2600:9000:26de:7400:e:e485:df40:93a1, 2600:9000:26de:4800:e:e485:df40:93a1, 2600:9000:26de:1c00:e:e485:df40:93a1, 2600:9000:26de:ce00:e:e485:df40:93a1, 2600:9000:26de:4200:e:e485:df40:93a1, 2600:9000:26de:7c00:e:e485:df40:93a1, 2600:9000:5303:800::1","ns-1407.awsdns-47.org, ns-485.awsdns-60.com, ns-776.awsdns-33.net, ns-1605.awsdns-08.co.uk",True,cloudfront,
,uk.roblox.com,"3.21.14.171, 18.188.15.15, 3.132.167.50","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,http-redirector-758142263.us-east-2.elb.amazonaws.com,,,,,,,,
,upload.crashes.roblox.com,"52.53.119.176, 54.215.132.5","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,backtrace-forwarder-2027840751.us-west-1.elb.amazonaws.com,,,,,,,,
,uploads-stage.backtrace.rbx.com,"52.8.45.194, 52.9.146.175","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,backtrace-crashes-lb-stage-1452771829.us-west-1.elb.amazonaws.com,,,,,,,,
,uploads.backtrace.rbx.com,"54.176.172.95, 54.219.101.240","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,backtrace-crashes-lb-prod-2087999052.us-west-1.elb.amazonaws.com,,,,,,,,
,us-central-bd1.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,us-central-bd2.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,us-east-bd1.roblox.com,128.116.101.8,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,us-east-bd2.roblox.com,"128.116.123.8, 128.116.121.8, 128.116.124.8","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,usermoderation.roblox.com,128.116.123.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,users.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,util1.sm.roblox.com,50.232.73.155,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,util38.sm.roblox.com,50.232.73.156,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,uw2.artifactory-edge01.rbx.com,"13.56.67.11, 54.183.163.125","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,artifactory-lb-edge01-985143120.us-west-1.elb.amazonaws.com,,,,,,,,
,vault-demo.rbx.com,10.102.224.99,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-vault-demo-43660223.us-west-1.elb.amazonaws.com,,True,10.102.224.99,,,,,
,vault-dev2.rbx.com,10.102.110.115,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-vault-dev2-1082974341.us-west-1.elb.amazonaws.com,,True,10.102.110.115,,,,,
,vault-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazon.com, sectigo.com, amazontrust.com, mailto:caa-violations@roblox.com, godaddy.com, awstrust.com, pki.goog, amazonaws.com",,,,,,,,,
,versioncompatibility.api.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,vpn.cn.roblox.com,103.142.221.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,vpn.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,,,,
,vpn.ra.roblox.com,208.185.173.10,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,util2.ra.roblox.com,,,,,,,,
,vpn.rbx.com,204.13.168.4,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,vpn.roblox.com,208.185.173.12,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,ra-fw11.roblox.com,,,,,,,,
,waw1-128-116-124-3.roblox.com,128.116.124.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"www.roblox.com, gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,web102.p1t.roblox.com,208.185.173.40,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web103.p1t.roblox.com,208.185.173.42,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web104.p1t.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web105.p1t.roblox.com,208.185.173.186,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web108.p1t.roblox.com,208.185.173.145,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,web113.p1t.roblox.com,208.185.173.148,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
