input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,tls_expired,final_url,csp_domains_,tls_self_signed
testqa.admin.edcs.abb.com,Sign in to your account,200,199265,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,azure,443,https://testqa.admin.edcs.abb.com:443,https,,text/html,GET,52.169.78.163,/,-20275242,52.169.78.163,HSTS,173,False,True,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/wsfed?wtrealm=https%3A%2F%2FABB.onmicrosoft.com%2F29f97dc2-1ec1-46f0-bc28-5b4646cf1a5a&wctx=WsFedOwinState%3DJVe9dkR6IrgqgkDSzIHSP8ehgVaE6mg1xA40bbi5cJACc40fD-fp97fs_c9jfkidcuq9I4ltFDiM-cR8R9vxujlEqY9xGfJhmRZ3a1QsSpMapsAjvYMNtqZ5YmoanY3fBXPmubcvo1jPweKjVzO1NA&wa=wsignin1.0,,
testqa.apidevice.edcs.abb.com,,200,,testqa.apidevice.edcs.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-01T00:00:00Z,2024-01-31T23:59:59Z,"CN=testqa.edcs.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",testqa.edcs.abb.com,testqa.admin.edcs.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,adaa1d59338a56c737c031a66d2875ff,cdf6d33a003002407096317bd8e8c3d67647f76db405bfd949b8db94daca02ae,,ctls,testqa.apidevice.edcs.abb.com,azure,443,https://testqa.apidevice.edcs.abb.com:443,https,Microsoft-IIS/10.0,,GET,23.100.48.106,/,1772087922,23.100.48.106,Windows Server,1,False,True,,ABB Asea Brown Boveri Ltd,,,,
testqa.webapp.edcs.abb.com,Microsoft Azure Web App - Error 404,404,2667,testqa.webapp.edcs.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,True,ctls,testqa.webapp.edcs.abb.com,azure,443,https://testqa.webapp.edcs.abb.com:443,https,,text/html,GET,52.169.78.163,/,387302845,52.169.78.163,,87,False,True,True,Microsoft Corporation,,,,
testsupport.cylon.com,ABB Cylon®,200,11253,testsupport.cylon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=support.cylon.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",support.cylon.com,www.cylon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bb6dd02c48f64f103bc926b23ce5b052,c215df4c1a9cc9c9028f3b7b7a5b334316ca437a15b146da44ed9c1f329ac8fe,,ctls,testsupport.cylon.com,,443,https://testsupport.cylon.com:443,https,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,text/html,GET,89.101.141.59,/,-780928015,89.101.141.59,Red Hat,99,False,,True,ABB Asea Brown Boveri Ltd,,,,
ticketgrabber.cs.redislabs.com,Welcome to nginx!,200,612,ticketgrabber.cs.redislabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T22:46:53Z,2023-08-01T22:46:52Z,CN=ticketgrabber.cs.redislabs.com,ticketgrabber.cs.redislabs.com,ticketgrabber.cs.redislabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85c5798d0ce9fac225a6c9c0d666b6f4,f6adc48fb39f95db452b4ca3c2409a72fc1612c7633100b7a74de17333db3851,,ctls,ticketgrabber.cs.redislabs.com,,443,https://ticketgrabber.cs.redislabs.com:443,https,nginx/1.14.0 (Ubuntu),text/html,GET,54.208.6.222,/,-1089532742,54.208.6.222,Ubuntu,26,False,,,,,,,
timetracking.in.abb.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://timetracking.in.abb.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,,
tnb-hod.tnb.com,Thomas & Betts Speed Test,200,2511,,,,,,,,,,,,,,,,,,,,80,http://tnb-hod.tnb.com:80,http,,text/html,GET,206.208.208.157,/,-366337701,206.208.208.157,,86,False,,,,,,*.partcommunity.com,
tnb.abb.com,ELIS Secure Web Portal,200,4908,elis-secure.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=*.elis-secure.abb.com,*.elis-secure.abb.com,elis-secure.abb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,efb1124315d0ca177e2ae3cff21412c5,56b1495a2a4ca97bdcaa9665635116eed8aa7834728e0c25f913d458de1f5405,True,ctls,elis-secure.abb.com,,443,https://tnb.abb.com:443,https,AmazonS3,text/html,GET,206.208.208.160,/,605341903,206.208.208.160,Amazon Web Services,214,False,,,,,https://elis-secure.abb.com,,
tnb.ca.abb.com,ABB Electrification,200,171089,tnb.ca.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-08-31T23:59:59Z,"CN=waf-abb-cert08.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert08.abb.com,access.motion.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,58e84e2462fcedd202d1faf081f1e27f,dec8b3584f7b5be593775def600a1eed3f330e6cdb2bed99f91e59e1b36363d8,,ctls,tnb.ca.abb.com,,443,https://tnb.ca.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,95.101.111.155,/,1551964178,95.101.111.130,jQuery,3702,False,,,ABB Asea Brown Boveri Ltd,,https://tnb.ca.abb.com/en/,,
tnb.com,ELIS Secure Web Portal,200,4908,elis-secure.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=*.elis-secure.abb.com,*.elis-secure.abb.com,elis-secure.abb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,efb1124315d0ca177e2ae3cff21412c5,56b1495a2a4ca97bdcaa9665635116eed8aa7834728e0c25f913d458de1f5405,True,ctls,elis-secure.abb.com,,443,https://tnb.com:443,https,AmazonS3,text/html,GET,206.208.208.160,/,605341903,206.208.208.160,Amazon Web Services,214,False,,,,,https://elis-secure.abb.com,,
tnbe61.tnb.com,,200,315,tnbe61.tnb.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-06-23T00:00:00Z,2023-06-23T23:59:59Z,"CN=connect2.tnb.com, O=ABB Installation Products Inc., ST=Tennessee, C=US",connect2.tnb.com,tnbe61.tnb.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3b0f3dfc2b3ef585bd34d0a1ab919621,ddba734c5d2cc8cca7965816281edc7521bfc977bf038d41bfc0ba64dfd6dbb0,,ctls,tnbe61.tnb.com,,443,https://tnbe61.tnb.com:443,https,,text/html,GET,204.90.101.61,/,-1840324437,204.90.101.61,HSTS,9,False,,,ABB Installation Products Inc.,,,,
tnbelectricalworld.tnb.com,ELIS Secure Web Portal,200,4908,elis-secure.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=*.elis-secure.abb.com,*.elis-secure.abb.com,elis-secure.abb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,efb1124315d0ca177e2ae3cff21412c5,56b1495a2a4ca97bdcaa9665635116eed8aa7834728e0c25f913d458de1f5405,True,ctls,elis-secure.abb.com,,443,https://tnbelectricalworld.tnb.com:443,https,AmazonS3,text/html,GET,206.208.208.160,/,605341903,206.208.208.160,Amazon Web Services,214,False,,,,,https://elis-secure.abb.com,,
tnbs100.tnb.com,prod,200,31629,productconfigurator.tnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=waf-abb-cert09.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert09.abb.com,www.tnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0220cf61403e1eb3d7a551b1c1c171fc,3312804f0fa7beb4529a8fd640de1bf7a6c1b3a4d0e019544aaa93193ba8424a,,ctls,productconfigurator.tnb.com,,80,http://tnbs100.tnb.com:80,http,,text/html,GET,206.208.208.100,/,,206.208.208.100,HSTS,371,False,,,ABB Asea Brown Boveri Ltd,,https://productconfigurator.tnb.com/auth/realms/prod/protocol/openid-connect/auth?response_type=code&client_id=configureone&redirect_uri=https%3A%2F%2Fproductconfigurator.tnb.com%2Fsso%2Flogin&state=6b1fbd4d-a90c-4fcb-a341-cb8293aabd52&login=true&scope=openid,,
tnbs104.tnb.com,ABBDev,400,29358,conceptdev.tnb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-07T00:00:00Z,2023-06-07T23:59:59Z,"CN=tnb.com, O=ABB Installation Products Inc., ST=Tennessee, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Tennessee, jurisdictionCountry=US, serialNumber=000307723, businessCategory=Private Organization, jurisdictionStateOrProvince=Tennessee, jurisdictionCountry=US",tnb.com,www.tnb.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,0a2521b4a96ee962b95e413dfb2de451,17bb4c0bc922969335f4d6061eb417ad5d008c56028fbf11142bb28d2a2a232c,,ctls,conceptdev.tnb.com,,80,http://tnbs104.tnb.com:80,http,,text/html,GET,206.208.208.104,/,-1630185419,206.208.208.104,HSTS,332,False,,,ABB Installation Products Inc.,,https://conceptdev.tnb.com/auth/realms/ABBDev/protocol/openid-connect/auth?response_type=code&client_id=configureone&redirect_uri=https%3A%2F%2Ftnbs104.tnb.com%2Fsso%2Flogin&state=237c3a5a-b432-4003-908e-b78bee5c0737&login=true&scope=openid,,
tnbs152.tnb.com,404 Not Found,404,338,tnbs152.tnb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-07T00:00:00Z,2023-06-07T23:59:59Z,"CN=tnb.com, O=ABB Installation Products Inc., ST=Tennessee, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Tennessee, jurisdictionCountry=US, serialNumber=000307723, businessCategory=Private Organization, jurisdictionStateOrProvince=Tennessee, jurisdictionCountry=US",tnb.com,www.tnb.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,0a2521b4a96ee962b95e413dfb2de451,17bb4c0bc922969335f4d6061eb417ad5d008c56028fbf11142bb28d2a2a232c,,ctls,tnbs152.tnb.com,,80,http://tnbs152.tnb.com:80,http,,text/html,GET,206.208.208.152,/,,206.208.208.152,HSTS,10,False,,True,ABB Installation Products Inc.,,https://tnbs152.tnb.com/sps/ess/connectme.cgi,*.widencdn.net,
tnbs157.tnb.com,Thomas & Betts Speed Test,200,2511,,,,,,,,,,,,,,,,,,,,80,http://tnbs157.tnb.com:80,http,,text/html,GET,206.208.208.157,/,-366337701,206.208.208.157,,86,False,,,,,,*.rlcarriers.com,
tnbs160.tnb.com,ELIS Secure Web Portal,200,4908,elis-secure.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=*.elis-secure.abb.com,*.elis-secure.abb.com,elis-secure.abb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,efb1124315d0ca177e2ae3cff21412c5,56b1495a2a4ca97bdcaa9665635116eed8aa7834728e0c25f913d458de1f5405,True,ctls,elis-secure.abb.com,,443,https://tnbs160.tnb.com:443,https,AmazonS3,text/html,GET,206.208.208.160,/,605341903,206.208.208.160,Amazon Web Services,214,False,,,,,https://elis-secure.abb.com,,
tnbs39.tnb.com,Not Found,404,315,tnbs39.tnb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=nexonportal.tnb.com, O=ABB Installation Products Inc., ST=Tennessee, C=US",nexonportal.tnb.com,nexonportal.tnb.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,9bb30882c06cf8049b667f8eb6255776,2cab86ba1b482f2cb92a4ef91b4d51f61ba986f78416805a3a452e813d6ed1c4,,ctls,tnbs39.tnb.com,,443,https://tnbs39.tnb.com:443,https,,text/html,GET,206.208.208.39,/,225052475,206.208.208.39,HSTS,7,False,,True,ABB Installation Products Inc.,,,*.ups.com,
to.abb,ABB Group. Leading digital technologies for industry — ABB Group,200,138249,global.abb,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=global.abb, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",global.abb,brand.abb,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e2eafaa3de432194ce12a2cd4c20e59d,f9b062787693874452431450ef74778c148e5c4bd744315e6c2e8fa96bc20c62,,ctls,global.abb,,443,https://to.abb:443,https,,text/html,GET,52.72.49.79,/,-1787804681,52.72.49.79,Java,4046,False,,,ABB Asea Brown Boveri Ltd,,https://global.abb/group/en,,
toolfinder.abb.com,ABB ToolFinder,200,1764,toolfinder.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=toolfinder.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",toolfinder.abb.com,toolfinder.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad8039888c39bdc4ad0b12ee53f947ca,a9ea73fd16aa8408eec22bfa0a523701303c1de37b2583a14c341d3cadf9e78e,,ctls,toolfinder.abb.com,azure,443,https://toolfinder.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.94.143.57,/,-1062629281,13.94.143.57,Windows Server,24,False,True,,ABB Asea Brown Boveri Ltd,,,,
toolupdate.fi.abb.com,ABB Distribution Solutions,200,2287,toolupdate.fi.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,2024-04-28T23:59:59Z,"CN=waf-abb-cert07.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert07.abb.com,abbtestmaintenance.fi.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7368ed2b18103ae39c726ef12c572280,422172de45a492a64d05869b66e21b812fed05da4ebbc7c667e2ce4bbb210c36,,ctls,toolupdate.fi.abb.com,,443,https://toolupdate.fi.abb.com:443,https,Apache,text/html,GET,95.101.111.155,/,-259380551,95.101.111.172,HSTS,66,False,,,ABB Asea Brown Boveri Ltd,,,,
tr.abb.com,ABB Türkiye,200,192971,new.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,2024-04-28T23:59:59Z,"CN=waf-abb-cert07.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert07.abb.com,abbtestmaintenance.fi.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7368ed2b18103ae39c726ef12c572280,422172de45a492a64d05869b66e21b812fed05da4ebbc7c667e2ce4bbb210c36,,ctls,new.abb.com,,80,http://tr.abb.com:80,http,nginx/1.22.0,text/html,GET,52.30.171.72,/,887544635,52.30.171.72,ZURB Foundation,3338,False,,,ABB Asea Brown Boveri Ltd,,https://new.abb.com/tr,https://buildings.ability.abb,
tracing.electrificationtools.abb.com,Sign In | Sentry,200,7843,tracing.electrificationtools.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=waf-abb-cert09.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert09.abb.com,www.tnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0220cf61403e1eb3d7a551b1c1c171fc,3312804f0fa7beb4529a8fd640de1bf7a6c1b3a4d0e019544aaa93193ba8424a,,ctls,tracing.electrificationtools.abb.com,,80,http://tracing.electrificationtools.abb.com:80,http,nginx,text/html,GET,2.17.100.251,/,-1840324437,2.17.100.210,Python,231,False,,,ABB Asea Brown Boveri Ltd,,https://tracing.electrificationtools.abb.com/auth/login/abb/,,
trackandtrace.abb.com,Track&Trace,200,719,trackandtrace.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-08-31T23:59:59Z,"CN=waf-abb-cert08.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert08.abb.com,access.motion.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,58e84e2462fcedd202d1faf081f1e27f,dec8b3584f7b5be593775def600a1eed3f330e6cdb2bed99f91e59e1b36363d8,,ctls,trackandtrace.abb.com,,443,https://trackandtrace.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,95.101.111.130,/,-1270699277,95.101.111.155,Windows Server,1,False,,,ABB Asea Brown Boveri Ltd,,,,
tracking.abb.com.cn,,200,105,tracking.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-26T23:59:59Z,"CN=tracking.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",tracking.abb.com.cn,tracking.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4fa805008e1faa404048c500f6bf8526,4eec861ebb9ee9c1d955f02229352e9a6001f8b7b25c605b2bce567ba7306b87,,ctls,tracking.abb.com.cn,,443,https://tracking.abb.com.cn:443,https,Microsoft-IIS/10.0,text/html,GET,159.27.118.131,/,-1840324437,159.27.118.131,Windows Server,3,False,,,ABB Asea Brown Boveri Ltd,,,,
trackship.baldor.com,403 - Forbidden: Access is denied.,403,1233,trackship.baldor.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-26T00:00:00Z,2023-10-26T23:59:59Z,"CN=links.baldor.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",links.baldor.com,links.baldor.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,35eba51f53ac335609782c9e83d38b55,b347cb6fbb386e8e2f4ac7855b512641463a8707bbf6b610359c7f2247ecc36c,,ctls,trackship.baldor.com,,443,https://trackship.baldor.com:443,https,Microsoft-IIS/10.0,text/html,GET,70.182.107.18,/,1631801191,70.182.107.18,Windows Server,30,False,,True,ABB Asea Brown Boveri Ltd,,,,
train.cdn.productimages.abb.com,,404,223,train.cdn.productimages.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-11T00:00:00Z,2023-12-11T23:59:59Z,"CN=train.cdn.productimages.abb.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",train.cdn.productimages.abb.com,train.cdn.productimages.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd010f8ea3902dc88b267794a74e665b,a77f1baad320afc826bebf80ba8f99762964ee8b4ee4ea4a0196678e942a505a,,ctls,train.cdn.productimages.abb.com,,443,https://train.cdn.productimages.abb.com:443,https,,application/xml,GET,13.107.246.45,/,344725470,2620:1ec:4f:1::45,Azure Front Door,3,False,,,Microsoft Corporation,,,,
tripcurves.econfigure.abb.com,CURVESweb,200,965,tripcurves.econfigure.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-23T23:59:59Z,"CN=tripcurves.econfigure.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",tripcurves.econfigure.abb.com,dev.tripcurves.econfigure.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,28b1f149451b12352aef817c3fcdb826,3f3c609494988cc31c6b5c3d7de171e32a821ae99bf0e6ca98fe0861574369ad,,ctls,tripcurves.econfigure.abb.com,,443,https://tripcurves.econfigure.abb.com:443,https,,text/html,GET,20.105.53.46,/,1583680036,20.105.53.46,HSTS,1,False,,,ABB Asea Brown Boveri Ltd,,,,
uat.api.backoffice.evcharging.abb.com.cn,,404,135,uat.api.backoffice.evcharging.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,"CN=uat.backoffice.evcharging.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",uat.backoffice.evcharging.abb.com.cn,uat.resource.evcharging.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,92ea019f9a96dc0f44c79bcb103630e2,68ecfe78d6a160570799fa36132076b112a600d0d1d066e2e27cd461bf45f8a1,,ctls,uat.api.backoffice.evcharging.abb.com.cn,,443,https://uat.api.backoffice.evcharging.abb.com.cn:443,https,,application/json,GET,124.70.221.219,/,1631211467,124.70.221.219,,1,False,,,ABB Asea Brown Boveri Ltd,,,,
uat.backoffice.evcharging.abb.com.cn,ABB Ability Charging Service Operation,200,1789,uat.backoffice.evcharging.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,"CN=uat.backoffice.evcharging.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",uat.backoffice.evcharging.abb.com.cn,uat.resource.evcharging.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,92ea019f9a96dc0f44c79bcb103630e2,68ecfe78d6a160570799fa36132076b112a600d0d1d066e2e27cd461bf45f8a1,,ctls,uat.backoffice.evcharging.abb.com.cn,,443,https://uat.backoffice.evcharging.abb.com.cn:443,https,,text/html,GET,124.70.221.219,/,1971290289,124.70.221.219,,41,False,,,ABB Asea Brown Boveri Ltd,,,,
umirabbit.odoo.com,Typo | Odoo,200,41792,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,,443,https://umirabbit.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1799760489,141.94.74.34,Python,596,False,,,,,https://www.odoo.com/typo?domain=umirabbit.odoo.com&autodbname=umirabbit&hosting=eu177a.odoo.com,,
update.mybuildings.abb.com,,400,351,update.mybuildings.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=update.mybuildings.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",update.mybuildings.abb.com,update.busch-jaeger.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4c7de102107ece99df597d3a37a57f22,c2d86e842258c350f8e86a76f750e830aba8dade83aaac1e4b2c2588e92bdfeb,,ctls,update.mybuildings.abb.com,,443,https://update.mybuildings.abb.com:443,https,,application/xml,GET,13.107.237.45,/,-452474309,2620:1ec:4f:1::45,Azure Front Door,3,False,,,ABB Asea Brown Boveri Ltd,,,,
upgrade-s3-datawiki-backups-www-test.whiterabbit21.etsy.com,"Etsy Deutschland – Kaufe Handgefertigtes, Vintage-Sachen, Spezialanfertigungen und einzigartige Geschenke für alle ein.",200,182853,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,True,ctls,www.etsy.com,google,443,https://upgrade-s3-datawiki-backups-www-test.whiterabbit21.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,895812938,35.190.25.237,Varnish,2521,False,True,True,,,https://www.etsy.com/,,
