new,host,ttl,a,cname,mx,soa,ns,txt,status_code
,th01-3.tube8.com,304,216.18.166.128,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,th01-4.tube8.com,3213,216.18.166.128,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,th01.tube8.com,3600,31.192.127.96,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}","sdns3.ultradns.biz, sdns3.ultradns.net, sdns3.ultradns.com, sdns3.ultradns.org, ns11.digicertdns.com, ns12.digicertdns.com, ns13.digicertdns.net, ns14.digicertdns.net",,NOERROR
,th02-1.tube8.com,3600,216.18.169.120,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,th02-2.tube8.com,3600,216.18.169.120,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,th02-3.tube8.com,3600,216.18.169.120,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,th02-4.tube8.com,3600,216.18.169.120,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,th02.tube8.com,3600,216.18.169.120,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,thumbs.tube8.com,3600,"216.18.169.122, 216.18.166.129, 216.18.166.131, 216.18.169.120, 216.18.166.130, 216.18.169.123, 216.18.166.128, 216.18.169.121",,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,thumbs06.tube8.com,3600,216.18.169.121,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,upload.tube8.com,3600,66.254.114.39,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,w.tube8.com,1995,,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,ww.tube8.com,917,,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,www-stage10.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,www-stage11.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www-stage12.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www-stage13.tube8.com,180,,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www-stage14.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www-stage5.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www-stage6.tube8.com,3600,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,www.tube8.com,3600,,tube8.com,"mxa-002a0701.gslb.pphosted.com, mxb-002a0701.gslb.pphosted.com","{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}","sdns3.ultradns.com, sdns3.ultradns.org, ns11.digicertdns.com, ns12.digicertdns.com, ns13.digicertdns.net, ns14.digicertdns.net, sdns3.ultradns.biz, sdns3.ultradns.net","sctqjcwpcm9141zlx64rgjydx1c2yktn, v=spf1 mx ip4:162.211.96.66 ip4:162.211.96.67 include:spf-002a0701.pphosted.com a:smtp-out.reflected.net a:devilrays-out.reflected.net include:spf.protection.outlook.com include:mail.zendesk.com ~all, google-site-verification=a8wEwHau1B-D2RW0pc6laL5E8x9c7AE_iraw-rN_JIQ, google-site-verification=blLuydR6SyPDRjMW1CNL9hgBJdCi6xUi31tv6RikI-I, google-site-verification=z8tIVkVnOtv3Ob-dISurUQnsxHWqR7Uf7s887Dj3uKU, google-site-verification=IoTvOowXUbXMnMH-enL-w-bpnE3QOuZuGxRDp983H5A, google-site-verification=OSXSoDOD28ezOtDjeZMSTT8grLsWbih6bY2uocInmQ0, k8cqvxjkc3n8mqxv3v477ylg9kg1rwvb, google-site-verification=9JF2L7jmUd016RETNXpuprGJOtI1G2mQEWq4MAb8ke8, _9hgw1nhjx5qy6jhu7yp56ofksn9taud, yandex-verification:2cad523403fd7c21, ms=ms19124595, xy9bnkbvvjfh58j6t6ndcqcvh5ncdvgh, aa95eb9b10854dc0a810f84635588265, google-site-verification=SCAW7Z50wTxxlVhi4kgL_cymdFqxh4ocb5fL08iH-Ys",NOERROR
