input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,cdn_name,cdn,final_url,tls_expired,csp_domains_
stage.marketing-calendar-svc.constantcontact.com,,403,42,stage.marketing-calendar-svc.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-25T00:00:00Z,2024-02-23T23:59:59Z,CN=stage.marketing-calendar-svc.constantcontact.com,stage.marketing-calendar-svc.constantcontact.com,stage.marketing-calendar-svc.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,79462f99a033a74e66ff7ca95e02dd07,1ef86fc8a20cf36890ffddf6bc367dc3adc10adf7b7a99897ba411b7196dbd97,,ctls,stage.marketing-calendar-svc.constantcontact.com,443,https://stage.marketing-calendar-svc.constantcontact.com:443,https,,application/json,GET,65.9.66.65,/,768769774,65.9.66.67,Amazon Web Services,1,False,,cloudfront,True,,,
stage.myemail-api.constantcontact.com,,403,42,stage.myemail-api.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2021-10-21T00:00:00Z,2022-11-19T23:59:59Z,CN=stage.myemail-api.constantcontact.com,stage.myemail-api.constantcontact.com,stage.myemail-api.constantcontact.com,"CN=Amazon, OU=Server CA 1B, O=Amazon, C=US",Amazon,Amazon,ce256991ebf8a5aad3966c7595c12611,249b81ea96db38e08babed9b88903a8908a5716283db05880dad37fe3849598c,,ctls,stage.myemail-api.constantcontact.com,443,https://stage.myemail-api.constantcontact.com:443,https,,application/json,GET,18.66.122.25,/,142092188,18.66.122.34,Amazon Web Services,1,False,,cloudfront,True,,True,
stage.seo.constantcontact.com,Just a moment...,403,6932,login.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-18T00:00:00Z,2024-04-17T23:59:59Z,"CN=login.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",login.constantcontact.com,*.login.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2012104e07b6064db17e1a9c267c7db0,3e1359af949eef6a06ba6f627fb4fc1ca0a29e47399a4464db8a6f5237296d66,True,ctls,login.constantcontact.com,443,https://stage.seo.constantcontact.com:443,https,cloudflare,text/html,GET,13.224.189.93,/,190856733,13.224.189.90,HSTS,82,False,"Cloudflare, Inc.",cloudfront,True,https://login.constantcontact.com/login/login.sdo?goto=https://app.constantcontact.com/pages/seobuilder/website,,
stagecanva.developer.constantcontact.com,,403,23,stagecanva.developer.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-10-07T23:59:59Z,CN=stagecanva.developer.constantcontact.com,stagecanva.developer.constantcontact.com,stagecanva.developer.constantcontact.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6c8cdf8c90c4f8639fa1d3098da9aabd,722db36149271079f305aeccc76a1d721cc9cd1b39afefb217fc451b61b88cc5,,ctls,stagecanva.developer.constantcontact.com,443,https://stagecanva.developer.constantcontact.com:443,https,,application/json,GET,18.66.122.15,/,968070783,18.66.122.66,Amazon Web Services,1,False,,cloudfront,True,,,
staples.constantcontact.com,Just a moment...,403,6524,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://staples.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,1944940414,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=staples,,
static.constantcontact.com,403 Forbidden,403,202,static.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",constantcontact.com,*.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",075cdd1c12438c4555a66c2a43e3cb14,65983f091743559f8f064ebd70ec13dc11d60c760ed3896c3beecf10423c7153,True,ctls,static.constantcontact.com,443,https://static.constantcontact.com:443,https,cloudflare,text/html,GET,104.17.77.51,/,-366337701,104.17.78.51,Cloudflare,9,False,"Cloudflare, Inc.",cloudflare,True,,,
status.constantcontact.com,Constant Contact Status,200,506625,status.constantcontact.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-05T04:44:47Z,2023-10-03T04:44:46Z,CN=brandreliability.smartcar.com,brandreliability.smartcar.com,trust.bluwyre.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd4648932f2ee4253990af1e281d35eb,f4fd75fcf6e02176464a3a1f5cfecefd0f64a57926262f02cacaafb4b346feb1,,ctls,status.constantcontact.com,443,https://status.constantcontact.com:443,https,,text/html,GET,52.215.192.131,/,-1840324437,52.215.192.131,HSTS,5144,False,,,,,,
status.singleplatform.com,Pingdom Public Reports Overview,200,8792,status.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-09T00:00:00Z,2023-10-19T23:59:59Z,CN=secure-stats.pingdom.com,secure-stats.pingdom.com,secure-stats.pingdom.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0e53877dad2f2a85a88e58be3fb4552a,932e4e6a50553f14a44d8ab3d8a556cd833d2b4a0cd19b654d4ca14706ae22f7,,ctls,status.singleplatform.com,443,https://status.singleplatform.com:443,https,nginx,text/html,GET,18.203.45.35,/,429579677,63.35.139.39,Nginx,245,False,,,,,,
support.constantcontact.com,Just a moment...,403,6536,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://support.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.155,/,-270533194,208.75.122.155,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/resource-center,,
support.singleplatform.com,knowledgebase,200,96929,support.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-22T05:25:42Z,2023-08-20T05:25:41Z,CN=prod.4.slot.cdn.salesforce-communities.com,prod.4.slot.cdn.salesforce-communities.com,www3.cloudontapsc.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a8ddc4844747b1969338f8e09fb2c703,17b412ec831cfd068a19f119233451ea6d6bf3138b1de37981039c9ed6097a8c,,ctls,support.singleplatform.com,443,https://support.singleplatform.com:443,https,,text/html,GET,95.101.111.176,/,1433417005,2a02:26f0:480:d::210:f15f,HSTS,394,False,,,,https://support.singleplatform.com/s/,,https://singleplatform.my.salesforce-scrt.com
support.stage.singleplatform.com,knowledgebase,200,96929,support.stage.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-22T05:25:42Z,2023-08-20T05:25:41Z,CN=prod.4.slot.cdn.salesforce-communities.com,prod.4.slot.cdn.salesforce-communities.com,www3.cloudontapsc.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a8ddc4844747b1969338f8e09fb2c703,17b412ec831cfd068a19f119233451ea6d6bf3138b1de37981039c9ed6097a8c,,ctls,support.stage.singleplatform.com,443,https://support.stage.singleplatform.com:443,https,,text/html,GET,95.101.111.173,/,1433417005,2a02:26f0:480:d::210:f158,HSTS,394,False,,,,https://support.stage.singleplatform.com/s/,,https://player.cloudinary.com
survey.constantcontact.com,Just a moment...,403,6429,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://survey.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.35,/,-1761051553,208.75.122.35,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/,,
surveys.constantcontact.com,Just a moment...,403,6407,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://surveys.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,908808969,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/,,
svn1.constantcontact.com,Just a moment...,403,6490,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://svn1.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,479073070,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=svn1,,
switchboard.constantcontact.com,Just a moment...,403,6540,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://switchboard.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,567434769,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=switchboard,,
sysco.constantcontact.com,Just a moment...,403,6514,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://sysco.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-683295332,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=sysco,,
taa.constantcontact.com,Just a moment...,403,6483,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://taa.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1721120331,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=taa,,
teamlogicit.constantcontact.com,Just a moment...,403,6540,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://teamlogicit.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-463494978,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=teamlogicit,,
techblog.constantcontact.com,Constant Contact Tech Blog,200,67760,techblog.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-30T17:33:09Z,2023-08-28T17:33:08Z,CN=techblog.constantcontact.com,techblog.constantcontact.com,techblog.constantcontact.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,16fe58d52767e48d48c02ad1e1c78a0b,c3778fa8784ac2411ac1f58c9fa7143cf456499d3862e200d6e360a93bf719d7,,ctls,techblog.constantcontact.com,443,https://techblog.constantcontact.com:443,https,nginx,text/html,GET,192.0.66.229,/,1274734426,2a04:fa87:fffd::c000:42e5,Yoast SEO:20.3,480,False,,,,,,
tenet.constantcontact.com,Just a moment...,403,6493,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://tenet.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1717060745,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=tenet,,
texas.s1.constantcontact.com,,403,16,texas.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,texas.s1.constantcontact.com,443,https://texas.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.28.160,/,1268003052,104.18.29.160,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
thoughts.constantcontact.com,Just a moment...,403,6475,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://thoughts.constantcontact.com:443,https,cloudflare,text/html,GET,52.73.48.197,/,-796324943,54.157.43.115,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/blog/,,
thumbnail.constantcontact.com,403 Forbidden,403,202,thumbnail.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T19:39:02Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0aded2bfabff5997c82c81bcb4a24e85,07ccca20235f9a8535d38286bd01e911127d690fb6f1faa361d78917a23c1b91,True,ctls,thumbnail.constantcontact.com,443,https://thumbnail.constantcontact.com:443,https,Apache,text/html,GET,208.75.122.174,/,-366337701,208.75.122.174,Apache,9,False,"Constant Contact, Inc.",,,,,
trellix.constantcontact.com,Just a moment...,403,6489,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://trellix.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1641384947,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/index.jsp,,
try.constantcontact.com,Just a moment...,403,6429,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://try.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-2141892481,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/,,
try.l1.constantcontact.com,,403,16,try.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,try.l1.constantcontact.com,443,https://try.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.12.244,/,1268003052,104.18.13.244,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
try.s1.constantcontact.com,,403,16,try.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,try.s1.constantcontact.com,443,https://try.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.29.160,/,1268003052,104.18.28.160,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
tutordoctor.constantcontact.com,Just a moment...,403,6540,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://tutordoctor.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,1950084954,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=tutordoctor,,
tutorials.constantcontact.com,Just a moment...,403,6721,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://tutorials.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,549610904,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/learning-center/tutorials-guides/index.jsp,,
tweets.constantcontact.com,Just a moment...,403,6496,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://tweets.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1586128179,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=tweets,,
