input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,final_url,csp_domains_,tls_expired
ui.soc.ap-southeast-2.trellix.com,Trellix EDR,200,1341,ui.soc.ap-southeast-2.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-11-15T23:59:59Z,"CN=ui.soc.ap-southeast-2.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.ap-southeast-2.trellix.com,Musarubra US LLC,api.soc.ap-southeast-2.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ae304310cc363aa1b728c4a93739e9a,362714e8358fd37ef90fd75d27f504f0185993c075dccc92485f2b39312c681b,ctls,ui.soc.ap-southeast-2.trellix.com,,443,https://ui.soc.ap-southeast-2.trellix.com:443,https,,text/html,GET,13.54.129.173,/,-572986104,13.236.31.129,HSTS,21,False,,,,https://ui.soc.ap-southeast-2.trellix.com/monitoring/,*.trellix.com,
ui.soc.ca-central-1.trellix.com,Trellix EDR,200,1341,ui.soc.ca-central-1.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-11-15T23:59:59Z,"CN=ui.soc.ca-central-1.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.ca-central-1.trellix.com,Musarubra US LLC,api.soc.ca-central-1.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6d3283e8e804609170f1db777ba58ef7,606e19e8bf203b668dcc6585e0d391a38802e602d0f4e256f8a7e8aff484cc77,ctls,ui.soc.ca-central-1.trellix.com,,443,https://ui.soc.ca-central-1.trellix.com:443,https,,text/html,GET,3.97.141.70,/,387539738,15.156.109.142,HSTS,21,False,,,,https://ui.soc.ca-central-1.trellix.com/monitoring/,*.trellix.com,
ui.soc.eu-central-1.trellix.com,Trellix EDR,200,1341,ui.soc.eu-central-1.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-11-15T23:59:59Z,"CN=ui.soc.eu-central-1.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.eu-central-1.trellix.com,Musarubra US LLC,api.soc.eu-central-1.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,091fe581bd28a7e2881fa5592bb6ae27,ec787f5a796e995f2467fec099bc7e41cbec7ecdda218a91cdd7b9a224e4b791,ctls,ui.soc.eu-central-1.trellix.com,,443,https://ui.soc.eu-central-1.trellix.com:443,https,,text/html,GET,18.193.211.44,/,-1889393155,3.125.230.187,HSTS,21,False,,,,https://ui.soc.eu-central-1.trellix.com/monitoring/,*.trellix.com,
ui.soc.trellix.com,Trellix EDR,200,1341,ui.soc.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=ui.soc.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.trellix.com,Musarubra US LLC,ui.soc.us-west-2.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ba02b5ef03000933c42a00ab7a44511f,65d0346a5a0e050dff44947135ea3d04edb9479b2d0fe0b711ba4857835607fb,ctls,ui.soc.trellix.com,,443,https://ui.soc.trellix.com:443,https,,text/html,GET,44.241.83.196,/,-1728359597,52.24.173.93,HSTS,21,False,,,,https://ui.soc.trellix.com/monitoring/,*.trellix.com,
ui.soc.us-west-2.trellix.com,Trellix EDR,200,1341,ui.soc.us-west-2.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=ui.soc.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.trellix.com,Musarubra US LLC,ui.soc.us-west-2.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ba02b5ef03000933c42a00ab7a44511f,65d0346a5a0e050dff44947135ea3d04edb9479b2d0fe0b711ba4857835607fb,ctls,ui.soc.us-west-2.trellix.com,,443,https://ui.soc.us-west-2.trellix.com:443,https,,text/html,GET,44.241.83.196,/,-1131021087,52.24.173.93,HSTS,21,False,,,,https://ui.soc.us-west-2.trellix.com/monitoring/,*.trellix.com,
ui.xdrint.trellix.com,MVISION EDR,200,1323,ui.xdrint.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-04T00:00:00Z,2023-08-04T23:59:59Z,"CN=xdrint.trellix.com, O=Musarubra US LLC, ST=California, C=US",xdrint.trellix.com,Musarubra US LLC,ui.xdrint.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1670684ef968ddcdcd27c982e6522e05,fdc23b8f22c7a821e9ed17df8b54b0b7e238726e76058b77dad68e01d98cdd41,ctls,ui.xdrint.trellix.com,,443,https://ui.xdrint.trellix.com:443,https,,text/html,GET,44.228.27.208,/,2022865666,52.43.49.7,HSTS,22,False,,,,https://ui.xdrint.trellix.com/monitoring/,*.trellix.com,
ui.xdrpreeks.trellix.com,Trellix EDR,200,1341,ui.xdrpreeks.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-08-03T23:59:59Z,"CN=xdrpreeks.trellix.com, O=Musarubra US LLC, ST=California, C=US",xdrpreeks.trellix.com,Musarubra US LLC,ui.xdrpreeks.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e8240670c92dd87c1a9589081a83e4aa,d081fb05adcc22fd7f07238fff603b711364a25abf48c88f284752e09260fa36,ctls,ui.xdrpreeks.trellix.com,,443,https://ui.xdrpreeks.trellix.com:443,https,,text/html,GET,52.39.173.55,/,181719497,52.37.126.159,HSTS,21,False,,,,https://ui.xdrpreeks.trellix.com/monitoring/,*.trellix.com,
us.etp.trellix.com,Trellix - Email Security Cloud,200,2963,us.etp.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=us.etp.trellix.com, O=Musarubra US LLC, ST=California, C=US",us.etp.trellix.com,Musarubra US LLC,stage-us.etp.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9c32be903170935c4d9091e4d6c2cf09,0ae1fa4a9d66450dcff23f87e6419f8abca4db188316b1a04199db55f2a75e20,ctls,us.etp.trellix.com,cloudflare,443,https://us.etp.trellix.com:443,https,cloudflare,text/html,GET,104.18.14.213,/,32989689,2606:4700::6812:ed5,HSTS,80,False,True,,,,,
www.skyhighsecurity.com,Enterprise Cloud Data Protection - Skyhigh Security,200,247838,www.skyhighsecurity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-15T03:24:42Z,2023-09-13T03:24:41Z,CN=www.skyhighsecurity.com,www.skyhighsecurity.com,,www.skyhighsecurity.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6db635c47622192e39988e8c451e4547,26ef21038b1040625d4a728514b5d44cbb134d58a63fa64d11b7005a6cc2c1f3,ctls,www.skyhighsecurity.com,,443,https://www.skyhighsecurity.com:443,https,nginx,text/html,GET,54.211.33.75,/,-1840324437,54.144.129.48,Yoast SEO:20.3,1058,False,,,,,,
xconsole.trellix.com,XConsole,200,1652,xconsole.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-04-24T23:59:59Z,CN=xconsole.trellix.com,xconsole.trellix.com,,*.xconsole.trellix.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fdbd493e6c5ab656e503a09b2b8c9c0d,28af77c8a87afacc10090a1b7400eaeb6ef1c4989203b1dfed1df82db1fa85fc,ctls,xconsole.trellix.com,cloudfront,443,https://xconsole.trellix.com:443,https,AmazonS3,text/html,GET,143.204.98.6,/,2116877167,143.204.98.4,Amazon Web Services,1,False,True,True,,,,
xconsole.xdrpreeks.trellix.com,,200,1014,xconsole.xdrpreeks.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-13T00:00:00Z,2024-01-13T23:59:59Z,"CN=xconsole.xdrpreeks.trellix.com, O=Musarubra US LLC, ST=California, C=US",xconsole.xdrpreeks.trellix.com,Musarubra US LLC,xconsole.xdrpreeks.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bd36aa7ee3307d814bf16588a96c75c5,536abbf86c13e12eca4ae994730f95607e9b85363a23e0a541685d501c96fb28,ctls,xconsole.xdrpreeks.trellix.com,,443,https://xconsole.xdrpreeks.trellix.com:443,https,,text/html,GET,54.68.219.31,/,1800704619,35.83.181.169,,22,False,,,,https://xconsole.xdrpreeks.trellix.com/monitoring/,,
xdr.trellix.com,Trellix IAM,200,7844,console.us.fireeye.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=fireeye.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",fireeye.com,"Cloudflare, Inc.",*.etp.eu.fireeye.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",19e3a90ee0967fb5824ccc63988cd5dc,f396c5c349859157108cb7fcab6df053757ccc0c865aa5bf5f1adfc779332e45,ctls,console.us.fireeye.com,,443,https://xdr.trellix.com:443,https,cloudflare,text/html,GET,34.215.81.5,/,-1835844041,44.241.132.8,HSTS,194,False,,True,True,https://console.us.fireeye.com:443/,,
xpandctf.trellix.com,Service Not Available,404,913,xpandctf.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-05T21:22:49Z,2023-10-07T21:22:48Z,CN=*.ctfd.io,*.ctfd.io,,ctfd.io,"CN=AlphaSSL CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",AlphaSSL CA - SHA256 - G2,GlobalSign nv-sa,a77a13464b62e48fe4acb2d88bb32da6,5ad3d53b6f7f2b3af2a4c8f3890fdb22e2cbc979e72d504804da7f555e4ef97f,ctls,xpandctf.trellix.com,,443,https://xpandctf.trellix.com:443,https,,text/html,GET,165.227.251.183,/,-168988408,165.227.251.182,,40,False,,True,True,,,
