input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,tech_,cdn,tls_mismatched,csp_domains_,final_url,tls_self_signed
salesforce.arlo.com,Not Found,404,315,salesforce.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-11-29T10:51:26Z,2023-12-27T10:51:26Z,"CN=docusign.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",docusign.arlo.com,"Arlo Technologies, Inc.",www.docusign.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",d35d1affed54c421cb9ce8562f1cea51,8fcd2f52e5b8c29cf8085e7fba20d7d975a7dd7fd135c40ac8f91dbd87d32d05,,ctls,salesforce.arlo.com,443,https://salesforce.arlo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,208.184.50.40,/,225052475,208.184.50.40,7,False,,Microsoft HTTPAPI:2.0,,True,,,
selfservice-test.arlo.com,Arlo - Self Service Portal,200,4178,selfservice-test.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T05:19:19Z,2024-05-25T05:19:19Z,"CN=selfservice.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",selfservice.arlo.com,"Arlo Technologies, Inc.",selfservice-test.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",2f5669cc26fe917588a39055e0699c68,7e61f5675148b064ca6797c5cc114955e5d0f4e3201f25ccab2f32e06e29b13f,,ctls,selfservice-test.arlo.com,443,https://selfservice-test.arlo.com:443,https,cloudflare,text/html,GET,104.19.217.61,/,-1328274476,104.19.216.61,120,False,cloudflare,Cloudflare Bot Management,True,,,,
selfservice.arlo.com,Arlo - Self Service Portal,200,4178,selfservice.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T05:19:19Z,2024-05-25T05:19:19Z,"CN=selfservice.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",selfservice.arlo.com,"Arlo Technologies, Inc.",selfservice-test.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",2f5669cc26fe917588a39055e0699c68,7e61f5675148b064ca6797c5cc114955e5d0f4e3201f25ccab2f32e06e29b13f,,ctls,selfservice.arlo.com,443,https://selfservice.arlo.com:443,https,cloudflare,text/html,GET,104.18.14.226,/,-1328274476,104.18.15.226,120,False,cloudflare,Cloudflare Bot Management,True,,,,
servicenow.arlo.com,Not Found,404,315,servicenow.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-11-29T10:51:26Z,2023-12-27T10:51:26Z,"CN=docusign.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",docusign.arlo.com,"Arlo Technologies, Inc.",www.docusign.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",d35d1affed54c421cb9ce8562f1cea51,8fcd2f52e5b8c29cf8085e7fba20d7d975a7dd7fd135c40ac8f91dbd87d32d05,,ctls,servicenow.arlo.com,443,https://servicenow.arlo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,208.184.50.40,/,225052475,208.184.50.40,7,False,,Microsoft HTTPAPI:2.0,,True,,,
sip.arlo.com,,404,75,sip.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.arlo.com,443,https://sip.arlo.com:443,https,RTC/7.0,text/plain,GET,52.112.192.11,/,1695583932,2603:1027::b,4,False,,HSTS,,True,,,
smartthings-api-goldendev-ap.arlo.com,,502,36,smartthings-api-goldendev-ap.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-07-12T23:59:59Z,CN=smartthings-api-goldendev-us.arlo.com,smartthings-api-goldendev-us.arlo.com,,smartthings-api-goldenqa-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f34da3139d3dc0f950ce2e677b215c9,6136c3b9980099797467c450dfbc7e020f994fc7d6f50154bb82ca1a76e29d36,,ctls,smartthings-api-goldendev-ap.arlo.com,443,https://smartthings-api-goldendev-ap.arlo.com:443,https,,application/json,GET,34.200.185.135,/,768769774,54.89.10.208,1,False,,,,,,,
smartthings-api-goldendev-eu.arlo.com,,502,36,smartthings-api-goldendev-eu.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-07-12T23:59:59Z,CN=smartthings-api-goldendev-us.arlo.com,smartthings-api-goldendev-us.arlo.com,,smartthings-api-goldenqa-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f34da3139d3dc0f950ce2e677b215c9,6136c3b9980099797467c450dfbc7e020f994fc7d6f50154bb82ca1a76e29d36,,ctls,smartthings-api-goldendev-eu.arlo.com,443,https://smartthings-api-goldendev-eu.arlo.com:443,https,,application/json,GET,3.223.144.68,/,768769774,174.129.206.28,1,False,,,,,,,
smartthings-api-goldendev-us.arlo.com,,502,36,smartthings-api-goldendev-us.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-07-12T23:59:59Z,CN=smartthings-api-goldendev-us.arlo.com,smartthings-api-goldendev-us.arlo.com,,smartthings-api-goldenqa-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f34da3139d3dc0f950ce2e677b215c9,6136c3b9980099797467c450dfbc7e020f994fc7d6f50154bb82ca1a76e29d36,,ctls,smartthings-api-goldendev-us.arlo.com,443,https://smartthings-api-goldendev-us.arlo.com:443,https,,application/json,GET,34.199.26.78,/,768769774,174.129.206.28,1,False,,,,,,,
smartthings-api-goldenqa-ap.arlo.com,,502,36,smartthings-api-goldenqa-ap.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-07-12T23:59:59Z,CN=smartthings-api-goldendev-us.arlo.com,smartthings-api-goldendev-us.arlo.com,,smartthings-api-goldenqa-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f34da3139d3dc0f950ce2e677b215c9,6136c3b9980099797467c450dfbc7e020f994fc7d6f50154bb82ca1a76e29d36,,ctls,smartthings-api-goldenqa-ap.arlo.com,443,https://smartthings-api-goldenqa-ap.arlo.com:443,https,,application/json,GET,54.89.10.208,/,768769774,52.21.168.200,1,False,,,,,,,
smartthings-api-goldenqa-eu.arlo.com,,502,36,smartthings-api-goldenqa-eu.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-07-12T23:59:59Z,CN=smartthings-api-goldendev-us.arlo.com,smartthings-api-goldendev-us.arlo.com,,smartthings-api-goldenqa-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f34da3139d3dc0f950ce2e677b215c9,6136c3b9980099797467c450dfbc7e020f994fc7d6f50154bb82ca1a76e29d36,,ctls,smartthings-api-goldenqa-eu.arlo.com,443,https://smartthings-api-goldenqa-eu.arlo.com:443,https,,application/json,GET,54.82.97.201,/,768769774,3.210.219.248,1,False,,,,,,,
smartthings-api-prod-ap.arlo.com,,502,36,smartthings-api-prod-ap.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=smartthings-api-prod-ap.arlo.com,smartthings-api-prod-ap.arlo.com,,smartthings-api-prod-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,26b0fe04a2ec297e7bf6df5d23ee8c5d,b5d13147ea80299201662a6d3c708b9d0110754df4c0eec94f07ddb2caf78112,,ctls,smartthings-api-prod-ap.arlo.com,443,https://smartthings-api-prod-ap.arlo.com:443,https,,application/json,GET,54.92.84.243,/,768769774,13.113.98.246,1,False,,,,,,,
smartthings-api-prod-us.arlo.com,,502,36,smartthings-api-prod-us.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=smartthings-api-prod-us.arlo.com,smartthings-api-prod-us.arlo.com,,smartthings-api-prod-us.arlo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,89e654f09c70d0ef2df48dc090323890,6483e8a80c0a54a4828d3f8c3d97da61d0278486a99e8a0a4f2d9eb58a2d02e5,,ctls,smartthings-api-prod-us.arlo.com,443,https://smartthings-api-prod-us.arlo.com:443,https,,application/json,GET,107.23.26.53,/,768769774,50.19.76.246,1,False,,,,,,,
smartthings-api-prodtest-ap.arlo.com,,502,36,smartthings-api-prodtest-ap.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=smartthings-api-prodtest-us.arlo.com,smartthings-api-prodtest-us.arlo.com,,smartthings-api-prodtest-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,39c32ed1356809ee70d6d311ad859646,30cfd3233005f13d8096016f398b26bac35d660b52b920af1f0732c79068a28b,,ctls,smartthings-api-prodtest-ap.arlo.com,443,https://smartthings-api-prodtest-ap.arlo.com:443,https,,application/json,GET,44.213.29.100,/,768769774,107.23.27.49,1,False,,,,,,,
smartthings-api-prodtest-eu.arlo.com,,502,36,smartthings-api-prodtest-eu.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=smartthings-api-prodtest-us.arlo.com,smartthings-api-prodtest-us.arlo.com,,smartthings-api-prodtest-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,39c32ed1356809ee70d6d311ad859646,30cfd3233005f13d8096016f398b26bac35d660b52b920af1f0732c79068a28b,,ctls,smartthings-api-prodtest-eu.arlo.com,443,https://smartthings-api-prodtest-eu.arlo.com:443,https,,application/json,GET,44.205.217.154,/,768769774,18.233.49.8,1,False,,,,,,,
smartthings-api-prodtest-us.arlo.com,,502,36,smartthings-api-prodtest-us.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=smartthings-api-prodtest-us.arlo.com,smartthings-api-prodtest-us.arlo.com,,smartthings-api-prodtest-ap.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,39c32ed1356809ee70d6d311ad859646,30cfd3233005f13d8096016f398b26bac35d660b52b920af1f0732c79068a28b,,ctls,smartthings-api-prodtest-us.arlo.com,443,https://smartthings-api-prodtest-us.arlo.com:443,https,,application/json,GET,18.213.91.229,/,768769774,44.217.80.138,1,False,,,,,,,
ssocallback-canary.ar.arlo.com,503 Service Temporarily Unavailable,503,162,ssocallback-canary.ar.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-02-10T23:59:59Z,CN=ssocallback-canary.ar.arlo.com,ssocallback-canary.ar.arlo.com,,ssocallback-canary.ar.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9465ae677c1a1c67d19aa3fc6de9010d,579f87fd77a8d6bb4fbe47eec286c771ab5b163b315268d527de39cc966f9771,,ctls,ssocallback-canary.ar.arlo.com,443,https://ssocallback-canary.ar.arlo.com:443,https,awselb/2.0,text/html,GET,34.255.227.97,/,1862162275,34.255.227.97,7,False,,,,,,,
ssocallback-goldendev-canary.ar.arlo.com,HTTP Status 404 – Not Found,404,1076,ssocallback-goldendev-canary.ar.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=ssocallback-goldendev-canary.ar.arlo.com,ssocallback-goldendev-canary.ar.arlo.com,,ssocallback-goldendev-canary.ar.arlo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4648d28f5f7532c1f249c1be26d2c369,2b2d65e7b098f8abc7bffa1f573ef9492feefa621618af5c3a95b4fcadac2aed,,ctls,ssocallback-goldendev-canary.ar.arlo.com,443,https://ssocallback-goldendev-canary.ar.arlo.com:443,https,Apache-Coyote/1.1,text/html,GET,3.248.97.156,/,-933256972,52.16.220.6,1,False,,Java,,,,,
ssocallback-goldendev.ar.arlo.com,HTTP Status 404 – Not Found,404,1076,ssocallback-goldendev.ar.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-01T00:00:00Z,2024-06-29T23:59:59Z,CN=ssocallback-goldendev.ar.arlo.com,ssocallback-goldendev.ar.arlo.com,,ssocallback-goldendev.ar.arlo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,003d3ad5c779d30d1213f449233b119f,35d52c380d5a33240328f9125a7510c0345da0850bb2a1a7901f4acbbe276991,,ctls,ssocallback-goldendev.ar.arlo.com,443,https://ssocallback-goldendev.ar.arlo.com:443,https,Apache-Coyote/1.1,text/html,GET,54.217.69.160,/,-933256972,34.248.0.204,1,False,,Java,,,,,
ssocallback-goldenqa-canary.ar.arlo.com,503 Service Temporarily Unavailable,503,162,ssocallback-goldenqa-canary.ar.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=ssocallback-goldenqa-canary.ar.arlo.com,ssocallback-goldenqa-canary.ar.arlo.com,,ssocallback-goldenqa-canary.ar.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,41695156b4d9f24ace9e1b8a781edc7a,4d2a86c82e82aa76743e0c8df6b1007f89b0d541c48d43d9f3659ceee77b4905,,ctls,ssocallback-goldenqa-canary.ar.arlo.com,443,https://ssocallback-goldenqa-canary.ar.arlo.com:443,https,awselb/2.0,text/html,GET,34.253.135.212,/,1862162275,34.253.135.212,7,False,,,,,,,
ssocallback-staging-canary.ar.arlo.com,503 Service Temporarily Unavailable,503,162,ssocallback-staging-canary.ar.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-04-12T23:59:59Z,CN=ssocallback-staging-canary.ar.arlo.com,ssocallback-staging-canary.ar.arlo.com,,ssocallback-staging-canary.ar.arlo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,325afeec3638cbd2b02796ff3098dafa,ff84289d8f4fc145dd386b87510acf7b2de7748c57870569e556b796c3b8f7c4,,ctls,ssocallback-staging-canary.ar.arlo.com,443,https://ssocallback-staging-canary.ar.arlo.com:443,https,awselb/2.0,text/html,GET,54.229.99.17,/,1862162275,54.229.99.17,7,False,,,,,,,
status-calix.arlo.com,503 Service Temporarily Unavailable,503,162,status-calix.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-19T00:00:00Z,2024-03-19T23:59:59Z,CN=status.arlo.com,status.arlo.com,,status.arlo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,388c6039cb4e0b02d83009da334632bc,0767b0eead3e8e52b4a4ee60c8711ac7af2b9f7dad7fd37fccfe1fedc8856837,,ctls,status-calix.arlo.com,443,https://status-calix.arlo.com:443,https,awselb/2.0,text/html,GET,54.201.111.171,/,1862162275,54.189.40.240,7,False,,,,True,,,
support.arlo.com,Arlo | Support | Home,200,114486,www.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-02T10:34:29Z,2023-08-24T10:34:29Z,"CN=arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",arlo.com,"Arlo Technologies, Inc.",www.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",e5affb9d56c8335f5bd84ca6b853872e,1349a7b8812bdcb10273b4420a043c62b4fb6c90cf9ddf588aad9fae63035a78,,ctls,www.arlo.com,443,https://support.arlo.com:443,https,cloudflare,text/html,GET,35.163.147.74,/,722361212,54.184.196.188,2140,False,,jQuery,,,,https://www.arlo.com/en-us/support/,
survey.arlo.com,404 - File or directory not found.,404,1245,survey.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-24T00:00:00Z,2023-11-24T23:59:59Z,"CN=survey.arlo.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",survey.arlo.com,"SALESFORCE.COM, INC.",survey.arlo.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,50573079cddd52b0f43b54a2a0ad5364,98547fe64cd626f65d21f6933690b6be53d2c741a5cacd8339dfeb2ae5639207,,ctls,survey.arlo.com,443,https://survey.arlo.com:443,https,,text/html,GET,13.111.185.203,/,1631801191,13.111.185.203,30,False,,,,,,,
tracking.ukshop.arlo.com,,200,23,tracking.ukshop.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-26T00:00:00Z,2023-08-26T23:59:59Z,CN=api.elasticemail.com,api.elasticemail.com,,www.api.elasticemail.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,8391410475860c22a065c041476bc524,77c9dd76b2df8d6f03ab5906e68748f79c7d6e4fa4e9d9da8371201e14cadb46,,ctls,tracking.ukshop.arlo.com,443,https://tracking.ukshop.arlo.com:443,https,Microsoft-IIS/10.0,text/html,GET,94.23.161.19,/,-1559968920,46.105.88.234,1,False,,Windows Server,,True,,,
ukshop.arlo.com,Arlo - Home Security Specialist in UK for Cameras and Doorbells,200,116610,www.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-02T10:34:29Z,2023-08-24T10:34:29Z,"CN=arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",arlo.com,"Arlo Technologies, Inc.",www.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",e5affb9d56c8335f5bd84ca6b853872e,1349a7b8812bdcb10273b4420a043c62b4fb6c90cf9ddf588aad9fae63035a78,,ctls,www.arlo.com,443,https://ukshop.arlo.com:443,https,cloudflare,text/html,GET,104.18.29.84,/,523760549,104.18.28.84,2975,False,cloudflare,Java,True,,,https://www.arlo.com/en_gb/,
ukshopdev.arlo.com,Origin DNS error | ukshopdev.arlo.com | Cloudflare,530,6203,,,,,,,,,,,,,,,,,,,,80,http://ukshopdev.arlo.com:80,http,cloudflare,text/html,GET,104.18.28.84,/,183483728,104.18.29.84,92,False,cloudflare,Cloudflare,True,,,,
ukshopqa.arlo.com,Arlo - Home Security Specialist in UK for Cameras and Doorbells,200,104061,devtest.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-04T15:33:26Z,2024-07-30T15:33:25Z,"CN=devtest.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",devtest.arlo.com,"Arlo Technologies, Inc.",devtest.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",d698d9b15a46c233901d6bff80846f58,abee23e993280c52e2e3591956e72f2396f0ca9ec0af3673142c87703deaa902,,ctls,devtest.arlo.com,443,https://ukshopqa.arlo.com:443,https,cloudflare,text/html,GET,104.18.16.193,/,1347413834,104.18.17.193,2713,False,cloudflare,Java,True,,,https://devtest.arlo.com/en_gb/,
updates.ar.arlo.com,403 Forbidden,403,199,updates.ar.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T11:10:42Z,2024-03-12T11:10:42Z,"CN=arloupdates.netgear.com, O=Netgear\, Inc, L=San Jose, ST=California, C=US",arloupdates.netgear.com,"Netgear, Inc",arloupdates.netgear.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",cdb742e51b3bfaedb6c202f0f8e35861,a34dbcf6073e6be605a1ef742ff30260dae8911e2f66ef462635112e092dba37,,ctls,updates.ar.arlo.com,443,https://updates.ar.arlo.com:443,https,Apache/2.4.56 (Amazon),text/html,GET,52.2.69.168,/,-780928015,52.71.131.104,8,False,,Apache:2.4.56,,True,,,
updates.arlo.com,,404,11,updates.arlo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,2023-09-19T23:59:59Z,"CN=updates.arlo.com, O=Arlo Technologies Inc, L=San Jose, ST=California, C=US",updates.arlo.com,Arlo Technologies Inc,updatestest.arlo.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,242325f7491aef5dfa70c00f4498076e,8c2dac35a97eb41aef4d7a43b8c4dee4112f5e618b195e5dd8145194d69b85fd,,ctls,updates.arlo.com,443,https://updates.arlo.com:443,https,AkamaiNetStorage,,GET,2.17.100.202,/,1864250944,2.17.100.216,2,False,,,,,,,
updatestest.arlo.com,,404,10,updatestest.arlo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,2023-09-19T23:59:59Z,"CN=updates.arlo.com, O=Arlo Technologies Inc, L=San Jose, ST=California, C=US",updates.arlo.com,Arlo Technologies Inc,updatestest.arlo.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,242325f7491aef5dfa70c00f4498076e,8c2dac35a97eb41aef4d7a43b8c4dee4112f5e618b195e5dd8145194d69b85fd,,ctls,updatestest.arlo.com,443,https://updatestest.arlo.com:443,https,,,GET,23.50.57.43,/,1864250944,2a02:26f0:e0::1732:3629,2,False,,,,,,,
veracode.arlo.com,Not Found,404,315,veracode.arlo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-11-29T10:51:26Z,2023-12-27T10:51:26Z,"CN=docusign.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",docusign.arlo.com,"Arlo Technologies, Inc.",www.docusign.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",d35d1affed54c421cb9ce8562f1cea51,8fcd2f52e5b8c29cf8085e7fba20d7d975a7dd7fd135c40ac8f91dbd87d32d05,,ctls,veracode.arlo.com,443,https://veracode.arlo.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,208.184.50.40,/,225052475,208.184.50.40,7,False,,Microsoft HTTPAPI:2.0,,True,,,
verisure-goldendev-z1.arlo.com,,403,243,verisure-goldendev-z1.arlo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-14T22:54:48Z,2023-12-09T22:54:48Z,"CN=verisure-goldendev-z1.arlo.com, O=Arlo Technologies\, Inc., L=Milpitas, ST=California, C=US",verisure-goldendev-z1.arlo.com,"Arlo Technologies, Inc.",verisure-goldenqa-z1.arlo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",44b6074723c0a0c320af3e792f3aa626,7b1d5ccdafc43143b21e2d8c20a08dd2ee8b99def0cc13f3eaeb633b21ed560f,,ctls,verisure-goldendev-z1.arlo.com,443,https://verisure-goldendev-z1.arlo.com:443,https,AmazonS3,application/xml,GET,108.138.7.39,/,-1040947337,2600:9000:2490:9a00:13:ef0e:4ec0:93a1,2,False,cloudfront,Amazon Web Services,True,,,,
