new,host,a,soa,status_code,ns,cdn,cdn-name,aaaa,cname,caa,mx,txt
[x],testserver.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tf.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],titan.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tnevivid-nl.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tom.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],toplayer.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tpe.chatserver.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tr-dns1.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tracker.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],trade9955-test.nl.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],translation.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],truthpandembucketc.stagbucketng.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],truthpandemic.2023aging.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],try.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tryc.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tucson.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tuh.korea.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tz.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],u.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ug.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],un1roxy.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],unagi-matsukawa-cojpontainer.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],uncovered.comaging.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],update.jdfhodshfiuo.laudfhofadfgdfh.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ups.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],uranus.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],us-east-1.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],user.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ut.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],utah.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],uy.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],uz.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vaccinations.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vader.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],validic.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vault.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vds15bbs.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vegas.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],verwijdertmerchantrusspyware.staging.vivy.com,"3.74.193.56, 18.196.163.78, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vi.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],virusbuster3.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],virusvask.helpaging.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],visualbasicadmin.9.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vivy.com,3.123.58.159,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","MS=732839325F243B1BCCB078333173EBE1CEBB8984, apple-domain-verification=pgdaRy3KjGqtTRKk, google-site-verification=51LTRc97-87RyeT9uUpk-lH3UVcBQHVInyWKE0_TU1g, google-site-verification=5hmDgsNa4qiHHC0Qv-_MW8u4YHI6XrPL3Zb1W0iuRbI, google-site-verification=8VEh1IwdQtWOJxUxa3g5zomMedWXrEPNawvwFnzrGt0, google-site-verification=ZkgTlP4cVsZIXy7XdHJSdEF_RX5FbKwhA28aH6r2rwQ, google-site-verification=m4bAgSDutyeDx7vJiCqCdBjkcqBMFhOe7USY8FN8Yf0, v=spf1 include:spf.mailjet.com  include:mail.zendesk.com include:_spf.google.com include:amazonses.com include:spf.crsend.com -all"
[x],vstage1ccine-schedule.ecdc.ststage1ging.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],w.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],waggawagga-cx.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wais.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web11290-confidential.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web1285-cx.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web17698-freebsd.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web1951.container.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web5789descargas.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webaccess.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webcache.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webdisk.test123compaq.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webdocs.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webpaypaymentgateway.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webs.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],websites.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],webstats.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wililiam.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],win2000.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wincust51.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],windows2.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],windows2000.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wins.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],wisconsin.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ws11.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ws2.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ws7.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ws7freebsd.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www-1.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www-client.www.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.americanexpress.com-account-verification.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.api.dev.staging.vivy.com,"3.74.193.56, 3.121.175.76, 18.196.163.78","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.krasnodar-proxy.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.min.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.resep.staging.vivy.com,"18.196.163.78, 3.74.193.56, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.scubadivingdepths.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.snitchtech.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.staging.vivy.com,3.121.243.180,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.vivy.com,3.123.58.159,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.wordpress01.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.nlaging.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.partner.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.staging.vivy.com,"18.196.163.78, 3.121.175.76, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.hello.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.partner.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.staging.vivy.com,"18.196.163.78, 3.121.175.76, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.www.partner.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.www.staging.vivy.com,"18.196.163.78, 3.121.175.76, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.www.www.staging.vivy.com,"3.121.175.76, 18.196.163.78, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.partner.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.staging.vivy.com,"3.74.193.56, 18.196.163.78, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.partner.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.staging.vivy.com,"3.121.175.76, 3.74.193.56, 18.196.163.78","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.www.www.www.www.stmerckvaccines-devging.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.staging.vivy.com,"3.121.175.76, 3.74.193.56, 18.196.163.78","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"18.196.163.78, 3.74.193.56, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"18.196.163.78, 3.121.175.76, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"3.74.193.56, 18.196.163.78, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"3.121.175.76, 18.196.163.78, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"3.121.175.76, 3.74.193.56, 18.196.163.78","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"18.196.163.78, 3.74.193.56, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"18.196.163.78, 3.74.193.56, 3.121.175.76","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.staging.vivy.com,"3.74.193.56, 3.121.175.76, 18.196.163.78","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.www.partner.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www2.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wwwmail.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],x.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],xmail.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],xslavedev-13.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],y.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],yes.courrier.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],young.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],zendesk1.vivy.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,,mail1.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all
[x],zendesk4.vivy.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudflare,,mail4.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all
[x],zixgateway01compaq.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
