new,host,a,soa,status_code,cdn,cdn-name,cname,txt,aaaa,ns,mx,caa,has_internal_ips,internal_ips,ptr
[x],sandiego.tricare.mil,23.215.16.146,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"tricare2.mil.edgekey.net, e3146.dsca.akamaiedge.net",,"2a02:26f0:480:5a2::c4a, 2a02:26f0:480:5aa::c4a",,,,,,
[x],sansesta.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],sap-pre.militaryonesource.mil,,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],sap.militaryonesource.mil,"138.141.123.8, 138.141.123.30, 138.141.123.40","ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,nlb-prd-bcap-febf3bd263907683.elb.us-gov-west-1.amazonaws.com,,,,,,,,
[x],sap.pre.militaryonesource.mil,"3.30.35.232, 15.205.237.253","ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,nlb-pe-il4-8b3f235979360eee.elb.us-gov-west-1.amazonaws.com,,,,,,,,
[x],sapp-r1.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],sapp-r2.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],sapp-r3.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],sapr.mil,158.9.80.91,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,v=spf1 -all,,"dns-pub-f1-u.pentagon.mil, dns-pub-f2-u.pentagon.mil, dns-pub-f3-u.pentagon.mil",,,,,
[x],sapr.navy.mil,23.5.237.171,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"mynavyhr.navy.mil.edgekey.net, e16312.dsca.akamaiedge.net",,"2600:1408:7400:2b4::3fb8, 2600:1408:7400:28c::3fb8",,,,,,
[x],saprp.pentagon.mil,141.116.10.232,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],sas.dc3n.doded.mil,164.190.67.137,"dns.training.navy.mil, netc_dns.at.navy.mil",NOERROR,,,,,,,,,,,
[x],sas.dc3n.navy.mil,205.85.30.94,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],sas.ncdc.navy.mil,205.85.30.94,"ns1.chs.navy.mil, dc2hs_cedc_hostmaster.navy.mil",NOERROR,,,,,,,,,,,
[x],sas.usace.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],sasnet.srf.navy.mil,163.251.96.11,"feyons01.oconus.navy.mil, dnsadmin.fe.navy.mil",NOERROR,,,,,,,,,,,
[x],sat-a.dpas.dod.mil,,"ns1.csd.dpas.dod.mil, disa\.meade\.esd\.list\.es312-ccc-hostmaster.mail.mil",NOERROR,,,,,,,,,,,
[x],sat.c4ad.hpc.mil,140.32.94.20,"nsm.dren.mil, hostmaster.dren.mil",NOERROR,,,,,,,,,,,
[x],sat.disa.mil,152.229.78.63,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sat.dpas.dod.mil,156.112.99.98,"ns1.csd.dpas.dod.mil, disa\.meade\.esd\.list\.es312-ccc-hostmaster.mail.mil",NOERROR,,,,,,,,,,,
[x],satellite01.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],satx-gtm.csd.disa.mil,214.22.172.9,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],satx-meg-01.med.navy.mil,205.115.187.10,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],satx-meg-02.med.navy.mil,205.115.187.11,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],satx-webmail.med.navy.mil,214.2.152.84,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],sav.el.erdc.dren.mil,134.164.23.10,"ns1.erdc.dren.mil, root.erdc.dren.mil",NOERROR,,,,,"2001:480:51:23::172, 2001:480:51:23::10","auth-east.dren.mil, ns1.erdc.dren.mil, auth-west.dren.mil",,,,,
[x],saw-mbps.erdc.dren.mil,134.164.23.163,"ns1.erdc.dren.mil, root.erdc.dren.mil",NOERROR,,,,,2001:480:51:23::163,,,,,,
[x],sawtooth.mda.mil,199.9.230.41,"ns01.mda.mil, named.ns01.mda.mil",NOERROR,,,,,2001:480:421:dd0b::10,,,,,,
[x],sbc.spawar.navy.mil,198.62.64.127,"nsm.niwc.navy.mil, hostmaster.niwc.navy.mil",NOERROR,,,,,2001:480:10:800::127,,,,,,
[x],sbd.pac.disa.mil,192.108.98.11,"ns1.csd.disa.mil, disa\.meade\.esd\.list\.es312-ccc-hostmaster.mail.mil",NOERROR,,,,v=spf1 include:_spf.eemsg.mail.mil -all,,,"sec-jeemsg.eemsg.mail.mil, pri-jeemsg.eemsg.mail.mil, sbd.pac.disa.mil",,,,
[x],sbd0.ds.mhpcc.hpc.mil,"140.31.200.145, 140.31.199.226, 140.31.199.7","ns1.mhpcc.hpc.mil, root.ns1.mhpcc.hpc.mil",NOERROR,,,,,"2001:480:120:83::226, 2001:480:120:84::7, 2001:480:120:75::145","ns1.arl.hpc.mil, ns2.mhpcc.hpc.mil, ns1.mhpcc.hpc.mil",,,,,
[x],sbd1.ds.mhpcc.hpc.mil,140.31.200.146,"ns1.mhpcc.hpc.mil, root.ns1.mhpcc.hpc.mil",NOERROR,,,,,2001:480:120:75::146,,,,,,
[x],sbdwp.pac.disa.mil,,"ns1.csd.disa.mil, disa\.meade\.esd\.list\.es312-ccc-hostmaster.mail.mil",NOERROR,,,,,,,"pri-jeemsg.eemsg.mail.mil, sec-jeemsg.eemsg.mail.mil, sbdwp.pac.disa.mil",,,,
[x],sbem.bsm.dla.mil,,"cols-gtm.csd.disa.mil, hostmaster.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],sbircrp.navair.navy.mil,,"ns1-pax.navair.navy.mil, hostmaster.navair.navy.mil",NOERROR,,,,,,,,,,,
[x],sbirleh.darpa.mil,192.5.18.148,"sdigm-02.darpa.mil, hostmaster.darpa.mil",NOERROR,,,,v=spf1 mx ip4:192.5.18.66 ip4:192.5.18.67 ip4:158.63.250.4 ip4:158.63.250.5 -all,,,,,,,
[x],sbiweb.csd.disa.mil,156.112.99.62,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],sbm-tst.nit.disa.mil,192.207.74.83,"nit-dns1.nit.disa.mil, JITCFHUNITHelpDesk2.disa.mil",NOERROR,,,,,,,,,,,
[x],sbm.nit.disa.mil,192.207.74.92,"nit-dns1.nit.disa.mil, JITCFHUNITHelpDesk2.disa.mil",NOERROR,,,,,,,,,,,
[x],sbmprototype.ocar.army.pentagon.mil,199.114.47.146,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],sc-ds-lab-wpafb.dren.mil,"140.32.59.226, 140.32.61.226","nsm.dren.mil, hostmaster.dren.mil",NOERROR,,,,,"2001:480:a0:f002::156, 2001:480:a0:f003::226, 2001:480:b0:f003::226","auth-west.dren.mil, ns1.arl.hpc.mil, auth-east.dren.mil",,,,,
[x],sc-ds-wpafb.dren.mil,,"nsm.dren.mil, hostmaster.dren.mil",NOERROR,,,,,,,,,,,
[x],sc-ppbe-uat.dsca.mil,129.48.105.3,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],sc299ah1.af.mil,131.9.40.244,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sc2s.peterson.af.mil,,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,cisf22.peterson.af.mil,,,,,,,,
[x],sc33ah1.af.mil,131.9.40.243,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sc561ah1.af.mil,131.9.40.248,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sc561ah2.af.mil,131.9.40.249,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sc83ah1.af.mil,131.9.40.245,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sc83ah2.af.mil,131.9.40.246,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scadb.norad.mil,164.236.0.64,"ncnd.northcom.mil, n-nc.peterson.n-ncj6.mbx.sysad-omb.mail.mil",NOERROR,,,,,,,,,,,
[x],scan.dacs.dla.mil,131.78.201.1,,NOERROR,,,,,,,,,,,
[x],scasmail.southcom.mil,130.22.34.232,"ehuibdns02.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scattweb.navseadn.navy.mil,207.132.147.171,"dns1.navseadn.navy.mil, root.navseadn.navy.mil",NOERROR,,,,,,,,,,,
[x],scc.protection.apps.mil,23.103.205.29,"master.protection.office365.us, hostmaster.master.protection.office365.us",NOERROR,,,scc.mil.protection.office365.us,,,,,,,,
[x],sched.dc3n.navy.mil,205.85.84.89,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],schq.southcom.mil,,"ehuibdns02.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],schqanon.southcom.mil,130.22.34.227,"ehuibdns02.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],science.dodlive.mil,,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.dodlive.mil.edgekey.net, e17101.dscb.akamaiedge.net",,"2a02:26f0:d8:10a1::42cd, 2a02:26f0:d8:1089::42cd",,,,,,
[x],scip.dsca.mil,156.112.84.192,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],sclaes111100.disa.mil,,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes125100.disa.mil,209.22.125.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes126100.disa.mil,209.22.126.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes232100.disa.mil,214.16.232.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes233100.disa.mil,214.16.233.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes234100.disa.mil,214.16.234.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes235100.disa.mil,214.16.235.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes236100.disa.mil,,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes237100.disa.mil,214.16.237.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes238100.disa.mil,214.16.238.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],sclaes239100.disa.mil,214.16.239.100,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],scmail.nrl.navy.mil,,"ns1.nrl.navy.mil, hostmaster.nrl.navy.mil",NOERROR,,,,v=spf1 a ip6:2001:480:20:421::587:27 ip6:2001:480:20:404::465:27 ip4:132.250.4.27 ip4:132.250.21.27 -all,,,,,,,
[x],scmmanager.cie.af.mil,134.166.112.20,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scmsso.ndcsd.nmci.navy.mil,"205.85.14.187, 205.85.8.220","nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],scn.spawar.navy.mil,"198.253.199.68, 198.253.199.65","nsm.niwc.navy.mil, hostmmaster.niwc.navy.mil",NOERROR,,,,v=spf1 -all,,"ns1.nosc.mil, ns2.nosc.mil, ns3.nosc.mil",,";, mailto:hostmaster@niwc.navy.mil",,,
[x],scnet.ent.southcom.mil,130.22.33.169,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scnetsvc.ent.southcom.mil,130.22.33.170,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scnewsltr.dodlive.mil,104.70.85.79,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.dodlive.mil.edgekey.net, e17101.dscb.akamaiedge.net",,"2a02:26f0:6c00:18f::42cd, 2a02:26f0:6c00:1b3::42cd",,,,,,
[x],scofield.dss.mil,"207.132.241.69, 207.132.241.19, 207.132.242.55","ns1.dss.mil, DSSITsupport.dss.mil",NOERROR,,,,,,"ns2.dss.mil, ns1.dss.mil",,,,,
[x],score.nmci.navy.mil,205.85.24.59,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],score.sscno.nmci.navy.mil,205.85.24.60,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],scoreqa.sscno.nmci.navy.mil,205.85.28.174,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],scorpion.nrl.navy.mil,132.250.166.187,"ns1.nrl.navy.mil, hostmaster.nrl.navy.mil",NOERROR,,,,,,,,,,,
[x],scorpion.usafa.af.mil,204.34.211.81,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scott-mail1.afnoc.af.mil,132.3.41.18,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scott-mail2.afnoc.af.mil,132.3.41.19,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scott.csd.disa.mil,152.229.178.68,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scott.im.us.af.mil,,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scott.ocs.us.af.mil,,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scpah1.af.mil,131.9.40.250,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scprod.dso.dla.mil,,,NOERROR,,,,,,,,,,,
[x],scqpg-006-20.wpafb.af.mil,134.131.190.8,"lackland-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],scra-cp.dmdc.osd.mil,214.16.194.43,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,,v=spf1 -all,,,,,,,
[x],scra-dp.dmdc.osd.mil,214.16.195.43,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,,,,,,,,,
[x],scra-e.dmdc.osd.mil,214.16.194.43,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,scra-cp.dmdc.osd.mil,v=spf1 -all,,,,,,,
[x],scra-pki-cp.dmdc.osd.mil,214.16.194.238,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,,,,,,,,,
[x],scra-pki-dp.dmdc.osd.mil,,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,,,,,,,,,
[x],scrapps.scms.navy.mil,199.211.198.38,"scotland.nres.navy.mil, rdte_nosc.navy.mil",NOERROR,,,,,2001:480:240:d145::38,,,,,,
[x],scrintranet.scms.navy.mil,199.211.198.30,"scotland.nres.navy.mil, rdte_nosc.navy.mil",NOERROR,,,,,2001:480:240:d145::30,,,,,,
[x],scrnap.scms.navy.mil,199.211.198.40,"scotland.nres.navy.mil, rdte_nosc.navy.mil",NOERROR,,,,,,,,,,,
[x],scrportal.scms.navy.mil,199.211.198.37,"scotland.nres.navy.mil, rdte_nosc.navy.mil",NOERROR,,,,,2001:480:240:d145::37,,,,,,
[x],scsapps.csd.disa.mil,131.77.2.126,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scsapps.day.disa.mil,156.112.90.116,"ns1.csd.disa.mil, hostmaster.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scsappscoop.csd.disa.mil,214.22.92.155,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scsreg.csd.disa.mil,131.77.2.127,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstapps.csd.disa.mil,131.77.2.121,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstappscoop.csd.disa.mil,214.22.92.159,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstmgt.csd.disa.mil,131.77.2.124,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstregcoop.csd.disa.mil,214.22.92.161,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstweb.csd.disa.mil,,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scstweb.day.disa.mil,156.112.90.116,"ns1.csd.disa.mil, hostmaster.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scsweb.csd.disa.mil,131.77.2.128,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scsweb.day.disa.mil,156.112.90.116,"ns1.csd.disa.mil, hostmaster.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],scswebcoop.csd.disa.mil,214.22.92.164,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],sctbtrctmsbk.sct.jdcs.disa.mil,209.22.91.71,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],scuhqgc101.c2.southcom.mil,130.22.8.21,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scuhqgc11.c2.southcom.mil,,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scuhqjc34.c2.southcom.mil,,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scuhqns1.southcom.mil,130.22.30.253,"ehuibdns02.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scunpge01.c2.southcom.mil,130.22.31.165,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],scunpge02.c2.southcom.mil,130.22.31.166,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],sd-citrix1.sscsd.nmci.navy.mil,205.85.10.78,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],sdbrsg-scan.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],sdc.dpas.dod.mil,156.112.92.41,"ns1.csd.dpas.dod.mil, disa\.meade\.esd\.list\.es312-ccc-hostmaster.mail.mil",NOERROR,,,,,,,,,,,
[x],sdigm-02.darpa.mil,10.225.20.179,"sdigm-02.darpa.mil, hostmaster.darpa.mil",NOERROR,,,,,,,,,True,10.225.20.179,
[x],sdlc.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,,,,,,,,
[x],sdms.afrl.af.mil,,"gunter-ns1.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],sdn.tricare.mil,199.211.82.173,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],sdns1.csd.disa.mil,214.3.160.20,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],sdo.usmc.mil,192.156.4.98,"ns1-east.usmc.mil, mccog_nic_admins.usmc.mil",NOERROR,,,,,,,,,,,
[x],sds1.spawar.navy.mil,128.49.4.67,"nsm.niwc.navy.mil, hostmmaster.niwc.navy.mil",NOERROR,,,ldap-web.sd.spawar.navy.mil,,2001:480:10:4::67,,,,,,
[x],sdspfo.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,,,,,,,,
[x],sdssremedy.dc3n.navy.mil,164.190.66.135,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],sdssremedyqa.dc3n.navy.mil,164.190.66.56,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],sdssremedyqa.ndcsd.nmci.navy.mil,,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],seabee.dc3.mil,214.3.152.90,"ns2.dc3.mil, root.dc3.mil",NOERROR,,,,,,,,,,,
[x],seabeemagazine.navylive.dodlive.mil,95.100.72.40,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.dodlive.mil.edgekey.net, e17101.dscb.akamaiedge.net",,"2a02:26f0:3400:194::42cd, 2a02:26f0:3400:181::42cd",,,,,,
[x],seahawk.dc3.mil,214.3.152.79,"ns2.dc3.mil, root.dc3.mil",NOERROR,,,,,,,,,,,
[x],search.360.dcma.mil,,"ns3.dcma.mil, dcma.lee.it-dir.list.dcmait-f5-dl.mail.mil",NOERROR,,,360.dcma.mil,,,,,,,,
[x],search.dcgs.nro.mil,,"w31sviwgipam.nro.mil, ci_logs.nro.mil",NOERROR,,,www.dcgs.nro.mil,,,,,,,,
[x],search.disa.mil,156.112.108.51,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],search.dla.mil,"52.222.214.6, 52.222.214.24, 52.222.214.69, 52.222.214.114","ns-107.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"defense-logistics-agency.sites.infr.search.usa.gov, d2x6me9oc9z55z.cloudfront.net",,"2600:9000:223d:c200:a:4fc7:79c0:93a1, 2600:9000:223d:ca00:a:4fc7:79c0:93a1, 2600:9000:223d:d400:a:4fc7:79c0:93a1, 2600:9000:223d:e200:a:4fc7:79c0:93a1, 2600:9000:223d:e800:a:4fc7:79c0:93a1, 2600:9000:223d:c00:a:4fc7:79c0:93a1, 2600:9000:223d:1a00:a:4fc7:79c0:93a1, 2600:9000:223d:2000:a:4fc7:79c0:93a1","ns-107.awsdns-13.com, ns-847.awsdns-41.net, ns-1314.awsdns-36.org, ns-1713.awsdns-22.co.uk",,,,,
[x],search.dodig.mil,,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,v=spf1 -all,,,,,,,
[x],search.dtic.mil,140.18.188.11,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,,,,,,,,
[x],search.erdc.dren.mil,134.164.24.166,"ns1.erdc.dren.mil, root.erdc.dren.mil",NOERROR,,,,,2001:480:51:24::166,,,,,,
[x],search.navy.mil,"108.156.39.107, 108.156.39.118, 108.156.39.72, 108.156.39.26","ns-107.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"navy_all.sites.infr.search.usa.gov, d2x6me9oc9z55z.cloudfront.net",,,"ns-107.awsdns-13.com, ns-1314.awsdns-36.org, ns-1713.awsdns-22.co.uk, ns-847.awsdns-41.net",,,,,
[x],search.nga.mil,214.28.184.23,"NDWQSDNSLVATH01.nga.mil, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,,
[x],search.spawar.navy.mil,"128.34.208.119, 128.34.208.42, 128.34.208.190","ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,spawar-elb-aabc6197e28a1582.elb.us-gov-west-1.amazonaws.com,,"2001:480:10:3702:362c:75e3:d6d8:b38a, 2001:480:10:3701:f83c:3704:5a21:2bf1, 2001:480:10:3700:9f4b:5d9a:1b7f:62a7",,,,,,
[x],search.stg.dtic.mil,140.18.188.79,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,,,,,,,,
[x],search.testm.dcgs.nro.mil,,"w31sviwgipam.nro.mil, ci_logs.nro.mil",NOERROR,,,www.testm.dcgs.nro.mil,,,,,,,,
[x],search.usafe.af.mil,132.25.249.105,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],seat2.nmci.navy.mil,,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
