input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,webserver,tls_subject_org_,tls_wildcard_certificate,final_url,csp_domains_,tls_mismatched,tls_expired
s3a.cdn.optimizely.com,,403,243,s3a.cdn.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2015-08-27T00:00:00Z,2018-08-31T12:00:00Z,"CN=*.cdn.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.cdn.optimizely.com,cdn.optimizely.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,0d8caf12dc3a3c6c4460589f702c9794,d5d7f589d764cd733f94d0f75aa16c144a66863491c6ff6fcbdc5ede30279e5d,ctls,s3a.cdn.optimizely.com,cloudfront,443,https://s3a.cdn.optimizely.com:443,https,application/xml,GET,65.9.66.104,/,116077314,65.9.66.7,Amazon Web Services,2,False,True,AmazonS3,"Optimizely, Inc.",True,,,,True
sdk.optimizely.com,,421,297,sdk.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-10T04:55:10Z,2024-05-11T04:55:09Z,CN=i.shared-430-default.ssl.fastly.net,i.shared-430-default.ssl.fastly.net,i.shared-430-default.ssl.fastly.net,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,44419076dae56854a17c257bb4823b3a,de7e7fa5bbd84f0680bfd4b79b2ca28f86790d45730dc15213036e5294f3b6a8,ctls,sdk.optimizely.com,fastly,443,https://sdk.optimizely.com:443,https,text/plain,GET,151.101.1.174,/,-1929642521,151.101.193.174,,4,False,True,,,,,,True,
secure.optimizely.com,404 - Not Found,404,345,secure.optimizely.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-25T00:00:00Z,2024-04-09T23:59:59Z,"CN=gp1.wac.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",gp1.wac.edgecastcdn.net,gs1.wac.edgecastcdn.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,731d839fc7571ccf47bad1496f499ff4,b70737e5be13eb47141c2536fb228611f97d7ee589044c295b56f25b327d5591,ctls,secure.optimizely.com,,443,https://secure.optimizely.com:443,https,text/html,GET,93.184.220.44,/,-361995140,93.184.220.44,Docker,12,False,,ECS (mil/6CFA),Edgecast Inc.,,,,True,
sith.app.optimizely.com,Optimizely,200,565482,sith.app.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,CN=*.app.optimizely.com,*.app.optimizely.com,app.optimizely.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,da98671fa2b2ca70e4ec288f148ae1af,be5c752929a2667fd2e1606f31106e71d45cdc99bc78d917a8f6d4eadebed98c,ctls,sith.app.optimizely.com,,443,https://sith.app.optimizely.com:443,https,text/html,GET,142.250.186.179,/,1363865768,2a00:1450:4001:82b::2013,Optimizely,108,False,,Google Frontend,,True,https://sith.app.optimizely.com/signin?continue_to=https%3A//sith.app.optimizely.com/v2%3F,https://*.appspot.com/static/includes/swf/ZeroClipboard.swf,,
smartrouter.edp-dev.optimizely.com,,404,19,smartrouter.edp-dev.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-14T22:43:12Z,2023-10-12T23:26:18Z,CN=p13n-api-canary.dz.optimizely.com,p13n-api-canary.dz.optimizely.com,p13n-api-canary.dz.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,faa7907b65ec92b52fe773156eb53a3e,cc92b39ca2233b4be8704ebe5bc1119fa344ec487181e5b696571758e70515b1,ctls,smartrouter.edp-dev.optimizely.com,google,443,https://smartrouter.edp-dev.optimizely.com:443,https,text/plain,GET,34.111.130.108,/,-138391155,34.111.130.108,HTTP/3,2,False,True,istio-envoy,,,,,True,
smartsheet.optimizely.com,404 Not Found,404,196,smartsheet.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-05-23T23:59:59Z,CN=sso.smartsheet.com,sso.smartsheet.com,sso.smartsheet.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,443330e5c67ecbcb3f8e0eb72ebe3636,ad04546a8b9b77e88acbdc5d8d9ac8a98a0ffc6e09c63a22f7b27434a09fd3b2,ctls,smartsheet.optimizely.com,,443,https://smartsheet.optimizely.com:443,https,text/html,GET,35.168.219.28,/,-780928015,18.233.29.88,Apache,8,False,,Apache,,,,,True,
sndgca02-drtr.develrc-app.optimizely.com,Optimizely,200,438056,sndgca02-drtr.develrc-app.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-19T00:00:00Z,2024-07-18T23:59:59Z,"CN=develrc-app.optimizely.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",develrc-app.optimizely.com,develrc-app.optimizely.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",75fc6f10cf7e066d3d582572ecaefeda,c87059483aeeb833e4cf155f75ffb85e78741a3c262768f151b7f926cb2dfe9e,ctls,sndgca02-drtr.develrc-app.optimizely.com,cloudflare,443,https://sndgca02-drtr.develrc-app.optimizely.com:443,https,text/html,GET,104.18.19.197,/,1363865768,2606:4700::6812:13c5,Optimizely,105,False,True,cloudflare,"Cloudflare, Inc.",True,https://sndgca02-drtr.develrc-app.optimizely.com/signin?continue_to=https%3A//sndgca02-drtr.develrc-app.optimizely.com/v2%3F,https://app.experimentengine.com,,
sse-demo.dz.optimizely.com,Heroku | Application Error,404,563,,,,,,,,,,,,,,,,,,fastly,80,http://sse-demo.dz.optimizely.com:80,http,text/html,GET,151.101.0.204,/,1719434788,151.101.192.204,Varnish,27,False,True,heroku-router,,,,,,
stable.app.optimizely.com,Optimizely,200,565504,stable.app.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,CN=*.app.optimizely.com,*.app.optimizely.com,app.optimizely.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,da98671fa2b2ca70e4ec288f148ae1af,be5c752929a2667fd2e1606f31106e71d45cdc99bc78d917a8f6d4eadebed98c,ctls,stable.app.optimizely.com,,443,https://stable.app.optimizely.com:443,https,text/html,GET,216.239.38.21,/,1363865768,216.239.34.21,Optimizely,108,False,,Google Frontend,,True,https://stable.app.optimizely.com/signin?continue_to=https%3A//stable.app.optimizely.com/v2%3F,http:,,
stage-certificates.cdn-pci.optimizely.com,,403,243,stage-certificates.cdn-pci.optimizely.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-31T23:59:59Z,"CN=*.cdn-pci.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.cdn-pci.optimizely.com,cdn-pci.optimizely.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf66661606bfd52efe3b034685db9d7d,01cfe64bfbca3efa719e86dccee609697118b462b0deb7839fffb032e1139a29,ctls,stage-certificates.cdn-pci.optimizely.com,,443,https://stage-certificates.cdn-pci.optimizely.com:443,https,application/xml,GET,104.102.37.57,/,-1254055187,104.102.37.57,HSTS,2,False,,AmazonS3,"Optimizely, Inc.",True,,,,
stage.optimizely.com,The home of exceptional digital experiences - Optimizely,200,463763,stage.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,*.optimizely.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",11421bc2ad2715ad62f7e4af3d342288,a195b6043fb8cab4a8ce1999fd5420226aa268599e60d1ded0fe5b16cd398319,ctls,stage.optimizely.com,cloudflare,443,https://stage.optimizely.com:443,https,text/html,GET,104.18.0.143,/,1658733534,2606:4700::6812:18f,Microsoft ASP.NET,3713,False,True,cloudflare,"Cloudflare, Inc.",True,,,,
stage.world.optimizely.com,Loading...,200,149955,episerveridentity.b2clogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,episerveridentity.b2clogin.com,cloudflare,443,https://stage.world.optimizely.com:443,https,text/html,GET,104.18.17.200,/,-246473129,2606:4700::6812:11c8,Handlebars,38,False,True,,Microsoft Corporation,True,https://episerveridentity.b2clogin.com/episerveridentity.onmicrosoft.com/b2c_1a_world_signup_signin_with_kmsi/oauth2/v2.0/authorize?client_id=88d22e8a-cb0a-43ba-a9f8-2abe398a1be9&redirect_uri=https%3A%2F%2Fstage.world.optimizely.com%2F&response_type=id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DqEur7c1dWGuMhkqJlUMtGjrl-Sv9Ld0W4_wmYcTF04qWE3-3bPB56mbsexn36CcaANY_zA2SAhJy1UesQBF3N4yp-R5WqG1CzKOzrx_1V6sTGLm8SJDB8IY1jDK7jb7lg0oXr_EcRdXP3wyU0Yey8mqGU1DGfsOjuSJbzBag0ws72BX1gQgmWss0VSLzdVG83kw4PNQ9I5wU_0n8keLaqpgIBIR9olh9VH3rFTaif2p7opkDu_Ig3yqnkEDUPoWC&response_mode=form_post&nonce=638263022543589324.MDY1MDIxOTctNDVjYy00MzI3LTlmNzEtYzU5ZjI0ODgzNzUwZTJmNWJmMzAtYTE5Ni00YjkzLWFiYmItZmRmOTU3OTk1MzU1&x-client-SKU=ID_NET461&x-client-ver=5.6.0.0,,True,
staging.cg.optimizely.com,Introducing Content Graph,200,371375,docs.developers.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-02T00:00:00Z,2024-04-01T23:59:59Z,"CN=docs.developers.optimizely.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",docs.developers.optimizely.com,docs.developers.optimizely.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1869431161845b9b7a9303c2e2073383,5e51569545e6768beba486aeedce8198948d4ef7ca904b73309ed8fd2f203778,ctls,docs.developers.optimizely.com,cloudflare,443,https://staging.cg.optimizely.com:443,https,text/html,GET,104.18.17.173,/,-672161335,2606:4700::6812:10ad,Heroku,253,False,True,cloudflare,"Cloudflare, Inc.",,https://docs.developers.optimizely.com/digital-experience-platform/v1.4.0-content-graph/docs,,,
staging.querying.optimizely.com,,522,,staging.querying.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-11T14:54:52Z,2023-09-09T14:54:51Z,CN=querying.optimizely.com,querying.optimizely.com,*.querying.optimizely.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a1587a3a0e013e3b49728f2a14a8fd9e,6e6519a7928b1323b5e28ae3e196ee4c593a8a397328b41014de55071e6a796d,ctls,staging.querying.optimizely.com,cloudflare,443,https://staging.querying.optimizely.com:443,https,,GET,104.18.29.52,/,-1840324437,2606:4700::6812:1c34,Cloudflare,1,False,True,cloudflare,,True,,,,
stance.cdn.optimizely.com,,403,243,stance.cdn.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-26T00:00:00Z,2024-02-28T23:59:59Z,"CN=*.cdn.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.cdn.optimizely.com,cdn.optimizely.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,d90fe3d2c252eebac7badc70b0a48a49,bda46307665df93e3cfb8d1e31b2c4e03b50fd2ebdd1ccfc76ad298c8e491382,ctls,stance.cdn.optimizely.com,,443,https://stance.cdn.optimizely.com:443,https,application/xml,GET,184.30.214.197,/,1655244155,184.30.214.197,HSTS,2,False,,AmazonS3,"Optimizely, Inc.",True,,,,
star2.cdn-pci.optimizely.com.edgekey.net,Invalid URL,400,209,star2.cdn-pci.optimizely.com.edgekey.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-31T23:59:59Z,"CN=*.cdn-pci.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.cdn-pci.optimizely.com,cdn-pci.optimizely.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf66661606bfd52efe3b034685db9d7d,01cfe64bfbca3efa719e86dccee609697118b462b0deb7839fffb032e1139a29,ctls,star2.cdn-pci.optimizely.com.edgekey.net,,443,https://star2.cdn-pci.optimizely.com.edgekey.net:443,https,text/html,GET,23.210.117.107,/,-1187110954,23.210.117.107,,8,False,,AkamaiGHost,"Optimizely, Inc.",True,,,True,
static.eu1.odp.optimizely.com,,403,243,static.eu1.odp.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-05-19T23:59:59Z,CN=static.eu1.odp.optimizely.com,static.eu1.odp.optimizely.com,static.eu1.odp.optimizely.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d099416af997d8cf9b83300a7168436c,6206e427f1363930565de5cb8ae2f93b69b2dc9e2f0f95b7d6474571bfb6bc9c,ctls,static.eu1.odp.optimizely.com,cloudfront,443,https://static.eu1.odp.optimizely.com:443,https,application/xml,GET,108.138.17.120,/,-672161335,2600:9000:2491:ce00:5:6e36:6b80:93a1,Amazon Web Services,2,False,True,AmazonS3,,,,,,
static.us0.odp.optimizely.com,,403,243,static.us0.odp.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,CN=static.us0.odp.optimizely.com,static.us0.odp.optimizely.com,static.us0.odp.optimizely.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ced5f7fa7775c13629e0d284aaa63a01,39e824295a9ce50aeee7fc4ddd0f722eabc3e7700f382bfd4afd2c80fabb811a,ctls,static.us0.odp.optimizely.com,cloudfront,443,https://static.us0.odp.optimizely.com:443,https,application/xml,GET,18.66.147.6,/,-672161335,2600:9000:225e:a00:5:d5ac:480:93a1,Amazon Web Services,2,False,True,AmazonS3,,,,,,
status.optimizely.com,Optimizely.com Status,200,718317,status.optimizely.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T01:43:58Z,2023-09-11T01:43:57Z,CN=corporatestatus.tyro.com,corporatestatus.tyro.com,www.enomstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,23e2b27c25218fab2d2696e1ade60041,b52d9da90d0faa3b05f062ab3f4923794932f55c7e32814ae9d23bdfd7c073bc,ctls,status.optimizely.com,,443,https://status.optimizely.com:443,https,text/html,GET,52.215.192.133,/,-1840324437,52.215.192.133,HSTS,6248,False,,,,,,,,
store.optimizely.com,Academy : Optimizely Academy,200,114461,academy.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=academy.optimizely.com,academy.optimizely.com,academy.optimizely.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2cbfe49bf32690dac241d7e8d449f99c,a2e5705f8b70a4a916d7d6b6499c65bfdb2ad0c6a50b3c6165aa47383dd715e9,ctls,academy.optimizely.com,cloudflare,443,https://store.optimizely.com:443,https,text/html,GET,104.18.0.210,/,-672161335,2606:4700::6812:1d2,Stimulus,1606,False,True,Apache,,,https://academy.optimizely.com/student/catalog,*.embedly.com,,
success.dz.optimizely.com,Sign in,200,4675,success.dz.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-30T16:20:33Z,2023-09-28T17:07:43Z,CN=success.dz.optimizely.com,success.dz.optimizely.com,success.dz.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e82e179338c4cd20df03b23636ea0e04,6709a354cd14b81d56c2aa4e87ec875b745d38303bdaf7b7ba4556766b0c53dc,ctls,success.dz.optimizely.com,,443,https://success.dz.optimizely.com:443,https,text/html,GET,216.239.38.21,/,153563300,216.239.34.21,Google Cloud Trace,122,False,,Google Frontend,,,https://success.dz.optimizely.com/signin?continue=%2F,,,
success.optimizely.com,Optimizely - Customer Success,200,413,success.optimizely.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-15T06:57:21Z,2023-10-13T06:57:20Z,CN=success.optimizely.com,success.optimizely.com,success.optimizely.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e0191bbf185d6bd6fb407e6f967f01a4,40f37d91393a93484b694351f2e9759eeab51be791464259554d8c382635873c,ctls,success.optimizely.com,,443,https://success.optimizely.com:443,https,text/html,GET,185.199.110.153,/,1181440715,2606:50c0:8003::153,Varnish,14,False,,GitHub.com,,,,,,
successproxy-production.dz.optimizely.com,400 The plain HTTP request was sent to HTTPS port,400,220,,,,,,,,,,,,,,,,,,,80,http://successproxy-production.dz.optimizely.com:80,http,text/html,GET,35.155.12.172,/,552029656,52.24.231.60,,8,False,,awselb/2.0,,,http://successproxy-production.dz.optimizely.com:443/,,,
successproxy-rc.dz.optimizely.com,Sign in,200,4675,successproxy-rc.dz.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-22T10:32:55Z,2023-09-20T11:21:45Z,CN=successproxy-rc.dz.optimizely.com,successproxy-rc.dz.optimizely.com,successproxy-rc.dz.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,215ddf6bc2b772d45c46e8e5fc92835f,5827ebf5c6fe4a9fa9322483d2163483a176e4a129f56953e77d6477bffa4ef2,ctls,successproxy-rc.dz.optimizely.com,,443,https://successproxy-rc.dz.optimizely.com:443,https,text/html,GET,216.239.32.21,/,153563300,216.239.38.21,Google Cloud Trace,122,False,,Google Frontend,,,https://successproxy-rc.dz.optimizely.com/signin?continue=%2F,,,
tapi.optimizely.com,Access Denied,403,269,tapi.optimizely.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-10-30T00:00:00Z,2023-10-30T23:59:59Z,"CN=*.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.optimizely.com,optimizely.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,76292df2f4dbd22dc0057b9c27e4099f,4ffc822eda6a4340c2756f1a0136b9829c8347b0c9cc1d45bcbf4e6c5a48415b,ctls,tapi.optimizely.com,,443,https://tapi.optimizely.com:443,https,text/html,GET,23.212.206.124,/,183588417,2a02:26f0:1700:1b1::19f0,,10,False,,AkamaiGHost,"Optimizely, Inc.",True,,,,
target.optimizely.com,Access Denied,403,271,target.optimizely.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-10-30T00:00:00Z,2023-10-30T23:59:59Z,"CN=*.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.optimizely.com,optimizely.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,76292df2f4dbd22dc0057b9c27e4099f,4ffc822eda6a4340c2756f1a0136b9829c8347b0c9cc1d45bcbf4e6c5a48415b,ctls,target.optimizely.com,,443,https://target.optimizely.com:443,https,text/html,GET,23.201.246.80,/,-1011284053,2a02:26f0:480:b81::19f0,,10,False,,AkamaiGHost,"Optimizely, Inc.",True,,,,
test.reporting.optimizely.com,,525,,test.reporting.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T18:49:53Z,2023-10-18T18:49:52Z,CN=reporting.optimizely.com,reporting.optimizely.com,reporting.optimizely.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,39982bc3949835acbc40540b2dd947db,246bf0f0bf6380d76a3bb9fe10748a149aa9acdbe11e9cd8e03ce6731fde1440,ctls,test.reporting.optimizely.com,cloudflare,443,https://test.reporting.optimizely.com:443,https,,GET,104.18.11.83,/,-1840324437,2606:4700::6812:b53,Cloudflare,1,False,True,cloudflare,,True,,,,
test53afbaab.cdn.optimizely.com,,403,243,test53afbaab.cdn.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-26T00:00:00Z,2024-02-28T23:59:59Z,"CN=*.cdn.optimizely.com, O=Optimizely\, Inc., L=San Francisco, ST=California, C=US",*.cdn.optimizely.com,cdn.optimizely.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,d90fe3d2c252eebac7badc70b0a48a49,bda46307665df93e3cfb8d1e31b2c4e03b50fd2ebdd1ccfc76ad298c8e491382,ctls,test53afbaab.cdn.optimizely.com,,443,https://test53afbaab.cdn.optimizely.com:443,https,application/xml,GET,184.30.214.197,/,-1449647075,184.30.214.197,HSTS,2,False,,AmazonS3,"Optimizely, Inc.",True,,,,
track.optimizely.com,404 Not Found,404,162,track.optimizely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-01T17:47:11Z,2024-08-01T17:47:10Z,CN=track.optimizely.com,track.optimizely.com,track.optimizely.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,2af9d4eb5c12c3ffa336e9090e759cc9,e70752e00bb8cdc66ad4641e133be0772550d45aff444be9e32b710aca23782b,ctls,track.optimizely.com,fastly,443,https://track.optimizely.com:443,https,text/html,GET,151.101.2.217,/,190856733,151.101.194.217,Varnish,8,False,True,nginx,,,,,,
turnstile.expeng-inte-use1.expeng.optimizely.com,,401,,turnstile.expeng-inte-use1.expeng.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T14:24:36Z,2023-10-01T15:18:10Z,CN=turnstile.expeng-inte-use1.expeng.optimizely.com,turnstile.expeng-inte-use1.expeng.optimizely.com,turnstile.expeng-inte-use1.expeng.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,fa94678e61fc6272be5fae6b3ae0e662,8047dbd84a68a1e34a92cf02ba068b2cb207f3aad89d09d991d32d236f90ac37,ctls,turnstile.expeng-inte-use1.expeng.optimizely.com,google,443,https://turnstile.expeng-inte-use1.expeng.optimizely.com:443,https,,GET,34.117.118.9,/,-1840324437,34.117.118.9,,1,False,True,,,,,,,
turnstile.expeng-prep-use1.expeng.optimizely.com,,401,,turnstile.expeng-prep-use1.expeng.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T14:30:33Z,2023-10-01T15:22:25Z,CN=turnstile.expeng-prep-use1.expeng.optimizely.com,turnstile.expeng-prep-use1.expeng.optimizely.com,turnstile.expeng-prep-use1.expeng.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,6ab92032e3045b15a4d81b9d16a64b3b,35fee46219b5d5e90db2018a7c4338c65249707752929c21b468240560f709fc,ctls,turnstile.expeng-prep-use1.expeng.optimizely.com,google,443,https://turnstile.expeng-prep-use1.expeng.optimizely.com:443,https,,GET,34.160.19.13,/,-1840324437,34.160.19.13,,1,False,True,,,,,,,
turnstile.expeng-prod-use1.expeng.optimizely.com,,401,,turnstile.expeng-prod-use1.expeng.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T14:33:09Z,2023-10-01T15:25:02Z,CN=turnstile.expeng-prod-use1.expeng.optimizely.com,turnstile.expeng-prod-use1.expeng.optimizely.com,turnstile.expeng-prod-use1.expeng.optimizely.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8653c04c05849f0a5a5a9a3a5b9d0a64,51c042946c25930d6dc0c9ad48a165baaecab2c32e3ee43785dac702a585da3a,ctls,turnstile.expeng-prod-use1.expeng.optimizely.com,google,443,https://turnstile.expeng-prod-use1.expeng.optimizely.com:443,https,,GET,34.98.86.14,/,-1840324437,34.98.86.14,,1,False,True,,,,,,,
usermgmt-api.optimizely.com,Your Azure Function App is up and running.,200,150093,usermgmt-api.optimizely.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-27T04:32:11Z,2023-10-25T04:32:10Z,CN=usermgmt-api.optimizely.com,usermgmt-api.optimizely.com,*.usermgmt-api.optimizely.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,94f4f4d799d4ded428d18ca676e9f4fc,26ef82638c35e9f45ee64f2dadeeaca035c9bc2afc5dbacb62ac0451edf108f8,ctls,usermgmt-api.optimizely.com,cloudflare,443,https://usermgmt-api.optimizely.com:443,https,text/html,GET,104.18.6.237,/,-1840324437,2606:4700::6812:7ed,Cloudflare,300,False,True,cloudflare,,True,,,,
