input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,cdn_name,cdn,csp_domains_,tls_expired,final_url,tls_self_signed,location,tls_emails_
portal.rc.fas.harvard.edu,RC Portal,200,11515,portal.rc.fas.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=portal.rc.fas.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",portal.rc.fas.harvard.edu,President and Fellows of Harvard College,portal.rc.fas.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,a1e9bd14e0b174bfaab4905f4cbc06a4,b2472ffdf473b7dfe0d76c1f2ea1a3b3623b5e8a641b4f6a64580f59793289d8,,ctls,portal.rc.fas.harvard.edu,443,https://portal.rc.fas.harvard.edu:443,https,nginx/1.14.2,text/html,GET,140.247.151.65,/,-2049473784,140.247.151.65,WordPress,221,False,,,,,,https://portal.rc.fas.harvard.edu/login/?next=/rcrt/submit_ticket,,,
portal.seas.harvard.edu,,200,287,portal.seas.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-16T00:00:00Z,2024-07-16T23:59:59Z,"CN=*.seas.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",*.seas.harvard.edu,President and Fellows of Harvard College,*.seas.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,a66072aff233dc6c514048d290668284,a5820fa64c58c5590759671bca838d754bbcd2c6be6dd22f2b56e359279cc454,True,ctls,portal.seas.harvard.edu,443,https://portal.seas.harvard.edu:443,https,Apache/2.4.6 (CentOS),text/html,GET,54.172.197.41,/,261535871,54.172.197.41,CentOS,6,False,,,,,,,,,
portal3.bidmc.harvard.edu,,200,1528,portal3.bidmc.harvard.edu,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-06-12T00:00:00Z,2024-06-11T23:59:59Z,"CN=portal.bidmc.org, O=Beth Israel Lahey Health\, Inc, L=Cambridge, ST=Massachusetts, C=US",portal.bidmc.org,"Beth Israel Lahey Health, Inc",portal.bidmc.org,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,68c1c39fd9880ed6435204bc3b08eac9,68556c75345355e2d2de36cb5a715207e1b8680879b4e562a601b1916516e1ae,,ctls,portal3.bidmc.harvard.edu,443,https://portal3.bidmc.harvard.edu:443,https,,text/html,GET,134.174.104.234,/,12023395,134.174.104.234,,1,False,True,,,,,,,,
post-grad.hms.harvard.edu,404 - File or directory not found.,404,1245,post-grad.hms.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-02-04T23:59:59Z,"CN=post-grad.hms.harvard.edu, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",post-grad.hms.harvard.edu,"SALESFORCE.COM, INC.",post-grad.hms.harvard.edu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b70782495a5246232f73b81e01ffa32,86e5064c95c2f6e35544fc9b9d009605b995a1700967c76c37332f21d2b59adc,,ctls,post-grad.hms.harvard.edu,443,https://post-grad.hms.harvard.edu:443,https,,text/html,GET,13.111.117.224,/,1631801191,13.111.117.224,,30,False,,,,,,,,,
postgraduateeducation.hms.harvard.edu,Postgraduate Medical Education | HMS Postgraduate Education,200,59182,postgraduateeducation.hms.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-12T14:18:35Z,2023-08-10T14:18:34Z,CN=postgraduateeducation.hms.harvard.edu,postgraduateeducation.hms.harvard.edu,,postgraduateeducation.hms.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6383a930a5ccf8c491488fcd40af2407,ca91923921590921cdf9c66ba1a62118a30917005c16f221908c6564daadeecb,,ctls,postgraduateeducation.hms.harvard.edu,443,https://postgraduateeducation.hms.harvard.edu:443,https,nginx,text/html,GET,23.185.0.3,/,1646337820,2620:12a:8000::3,jQuery,1093,False,,,,,,,,,
potamos.seas.harvard.edu,POTAMOS Mass Spectrometry Calculator,200,6722,potamos.seas.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T07:35:52Z,2023-08-01T07:35:51Z,CN=potamos.seas.harvard.edu,potamos.seas.harvard.edu,,potamos.seas.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8a001592700157099dc731ab37e5c59b,ddf7e0e8d6d36f9db64aadd04fee63da41db329e445b68c2a599b83d479a9f6f,,ctls,potamos.seas.harvard.edu,443,https://potamos.seas.harvard.edu:443,https,Apache/2.4.38 (Debian),text/html,GET,84.254.21.145,/,667706601,84.254.21.145,Debian,85,False,,,,,,,,,
ppcr-2018.sph.harvard.edu,| PPCR,200,10147,ppcr-2018.sph.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-02T00:00:00Z,2023-08-02T23:59:59Z,"CN=ppcr-2018.sph.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",ppcr-2018.sph.harvard.edu,President and Fellows of Harvard College,ppcr-2018-studio.sph.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,c0f3e7d5954a3e66e0de608dc1ec365a,cb31a7ddf18204fd6afa2666dfd83011b04a1ec0d14b3f1870bade6bcb522243,,ctls,ppcr-2018.sph.harvard.edu,443,https://ppcr-2018.sph.harvard.edu:443,https,nginx,text/html,GET,45.60.34.143,/,-1774771662,45.60.34.143,YouTube,390,False,,incapsula,True,,,,,,
ppcr.sph.harvard.edu,503 Service Temporarily Unavailable,503,295,ppcr.sph.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-02T00:00:00Z,2023-08-02T23:59:59Z,"CN=ppcr.sph.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",ppcr.sph.harvard.edu,President and Fellows of Harvard College,exam.ppcr.sph.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,16a0ad19f4d4202e85ee0c80e49cae8a,e881dd5ec476df6b43106d8d7eb7d5403126ffde9a2901f0ef9d81e58d93465e,,ctls,ppcr.sph.harvard.edu,443,https://ppcr.sph.harvard.edu:443,https,awselb/2.0,text/html,GET,149.126.77.179,/,1886605506,149.126.77.179,Imperva,7,False,,incapsula,True,,,,,,
ppeforms.gse.harvard.edu,Main - HGSE PPE,200,25146,ppeforms.gse.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-14T17:29:38Z,2023-08-12T17:29:37Z,CN=ppeforms.gse.harvard.edu,ppeforms.gse.harvard.edu,,ppeforms.gse.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b253b938e630adab40db5019d17cd11b,b38d37d2be62e637fe05c25a7a153915503a1af7d2653516451820e6648c3863,,ctls,ppeforms.gse.harvard.edu,443,https://ppeforms.gse.harvard.edu:443,https,nginx,text/html,GET,34.139.50.113,/,-1840324437,34.139.50.113,Yoast SEO:12.1,137,False,,google,True,,,,,,
prdecomod.gse.harvard.edu,Apache2 Ubuntu Default Page: It works,200,10918,prdecomod.gse.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-10T00:00:00Z,2024-02-10T23:59:59Z,"CN=prdecomod.gse.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",prdecomod.gse.harvard.edu,President and Fellows of Harvard College,prdecomod.gse.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,fed81cc065ee37d660d605c6aa5fad7f,3a29608b8a91096a7eb9523d86359a15ee06d518b208de287a79ed6d9dff4a52,,ctls,prdecomod.gse.harvard.edu,443,https://prdecomod.gse.harvard.edu:443,https,Apache/2.4.41 (Ubuntu),text/html,GET,128.103.247.167,/,-1783672167,128.103.247.167,Ubuntu,376,False,,,,,,,,,
prditgftp.gse.harvard.edu,,200,45,prditgftp.gse.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-11T00:00:00Z,2023-09-11T23:59:59Z,"CN=prditgftp.gse.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",prditgftp.gse.harvard.edu,President and Fellows of Harvard College,prditgftp.gse.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,4f3efd5d6adb283e1d84db45c512090a,90c1e2be8376ddc7ee264d810de4541e510969e8ac17e03365a0e43c48e66e3a,,ctls,prditgftp.gse.harvard.edu,443,https://prditgftp.gse.harvard.edu:443,https,Apache,text/html,GET,128.103.247.166,/,-1812417198,128.103.247.166,Apache,2,False,,,,,,,,,
prdmlmmc.gse.harvard.edu,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://prdmlmmc.gse.harvard.edu:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,128.103.154.178,/,225052475,128.103.154.178,Microsoft HTTPAPI:2.0,7,False,,,,,,,,,
predict.bwh.harvard.edu,403 Forbidden,403,153,predict.bwh.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-23T00:00:00Z,2023-10-23T23:59:59Z,"CN=predict.bwh.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",predict.bwh.harvard.edu,President and Fellows of Harvard College,rc-predict.partners.org,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,dff6f5707cd929aeee827f48ba9cab3a,8a545110cdf985f547bd2a494c1baa3170eeef8236a8725edf1b186f151e85fe,,ctls,predict.bwh.harvard.edu,443,https://predict.bwh.harvard.edu:443,https,nginx/1.20.1,text/html,GET,170.223.191.141,/,-1298480087,170.223.191.141,Nginx:1.20.1,8,False,,,,,,,,,
preference.dce.harvard.edu,DS Portal,200,1335,preference.dce.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=preference.dce.harvard.edu, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",preference.dce.harvard.edu,"Cloudflare, Inc.",preference.dce.harvard.edu,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",07bfd4624693b823cd5e0c8d92cc7940,d6c2684af3e9bec15246b319d08854133c45539f031c8e7054c494b9ec54040f,,ctls,preference.dce.harvard.edu,443,https://preference.dce.harvard.edu:443,https,cloudflare,text/html,GET,104.18.28.38,/,-36151068,2606:4700::6812:1d26,HSTS,24,False,,cloudflare,True,*.blob.core.windows.net,,https://preference.dce.harvard.edu/ui/#/error,,,
premier.hbsp.harvard.edu,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,80,http://premier.hbsp.harvard.edu:80,http,CloudFront,text/html,GET,13.32.27.110,/,-1457950550,13.32.27.91,Amazon Web Services,20,False,,cloudfront,True,,,,,,
preservation.library.harvard.edu,Preservation Services,200,43502,preservation.library.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-27T20:06:13Z,2023-08-25T20:06:12Z,CN=preservation.library.harvard.edu,preservation.library.harvard.edu,,preservation.library.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1111e1ca5df88b2d1cb6f7925777ef01,ab0fafbbe799a9e98efb08c83fc4ffa121a7d3fe0d8bb6f2ee5cce9ab5e7c5c6,,ctls,preservation.library.harvard.edu,443,https://preservation.library.harvard.edu:443,https,,text/html,GET,2.16.238.28,/,-2071802582,2.16.238.19,Red Hat Gluster,378,False,,,,,,,,,
president.harvard.edu,Harvard University,200,217432,www.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-07T10:08:50Z,2023-09-05T10:08:49Z,CN=www.harvard.edu,www.harvard.edu,,www.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6344d0759f923291a9c636e8554c1a57,05cc9b5abdf9982dafd22920eb3b1a92f31bcac580674f51c7ce65abdde67f10,,ctls,www.harvard.edu,443,https://president.harvard.edu:443,https,nginx,text/html,GET,23.185.0.1,/,-2050628494,2620:12a:8000::1,Yoast SEO:20.2.1,3224,False,,,,,,https://www.harvard.edu/,,,
prevention-policy-modeling-lab.sph.harvard.edu,Prevention Policy Modeling Lab,200,146065,prevention-policy-modeling-lab.sph.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-20T17:00:22Z,2023-09-18T17:00:21Z,CN=asiandiabetesprevention.org,asiandiabetesprevention.org,,www.mhtf.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4a5bf28f6d4cef1177e529a58cf9d6e5,63580e998a7a8c92c22d9781d50780fbe595a60bba049465e8b0e33304d200e5,,ctls,prevention-policy-modeling-lab.sph.harvard.edu,443,https://prevention-policy-modeling-lab.sph.harvard.edu:443,https,nginx,text/html,GET,23.185.0.3,/,1198047028,2620:12a:8000::3,WordPress:6.2.2,890,False,,,,,,,,,
preview.onlinelearning.hms.harvard.edu,Online Medical Learning - HMX | Harvard Medical School,200,66579,onlinelearning.hms.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-02-10T23:59:59Z,"CN=onlinelearning.hms.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",onlinelearning.hms.harvard.edu,President and Fellows of Harvard College,www.upgrade.onlinelearning.hms.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,58738b4eddcd391bbe1f12d45b8b7783,699116b4a32ac74db1aab21254fd38437235dc9240072cfd4f45d128daea9f79,,ctls,onlinelearning.hms.harvard.edu,443,https://preview.onlinelearning.hms.harvard.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,52.202.122.150,/,1438912096,18.215.41.64,Yoast SEO:20.6,856,False,,,,,,https://onlinelearning.hms.harvard.edu/hmx/,,,
preview.stage.onlinelearning.hms.harvard.edu,Online Medical Learning - HMX | Harvard Medical School,200,66862,stage.onlinelearning.hms.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-02-10T23:59:59Z,"CN=onlinelearning.hms.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",onlinelearning.hms.harvard.edu,President and Fellows of Harvard College,www.upgrade.onlinelearning.hms.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,58738b4eddcd391bbe1f12d45b8b7783,699116b4a32ac74db1aab21254fd38437235dc9240072cfd4f45d128daea9f79,,ctls,stage.onlinelearning.hms.harvard.edu,443,https://preview.stage.onlinelearning.hms.harvard.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,52.23.120.153,/,1438912096,34.233.48.15,Yoast SEO:20.9,857,False,,,,,,https://stage.onlinelearning.hms.harvard.edu/hmx/,,,
preview.upgrade.onlinelearning.hms.harvard.edu,WordPress › Error,500,2720,preview.upgrade.onlinelearning.hms.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-02-10T23:59:59Z,"CN=onlinelearning.hms.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",onlinelearning.hms.harvard.edu,President and Fellows of Harvard College,www.upgrade.onlinelearning.hms.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,58738b4eddcd391bbe1f12d45b8b7783,699116b4a32ac74db1aab21254fd38437235dc9240072cfd4f45d128daea9f79,,ctls,preview.upgrade.onlinelearning.hms.harvard.edu,443,https://preview.upgrade.onlinelearning.hms.harvard.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,3.83.194.156,/,1438912096,34.237.59.200,Ubuntu,121,False,,,,https:,,https://preview.upgrade.onlinelearning.hms.harvard.edu/hmx,,,
preview.vpal-edx.huit.harvard.edu,| My Open edX,200,319436,preview.vpal-edx.huit.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-29T11:49:30Z,2023-07-28T11:49:29Z,CN=vpal-edx.huit.harvard.edu,vpal-edx.huit.harvard.edu,,vpal-edx.huit.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,43ba7551283d75f97f9003b4246b9bd8,26ccc0b35d351556a91ea5a696206cb48b40081303272020bc0700eff2ecc523,,ctls,preview.vpal-edx.huit.harvard.edu,443,https://preview.vpal-edx.huit.harvard.edu:443,https,,text/html,GET,174.138.119.128,/,1438912096,174.138.119.128,HSTS,8680,False,,,,,,,,,
preview6.twistapp.childrens.harvard.edu,,403,243,preview6.twistapp.childrens.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=twist.childrens.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",twist.childrens.harvard.edu,President and Fellows of Harvard College,www.twistapp.childrens.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,5eef86c976a9ebadc082cd92247e58a5,8ab163c9e4b64538619b2595fd1f04b6f1a62565d68c8c72042b3701fd03b8af,,ctls,preview6.twistapp.childrens.harvard.edu,443,https://preview6.twistapp.childrens.harvard.edu:443,https,AmazonS3,application/xml,GET,143.204.215.119,/,390094603,2600:9000:214f:8200:d:cf95:2ac0:93a1,Amazon Web Services,2,False,,cloudfront,True,,,,,,
primary-sources.huri.share.library.harvard.edu,My blog – Just another WordPress site,200,55007,primary-sources.huri.share.library.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2023-09-16T23:59:59Z,CN=harvard1.reclaim.hosting,harvard1.reclaim.hosting,,www.harvard1.reclaim.hosting,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",0527acf4a93cee9196c15208757b98f3,3542217c6706b4531669f4dc32a06b13d8554912f2957a238df0a7c4244f9359,,ctls,primary-sources.huri.share.library.harvard.edu,443,https://primary-sources.huri.share.library.harvard.edu:443,https,Apache,text/html,GET,147.135.81.23,/,1198047028,147.135.81.23,WordPress:6.2.2,251,False,True,,,,,,,,
primarycare.hms.harvard.edu,The Center for Primary Care | Center for Primary Care,200,47886,primarycare.hms.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-13T13:36:22Z,2023-08-11T13:36:21Z,CN=primarycare.hms.harvard.edu,primarycare.hms.harvard.edu,,primarycare.hms.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,acce0b0d0b3705af44b6c80f91674eaa,fc402dab85291671d9ce2ce1525a92f7b7768e77056a8e9df33753c38681e8f2,,ctls,primarycare.hms.harvard.edu,443,https://primarycare.hms.harvard.edu:443,https,nginx,text/html,GET,23.185.0.4,/,522381040,2620:12a:8000::4,ZURB Foundation,992,False,,,,,,,,,
primoapi-prod.lib.harvard.edu,,404,,primoapi-prod.lib.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-02T00:00:00Z,2023-09-02T23:59:59Z,"CN=almaapi-prod.lib.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",almaapi-prod.lib.harvard.edu,President and Fellows of Harvard College,primoapi-prod.lib.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,b1e732b621cc650f5e01824e15c782f1,1dca9dd8b2edd4a6f0d958af5fdef61e8dbf9af59a759210d98c03f276f6b1e4,,ctls,primoapi-prod.lib.harvard.edu,443,https://primoapi-prod.lib.harvard.edu:443,https,,,GET,34.234.138.147,/,-1840324437,35.172.81.155,,1,False,,,,,,,,,
privacy.dce.harvard.edu,,200,35751,privacy.dce.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=privacy.dce.harvard.edu, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",privacy.dce.harvard.edu,"Cloudflare, Inc.",privacy.dce.harvard.edu,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fda1606e99133635e203f17eced3371e,234b511fc0d33a76f31c8824b311eb73c77e365e09a8aa39b470c11e551fd2e6,,ctls,privacy.dce.harvard.edu,443,https://privacy.dce.harvard.edu:443,https,cloudflare,text/html,GET,104.18.28.38,/,1882792393,2606:4700::6812:1c26,HSTS,30,False,,cloudflare,True,www.google.com/recaptcha/,,,,,
prm.university.harvard.edu,Welcome to HarvardKey,200,5363,prm.university.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=key.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",key.harvard.edu,President and Fellows of Harvard College,prm.university.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,06e60c10f1c4675abf511dc905636814,6c8b4d8d38eb16ab517af58f88c674e72cf0e340922f8a4fd4c82e722beee870,,ctls,prm.university.harvard.edu,443,https://prm.university.harvard.edu:443,https,,text/html,GET,54.242.94.106,/,1306052266,34.235.79.161,Amazon Web Services,105,False,,,,,,,,,
procure.ppm.aws.dbmi-dev.hms.harvard.edu,,403,146,procure.ppm.aws.dbmi-dev.hms.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=admin.ppm.aws.dbmi-dev.hms.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",admin.ppm.aws.dbmi-dev.hms.harvard.edu,President and Fellows of Harvard College,rant.ppm.aws.dbmi-dev.hms.harvard.edu,"CN=InCommon ECC Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon ECC Server CA,Internet2,db8b2dada4617b98e68729ff8a8ea41a,8419c7ff404caebf8783da3c8c88f8986a6145901ee948b8311d9b7b6c483777,,ctls,procure.ppm.aws.dbmi-dev.hms.harvard.edu,443,https://procure.ppm.aws.dbmi-dev.hms.harvard.edu:443,https,CloudFront,text/xml,GET,13.224.189.17,/,-13968365,2600:9000:20eb:de00:17:2d2a:1ac0:93a1,Amazon Web Services,1,False,,cloudfront,True,,,,,,
procure.ppm.aws.dbmi.hms.harvard.edu,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,80,http://procure.ppm.aws.dbmi.hms.harvard.edu:80,http,CloudFront,text/html,GET,18.66.147.37,/,317795834,2600:9000:225e:2e00:e:9a82:c100:93a1,Amazon Web Services,20,False,,cloudfront,True,,,,,,
procure.ppm.dbmi.hms.harvard.edu,Loading...,200,2161,procure.ppm.dbmi.hms.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=admin.ppm.dbmi.hms.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",admin.ppm.dbmi.hms.harvard.edu,President and Fellows of Harvard College,rant.ppm.dbmi.hms.harvard.edu,"CN=InCommon ECC Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon ECC Server CA,Internet2,10b9dfeeba812348ee15cfa19a290584,3c6426b74db6b1b378107636a377ef963b9ef7e88e639803e67eb3d71c6d9ecd,,ctls,procure.ppm.dbmi.hms.harvard.edu,443,https://procure.ppm.dbmi.hms.harvard.edu:443,https,AmazonS3,text/html,GET,18.66.147.5,/,1156965622,2600:9000:225e:f800:e:9a82:c100:93a1,Bootstrap,1,False,,cloudfront,True,,,,,,
procurement.harvard.edu,Harvard Strategic Procurement,200,20510,procurement.harvard.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-22T20:36:45Z,2023-07-21T20:36:44Z,CN=procurement.harvard.edu,procurement.harvard.edu,,procurement.harvard.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d3a31da01511e53916a874d127f1d14f,b8e4e1eff10ae3ac684ae5104bd408ef51bd4451c6d2078a744e19aca30bb40c,,ctls,procurement.harvard.edu,443,https://procurement.harvard.edu:443,https,,text/html,GET,23.32.238.83,/,210379912,23.32.238.11,Red Hat Gluster,187,False,,,,,,,,,
prod.adsabs.harvard.edu,NASA/ADS,200,5137,prod.adsabs.harvard.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-22T00:00:00Z,2024-01-22T23:59:59Z,"CN=*.adsabs.harvard.edu, O=President and Fellows of Harvard College, ST=Massachusetts, C=US",*.adsabs.harvard.edu,President and Fellows of Harvard College,adsabs.harvard.edu,"CN=InCommon RSA Server CA, OU=InCommon, O=Internet2, L=Ann Arbor, ST=MI, C=US",InCommon RSA Server CA,Internet2,7680b2dd85c36346a8afb2a98b89c681,732f44c67ba001fc668809328e466a9186bc8b1b34671faf31aae94027fba416,True,ctls,prod.adsabs.harvard.edu,443,https://prod.adsabs.harvard.edu:443,https,,text/html,GET,34.193.223.187,/,242311278,54.146.89.194,,83,False,,,,,,,,,
prod.itatti.harvard.edu,Web Site Not Found,404,970,prod.itatti.harvard.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.devcloud.acquia-sites.com, O=Acquia Inc, L=Boston, ST=Massachusetts, C=US",*.devcloud.acquia-sites.com,Acquia Inc,devcloud.acquia-sites.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3abf9545c6a9c023bff5a88e62f520b9,f9055b3e2828b67c4b036045332b5dba0840d0aa3fb07cae8999559522862567,True,ctls,prod.itatti.harvard.edu,443,https://prod.itatti.harvard.edu:443,https,nginx,text/html,GET,54.246.86.253,/,-1883206912,54.246.86.253,Nginx,27,False,True,,,,,,,,
