new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,mx,aaaa,ns,txt,caa,ptr
,smtp.huit.harvard.edu,108.177.15.108,smtp.gmail.com,"ns1.google.com, dns-admin.google.com",,,NOERROR,,,,2a00:1450:400c:c0c::6d,,,,
,smtp.med.harvard.edu,134.174.153.19,email.med.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,smtp.metalab.harvard.edu,128.103.64.104,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,smtp.mgh.harvard.edu,132.183.106.75,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,smtp.nmr.mgh.harvard.edu,132.183.240.104,mail.nmr.mgh.harvard.edu,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,smtp.noc.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"nocmail7-sc.noc.harvard.edu, nocmail7-1ss.noc.harvard.edu",,,,,
,smtp.tch.harvard.edu,"134.174.45.98, 134.174.45.105, 134.174.45.101, 134.174.45.102, 134.174.45.94, 134.174.45.97, 134.174.45.99, 134.174.45.103, 134.174.45.100, 134.174.45.106, 134.174.45.93, 134.174.45.104",,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,"ns2.childrenshospital.org, ns1.childrenshospital.org, ns5.childrenshospital.org",,,
,smtp.uhs.harvard.edu,52.191.101.144,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,azure,,,,,,
,smtp.wjh.harvard.edu,,wjh.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com",,"a7-65.akam.net, a16-64.akam.net, a11-67.akam.net, a6-66.akam.net, a10-66.akam.net, a1-171.akam.net","ms=ms15445965, chiGGc69PUNMYvfUkAeBOE5q4rpnZIyfIdjZboOovW9n+hfL23/jSX4Jr5Cd+YmKFmhMigwuA/gMzMNlSYDMhA==, v=spf1 redirect=_spf.harvard.edu",,
,smtp2.fas.harvard.edu,140.247.30.33,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,smtpmail.bidmc.harvard.edu,134.174.229.133,tara.bidmc.harvard.edu,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
,snap.mgh.harvard.edu,"132.183.242.63, 132.183.78.245",,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,snape.mgh.harvard.edu,132.183.234.49,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,snapper.cfa.harvard.edu,131.142.52.53,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,snoopy.med.harvard.edu,134.174.144.75,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,snoopy.med.harvard.edu,,,,,
,snoopy.mgh.harvard.edu,132.183.63.144,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,snp.med.harvard.edu,134.174.150.3,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,snpdev.gse.harvard.edu,128.103.250.191,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,snpdev.university.harvard.edu,128.103.250.191,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,snr.bwh.harvard.edu,170.223.178.101,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,snrcat.cfa.harvard.edu,131.142.18.11,hea-www.cfa.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,social.cyber.harvard.edu,128.103.64.94,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,social.rmf.harvard.edu,"23.22.90.252, 34.200.97.200, 52.20.195.32",okt.to,"ns-1514.awsdns-61.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1621.awsdns-10.co.uk, ns-1514.awsdns-61.org, ns-142.awsdns-17.com, ns-801.awsdns-36.net",,"letsencrypt.org, ;",
,socialimpact.harvard.edu,"52.202.246.166, 3.215.150.64","socialimpact.harvard.edu.c14440.campuspress.com, cloudflare-resolve-to.c14440.campuspress.com, harvard.us-east-1.lb.campuspress.com, produ-loadb-uqhly5yu8f4z-a3663446a8cdb9c0.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,
,socialstudies.fas.harvard.edu,"2.19.205.11, 2.19.204.234","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,soco.college.harvard.edu,"18.213.69.225, 34.238.74.154",harvard.campusgroups.com,"aida.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,"2600:1f18:4fe:be10:9ff6:d94c:adba:5ef9, 2600:1f18:4fe:be11:1138:458c:293:f277",,v=spf1 include:campusgroups.com ~all,,
,soco.med.harvard.edu,134.174.159.103,dmzlb-vip.rc.hms.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,socrates.dfci.harvard.edu,155.52.45.12,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,blaise.dfci.harvard.edu,,,,,
,socrates.mgh.harvard.edu,132.183.75.45,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,socrates.tch.harvard.edu,10.17.87.44,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.17.87.44,NOERROR,,,,,,0093069ced3cbc1a5020a3ce231cce1b1b,,
,soda.bwh.harvard.edu,172.23.159.11,,"ecorexns1.partners.org, domainadmin.partners.org",True,172.23.159.11,NOERROR,,,,,,,,
,software.fas.harvard.edu,140.247.24.150,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,software.gse.harvard.edu,128.103.250.152,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,software.hms.harvard.edu,134.174.150.25,goose.med.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,sol.cfa.harvard.edu,131.142.156.140,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,solo.cfa.harvard.edu,131.142.42.160,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,solo.dfci.harvard.edu,155.52.36.171,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,solr.coursecatalog.stage.ats.cloud.huit.harvard.edu,,,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,solr.coursecatalog.test.ats.cloud.huit.harvard.edu,,,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,solutionspace.harvard.edu,52.207.136.242,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,somerset.med.harvard.edu,134.174.146.81,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,sonny.mgh.harvard.edu,132.183.210.62,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,soundlab.fas.harvard.edu,3.82.90.231,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,source.cadm.harvard.edu,"2.19.205.11, 2.19.204.234","projects.iq.harvard.edu, edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,source.harvard.edu,"2.16.238.139, 2.16.238.150","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,southasia.harvard.edu,"141.193.213.11, 141.193.213.10","southasiainitiative.harvard.edu, southasiainstitute.harvard.edu, wp.wpenginepowered.com","darwin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
,southasiainstitute.harvard.edu,"141.193.213.10, 141.193.213.11",wp.wpenginepowered.com,"darwin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
,sox.cfa.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sozo.cfa.harvard.edu,131.142.105.177,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,spa.mgh.harvard.edu,132.183.175.189,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,space.mgh.harvard.edu,132.183.12.14,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,space.tch.harvard.edu,134.174.12.13,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
,spacebook.knet.hks.harvard.edu,20.75.233.57,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,spaepen.seas.harvard.edu,"2.19.126.155, 2.19.126.133","edge.scholar.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,spam.huit.harvard.edu,67.231.148.27,"00171101.pphosted.com, mx0a-00171101.pphosted.com","ns1.proofpoint.com, ops.proofpoint.com",,,NOERROR,,,,,"pdns99.ultradns.org, pdns99.ultradns.biz, pdns99.ultradns.net, pdns99.ultradns.com, ns3.proofpoint.com, ns1.proofpoint.com",,,
,sparrow.harvard.edu,128.103.92.45,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,spartacus.bidmc.harvard.edu,134.174.100.11,,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
,special.hks.harvard.edu,50.57.64.134,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,spectra.fas.harvard.edu,"52.87.22.63, 3.84.65.49",spectra2-lb-pub-prod.ats.cloud.huit.harvard.edu,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,spectra.stage.fas.harvard.edu,"34.239.208.24, 54.86.131.82, 52.71.164.239",spectra2-lb-pub-stage.stage.ats.cloud.huit.harvard.edu,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,spectra.test.fas.harvard.edu,"10.138.147.242, 10.138.148.159","spectra2.test.ats.cloud.huit.harvard.edu, spectra2-test.test.ats.cloud.huit.harvard.edu","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",True,"10.138.147.242, 10.138.148.159",NOERROR,,,,,,,,
,spectra2.dev.fas.harvard.edu,140.247.34.38,departments.dev.fas.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,speed.mgh.harvard.edu,132.183.110.76,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,speedtest.harvard.edu,128.103.204.204,firehose.noc.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,speedy.harvard.edu,128.103.105.124,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph-view-wms.sph.harvard.edu,134.174.190.29,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph-viewsec1dr.sph.harvard.edu,134.174.190.127,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph-viewsec1ll3.sph.harvard.edu,134.174.190.126,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph-viewsec2ll3.sph.harvard.edu,134.174.190.233,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"guardian.sph.harvard.edu, guardian2.sph.harvard.edu",,"a1-171.akam.net, a16-64.akam.net, a6-66.akam.net, a11-67.akam.net, a7-65.akam.net, a10-66.akam.net","pardot962443=9098884472c5cb29a2e20700b41411cb4aa5ebcf340360e71b2cd8464d8864b6, globalsign-domain-verification=83f30e46ba221e7a1da5e244d5d29bec, _globalsign-domain-verification=l0d0hSbJ0Wk2WInnxuBQC6wBpDU7YKhiQ5ugPmuyHk, _globalsign-domain-verification=37Nex_d9C-BUoDbwGqU1c9iVSkUq8DFO31XFTWfsIt, globalsign-domain-verification=E514D4457499F7CD0790A1F14EF11E54, globalsign-domain-verification=4089837f8ae0c92eccd4d38d8fa0c514, globalsign-domain-verification=1b37d7e91f5340d2c1a741e6baff5d03, globalsign-domain-verification=9ff12eafbeebb02a0f2b0383aef9d1fa, globalsign-domain-verification=8416299e77ba2a0ce659ad801bc0386e",,
,sph16-10.harvard.edu,128.103.16.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-100.harvard.edu,128.103.16.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-110.harvard.edu,128.103.16.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-120.harvard.edu,128.103.16.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-20.harvard.edu,128.103.16.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-200.harvard.edu,128.103.16.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-210.harvard.edu,128.103.16.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph16-30.harvard.edu,128.103.16.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-10.harvard.edu,134.174.172.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-100.harvard.edu,134.174.172.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-110.harvard.edu,134.174.172.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-120.harvard.edu,134.174.172.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-200.harvard.edu,134.174.172.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph172-220.harvard.edu,134.174.172.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-10.harvard.edu,134.174.173.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-100.harvard.edu,134.174.173.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-120.harvard.edu,134.174.173.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-20.harvard.edu,134.174.173.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-200.harvard.edu,134.174.173.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-210.harvard.edu,134.174.173.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph173-220.harvard.edu,134.174.173.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph174-10.harvard.edu,134.174.174.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-10.harvard.edu,134.174.178.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-100.harvard.edu,134.174.178.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-110.harvard.edu,134.174.178.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-120.harvard.edu,134.174.178.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-20.harvard.edu,134.174.178.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-200.harvard.edu,134.174.178.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-210.harvard.edu,134.174.178.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph178-220.harvard.edu,134.174.178.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-100.harvard.edu,134.174.179.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-110.harvard.edu,134.174.179.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-120.harvard.edu,134.174.179.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-20.harvard.edu,134.174.179.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-200.harvard.edu,134.174.179.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-210.harvard.edu,134.174.179.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph179-220.harvard.edu,134.174.179.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-10.harvard.edu,134.174.180.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-100.harvard.edu,134.174.180.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-110.harvard.edu,134.174.180.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-120.harvard.edu,134.174.180.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-20.harvard.edu,134.174.180.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-210.harvard.edu,134.174.180.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-220.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph180-30.harvard.edu,134.174.180.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph181-100.harvard.edu,134.174.181.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph181-110.harvard.edu,134.174.181.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph181-120.harvard.edu,134.174.181.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph181-200.harvard.edu,134.174.181.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph181-220.harvard.edu,134.174.181.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-10.harvard.edu,134.174.182.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-100.harvard.edu,134.174.182.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-110.harvard.edu,134.174.182.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-20.harvard.edu,134.174.182.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-200.harvard.edu,134.174.182.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-210.harvard.edu,134.174.182.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph182-220.harvard.edu,134.174.182.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-110.harvard.edu,134.174.183.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-120.harvard.edu,134.174.183.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-20.harvard.edu,134.174.183.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-200.harvard.edu,134.174.183.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-210.harvard.edu,134.174.183.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph183-30.harvard.edu,134.174.183.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-100.harvard.edu,134.174.184.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-110.harvard.edu,134.174.184.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-120.harvard.edu,134.174.184.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-20.harvard.edu,134.174.184.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-200.harvard.edu,134.174.184.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-210.harvard.edu,134.174.184.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-220.harvard.edu,134.174.184.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph184-30.harvard.edu,134.174.184.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-10.harvard.edu,134.174.185.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-100.harvard.edu,134.174.185.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-110.harvard.edu,134.174.185.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-120.harvard.edu,134.174.185.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-20.harvard.edu,134.174.185.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-200.harvard.edu,134.174.185.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-210.harvard.edu,134.174.185.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph185-220.harvard.edu,134.174.185.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-100.harvard.edu,134.174.186.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-120.harvard.edu,134.174.186.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-20.harvard.edu,134.174.186.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-200.harvard.edu,134.174.186.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-210.harvard.edu,134.174.186.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph186-30.harvard.edu,134.174.186.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-100.harvard.edu,134.174.187.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-110.harvard.edu,134.174.187.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-120.harvard.edu,134.174.187.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-20.harvard.edu,134.174.187.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-200.harvard.edu,134.174.187.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-210.harvard.edu,134.174.187.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph187-220.harvard.edu,134.174.187.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-100.harvard.edu,134.174.188.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-110.harvard.edu,134.174.188.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-120.harvard.edu,134.174.188.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-20.harvard.edu,134.174.188.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-200.harvard.edu,134.174.188.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-210.harvard.edu,134.174.188.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph188-220.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-10.harvard.edu,134.174.189.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-100.harvard.edu,134.174.189.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-110.harvard.edu,134.174.189.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-120.harvard.edu,134.174.189.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-20.harvard.edu,134.174.189.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-200.harvard.edu,134.174.189.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-210.harvard.edu,134.174.189.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph189-220.harvard.edu,134.174.189.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-100.harvard.edu,134.174.191.100,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-110.harvard.edu,134.174.191.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-120.harvard.edu,134.174.191.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-20.harvard.edu,134.174.191.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-200.harvard.edu,134.174.191.200,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-210.harvard.edu,134.174.191.210,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-220.harvard.edu,134.174.191.220,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph191-30.harvard.edu,134.174.191.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph247-10.harvard.edu,128.103.247.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,sph247-120.harvard.edu,128.103.247.120,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
