input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_expired,tech_,cdn_name,cdn,final_url,csp_domains_,tls_wildcard_certificate
visit-api.walmart.com,Your Azure Function App is up and running.,200,144909,visit-api.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-01T20:16:09Z,2024-03-04T20:16:08Z,"CN=ak-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-prod.walmart.com,Walmart Inc.,a.polymorph.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8239b4d69d71ea6b5146890509b174c3,43dc0b84006a61a93dbda1543ae765ade4230ecbcede24fbdf31f626b52b2dab,ctls,visit-api.walmart.com,443,https://visit-api.walmart.com:443,https,,text/html,GET,23.197.134.90,/,-1840324437,23.197.134.90,27,False,,Envoy,,,,,
visit-qa.walmart.com,Guide Visit,200,2572,visit-qa.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T19:55:34Z,2024-07-20T19:55:33Z,"CN=cf-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-nonprod.walmart.com,Walmart Inc.,external.etc.stage.bopgta.us.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c09c289f92ac2feef992179c3a767bc4,6fb0c76339cb0ebdc82c0fb978ce03b3a41b1f40663cb1c3a58f4210349006d2,ctls,visit-qa.walmart.com,80,http://visit-qa.walmart.com:80,http,cloudflare,text/html,GET,172.64.150.152,/,1859795672,104.18.37.104,2,False,,Envoy,cloudflare,True,https://visit-qa.walmart.com/,,
voice.walmart.com,Walmart Voice,200,3467,voice.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-20T18:26:36Z,2024-08-20T18:26:35Z,"CN=fa-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",fa-prod.walmart.com,Walmart Inc.,api.feedbackally.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6d5378bd6fcd4222699c53974d45c4b0,033fad5ac4a7584ed1f51124c077ea9bb59ff4dfed4f8bc1cfef89e4caf2f94e,ctls,voice.walmart.com,443,https://voice.walmart.com:443,https,,text/html,GET,146.75.118.132,/,-867860810,146.75.118.132,2,False,,Varnish,fastly,True,,,
vrm.walmart.com,,526,,vrm.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,vrm.walmart.com,443,https://vrm.walmart.com:443,https,cloudflare,,GET,104.18.37.104,/,-1840324437,172.64.150.152,1,False,,Cloudflare Bot Management,cloudflare,True,,,
wallet-teflon.walmart.com,Access Denied,403,277,wallet-teflon.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-06T08:21:09Z,2024-07-07T08:21:08Z,"CN=ak-nonprod3.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-nonprod3.walmart.com,Walmart Inc.,seller.stg.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,bbbc157f202ddf53663648321bece33f,877a6b838d10da9f5f0b4c7d1b219f74f6955b8e684c198fb3514a945175136a,ctls,wallet-teflon.walmart.com,443,https://wallet-teflon.walmart.com:443,https,AkamaiGHost,text/html,GET,2.23.209.137,/,-1582839357,2.23.209.178,10,False,,,,,,,
wally-ga.walmart.com,,403,1018,wally-ga.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,wally-ga.walmart.com,443,https://wally-ga.walmart.com:443,https,cloudflare,application/json,GET,104.18.37.104,/,1508910848,172.64.150.152,1,False,,Envoy,cloudflare,True,,,
walmart.com,Walmart.com | Save Money. Live Better,200,163181,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://walmart.com:443,https,,text/html,GET,72.246.168.133,/,12003995,72.246.168.133,1,False,,React,,,https://www.walmart.com/,images.salsify.com,
walmartsustainabilityhub.chat.qa.walmart.com,Request Rejected,444,381,walmartsustainabilityhub.chat.qa.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-12T17:12:58Z,2024-08-12T17:12:57Z,"CN=fa-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",fa-nonprod.walmart.com,Walmart Inc.,edu-stage.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3e99c24712e50be347a5aacaf1070bfa,80d9a38863f3ccc30d64a6854371b7a7898d2e99adef380087d8307fa49992bc,ctls,walmartsustainabilityhub.chat.qa.walmart.com,443,https://walmartsustainabilityhub.chat.qa.walmart.com:443,https,BigIP,,GET,151.101.2.132,/,292484651,151.101.194.132,12,False,,Varnish,fastly,True,,,
walmartsustainabilityhub.emissionscalculators.walmart.com,Walmart Sustainability,200,1188,walmartsustainabilityhub.emissionscalculators.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,walmartsustainabilityhub.emissionscalculators.walmart.com,443,https://walmartsustainabilityhub.emissionscalculators.walmart.com:443,https,cloudflare,text/html,GET,104.18.37.104,/,-1851491385,172.64.150.152,4,False,,HSTS,cloudflare,True,,,
walmartsustainabilityhub.sustainabilityportal.walmart.com,Sustainability Portal,200,3895,walmartsustainabilityhub.sustainabilityportal.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,walmartsustainabilityhub.sustainabilityportal.walmart.com,443,https://walmartsustainabilityhub.sustainabilityportal.walmart.com:443,https,cloudflare,text/html,GET,104.18.37.104,/,-1254237367,172.64.150.152,3,False,,Material Design Lite,cloudflare,True,,https://www.walmartsustainabilityhub.com,
webmd.walmart.com,Origin DNS error | webmd.walmart.com | Cloudflare,530,6200,,,,,,,,,,,,,,,,,,,,80,http://webmd.walmart.com:80,http,cloudflare,text/html,GET,104.18.30.30,/,-1623566596,104.18.31.30,92,False,,Cloudflare,cloudflare,True,,,
wellness-staging.walmart.com,Error: 403,403,188,wellness-staging.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T19:55:34Z,2024-07-20T19:55:33Z,"CN=cf-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-nonprod.walmart.com,Walmart Inc.,external.etc.stage.bopgta.us.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c09c289f92ac2feef992179c3a767bc4,6fb0c76339cb0ebdc82c0fb978ce03b3a41b1f40663cb1c3a58f4210349006d2,ctls,wellness-staging.walmart.com,443,https://wellness-staging.walmart.com:443,https,cloudflare,text/html,GET,104.18.37.104,/,-780208823,172.64.150.152,2,False,,Cloudflare Bot Management,cloudflare,True,,,
wellness.walmart.com,Error: 403,403,188,wellness.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,wellness.walmart.com,443,https://wellness.walmart.com:443,https,cloudflare,text/html,GET,104.18.37.104,/,-780208823,172.64.150.152,2,False,,Cloudflare Bot Management,cloudflare,True,,,
wireless.walmart.com,,200,1875,wireless.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T19:42:27Z,2024-05-06T19:42:26Z,"CN=cf-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-prod.walmart.com,Walmart Inc.,deliverytracking.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3b0cebb4cd88bc747be4e1cefd34a882,017a39a7a0f71fdaec8b4151971d8b443ca827e7813c2caa5f0fd9853bf6e8a7,ctls,wireless.walmart.com,443,https://wireless.walmart.com:443,https,cloudflare,text/html,GET,172.64.150.152,/,-90604118,104.18.37.104,2,False,,Material Design Lite,cloudflare,True,,*.gstatic.com,
wm12.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm12.walmart.com:443,https,,text/html,GET,23.197.132.23,/,-807015543,23.197.132.23,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=53f9a384-2778-11ee-978b-6a4a54686c6e&vid=&g=b,,
wm13.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm13.walmart.com:443,https,,text/html,GET,23.197.132.23,/,-807015543,23.197.132.23,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=53ff46a7-2778-11ee-831b-706970757968&vid=&g=b,,
wm15.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm15.walmart.com:443,https,,text/html,GET,104.122.33.179,/,-807015543,104.122.33.179,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=5404d859-2778-11ee-b094-6c7043634251&vid=&g=b,,
wm18.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm18.walmart.com:443,https,,text/html,GET,104.122.33.179,/,-807015543,104.122.33.179,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=5422a6f9-2778-11ee-be45-46646f57444b&vid=&g=b,,
wm19.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,80,http://wm19.walmart.com:80,http,,text/html,GET,104.79.21.142,/,-807015543,104.79.21.142,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=5d03bb8f-2778-11ee-8762-6372545a536c&vid=&g=b,,
wm3.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm3.walmart.com:443,https,,text/html,GET,104.122.33.179,/,-807015543,104.122.33.179,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=54134d01-2778-11ee-9c1a-4f6164485968&vid=&g=b,,
wm5.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm5.walmart.com:443,https,,text/html,GET,23.197.132.23,/,-807015543,23.197.132.23,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=5415524b-2778-11ee-b000-4c4a6a4f4144&vid=&g=b,,
wm7.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://wm7.walmart.com:443,https,,text/html,GET,23.197.132.23,/,-807015543,23.197.132.23,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2NwL2lkZWFzLzg5MzI2MzI=&uuid=5433b6d1-2778-11ee-9e74-6c6e4b476f64&vid=&g=b,,
wmgate.walmart.com,,200,1331,dws.workspaceoneaccess.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=*.workspaceoneaccess.com, O=VMware\, Inc., L=Palo Alto, ST=California, C=US",*.workspaceoneaccess.com,"VMware, Inc.",workspaceoneaccess.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2c3d7bd7f3391cf7de47afea4cde7d6b,2cd39e7a7c2199b4a2d0808bc7e6a551d7bbb3555d375e501fb628321de220eb,ctls,dws.workspaceoneaccess.com,443,https://wmgate.walmart.com:443,https,http,text/html,GET,104.122.38.208,/,-1840324437,104.122.38.208,28,False,,HSTS,,,https://dws.workspaceoneaccess.com/SAAS/auth/login?dest=https://dws.workspaceoneaccess.com/SAAS/API/1.0/GET/apps/launch/app/6f58601f-ca88-4148-a02f-f3095e8c93c3?appLaunchId=_38b45ae13cbe9256198028472d206100&resourceUuid=6f58601f-ca88-4148-a02f-f3095e8c93c3&returnFailureResponse=true,https:,True
wmsalud-qa.walmart.com,Request Rejected,444,381,wmsalud-qa.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-12T17:12:29Z,2024-08-12T17:12:28Z,"CN=cf-nonprod2.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-nonprod2.walmart.com,Walmart Inc.,consulta.giftcard.qa.centroamerica.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c04d221c7b42acc5655c7d4ff6a7af3f,5bda5435e0bc4b9e5c8dccbf83d7c0873b485d10b9aa6c8190d12abda4cd5807,ctls,wmsalud-qa.walmart.com,443,https://wmsalud-qa.walmart.com:443,https,cloudflare,,GET,172.64.150.152,/,292484651,104.18.37.104,12,False,,Cloudflare Bot Management,cloudflare,True,,,
wmt-sng-stg0.edge.walmart.com,Service Unavailable,503,269,wmt-sng-stg0.edge.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,wmt-sng-stg0.edge.walmart.com,443,https://wmt-sng-stg0.edge.walmart.com:443,https,AkamaiGHost,text/html,GET,104.122.36.245,/,2031768727,104.122.36.245,9,False,,,,,,,
wmt-sng-stg1.edge.walmart.com,Service Unavailable,503,269,wmt-sng-stg1.edge.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,wmt-sng-stg1.edge.walmart.com,443,https://wmt-sng-stg1.edge.walmart.com:443,https,AkamaiGHost,text/html,GET,104.122.36.245,/,-134313294,104.122.36.245,9,False,,,,,,,
wmt-sng-stg2.edge.walmart.com,Service Unavailable,503,268,wmt-sng-stg2.edge.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,wmt-sng-stg2.edge.walmart.com,443,https://wmt-sng-stg2.edge.walmart.com:443,https,AkamaiGHost,text/html,GET,23.197.133.135,/,-1860174074,23.197.133.135,9,False,,,,,,,
wmtmanagedams-stg.walmart.com,Error,503,175,wmtmanagedams-stg.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-03T17:39:14Z,2023-11-04T17:39:13Z,"CN=ak-nonprod2.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-nonprod2.walmart.com,Walmart Inc.,stage.walmarthealth.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3465d0d56c14df6bb948e171830b524a,0d951c09e3e05b57612ce1e4b51c0283defe1fb06a913dfa27a38d3cd6206212,ctls,wmtmanagedams-stg.walmart.com,443,https://wmtmanagedams-stg.walmart.com:443,https,AkamaiGHost,text/html,GET,23.197.137.149,/,-668405236,23.197.137.149,5,False,,,,,,,
wmtmanagedb2c-identity-qa.walmart.com,,404,103,wmtmanagedb2c-identity-qa.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T19:55:34Z,2024-07-20T19:55:33Z,"CN=cf-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cf-nonprod.walmart.com,Walmart Inc.,external.etc.stage.bopgta.us.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c09c289f92ac2feef992179c3a767bc4,6fb0c76339cb0ebdc82c0fb978ce03b3a41b1f40663cb1c3a58f4210349006d2,ctls,wmtmanagedb2c-identity-qa.walmart.com,443,https://wmtmanagedb2c-identity-qa.walmart.com:443,https,cloudflare,text/html,GET,104.18.37.104,/,-20275242,172.64.150.152,1,False,,HSTS,cloudflare,True,,,
wmtmanagedb2c-identity-stg.walmart.com,,404,103,wmtmanagedb2c-identity-stg.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-03T17:39:14Z,2023-11-04T17:39:13Z,"CN=ak-nonprod2.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-nonprod2.walmart.com,Walmart Inc.,stage.walmarthealth.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3465d0d56c14df6bb948e171830b524a,0d951c09e3e05b57612ce1e4b51c0283defe1fb06a913dfa27a38d3cd6206212,ctls,wmtmanagedb2c-identity-stg.walmart.com,443,https://wmtmanagedb2c-identity-stg.walmart.com:443,https,,text/html,GET,23.197.137.149,/,-20275242,23.197.137.149,1,False,,HSTS,,,,,
ww.walmart.com,Invalid URL,400,208,ww.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,ww.walmart.com,443,https://ww.walmart.com:443,https,AkamaiGHost,text/html,GET,2.23.197.185,/,408610611,2.23.197.185,8,False,,,,,,,
www-ak.walmart.com,Invalid URL,400,208,www-ak.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www-ak.walmart.com,443,https://www-ak.walmart.com:443,https,AkamaiGHost,text/html,GET,2.23.197.185,/,-697707811,2.23.197.185,8,False,,,,,,,
