input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_subject_org_,webserver,tls_wildcard_certificate,csp_domains_,final_url,tls_mismatched,tls_self_signed
qa-pdfmarkup.bentley.com,Connect PDF Markup,200,6118,qa-pdfmarkup.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=sni1d767gl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni1d767gl.wpc.edgecastcdn.net,qa-pdfmarkup.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bd3b418774752d18ae2550c3d422c2f4,a6ed07a057529f4da2f76b0e5c33ac901746123cb52167b38705b9a58f79e738,ctls,qa-pdfmarkup.bentley.com,80,http://qa-pdfmarkup.bentley.com:80,http,text/html,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,HSTS,147,False,,,Edgecast Inc.,ECAcc (frc/4C86),,microsoft.com,https://qa-pdfmarkup.bentley.com/,,
qa-projectwise-web-connections.bentley.com,,204,,qa-projectwise-web-connections.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T07:58:16Z,2023-09-08T07:58:15Z,CN=qa-projectwise-web-connections.bentley.com,qa-projectwise-web-connections.bentley.com,qa-projectwise-web-connections.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9eb1ec89aeedc9d3eaa9961c5ba4a003,e56b68616097bedfca1649de1dd2adece123979d473850152fd769d2a512cb79,ctls,qa-projectwise-web-connections.bentley.com,80,http://qa-projectwise-web-connections.bentley.com:80,http,,GET,20.119.0.25,/,-1840324437,20.119.0.25,,1,False,,,,,,,https://qa-projectwise-web-connections.bentley.com/,,
qa-projectwise365.bentley.com,ProjectWise 365,200,2806,qa-projectwise365.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-22T05:17:48Z,2023-10-20T05:17:47Z,CN=qa-projectwise365.bentley.com,qa-projectwise365.bentley.com,qa-projectwise365.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5d979f99b913413690ae6c816744d725,a529e5112b69b57ece8ca4f52b996c6890674af0759e0514979f94729102c977,ctls,qa-projectwise365.bentley.com,80,http://qa-projectwise365.bentley.com:80,http,text/html,GET,51.104.28.71,/,1418021665,51.104.28.71,Windows Server,84,False,azure,True,,Microsoft-IIS/10.0,,pauliusvm.eastus.cloudapp.azure.com,https://qa-projectwise365.bentley.com/,,
qa-projectwiseconnectionevents.bentley.com,Your Azure Function App is up and running.,200,150093,qa-projectwiseconnectionevents.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2023-11-09T23:59:59Z,CN=qa-projectwiseconnectionevents.bentley.com,qa-projectwiseconnectionevents.bentley.com,qa-projectwiseconnectionevents.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e374f1dbfc19d5d0a08890a19cedba51,ad17e9ddc3d47fb2d8cfef47dbc860710e241f04ca5bcbbeb0e7a9f9d95d40d4,ctls,qa-projectwiseconnectionevents.bentley.com,80,http://qa-projectwiseconnectionevents.bentley.com:80,http,text/html,GET,20.119.0.25,/,-1840324437,20.119.0.25,,300,False,,,,,,,https://qa-projectwiseconnectionevents.bentley.com/,,
qa-pwlink.bentley.com,,200,749,qa-pwlink.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T13:01:11Z,2023-10-01T13:01:10Z,CN=qa-connect-projectwisewac.bentley.com,qa-connect-projectwisewac.bentley.com,qa-pwlink.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,baad1099158e0d58057030c0160828da,0be9506bcf364da6768904c524e770574893ad245dd0a16ce2987bd0dce89cab,ctls,qa-pwlink.bentley.com,80,http://qa-pwlink.bentley.com:80,http,text/html,GET,20.119.0.25,/,1602413302,20.119.0.25,Windows Server,26,False,,,,Microsoft-IIS/10.0,,,https://qa-pwlink.bentley.com/,,
qa-pwrconversionorchestrator.bentley.com,Your Azure Function App is up and running.,200,149793,qa-pwrconversionorchestrator.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T08:00:49Z,2023-09-08T08:00:48Z,CN=qa-pwrconversionorchestrator.bentley.com,qa-pwrconversionorchestrator.bentley.com,qa-pwrconversionorchestrator.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3329ac4237f91e96ee9f1b89ff36a485,4bba56569e4be7efd4b826c47e26b7567c880c228a3b0fa3c5f2f2b1db1ab5ae,ctls,qa-pwrconversionorchestrator.bentley.com,443,https://qa-pwrconversionorchestrator.bentley.com:443,https,text/html,GET,13.92.237.218,/,-1840324437,13.92.237.218,Microsoft ASP.NET,299,False,azure,True,,Kestrel,,,,,
qa-release-connect-projectwisewac.bentley.com,,200,724,qa-release-connect-projectwisewac.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-12T20:50:57Z,2023-10-10T20:50:56Z,CN=qa-release-connect-projectwisewac.bentley.com,qa-release-connect-projectwisewac.bentley.com,qa-release-pwlink.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6765bce13a796cb8ac569e79af0cf5e4,d8da119764c73b2799b3e6ae33c881a4345adb6d977f8ede472b7b73b6712a6b,ctls,qa-release-connect-projectwisewac.bentley.com,443,https://qa-release-connect-projectwisewac.bentley.com:443,https,text/html,GET,20.50.64.4,/,1602413302,20.50.64.4,Windows Server,26,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-release-pwlink.bentley.com,,200,724,qa-release-pwlink.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-12T20:50:57Z,2023-10-10T20:50:56Z,CN=qa-release-connect-projectwisewac.bentley.com,qa-release-connect-projectwisewac.bentley.com,qa-release-pwlink.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6765bce13a796cb8ac569e79af0cf5e4,d8da119764c73b2799b3e6ae33c881a4345adb6d977f8ede472b7b73b6712a6b,ctls,qa-release-pwlink.bentley.com,443,https://qa-release-pwlink.bentley.com:443,https,text/html,GET,20.50.64.4,/,1602413302,20.50.64.4,Windows Server,26,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-reporting.bentley.com,Sign in,200,13805,qa-imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-imsoidc.bentley.com,80,http://qa-reporting.bentley.com:80,http,text/html,GET,13.77.83.246,/,17665102,13.77.83.246,Java,330,False,azure,True,"Bentley Systems, Incorporated",,True,,https://qa-imsoidc.bentley.com/connect/authorize?client_id=ulas-reporting-site-2683&redirect_uri=https%3A%2F%2Fqa-reporting.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20email%20profile%20organization%20global_roles%20feature_tracking%20entitlement-search-service-2576%20ent-adm-svc%20entitlement-policy-service-2576%20ulas-realtime-log-posting-2733%20ulas-product-information-2727%20ulas-alerting-2720%20ulas-reporting-2734%20ulas-data-export-2724%20ims-user-search%20rbac-service&response_mode=form_post&nonce=638257624900470076.ODIyZTExZjAtZTk2OS00ZmJjLTg5NmYtYWI4YThkYmIzMzliMTllNjMzYjMtNGMzNy00MzI1LWI0YTQtOTYyZjUyZWNjNDQx&state=CfDJ8LLZAQvnMDNGtdjjsY8zbjzfjd4vrr1q5FhnAEz7F1cjHsWzf-TTB-LHIL3-0gkzSz6eJvivPLdSWKFlwt1E11Eo847Ya-GFbO_UuJ9SVpnr00XauMsNI8keKY3PM7ZnTRiPgDBlsf4j4CKOZdtboFg7LffzZgD32xamIPkdH4Mzrb8yZcFzqTiI1VUT_jU9S3SKwPbhTwx40n0ZXyYvFhSNIXtF11MXzeY0jD1uL8ptKKzaClE3uYhAkFsWoWgl8ZA1QLIgLhTCikcuvZkut2-r6YjX7dS01D7q_uHk1MHv5HX462m2ah-tXCgaF2rLMA&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
qa-review-eus.itwin.bentley.com,,200,7801,qa-review-eus.itwin.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T10:53:55Z,2023-10-01T10:53:54Z,CN=qa-review.itwin.bentley.com,qa-review.itwin.bentley.com,qa-review.itwin.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,96a7072a0e47cd6793fb16a1e34ca5bb,ac1a7ebb46db8e68c6d7077e508aab1566545303e721638be65da24b9c1a7e0a,ctls,qa-review-eus.itwin.bentley.com,80,http://qa-review-eus.itwin.bentley.com:80,http,text/html,GET,13.92.237.218,/,1437827972,13.92.237.218,Azure,1,False,azure,True,,,,,https://qa-review-eus.itwin.bentley.com/,,
qa-review.itwin.bentley.com,,200,7801,qa-review.itwin.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T10:53:55Z,2023-10-01T10:53:54Z,CN=qa-review.itwin.bentley.com,qa-review.itwin.bentley.com,qa-review.itwin.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,96a7072a0e47cd6793fb16a1e34ca5bb,ac1a7ebb46db8e68c6d7077e508aab1566545303e721638be65da24b9c1a7e0a,ctls,qa-review.itwin.bentley.com,80,http://qa-review.itwin.bentley.com:80,http,text/html,GET,13.92.237.218,/,1437827972,13.92.237.218,Azure,1,False,azure,True,,,,,https://qa-review.itwin.bentley.com/,,
qa-selectserver.bentley.com,Sign in,200,13805,qa-imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-imsoidc.bentley.com,80,http://qa-selectserver.bentley.com:80,http,text/html,GET,13.107.246.45,/,17665102,2620:1ec:46::44,Java,330,False,,,"Bentley Systems, Incorporated",,True,,https://qa-imsoidc.bentley.com/connect/authorize?client_id=entitlement-management&redirect_uri=https%3A%2F%2Fqa-connect-entitlementmanagement.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20profile%20email%20organization%20global_roles%20entitlement-search-service-2576%20entitlement-policy-service-2576%20ent-adm-svc%20ims-userprofileserivce-2433%20ims-user-search&response_mode=form_post&nonce=638257624905335068.NzgwNDQ5MzctZjc4Mi00NThlLThlMDItN2I3ZDhkMzRmZTNkMjhmZjNlMjYtNjhlOS00YzE5LWFhZDgtMjYwNWYyNjgyMWQw&state=CfDJ8KTXDsOP1mBKi7MtiyatgJpIV5gEdTu7wCMpSHv09khCcUtrGwPWFt1CTkd8a7CfZKJv_xFoSk07G9Y4LFZVJIKyoeXckrO4nEAQh9aByzVv2CqzoNPYNvSm5TZGqBubEpMCWRLCqZ3Lizb0HT_DjqZaTBqhA_zE5aw6lCP_VZMnggt0LoIuooYvdHFhpq889SUIcbPCg6p7QOr6vNSwl6QAsXAQojuMHNvYp0HFHTCTrZ4xmLCpiGkH2iTaDrp5HfjsW4wLcWL9R4ktS79Iy_7mw4XTBwA33Y57KG7PbYjn5BYpVNi9qza9u6w5A5BZU-uW_vM9ezMCSJepRS99ZEI&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
qa-softwaredownloads.bentley.com,Software Downloads,200,49304,qa-softwaredownloads.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-22T10:38:57Z,2023-09-20T10:38:56Z,CN=qa-softwaredownloads.bentley.com,qa-softwaredownloads.bentley.com,qa-softwaredownloads.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4d91ae77d1418f82f972f015306fe1d5,6c15271bbe25b6089e6217583d6b26d60e218ca634d035951051b43e4549ea3c,ctls,qa-softwaredownloads.bentley.com,80,http://qa-softwaredownloads.bentley.com:80,http,text/html,GET,40.79.154.194,/,1719213632,40.79.154.194,Windows Server,246,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-softwaredownloads.bentley.com/,,
qa-status.bentley.com,"Bentley Systems, Inc - QA Status",200,1220859,qa-status.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-21T00:07:50Z,2023-10-19T00:07:49Z,CN=gbbankstatus.mambu.com,gbbankstatus.mambu.com,status.workrite.co.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e7cbecac246aa115409f474da971d859,129a013391f32ad5c62e640604eb90939b599bd2f763825c3116950fea0724c5,ctls,qa-status.bentley.com,80,http://qa-status.bentley.com:80,http,text/html,GET,13.225.78.12,/,-1840324437,13.225.78.24,HSTS,10602,False,cloudfront,True,,AtlassianEdge,,,https://qa-status.bentley.com/,,
qa-subscriptionservices.bentley.com,Sign in,200,13805,qa-imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-imsoidc.bentley.com,80,http://qa-subscriptionservices.bentley.com:80,http,text/html,GET,40.85.190.10,/,17665102,40.85.190.10,Java,330,False,azure,True,"Bentley Systems, Incorporated",,True,,https://qa-imsoidc.bentley.com/connect/authorize?client_id=subscription-services-portal&redirect_uri=https%3A%2F%2Fqa-subscriptionservices.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20profile%20email%20organization%20global_roles&response_mode=form_post&nonce=638257624912160572.N2ViNDY2MGEtM2ZhNC00MTQ4LThjZTQtN2VkMTE3NzA0ZjY2NjE5YmM1ZGEtMDVmMy00MTZjLWExZjktNGIxODhjMzZiYWFk&state=CfDJ8HCu2xIDP5dAtXm2TxzYqJobO45K0kD4b_Y5-Qr_jz1oTbSkMhooEvW14pZOP6xjA_ruufBtg1whTKrcybr6M-528x2aje5ZOF0nzjFKXXSpULShE0pWBZwjdj4rawnuTSSqOByPlqSayEEN5UEenlwg18R4U5dZMub_DY3ZaJu-NyZLl5wxPbDiebrMa7a1O7GWY5zw5aKfbMPpFkocc0gBAvw6uFcXbcPv08-Nbp8zBdn92xPrhOmedJEKHBl9CHoewR3w5z_4wQPbWIe6mwKg7kZGxKIDzDSwRNFgjrMS0vcEtCQoGtkdYr4T_zR5Cw&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
qa-ulasaccesskeyservice-eus2.bentley.com,,404,,qa-ulasaccesskeyservice-eus2.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T07:17:30Z,2023-08-25T07:17:29Z,CN=qa-ulasaccesskeyservice-eus2.bentley.com,qa-ulasaccesskeyservice-eus2.bentley.com,qa-ulasaccesskeyservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5a0f57c0be7b4ca5960f8a7ab76f4f3a,0b2e5c8f52f5134d8dfe8c89345af503b30a527ffe7f8f7ed0019bc8df430712,ctls,qa-ulasaccesskeyservice-eus2.bentley.com,80,http://qa-ulasaccesskeyservice-eus2.bentley.com:80,http,,GET,20.119.8.32,/,-1840324437,20.119.8.32,Microsoft ASP.NET,1,False,,,,Kestrel,,,https://qa-ulasaccesskeyservice-eus2.bentley.com/,,
qa-ulasaccesskeyservice-weu.bentley.com,,404,,qa-ulasaccesskeyservice-weu.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T15:27:09Z,2023-09-06T15:27:08Z,CN=qa-ulasaccesskeyservice-weu.bentley.com,qa-ulasaccesskeyservice-weu.bentley.com,qa-ulasaccesskeyservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bce258fcfc627523d87c1bc1fbb9619,85a128b465a0615a9c46250dbe689859b6e795e36349cc0de4603a78fe303c7e,ctls,qa-ulasaccesskeyservice-weu.bentley.com,80,http://qa-ulasaccesskeyservice-weu.bentley.com:80,http,,GET,20.119.8.28,/,-1840324437,20.119.8.28,Microsoft ASP.NET,1,False,,,,Kestrel,,,https://qa-ulasaccesskeyservice-weu.bentley.com/,,
qa-ulasaccesskeyservice.bentley.com,Page not found,404,3450,,,,,,,,,,,,,,,,,,80,http://qa-ulasaccesskeyservice.bentley.com:80,http,text/html,GET,13.107.213.45,/,-1444021038,2620:1ec:46::45,Azure Front Door,103,False,,,,,,,,,
qa-usermanagement-eus.bentley.com,Sign in,200,13805,qa-imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-imsoidc.bentley.com,80,http://qa-usermanagement-eus.bentley.com:80,http,text/html,GET,13.77.83.246,/,17665102,13.77.83.246,Java,330,False,azure,True,"Bentley Systems, Incorporated",,True,,https://qa-imsoidc.bentley.com/connect/authorize?client_id=user-management&redirect_uri=https%3A%2F%2Fqa-usermanagement-eus.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20profile%20email%20user-management%20bentley-admin-api%20notification-service-20%20entitlement-search-service-2576%20ulas-product-information-2727&response_mode=form_post&nonce=638257624906180316.N2ZkNzZmYTItZmMwMy00MWY0LTkzZWYtM2Y3ZDQ5NTJlNzc3ZDk2MTAyN2UtOWMzZC00YTVjLTgzMWQtNTE4ZGQxMDY1ZDA3&state=CfDJ8IxkfruYj9RMtNGQAe7urFgiag399y0apVgS_p_OVgU6rzykMDOYJscVXkD-DdSSzKmPySueiDOnG9wiftE3YDJsjC56iMCWUNzPopJ4h1SepHHlG1WA35KihYm4iMnqPZVTy758qo3hiz1HJS5CA1Z_6fDgdC803tLIFbMfOW_pYc3CN7bByjOf2pxDejmCm7EBUgoIq5JySAyYE_GdD8scQHfQm3CBeD1PfjJc0Gt9Xln7AKxNP1pJPLD3UafdIryYQwnOqgvYMQ_8g8Sp1BfCyPad6jVDdGI1QQo6iOfLRqXaJ4EzH7PL3z6cIQhhkw&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=5.6.0.0,,
qa-watersight.bentley.com,OpenFlows WaterSight,200,1338,qa-watersight.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-17T16:51:42Z,2023-10-15T16:51:41Z,CN=qa-watersight.bentley.com,qa-watersight.bentley.com,qa-watersight.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ff330ac725117e780b4663cd838d21b3,0b43073815b1d46ae5108115292bc98846a4d03fae78c382d89e79133a97f2a7,ctls,qa-watersight.bentley.com,80,http://qa-watersight.bentley.com:80,http,text/html,GET,40.85.190.10,/,-41964453,40.85.190.10,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-watersight.bentley.com/,,
quiddity-pw.bentley.com,,200,39,quiddity-pw.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T07:59:35Z,2023-08-31T07:59:34Z,CN=pw-jc-23-1.prod3-cust-eastus.bentleyhosted.com,pw-jc-23-1.prod3-cust-eastus.bentleyhosted.com,quiddity-pw.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bea5f2d5ec844bfb031f6e0c93061b7d,4516b70f0d491f6af9b3370a600d3cb83130c7868ad1cf9b9ad865202b6929b9,ctls,quiddity-pw.bentley.com,80,http://quiddity-pw.bentley.com:80,http,text/html,GET,172.190.31.5,/,-1629977505,172.190.31.5,Microsoft ASP.NET,3,False,,,,,,,https://quiddity-pw.bentley.com,,
reporting.bentley.com,Sign In,200,12965,imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,imsoidc.bentley.com,80,http://reporting.bentley.com:80,http,text/html,GET,13.77.83.246,/,17665102,13.77.83.246,Java,313,False,azure,True,"Bentley Systems, Incorporated",,True,,https://imsoidc.bentley.com/connect/authorize?client_id=ulas-reporting-site-2683&redirect_uri=https%3A%2F%2Freporting.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20email%20profile%20organization%20global_roles%20feature_tracking%20entitlement-search-service-2576%20ent-adm-svc%20entitlement-policy-service-2576%20ulas-realtime-log-posting-2733%20ulas-product-information-2727%20ulas-alerting-2720%20ulas-reporting-2734%20ulas-data-export-2724%20ims-user-search%20rbac-service&response_mode=form_post&nonce=638257624903664285.ZGU3YTg2NGItM2Y0Zi00NzNkLWFhYzQtMzJlMjIzNGNkMWU4ZmMzYjBiODMtODZmNy00YTNlLTgyNWItOTM5MjQxNGY4Y2Ew&state=CfDJ8Ep7VWYxYfpNqsFpp8-VYi4M396GLFHJA8aZKICwjbgPYqJxRNJ2RPFc6de2slJKq2o0Diud9vMPjKW4aPtBsnt4wAOwoz2LeNOXOFRetOSDuvGS8mKZsJWmyKA4rUhns1D9EKOynclaLhhpps0ewdk1VPspXc65KU6V58ek0n7yH1FAX_K0hS_oPgeZi8BL1X14yqp4brwVA9VYS57SmxddIMHdUNdrK4NcGgqaS2WYRKUK6z_ki3Y07UHh70BwIUvaH-RE7UMF4rk9XFlrChJxmhc1hkwVPEeeqrKKagTr&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
review-eus.itwin.bentley.com,,200,7801,review-eus.itwin.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T17:52:56Z,2023-09-11T17:52:55Z,CN=review.itwin.bentley.com,review.itwin.bentley.com,review.itwin.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3d151d06759c1e9f0f8979d26c23b1ef,d37058f3d136efb06fe3fcacc27d7d0f8de15e755d22aa31cad56d7df3abdfb6,ctls,review-eus.itwin.bentley.com,80,http://review-eus.itwin.bentley.com:80,http,text/html,GET,104.45.141.247,/,1437827972,104.45.141.247,Azure,1,False,azure,True,,,,,https://review-eus.itwin.bentley.com/,,
review-sea.itwin.bentley.com,,200,7801,review-sea.itwin.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T17:53:23Z,2023-09-11T17:53:22Z,CN=review.itwin.bentley.com,review.itwin.bentley.com,review.itwin.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,13151b99146bb40f2fc1d42fc23fa9aa,9d624de98365c89259be32188a4f15bf0dca2086f929e4739da50b23094ddc52,ctls,review-sea.itwin.bentley.com,443,https://review-sea.itwin.bentley.com:443,https,text/html,GET,52.187.36.104,/,,52.187.36.104,Azure,1,False,azure,True,,,,,,,
review.itwin.bentley.com,,200,7801,review.itwin.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T17:52:56Z,2023-09-11T17:52:55Z,CN=review.itwin.bentley.com,review.itwin.bentley.com,review.itwin.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3d151d06759c1e9f0f8979d26c23b1ef,d37058f3d136efb06fe3fcacc27d7d0f8de15e755d22aa31cad56d7df3abdfb6,ctls,review.itwin.bentley.com,80,http://review.itwin.bentley.com:80,http,text/html,GET,104.45.141.247,/,1437827972,104.45.141.247,Azure,1,False,azure,True,,,,,https://review.itwin.bentley.com/,,
rve-pw.bentley.com,,200,39,rve-pw.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-15T17:42:49Z,2023-09-13T17:42:48Z,CN=pw-rve-23-1.prod3-cust-eastus.bentleyhosted.com,pw-rve-23-1.prod3-cust-eastus.bentleyhosted.com,rve-pw.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9ff466c8e70054500a9f4e016d2ca2c6,7f53670f48fb7195f1ff85864cf377c145c091f7c219fc4f9e481a23a17a16ef,ctls,rve-pw.bentley.com,80,http://rve-pw.bentley.com:80,http,text/html,GET,52.147.207.193,/,-1629977505,52.147.207.193,Microsoft ASP.NET,3,False,azure,True,,,,,https://rve-pw.bentley.com,,
salesloft.bentley.com,,204,,salesloft.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-18T14:24:28Z,2023-10-16T14:24:27Z,CN=salesloft.bentley.com,salesloft.bentley.com,salesloft.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a337353cf76a2857c1d562bda51f843d,7d5780f68b589a3a474099783fba74750ae5a6fbff038c5e6ab14e4fc7ba7f7b,ctls,salesloft.bentley.com,80,http://salesloft.bentley.com:80,http,,GET,54.147.61.87,/,-1840324437,54.144.52.150,HSTS,1,False,,,,,,,https://salesloft.bentley.com,,
