new,host,a,soa,status_code,ns,aaaa,cname,mx,txt,caa,cdn,cdn-name,has_internal_ips,internal_ips
,sip.monster.be,52.112.192.11,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monster.ch,52.112.65.203,"admin.nsatc.net, dns.level3.net",NOERROR,,"2603:1037::b, 2603:1037:0:a::b, 2603:1037:0:5::b, 2603:1037:0:8::b, 2603:1037:0:7::b, 2603:1037:0:2::b, 2603:1037:0:c::f, 2603:1037:0:15::c",sipdir.online.lync.com,,,,,,,
,sip.monster.de,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monster.hu,52.112.196.46,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monster.ie,52.112.192.139,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monster.lu,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monster.se,52.112.196.46,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monsterboard.nl,52.112.196.46,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sip.monsterpolska.pl,52.112.192.11,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::20,sipdir.online.lync.com,,,,,,,
,sms.monster.co.uk,194.129.230.50,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,solutions.monster.ca,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,solutions.monster.fr,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,southcarolina.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,southdakota.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,spf.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,v=spf1 mx ip4:220.226.205.66/32 ip4:208.71.192.0/21 ip4:193.164.143.0/24 ip4:64.127.116.65/26 ip4:64.127.121.0/27 ip4:193.37.158.0/24 ip4:98.174.21.153 ip4:69.25.33.0/24 ~all,,,,,
,spiegel.monster.de,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,sponsorship.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,sr-b-1-hsrp-14.monster.no,208.71.199.147,"ns201.mgsapps.monster.com, mgs-sysops.monster.com, gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,ssl.military.com,173.239.76.196,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,v67.military.com,,,,,,,
,sslhiring.clasificados.com.gslb.monster.com,"208.71.199.160, 208.71.193.160","gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,sso.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sso.gslb.monster.com,,,,,,,
,stage.military.com,173.239.76.197,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,static.monstertrak.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"www.monstertrak.com, redirector.gslb.monster.com",,,,,,,
,stats.monster.co.uk,194.129.230.40,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,status.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com",v=spf1 include:spf.monster.com -all,,,,,
,stellenangebot.awsdevus.monster.at,"99.86.91.85, 99.86.91.41, 99.86.91.74, 99.86.91.98","ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,jobopeningsatde.ams-mww-ingress-dev-us.monster-next.com,,,,True,cloudfront,,
,stellenangebot.awsdevus.monster.lu,"99.84.108.56, 99.84.108.51, 99.84.108.34, 99.84.108.45","ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,jobopeningslude.ams-mww-ingress-dev-us.monster-next.com,,,,True,cloudfront,,
,stellenangebot.awsqaus.monster.de,"108.138.51.51, 108.138.51.78, 108.138.51.39, 108.138.51.71","ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,jobopeningsdede.ams-mww-ingress-preprod-us.monster-next.com,,,,True,cloudfront,,
,stellenangebot.monster.at,"18.160.10.69, 18.160.10.58, 18.160.10.45, 18.160.10.81","ns-265.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,,jobopeningsatde.ams-mww-ingress-prod-us.monster-next.com,,,,True,cloudfront,,
,stellenanzeige.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jview.monster.com, netwebb.gslb.monster.com",,,,,,,
,stellenanzeige.monster.de,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jview.monster.com, netwebb.gslb.monster.com",,,,,,,
,stern.monster.de,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,stg-employerapi.monster.com,208.71.197.147,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,stg-sso.monster.com,208.71.197.129,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,stgemployerapi.monster.com,208.71.197.147,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,store.monster.com,209.118.10.41,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,strumenti.monster.it,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,student.bedriftsprofil.monster.no,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,student.monster.se,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,style-forge.monster.com,"185.199.108.153, 185.199.109.153, 185.199.110.153, 185.199.111.153","dns1.p05.nsone.net, hostmaster.nsone.net, ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"2606:50c0:8000::153, 2606:50c0:8001::153, 2606:50c0:8002::153, 2606:50c0:8003::153",monster-worldwide.github.io,,,"digicert.com, letsencrypt.org",,,,
,sugo.monster.hu,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,support.monster.co.uk,194.129.230.50,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,support.monster.se,208.71.193.71,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebc.gslb.monster.com,,,,,,,
,surveys.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"forums.monster.com, netwebb.gslb.monster.com",,,,,,,
,szukampracownika.monsterpolska.pl,208.71.199.147,,NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tagmgr.monster.at,"216.239.38.21, 216.239.36.21, 216.239.32.21, 216.239.34.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=saVibrjqanF-6hAAXkMdFU2NDUU3GfEp8yYGEqt9Rdo,,,,,
,tagmgr.monster.be,"216.239.34.21, 216.239.38.21, 216.239.32.21, 216.239.36.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=EyVLHE_KvXuWZRVzuWz3bQXZpw_ueUlJfT1LRE5Aw90,,,,,
,tagmgr.monster.ch,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=l_asZMvpRwFSsqoU9J3_WM4JX86ZGvvtgC8WRcse5G4,,,,,
,tagmgr.monster.com,"216.239.36.21, 216.239.32.21, 216.239.34.21, 216.239.38.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=ZtW7NAsdeF98xLSCO5Xq_oM_V9a--selOgGU8oBtFa4,,,,,
,tagmgr.monster.es,"216.239.34.21, 216.239.32.21, 216.239.36.21, 216.239.38.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=8LKzxT5XOZxnCQ6Aw23b4C4PvjezA2ddAIM5RQ65vaI,,,,,
,tagmgr.monster.fr,"216.239.34.21, 216.239.32.21, 216.239.36.21, 216.239.38.21","ns1.tmpw.net, hostmaster.monstereurope.com",NOERROR,,,,,google-site-verification=cDZEQ3ajZ7IGCtJ9W9iBCQ4Alz_tRDHCtd9VdSFMz58,,,,,
,tagmgr.monster.it,"216.239.36.21, 216.239.34.21, 216.239.32.21, 216.239.38.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=IZMn0jxvL1rw1Dx8ndJPZI6lK-xxfDWpxb1o8aVmaBk,,,,,
,tagmgr.monster.lu,"216.239.36.21, 216.239.38.21, 216.239.34.21, 216.239.32.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=W49Yop5sJ2EAyhBfQq2ID78JcsUZJ8zVpVCSSRnBVHE,,,,,
,tagmgr.monster.se,"216.239.32.21, 216.239.34.21, 216.239.38.21, 216.239.36.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=t3asX5rZPNZK1e4D-ogVo8aLmRcWB67PaQzWs09Es3Y,,,,,
,tagmgr.monsterboard.nl,"216.239.38.21, 216.239.36.21, 216.239.32.21, 216.239.34.21","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,google-site-verification=RiKMy2tRP0G7a634h-qvtKfom3cr6HkUsaL0vR4sOiA,,,,,
,teaching.monster.com,208.71.199.68,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net, ns3.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,tech.monster.co.uk,194.129.230.31,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,,,,,,,,
,tech.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tech.monster.se,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,technologie.aol.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,technology.aol.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,technology.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tecnologia.monster.es,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,teletravail.aol.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,telework.aol.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,templates.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tennessee.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,test-gateway.monster.com,208.71.197.17,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,test-sso.monster.com,208.71.197.127,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,test.gslb.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,test.monsterboard.nl,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,test.www.monster.dk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tester.monster.co.uk,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,,,,,,
,theapple.monster.com,208.71.199.68,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net, ns3.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,tm.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com",v=spf1 include:spf.monster.com mx -all,,,,,
,tms.monster.at,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tms.monster.be,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tms.monster.co.uk,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tms.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tms.monster.de,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tms.monster.es,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tms.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tms.monsterpolska.pl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,toborzas-menedzsment.monster.hu,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tomcat.military.com,"70.224.197.91, 50.112.192.19, 35.155.252.60","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-919.awsdns-50.net, ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk",,military.com,"mxb-002e1001.gslb.pphosted.com, mxa-002e1001.gslb.pphosted.com","v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all, fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com",,,,,
,tool.military.com,"35.155.252.60, 70.224.197.91, 50.112.192.19","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net",,military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",,,,,
,toolbar.monster.co.uk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tor100-180-pdc.monster.no,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,toronto.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jsearch.monster.com, redirector.gslb.monster.com",,,,,,,
,tr1.email.military.com,"50.112.192.19, 70.224.197.91, 35.155.252.60","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"reply.tr1.email.military.com, mail8328.tr1.email.military.com",v=spf1 ip4:129.33.243.222 -all,,,,,
,trabajo.monster.es,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,tracking.military.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.tracking.military.com",NOERROR,,::,,,,,,,True,0.0.0.0
,tracking.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.monster.com mx -all,,,,,
,trades.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,trainer.ui.lexus.monster.com,208.71.193.227,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebm.gslb.monster.com,,,,,,,
,training-cmreporting.mgs.monster.com,208.71.198.216,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,training-services.lexus.monster.com,208.71.198.223,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,training.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,training.monster.lu,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,tt.monster.com,208.160.11.229,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,mercury.monster.com,,,,,,,
,turismo.monster.es,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,tx.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,uat-workforce-alliance-seeker.monster.com,208.71.197.178,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,uat-workforce-alliance.monster.com,208.71.197.178,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,uatmatchingapp-salesforce.monster.com,208.71.197.140,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,ukxxlon01ws0003.monster.com,62.189.240.2,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,undertheradar.military.com,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,university.monster.it,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,unternehmen.berufstart.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,unternehmen.chemie.monster.ch,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,unternehmen.forschung.monster.ch,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,unternehmen.it.monster.at,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,unternehmen.monster.de,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,update.monster.com,13.111.67.8,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,"ns4.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com, ns1.exacttarget.com",,,reply.s11.exacttarget.com,v=spf1 include:cust-spf.exacttarget.com -all,,,,,
,ups.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebc.gslb.monster.com,,,,,,,
,us.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,users.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,utah.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,ux.monster.com,"13.32.27.31, 13.32.27.76, 13.32.27.63, 13.32.27.97","ns-1553.awsdns-02.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,ux.nxtprod.monster.com,,,,True,cloudfront,,
,va.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,va4v.military.com,173.239.76.194,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,vacatures.monsterboard.nl,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,valoans.military.com,216.168.136.56,"ns-1511.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-289.awsdns-36.com, ns-845.awsdns-41.net, ns-1511.awsdns-60.org, ns-1582.awsdns-05.co.uk",,,,zxjg7rfmsf3479n9fm4rvl7ch132bxvh,,,,,
,vancouver.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jsearch.monster.com, redirector.gslb.monster.com",,,,,,,
,venus.monster.com,208.160.10.25,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,vetsdemo.mgs.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,video.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,vietnam.military.com,"35.155.252.60, 50.112.192.19, 70.224.197.91","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-170.awsdns-21.com, ns-919.awsdns-50.net, ns-1091.awsdns-08.org, ns-1909.awsdns-46.co.uk",,military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ms=ms39201961, fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com",,,,,
,vjf.monster.hu,195.56.148.28,"ns-1720.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,volunteer.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,vpn.mgsops.monster.com,98.174.21.240,"ns201.monstergovt.com, mgs-sysops.monster.com",NOERROR,,,,,,,,,,
,washington.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,web.monster.de,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,,,,,,
,web50.military.com,173.239.76.199,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,tracking.military.com,,,,,,,
