input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_expired,final_url,csp_domains_,tls_mismatched,tls_subject_org_
webcast19-va.tiktokv.com,404 Not Found,404,146,webcast19-va.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-va.tiktokv.com,443,https://webcast19-va.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19.tiktokv.com,404 Not Found,404,146,webcast19.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19.tiktokv.com,443,https://webcast19.tiktokv.com:443,https,nginx,text/html,GET,146.75.122.73,/,190856733,146.75.122.73,Varnish,8,False,fastly,True,,,,,
webcast2.tiktokv.com,Invalid URL,400,209,webcast2.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast2.tiktokv.com,443,https://webcast2.tiktokv.com:443,https,AkamaiGHost,text/html,GET,23.53.42.129,/,-876740822,23.53.42.160,,8,False,,,,,,,
webcast21-core-c-alisg.tiktokv.com,404 Not Found,404,146,webcast21-core-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-core-c-alisg.tiktokv.com,443,https://webcast21-core-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast21-core-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast21-core-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-core-c-useast1a.tiktokv.com,443,https://webcast21-core-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,146.75.122.73,/,1494302000,146.75.122.73,Varnish,8,False,fastly,True,,,,,
webcast21-normal-c-alisg.tiktokv.com,404 Not Found,404,146,webcast21-normal-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-normal-c-alisg.tiktokv.com,443,https://webcast21-normal-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,146.75.122.73,/,190856733,146.75.122.73,Varnish,8,False,fastly,True,,,,,
webcast21-normal-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast21-normal-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-normal-c-useast1a.tiktokv.com,443,https://webcast21-normal-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,190856733,151.101.10.73,Varnish,8,False,fastly,True,,,,,
webcast21-normal-c-useast2a.tiktokv.com,404 Not Found,404,146,webcast21-normal-c-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-normal-c-useast2a.tiktokv.com,443,https://webcast21-normal-c-useast2a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast21-normal-probe-useast1a.tiktokv.com,404 Not Found,404,146,webcast21-normal-probe-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21-normal-probe-useast1a.tiktokv.com,443,https://webcast21-normal-probe-useast1a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast21.tiktokv.com,404 Not Found,404,146,webcast21.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast21.tiktokv.com,443,https://webcast21.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast22-core-c-alisg.tiktokv.com,404 Not Found,404,146,webcast22-core-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-core-c-alisg.tiktokv.com,443,https://webcast22-core-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.160.162.112,/,1494302000,34.160.162.112,Nginx,8,False,google,True,,,,,
webcast22-core-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast22-core-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-core-c-useast1a.tiktokv.com,443,https://webcast22-core-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.117.68.211,/,1494302000,34.117.68.211,Nginx,8,False,google,True,,,,,
webcast22-core-c-useast2a.tiktokv.com,404 Not Found,404,146,webcast22-core-c-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-core-c-useast2a.tiktokv.com,443,https://webcast22-core-c-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.117.199.35,/,1494302000,34.117.199.35,Nginx,8,False,google,True,,,,,
webcast22-core.tiktokv.com,404 Not Found,404,146,webcast22-core.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-core.tiktokv.com,443,https://webcast22-core.tiktokv.com:443,https,nginx,text/html,GET,34.160.162.112,/,1494302000,34.160.162.112,Nginx,8,False,google,True,,,,,
webcast22-normal-c-alisg.tiktokv.com,404 Not Found,404,146,webcast22-normal-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-c-alisg.tiktokv.com,443,https://webcast22-normal-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.36.80.120,/,190856733,34.36.80.120,Nginx,8,False,google,True,,,,,
webcast22-normal-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast22-normal-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-c-useast1a.tiktokv.com,443,https://webcast22-normal-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.107.176.231,/,190856733,34.107.176.231,Nginx,8,False,google,True,,,,,
webcast22-normal-c-useast2a.tiktokv.com,404 Not Found,404,146,webcast22-normal-c-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-c-useast2a.tiktokv.com,443,https://webcast22-normal-c-useast2a.tiktokv.com:443,https,nginx,text/html,GET,35.190.85.69,/,190856733,35.190.85.69,Nginx,8,False,google,True,,,,,
webcast22-normal-probe-quic-alisg.tiktokv.com,404 Not Found,404,146,webcast22-normal-probe-quic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-probe-quic-alisg.tiktokv.com,443,https://webcast22-normal-probe-quic-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.36.71.42,/,190856733,34.36.71.42,Nginx,8,False,google,True,,,,,
webcast22-normal-probe-quic-useast2a.tiktokv.com,404 Not Found,404,146,webcast22-normal-probe-quic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-probe-quic-useast2a.tiktokv.com,443,https://webcast22-normal-probe-quic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.117.119.146,/,190856733,35.190.85.69,Nginx,8,False,google,True,,,,,
webcast22-normal-probe-useast1a.tiktokv.com,404 Not Found,404,146,webcast22-normal-probe-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal-probe-useast1a.tiktokv.com,443,https://webcast22-normal-probe-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.117.152.38,/,190856733,34.117.152.38,Nginx,8,False,google,True,,,,,
webcast22-normal.tiktokv.com,404 Not Found,404,146,webcast22-normal.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-normal.tiktokv.com,443,https://webcast22-normal.tiktokv.com:443,https,nginx,text/html,GET,34.117.69.137,/,190856733,34.117.69.137,Nginx,8,False,google,True,,,,,
webcast22-open-alisg.tiktokv.com,404 Not Found,404,146,webcast22-open-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-open-alisg.tiktokv.com,443,https://webcast22-open-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.117.202.40,/,1494302000,34.117.202.40,Nginx,8,False,google,True,,,,,
webcast22-open-useast1a.tiktokv.com,404 Not Found,404,146,webcast22-open-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-open-useast1a.tiktokv.com,443,https://webcast22-open-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.107.176.231,/,1494302000,34.107.176.231,Nginx,8,False,google,True,,,,,
webcast22-open-useast2a.tiktokv.com,404 Not Found,404,146,webcast22-open-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-open-useast2a.tiktokv.com,443,https://webcast22-open-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.117.119.146,/,1494302000,35.190.85.69,Nginx,8,False,google,True,,,,,
webcast22-ws-alisg.tiktokv.com,404 Not Found,404,146,webcast22-ws-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-ws-alisg.tiktokv.com,443,https://webcast22-ws-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.36.76.249,/,1494302000,34.36.76.249,Nginx,8,False,google,True,,,,,
webcast22-ws-useast2a.tiktokv.com,404 Not Found,404,146,webcast22-ws-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-ws-useast2a.tiktokv.com,443,https://webcast22-ws-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.149.156.26,/,1494302000,34.149.156.26,Nginx,8,False,google,True,,,,,
webcast22-ws.tiktokv.com,404 Not Found,404,146,webcast22-ws.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,webcast22-ws.tiktokv.com,443,https://webcast22-ws.tiktokv.com:443,https,nginx,text/html,GET,34.36.76.249,/,1494302000,34.36.76.249,Nginx,8,False,google,True,,,,,
webcast3-normal-alisg.tiktokv.com,404 Not Found,404,146,webcast3-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,webcast3-normal-alisg.tiktokv.com,443,https://webcast3-normal-alisg.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.171,/,190856733,163.181.56.171,Tengine,8,False,,,,,,,
webcast3-normal-useast1a.tiktokv.com,404 Not Found,404,146,webcast3-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,webcast3-normal-useast1a.tiktokv.com,443,https://webcast3-normal-useast1a.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.172,/,190856733,163.181.56.172,Tengine,8,False,,,,,,,
webcast3-normal-useast2a.tiktokv.com,404 Not Found,404,146,webcast3-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,webcast3-normal-useast2a.tiktokv.com,443,https://webcast3-normal-useast2a.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.172,/,190856733,163.181.56.172,Tengine,8,False,,,,,,,
webcast3-normal.tiktokv.com,404 Not Found,404,146,webcast3-normal.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,webcast3-normal.tiktokv.com,443,https://webcast3-normal.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.173,/,190856733,163.181.56.173,Tengine,8,False,,,,,,,
webcast4.tiktokv.com,Invalid URL,400,208,webcast4.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast4.tiktokv.com,443,https://webcast4.tiktokv.com:443,https,AkamaiGHost,text/html,GET,2.23.209.160,/,259986667,2.23.209.168,,8,False,,,,,,,
webcast5.tiktokv.com,Invalid URL,400,209,webcast5.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast5.tiktokv.com,443,https://webcast5.tiktokv.com:443,https,AkamaiGHost,text/html,GET,23.53.42.176,/,-517847147,23.53.42.162,,8,False,,,,,,,
wiao.developer-sg.tiktok.com,404 Not Found,404,146,wiao.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,wiao.developer-sg.tiktok.com,443,https://wiao.developer-sg.tiktok.com:443,https,nginx,text/html,GET,184.86.103.137,/,1494302000,184.86.103.156,Nginx,8,False,,,,,,,
