input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,content_type,tech_,webserver,csp_domains_,final_url,location,tls_expired,tls_mismatched,cdn_name,cdn
regu.fisglobal.com,Sign in to your account,200,39156,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://regu.fisglobal.com:443,https,GET,104.102.53.67,/,579424880,104.102.53.67,95,False,text/html,HSTS,,,https://login.microsoftonline.com/e3ff91d8-34c8-4b15-a0b4-18910a6ac575/saml2?SAMLRequest=nVJNi9swEP0rRnd%2Fxk4UkQSyG5YGtm3YpD30sozlUSKQJVcj9%2BPf17F3aXrJoSAQepo3895jVgSt6cS2Dxf7gt97pBD9ao0lMX6sWe%2BtcECahIUWSQQpjtuPz6JIMtF5F5x0ht1Q7jOACH3QzrJov1uz14JnueIFKN4spVryGvK64UrKrK55U87rRcnnsxKrBYu%2BoqeBuWZDo4FO1OPeUgAbBigrZnG2GM4pK0TFRV5%2BY9FucKMthJF1CaEjkabGnbVNWi29I6eCs0ZbTKRrU5wptcwbHs9KyeOyzqsYsrqMc77MM5iDrBZVevVYsGj7buTRWepb9Ef0P7TELy%2FPf0d5PPeJ0nQ2rgYzzrjS09Y1vcGku3TTm6a7iEHSiCqrKe6JRYe3hB%2B0bbQ93w%2B3nopIfDidDvHh8%2FHENqtrYzGG5Tf%2FoavFAA0EuJW1Sm%2BbrqYN%2BjTI2e8Ozmj5O3pyvoVwX%2B0V0U2sxlIRPFjSaMMQrTHu56NHCLhmwffI0s008t893fwB&RelayState=https%3A%2F%2Fregu.fisglobal.com%2Fsso%2Ffis-student%2Findex.php,,,,,
repo1.fisglobal.com,Error,200,939,repo1.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-05T00:00:00Z,2023-08-04T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",*.fisglobal.com,"Fidelity National Information Services, Inc.",fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c7b6b5b2b235a11d101afb12629fbdeb,13433b1eff434c69e2176b9bf1a7fe3fd255d9e288119000eeefd5bbadc9919a,True,ctls,repo1.fisglobal.com,443,https://repo1.fisglobal.com:443,https,GET,156.55.203.233,/,1631801191,156.55.203.233,35,False,text/html,Windows Server,Microsoft-IIS/8.5,,,,,,,
results.fisglobal.com,Welcome to EPIC,200,2489,epic.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",*.fisglobal.com,Fidelity National Information Services,*.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ddf116fcf0a721e302989018c0e108d,ed2160b5e35726270a3255327ce2b5cc59eda4c180616bf4e88293d11a524847,True,ctls,epic.fisglobal.com,443,https://results.fisglobal.com:443,https,GET,104.102.53.67,/,1772087922,2a02:26f0:480:59f::3b69,54,False,text/html,Windows Server,Microsoft-IIS/10.0,,https://epic.fisglobal.com,,,,,
rfchealthspace.fisglobal.com,,200,161,rfchealthspace.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",*.fisglobal.com,Fidelity National Information Services,*.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ddf116fcf0a721e302989018c0e108d,ed2160b5e35726270a3255327ce2b5cc59eda4c180616bf4e88293d11a524847,True,ctls,rfchealthspace.fisglobal.com,80,http://rfchealthspace.fisglobal.com:80,http,GET,23.67.129.166,/,1798319290,23.67.129.166,7,False,text/html,HSTS,Apache,url=https://rfchealthspace.fisglobal.com/healthspace/,https://rfchealthspace.fisglobal.com/,,,,,
rmpoint.fisglobal.com,Please Check URL,200,95,rmpoint.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",*.fisglobal.com,Fidelity National Information Services,*.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ddf116fcf0a721e302989018c0e108d,ed2160b5e35726270a3255327ce2b5cc59eda4c180616bf4e88293d11a524847,True,ctls,rmpoint.fisglobal.com,443,https://rmpoint.fisglobal.com:443,https,GET,104.102.53.67,/,-780928015,104.102.53.67,8,False,text/html,HSTS,Apache,,,,,,,
rpltc01.fisglobal.com,400 Bad Request,400,171,rpltc01.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-02T00:00:00Z,2023-09-01T23:59:59Z,"CN=svcsdmzltcrp01.fnfis.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",svcsdmzltcrp01.fnfis.com,"Fidelity National Information Services, Inc.",ssp.fnfis.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,db0b1ad865a8c4e72a461904da4fb5ea,89c6f2d7a40d02ad62ad4b960513b4e74941716a638ca582c969f4a4d09e6dbd,,ctls,rpltc01.fisglobal.com,443,https://rpltc01.fisglobal.com:443,https,GET,199.200.24.179,/,386594154,199.200.24.179,1,False,text/html,Apache,Apache,,,,,True,,
rpltc03.fisglobal.com,400 Bad Request,400,171,rpltc03.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-02T00:00:00Z,2023-09-01T23:59:59Z,"CN=svcsdmzltcrp01.fnfis.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",svcsdmzltcrp01.fnfis.com,"Fidelity National Information Services, Inc.",ssp.fnfis.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,db0b1ad865a8c4e72a461904da4fb5ea,89c6f2d7a40d02ad62ad4b960513b4e74941716a638ca582c969f4a4d09e6dbd,,ctls,rpltc03.fisglobal.com,443,https://rpltc03.fisglobal.com:443,https,GET,199.200.24.181,/,386594154,199.200.24.181,1,False,text/html,Apache,Apache,,,,,True,,
rpltc05.fisglobal.com,Forbidden,200,347,,,,,,,,,,,,,,,,,,,,80,http://rpltc05.fisglobal.com:80,http,GET,199.200.24.183,/,-1683624851,199.200.24.183,13,False,text/html,Apache,Apache,,,,,,,
rpltclab01.fisglobal.com,400 Bad Request,400,171,rpltclab01.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-13T00:00:00Z,2023-08-12T23:59:59Z,"CN=*.fnfis.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",*.fnfis.com,"Fidelity National Information Services, Inc.",fnfis.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dbc922b339953a4deb58171508c22d3a,cbb70704e7c089705d0f8df67e39673871d332a59e3ccde0daf35fc9d36dad0e,True,ctls,rpltclab01.fisglobal.com,443,https://rpltclab01.fisglobal.com:443,https,GET,199.74.216.15,/,386594154,199.74.216.15,1,False,text/html,Apache,Apache,,,,,True,,
sbdreint.fisglobal.com,Access Denied,403,271,sbdreint.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",*.fisglobal.com,Fidelity National Information Services,*.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ddf116fcf0a721e302989018c0e108d,ed2160b5e35726270a3255327ce2b5cc59eda4c180616bf4e88293d11a524847,True,ctls,sbdreint.fisglobal.com,443,https://sbdreint.fisglobal.com:443,https,GET,84.53.164.191,/,331858586,2a02:26f0:3500:88d::3b69,10,False,text/html,HSTS,,,,,,,,
sbieapplyuat2.fisglobal.com,Interact Demo Landing Page,200,14091,sbieapplyuat2.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-06-21T23:59:59Z,"CN=sbieapplyuat2.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",sbieapplyuat2.fisglobal.com,Fidelity National Information Services,sbieapplyuat2.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,cb54fb3c0ca90bdeba9f98afe12a7ae4,d94d0cf5a9f59c70850f11b6f5a6dfa78427abb8396bd9611b408bba767b1ec3,,ctls,sbieapplyuat2.fisglobal.com,443,https://sbieapplyuat2.fisglobal.com:443,https,GET,185.41.233.168,/,-1930399045,185.41.233.168,269,False,text/html,HSTS,,,,,,,,
sbieservicinguat2.fisglobal.com,,403,,sbieservicinguat2.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-11T00:00:00Z,2023-08-10T23:59:59Z,"CN=sbieservicinguat2.fisglobal.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",sbieservicinguat2.fisglobal.com,"Fidelity National Information Services, Inc.",sbieservicinguat2.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6efb1bfbcb376d6324433070c93fcb50,a61bb18b1061cb604f3722b8302522951f77f0e30c85d8c64a219a385856c5e3,,ctls,sbieservicinguat2.fisglobal.com,443,https://sbieservicinguat2.fisglobal.com:443,https,GET,185.41.233.169,/,-1930399045,185.41.233.169,1,False,,HSTS,,,,,,,,
sbk-prd.fisglobal.com,SSO Login in progress,200,2150,sbk-prd.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-16T00:00:00Z,2023-10-16T23:59:59Z,"CN=sbk-prd.fisglobal.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",sbk-prd.fisglobal.com,"Fidelity National Information Services, Inc.",www.sbk-prd.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b122038d6a42a7f2a029936bda657976,6392b88a5971ae733a57e6817cfcdffb606d38c257cbf2ea256e3e7dae6a4967,,ctls,sbk-prd.fisglobal.com,443,https://sbk-prd.fisglobal.com:443,https,GET,95.101.111.136,/,-1645393182,95.101.111.134,41,False,text/html,HSTS,,,,,,,,
sbsitecoreuat2.fisglobal.com,,504,,sbsitecoreuat2.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-04T00:00:00Z,2023-05-04T23:59:59Z,"CN=sbsitecoreuat2.fisglobal.com, O=Fidelity National Information Services\, Inc., ST=Florida, C=US",sbsitecoreuat2.fisglobal.com,"Fidelity National Information Services, Inc.",sbsitecoreuat2.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,16413353ba5814f6fa1f093b3e9cf4ab,153c869e90bec047bf6c3e343f0921faac1340012d52575c54245f121e3e8798,,ctls,sbsitecoreuat2.fisglobal.com,443,https://sbsitecoreuat2.fisglobal.com:443,https,GET,185.41.233.164,/,-1840324437,185.41.233.164,1,False,,,,,,,True,,,
se.fisglobal.com,Error,503,176,se.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=paymetric-prod.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",paymetric-prod.fisglobal.com,Fidelity National Information Services,xitransfer.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,33687989ae12b766c36b0a051d9dd2c5,82894edf9e1c803ed867073afcd0570a4208b50d1a98d5a4a2f6e7c5e804f3a8,,ctls,se.fisglobal.com,443,https://se.fisglobal.com:443,https,GET,95.101.111.186,/,1547507322,95.101.111.134,5,False,text/html,HSTS,,,,,,,,
sft.fisglobal.com,Data Placement Manager WebInterface :: Login,200,12608,sft.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-02-07T23:59:59Z,"CN=sft.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",sft.fisglobal.com,Fidelity National Information Services,www.sft.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,cf5b29f10c46410092a647fca4e48b30,a1c23b4c1434b023d3a80143b06e2a298e86b31961265e4152877a8932d88a07,,ctls,sft.fisglobal.com,443,https://sft.fisglobal.com:443,https,GET,95.101.111.168,/,-960656152,95.101.111.141,316,False,text/html,HSTS,Unknown,https:,https://sft.fisglobal.com/WebInterface/login.html,,,,,
sftbdc.fisglobal.com,Secure File Transfer - Brown Deer,200,16706,moveitbdc.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-23T00:00:00Z,2024-01-23T23:59:59Z,"CN=moveitbdc.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",moveitbdc.fisglobal.com,Fidelity National Information Services,moveitbdc.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5d3da09a588b5f516c9f004990d11ec5,c83ad0f5f3d8fafaf0bbb12b1b5393cc2869771e7d47b71445de118982d3d5e1,,ctls,moveitbdc.fisglobal.com,443,https://sftbdc.fisglobal.com:443,https,GET,156.55.137.34,/,768710341,156.55.137.34,246,False,text/html,Microsoft ASP.NET,,,https://moveitbdc.fisglobal.com,,,,,
sftlrk-dr.fisglobal.com,Secure File Transfer - Little Rock,200,16866,moveitlrk.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-23T00:00:00Z,2024-01-23T23:59:59Z,"CN=moveitlrk.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",moveitlrk.fisglobal.com,Fidelity National Information Services,moveitlrk.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,48b6050d964b58de78bf93a55d569dc3,dfd286e170220a7d73a1e8e8a27f87ee9d2127d20aaa81448848a0e00cffa531,,ctls,moveitlrk.fisglobal.com,443,https://sftlrk-dr.fisglobal.com:443,https,GET,156.55.138.62,/,-1396943066,156.55.138.62,247,False,text/html,Microsoft ASP.NET,,,https://moveitlrk.fisglobal.com,,,,,
sftlrk.fisglobal.com,Secure File Transfer - Little Rock,200,16866,moveitlrk.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-23T00:00:00Z,2024-01-23T23:59:59Z,"CN=moveitlrk.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",moveitlrk.fisglobal.com,Fidelity National Information Services,moveitlrk.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,48b6050d964b58de78bf93a55d569dc3,dfd286e170220a7d73a1e8e8a27f87ee9d2127d20aaa81448848a0e00cffa531,,ctls,moveitlrk.fisglobal.com,443,https://sftlrk.fisglobal.com:443,https,GET,156.55.138.62,/,-1219005627,156.55.138.62,247,False,text/html,Microsoft ASP.NET,,,https://moveitlrk.fisglobal.com,,,,,
share.fisglobal.com,Sign in to your account,200,37709,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://share.fisglobal.com:443,https,GET,84.53.164.191,/,-1840324437,84.53.164.191,95,False,text/html,HSTS,,,https://login.microsoftonline.com/e3ff91d8-34c8-4b15-a0b4-18910a6ac575/wsfed?wa=wsignin1.0&wtrealm=urn%3asharepointcsprod%3afederation&wctx=https%3a%2f%2fshare.fisglobal.com%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&wreply=https%3a%2f%2fshare.fisglobal.com%2f_trust%2fdefault.aspx,,,,,
sharetest.fisglobal.com,Sign in to your account,200,37684,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://sharetest.fisglobal.com:443,https,GET,84.53.164.191,/,-1840324437,84.53.164.191,95,False,text/html,HSTS,,,https://login.microsoftonline.com/e3ff91d8-34c8-4b15-a0b4-18910a6ac575/wsfed?wa=wsignin1.0&wtrealm=urn%3asharepoint%3afederation&wctx=https%3a%2f%2fsharetest.fisglobal.com%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&wreply=https%3a%2f%2fsharetest.fisglobal.com%2f_trust%2fdefault.aspx,,,,,
showcase.fisglobal.com,404 - File or directory not found.,404,1245,showcase.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=pub.s13.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pub.s13.exacttarget.com,"SALESFORCE.COM, INC.",pub.s13.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,92964bbb71e0fc150c553c42ccc58b81,c91bbc7224a2ab2e985cfd656fb3167f7cb622cab013b631be10b404133ebec8,,ctls,showcase.fisglobal.com,443,https://showcase.fisglobal.com:443,https,GET,96.43.154.17,/,1631801191,96.43.154.17,30,False,text/html,,,,,,,True,,
sip.fisglobal.com,,404,75,sip.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.fisglobal.com,443,https://sip.fisglobal.com:443,https,GET,52.112.192.11,/,948887193,2603:1027:0:48::20,4,False,text/plain,HSTS,RTC/7.0,,,,,True,,
site-156-55-203-239.fisglobal.com,400 Bad Request,400,171,site-156-55-203-239.fisglobal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-08T00:00:00Z,2023-07-11T23:59:59Z,"CN=rcam.target.com, O=Target Corporation, L=Minneapolis, ST=Minnesota, C=US",rcam.target.com,Target Corporation,mrcam.target.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e7095f799648f7ffa1b83338a01cc8d2,121382dcbb343046bc5cc02422be7306afa6ad89b79fa9b63473790ca35e9a09,,ctls,site-156-55-203-239.fisglobal.com,443,https://site-156-55-203-239.fisglobal.com:443,https,GET,156.55.203.239,/,386594154,156.55.203.239,1,False,text/html,HSTS,Apache,,,,,True,,
smartforms.fisglobal.com,Sign in to your account,200,38030,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://smartforms.fisglobal.com:443,https,GET,23.67.129.166,/,1227514189,2a02:26f0:480:59f::3b69,95,False,text/html,HSTS,,,https://login.microsoftonline.com/e3ff91d8-34c8-4b15-a0b4-18910a6ac575/saml2?SAMLRequest=nVJda8IwFP0rIe%2b11baowQpOGRPcVrQbYy8jprcaaJMuNx3675f6MYRNHwZ5uvfcc%2b45NyPkVVmzSWO3agmfDaAl81lCPyCEbjQYRl4U97kX5XHfG8RR7g2h4N1QdIt1P6LkFQxKrRLa6wSUzBEbmCu0XFlXCnqhF%2fTdy4Iei4csjN4pSY22WujyTqpcqk1CG6OY5iiRKV4BMivYavK4YI6RrY8gZA9Zlnrp8yqjZIIIxjrRqVbYVGBWYL6kgJflIqFba2tkvo8VN7bQpsJOIXFT6jUvO0JXfmqka%2b39VsL%2fRdXhuN1RsqtKheyQzO396pMZOh61aHYIwFzM3x7nZ306vrbwyL8gPqrU7MkxzWepLqXYk3s3xO1tobYic684QFndHg0tKEuJf%2bY8HR%2fyw1dwgVjYWTLVVc2NxPbEsOPCnp1eoqalM7KE4j%2b%2bb8IEEy21K7%2fFwfAUxV%2fK42Pviouf7uUvH38D,,,,,
spot.fisglobal.com,Error,503,176,spot.fisglobal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,"CN=*.fisglobal.com, O=Fidelity National Information Services, ST=Florida, C=US",*.fisglobal.com,Fidelity National Information Services,*.fisglobal.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0ddf116fcf0a721e302989018c0e108d,ed2160b5e35726270a3255327ce2b5cc59eda4c180616bf4e88293d11a524847,True,ctls,spot.fisglobal.com,443,https://spot.fisglobal.com:443,https,GET,104.102.53.67,/,499006993,104.102.53.67,5,False,text/html,HSTS,,,,,,,,
