input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,webserver,tech_,final_url,cdn_name,cdn,tls_subject_org_,csp_domains_
web3867jjartikelpaginatekstvel.next.nos.nl,,503,2503,web3867jjartikelpaginatekstvel.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3867jjartikelpaginatekstvel.next.nos.nl,443,https://web3867jjartikelpaginatekstvel.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.121.124.228,94,False,,,,,,,,
web3874itemsummarytypeaanmaken.next.nos.nl,,503,2503,web3874itemsummarytypeaanmaken.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3874itemsummarytypeaanmaken.next.nos.nl,443,https://web3874itemsummarytypeaanmaken.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.121.124.228,94,False,,,,,,,,
web3884jjvoorpaginaafbeeldingv.next.nos.nl,,503,2503,web3884jjvoorpaginaafbeeldingv.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3884jjvoorpaginaafbeeldingv.next.nos.nl,443,https://web3884jjvoorpaginaafbeeldingv.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.68.44.35,94,False,,,,,,,,
web3890componentmakeninstorybo.next.nos.nl,,503,2503,web3890componentmakeninstorybo.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3890componentmakeninstorybo.next.nos.nl,443,https://web3890componentmakeninstorybo.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,35.158.83.254,94,False,,,,,,,,
web3891implementerenoppagina.next.nos.nl,,503,2503,web3891implementerenoppagina.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3891implementerenoppagina.next.nos.nl,443,https://web3891implementerenoppagina.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
web3907jjpollgaatstukbij320.next.nos.nl,,503,2503,web3907jjpollgaatstukbij320.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3907jjpollgaatstukbij320.next.nos.nl,443,https://web3907jjpollgaatstukbij320.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
web3916jjclusteritems43.next.nos.nl,,503,2503,web3916jjclusteritems43.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3916jjclusteritems43.next.nos.nl,443,https://web3916jjclusteritems43.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
web3918jjartikelpaginaregelafs.next.nos.nl,,503,2503,web3918jjartikelpaginaregelafs.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3918jjartikelpaginaregelafs.next.nos.nl,443,https://web3918jjartikelpaginaregelafs.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,52.57.112.111,94,False,,,,,,,,
web3946alertweergevenbijgeentr.next.nos.nl,,503,2503,web3946alertweergevenbijgeentr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web3946alertweergevenbijgeentr.next.nos.nl,443,https://web3946alertweergevenbijgeentr.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.68.44.35,94,False,,,,,,,,
web4039weatherlinkmobile.next.nos.nl,,503,2503,web4039weatherlinkmobile.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,web4039weatherlinkmobile.next.nos.nl,443,https://web4039weatherlinkmobile.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
webmail35e.next.nos.nl,,503,2503,webmail35e.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,webmail35e.next.nos.nl,443,https://webmail35e.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.67.232.176,94,False,,,,,,,,
webpps.rtv.nos.nl,403 - Forbidden: Access is denied.,403,1233,,,,,,,,,,,,,,,,,,,,,80,http://webpps.rtv.nos.nl:80,http,text/html,GET,145.58.19.198,/,1631801191,145.58.19.198,30,False,,Microsoft-IIS/10.0,Windows Server,,,,,
webrooster.nos.nl,Sign in to your account,200,41078,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://webrooster.nos.nl:443,https,text/html,GET,20.52.182.15,/,-953843124,20.52.182.15,95,False,DigiCert Inc,,HSTS,https://login.microsoftonline.com/6b237c09-c82d-40f7-a185-b65b057a7781/oauth2/authorize?response_type=code&client_id=66a15f61-8646-4593-b7d9-bb493cec7174&scope=openid&nonce=7abe6d14-84f1-457f-abd8-e7eeb1ff76ed&redirect_uri=https%3a%2f%2fwebrooster.nos.nl%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fwebrooster.nos.nl%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22e3ad289d-46a3-41a7-a5a8-99bd0751e985%22%7d%23EndOfStateParam%23&client-request-id=e3ad289d-46a3-41a7-a5a8-99bd0751e985,azure,True,Microsoft Corporation,
webroosteragenda-test.nos.nl,This page can't be displayed,502,30761,webroosteragenda-test.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-06-13T00:00:00Z,2024-07-13T23:59:59Z,CN=webrooster.nos.nl,webrooster.nos.nl,webroosteragenda.nos.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,0edfc38c1534f56cf48f857f99db2f45,86a06f7e30b130fc4212286bd5a153994b930b6cd6efb1329159f49a397c364e,,ctls,webroosteragenda-test.nos.nl,443,https://webroosteragenda-test.nos.nl:443,https,text/html,GET,20.52.182.15,/,982438638,20.52.182.15,27,False,Sectigo Limited,,,,azure,True,,
webroosteragenda.nos.nl,403 - Forbidden: Access is denied.,403,1233,webroosteragenda.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-06-13T00:00:00Z,2024-07-13T23:59:59Z,CN=webrooster.nos.nl,webrooster.nos.nl,webroosteragenda.nos.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,0edfc38c1534f56cf48f857f99db2f45,86a06f7e30b130fc4212286bd5a153994b930b6cd6efb1329159f49a397c364e,,ctls,webroosteragenda.nos.nl,443,https://webroosteragenda.nos.nl:443,https,text/html,GET,20.52.182.15,/,1631801191,20.52.182.15,30,False,Sectigo Limited,,Microsoft ASP.NET,,azure,True,,
webtech.next.nos.nl,,503,2503,webtech.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,webtech.next.nos.nl,443,https://webtech.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
whisperdog.next.nos.nl,,503,2503,whisperdog.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,whisperdog.next.nos.nl,443,https://whisperdog.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,52.57.112.111,94,False,,,,,,,,
winning1.next.nos.nl,,503,2503,winning1.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,winning1.next.nos.nl,443,https://winning1.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.67.232.176,94,False,,,,,,,,
workflowweb-safx.next.nos.nl,,503,2503,workflowweb-safx.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,workflowweb-safx.next.nos.nl,443,https://workflowweb-safx.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,35.158.83.254,94,False,,,,,,,,
wrngaian.next.nos.nl,,503,2503,wrngaian.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,wrngaian.next.nos.nl,443,https://wrngaian.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
wsc.cdn.nos.nl,,400,351,wsc.cdn.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-03-20T00:00:00Z,2024-04-17T23:59:59Z,CN=wsc.cdn.nos.nl,wsc.cdn.nos.nl,wsc.cdn.nos.nl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,473a306fb7c58ce78b58d2f4d246f924,9cf03023e0fbd62c12d529adb03d99455c1dcb695840c59d4dbad1f48c652089,,ctls,wsc.cdn.nos.nl,443,https://wsc.cdn.nos.nl:443,https,application/xml,GET,52.222.214.51,/,1940947829,2600:9000:223d:7a00:3:bc63:ba80:93a1,3,False,Amazon,Microsoft-HTTPAPI/2.0,Microsoft HTTPAPI:2.0,,cloudfront,True,,
www.nos.nl,"NOS.nl - Nieuws, Sport en Evenementen | Nederlandse Omroep Stichting",200,717598,nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-06-05T00:00:00Z,2024-06-05T23:59:59Z,"CN=nos.nl, O=Nederlandse Omroep Stichting, ST=Noord-Holland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=32142157, businessCategory=Private Organization, jurisdictionCountry=NL",nos.nl,www.nos.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,e5781915b4c90f15c6ee93c8f1d603a5,50eb594c7e5bdc3d66775bfff63882aa042c85b09b2c5a21148ecc0d7e012687,,ctls,nos.nl,443,https://www.nos.nl:443,https,text/html,GET,108.138.17.109,/,1178320494,108.138.17.60,687,False,Sectigo Limited,nginx,webpack,https://nos.nl/,cloudfront,True,Nederlandse Omroep Stichting,
www.over.nos.nl,Home - Over NOS,200,126899,over.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-06-06T04:25:03Z,2023-09-04T04:25:02Z,CN=over.nos.nl,over.nos.nl,over.nos.nl,"CN=R3, O=Let's Encrypt, C=US",R3,b02abcb54498ee67fcc4230c48328dd9,e1ae7947099c94abbfc5346ecaf9880e18379608329cbe586d15a7c45b42a756,,ctls,over.nos.nl,443,https://www.over.nos.nl:443,https,text/html,GET,3.68.44.35,/,1176035979,35.158.83.254,1551,False,Let's Encrypt,nginx,Yoast SEO:20.7,https://over.nos.nl,,,,
www.test.nos.nl,ERROR: The request could not be satisfied,403,919,test.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-07-08T00:00:00Z,2024-08-05T23:59:59Z,CN=test.nos.nl,test.nos.nl,www.test.nos.nl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,b8198352c7a0a2983b491e80a3634f48,03dac59e5e5ef68da4f671b6bd883a645de76dca2a0e4b211734164818c364de,,ctls,test.nos.nl,443,https://www.test.nos.nl:443,https,text/html,GET,54.230.112.41,/,1947860292,54.230.112.63,20,False,Amazon,CloudFront,Amazon Web Services,https://test.nos.nl/,cloudfront,True,,
xbmsww.next.nos.nl,,503,2503,xbmsww.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,xbmsww.next.nos.nl,443,https://xbmsww.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,35.158.83.254,94,False,,,,,,,,
xe-0-1-3.next.nos.nl,,503,2503,xe-0-1-3.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,xe-0-1-3.next.nos.nl,443,https://xe-0-1-3.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,3.120.103.242,94,False,,,,,,,,
xwires.next.nos.nl,,503,2503,xwires.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,xwires.next.nos.nl,443,https://xwires.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.67.232.176,94,False,,,,,,,,
ycpi-mail-rest-img.next.nos.nl,,503,2503,ycpi-mail-rest-img.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ycpi-mail-rest-img.next.nos.nl,443,https://ycpi-mail-rest-img.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,52.57.112.111,94,False,,,,,,,,
youtuberegio.nos.nl,401 - Unauthorized: Access is denied due to invalid credentials.,401,1293,youtuberegio.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-01-23T15:04:57Z,2024-02-24T15:04:56Z,CN=*.nos.nl,*.nos.nl,nos.nl,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,e114a1ad5d2faf20cdf4c1c3e69ca3cd,ef0b174234a0a3d0611d020d4505143aabd07b527984607c83946216f8cb4e79,True,ctls,youtuberegio.nos.nl,443,https://youtuberegio.nos.nl:443,https,text/html,GET,145.58.19.211,/,1772087922,145.58.19.211,30,False,GlobalSign nv-sa,Microsoft-IIS/10.0,Windows Server,,,,,
yxd.next.nos.nl,,503,2503,yxd.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,yxd.next.nos.nl,443,https://yxd.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.121.124.228,94,False,,,,,,,,
zettler-bucket.next.nos.nl,,503,2503,zettler-bucket.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zettler-bucket.next.nos.nl,443,https://zettler-bucket.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
zoomnym138mmr.next.nos.nl,,503,2503,zoomnym138mmr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zoomnym138mmr.next.nos.nl,443,https://zoomnym138mmr.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.67.232.176,94,False,,,,,,,,
zoomscc118mmr.next.nos.nl,,503,2503,zoomscc118mmr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zoomscc118mmr.next.nos.nl,443,https://zoomscc118mmr.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
zoomscc120mmr.next.nos.nl,,503,2503,zoomscc120mmr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zoomscc120mmr.next.nos.nl,443,https://zoomscc120mmr.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.67.232.176,94,False,,,,,,,,
zoomscc146mmr.next.nos.nl,,503,2503,zoomscc146mmr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zoomscc146mmr.next.nos.nl,443,https://zoomscc146mmr.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,35.158.83.254,94,False,,,,,,,,
zoomscm233mmr.next.nos.nl,,503,2503,zoomscm233mmr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,zoomscm233mmr.next.nos.nl,443,https://zoomscm233mmr.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,3.67.232.176,94,False,,,,,,,,
