input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,location,tls_emails_
test.partner.ikea.com,Error,503,176,test.partner.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,test.partner.ikea.com,443,https://test.partner.ikea.com:443,https,text/html,GET,23.212.215.33,/,1937662109,2a02:26f0:1700:384::2b32,HSTS,5,False,,BPP Server,,,,,,,,
uk.forum.ikea.com,MaintenancePage - IKEA UK Community,200,44751,uk.forum.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-06-06T23:59:59Z,"CN=secure01.lithium.com, O=Khoros\, LLC, L=Austin, ST=Texas, C=US",secure01.lithium.com,"Khoros, LLC",community.duckcreek.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f8875ddba31547fbd02d448770982ab3,14773d36f9adb5bb292251c4f77dda60eedb8384e4b20df70f4a4ea8d57b2b6d,ctls,uk.forum.ikea.com,443,https://uk.forum.ikea.com:443,https,text/html,GET,18.239.94.106,/,-1840324437,18.239.94.104,PHP,744,False,cloudfront,Apache,True,,,True,,https://uk.forum.ikea.com/t5/custom/page/page-id/MaintenancePage,,
us.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://us.accounts.ikea.com:443,https,text/plain,GET,104.102.50.85,/,-738705486,2a02:26f0:480:993::3781,HSTS,1,False,,IKEA Server,,https://api.addressy.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
usinincontact.ikea.com,403 - Forbidden: Access is denied.,403,1233,usinincontact.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-06T00:00:00Z,2024-01-06T23:59:59Z,"CN=usinincontact.ikea.com, O=Inter IKEA Systems B.V., ST=Zuid-Holland, C=NL",usinincontact.ikea.com,Inter IKEA Systems B.V.,www.usinincontact.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,a2e1871b72dcbfba6a3d0965cf740b77,2116ab7beee0ec01a69c335a9c7ef718b9396d4ae51fcd5a578785729631aa58,ctls,usinincontact.ikea.com,443,https://usinincontact.ikea.com:443,https,text/html,GET,192.71.69.27,/,1631801191,192.71.69.27,Microsoft ASP.NET,30,False,,,,,,,,,,
view.news.email.ikea.com,Error,200,932,view.news.email.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-04T00:00:00Z,2024-05-04T23:59:59Z,"CN=view.news.email.ikea.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",view.news.email.ikea.com,"Salesforce.com, Inc.",view.news.email.ikea.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3ae9507345e228a115e1bd4ffdc560a4,6c0acd2ae9d054f0c5290c02d868dca17c195841c742f4d03f3f1f52c4ccd007,ctls,view.news.email.ikea.com,443,https://view.news.email.ikea.com:443,https,text/html,GET,161.71.52.57,/,1631801191,161.71.52.57,HSTS,28,False,,,,,,,,https://view.news.email.ikea.com/Error.aspx,,
vpnap1.ikea.com,,200,315,vpnap1.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-24T02:52:34Z,2023-11-23T02:52:34Z,"emailAddress=noc@ingka.ikea.com, CN=raap02.ikea.com, OU=IKEA, O=IT, L=Singapore, ST=Singapore, C=SG, emailAddress=noc@ingka.ikea.com",raap02.ikea.com,IT,vpnap2.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,72cbdc03efa7f41cc3d1389e09f3953c,80d202d215fb6f4263cda1c6ef5d57930ce1e18615a7b6ab07d95fab1c27a89f,ctls,vpnap1.ikea.com,443,https://vpnap1.ikea.com:443,https,text/html,GET,192.165.176.238,/,-1840324437,192.165.176.238,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpnap2.ikea.com,,200,315,vpnap2.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-24T02:52:34Z,2023-11-23T02:52:34Z,"emailAddress=noc@ingka.ikea.com, CN=raap02.ikea.com, OU=IKEA, O=IT, L=Singapore, ST=Singapore, C=SG, emailAddress=noc@ingka.ikea.com",raap02.ikea.com,IT,vpnap2.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,72cbdc03efa7f41cc3d1389e09f3953c,80d202d215fb6f4263cda1c6ef5d57930ce1e18615a7b6ab07d95fab1c27a89f,ctls,vpnap2.ikea.com,443,https://vpnap2.ikea.com:443,https,text/html,GET,192.165.176.247,/,-1840324437,192.165.176.247,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpncn1.ikea.com,,200,315,vpncn1.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-10-24T03:25:43Z,2023-11-23T03:25:43Z,"emailAddress=noc@ingka.ikea.com, CN=racn01.ikea.com, OU=IKEA, O=IT, L=Shanghai, ST=Shanghai, C=CN, emailAddress=noc@ingka.ikea.com",racn01.ikea.com,IT,vpncn2.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,b978c977df1377e545ed81029a5d62b0,c713821d0c87cc3fc5b249e006b95afa19debf203fed8a7fa3a6b4ae27f979f8,ctls,vpncn1.ikea.com,443,https://vpncn1.ikea.com:443,https,text/html,GET,116.214.33.154,/,-1840324437,116.214.33.154,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu1.ikea.com,,200,315,vpneu1.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu1.ikea.com,443,https://vpneu1.ikea.com:443,https,text/html,GET,192.71.69.121,/,-1840324437,192.71.69.121,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu10.ikea.com,,200,315,vpneu10.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu10.ikea.com,443,https://vpneu10.ikea.com:443,https,text/html,GET,192.71.69.118,/,-1840324437,192.71.69.118,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu13.ikea.com,,200,315,vpneu13.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu13.ikea.com,443,https://vpneu13.ikea.com:443,https,text/html,GET,192.71.69.115,/,-1840324437,192.71.69.115,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu15.ikea.com,,200,315,vpneu15.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu15.ikea.com,443,https://vpneu15.ikea.com:443,https,text/html,GET,192.71.68.219,/,-1840324437,192.71.68.219,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu16.ikea.com,,200,315,vpneu16.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu16.ikea.com,443,https://vpneu16.ikea.com:443,https,text/html,GET,192.71.69.112,/,-1840324437,192.71.69.112,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu17.ikea.com,,200,315,vpneu17.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu17.ikea.com,443,https://vpneu17.ikea.com:443,https,text/html,GET,192.71.69.113,/,-1840324437,192.71.69.113,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu2.ikea.com,,200,315,vpneu2.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu2.ikea.com,443,https://vpneu2.ikea.com:443,https,text/html,GET,192.71.69.122,/,-1840324437,192.71.69.122,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu4.ikea.com,,200,315,vpneu4.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu4.ikea.com,443,https://vpneu4.ikea.com:443,https,text/html,GET,192.71.69.124,/,-1840324437,192.71.69.124,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu5.ikea.com,,200,315,vpneu5.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu5.ikea.com,443,https://vpneu5.ikea.com:443,https,text/html,GET,192.71.69.125,/,-1840324437,192.71.69.125,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu7.ikea.com,,200,315,vpneu7.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu7.ikea.com,443,https://vpneu7.ikea.com:443,https,text/html,GET,192.71.69.127,/,-1840324437,192.71.69.127,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpneu8.ikea.com,,200,315,vpneu8.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2022-09-08T15:38:51Z,2023-10-08T15:38:51Z,"emailAddress=noc@ingka.ikea.com, CN=raeu02.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",raeu02.ikea.com,IT,vpneu18.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,5e3b8e10d15fdaf464226e86ac48c106,285ba80dbfcc2e3c7619848305ef5743a940865eca8a14361c3ecba793e7072d,ctls,vpneu8.ikea.com,443,https://vpneu8.ikea.com:443,https,text/html,GET,192.71.69.128,/,-1840324437,192.71.69.128,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpnna1.ikea.com,,200,315,vpnna1.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-08-28T04:18:22Z,2023-09-27T04:18:22Z,"emailAddress=noc@ingka.ikea.com, CN=rana01.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",rana01.ikea.com,IT,vpnna4.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,79693a8682c1c92b292b4b4f63fba3e3,18c1b4d3e43d2e60f4599e75bb1770b4f8bfc80a721dbd42d242d0cea90beb4f,ctls,vpnna1.ikea.com,443,https://vpnna1.ikea.com:443,https,text/html,GET,199.26.169.9,/,-1840324437,199.26.169.9,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpnna2.ikea.com,,200,315,vpnna2.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-08-28T04:18:22Z,2023-09-27T04:18:22Z,"emailAddress=noc@ingka.ikea.com, CN=rana01.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",rana01.ikea.com,IT,vpnna4.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,79693a8682c1c92b292b4b4f63fba3e3,18c1b4d3e43d2e60f4599e75bb1770b4f8bfc80a721dbd42d242d0cea90beb4f,ctls,vpnna2.ikea.com,443,https://vpnna2.ikea.com:443,https,text/html,GET,199.26.169.42,/,-1840324437,199.26.169.42,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpnna3.ikea.com,,200,315,vpnna3.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-08-28T04:18:22Z,2023-09-27T04:18:22Z,"emailAddress=noc@ingka.ikea.com, CN=rana01.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",rana01.ikea.com,IT,vpnna4.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,79693a8682c1c92b292b4b4f63fba3e3,18c1b4d3e43d2e60f4599e75bb1770b4f8bfc80a721dbd42d242d0cea90beb4f,ctls,vpnna3.ikea.com,443,https://vpnna3.ikea.com:443,https,text/html,GET,199.26.169.43,/,-1840324437,199.26.169.43,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
vpnna4.ikea.com,,200,315,vpnna4.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-08-28T04:18:22Z,2023-09-27T04:18:22Z,"emailAddress=noc@ingka.ikea.com, CN=rana01.ikea.com, OU=IKEA, O=IT, L=Almhult, ST=Kronobergs Lan, C=SE, emailAddress=noc@ingka.ikea.com",rana01.ikea.com,IT,vpnna4.ikea.com,"CN=IKEA Issuing CA V3, DC=ikea, DC=com, DC=ikea, DC=com",IKEA Issuing CA V3,,79693a8682c1c92b292b4b4f63fba3e3,18c1b4d3e43d2e60f4599e75bb1770b4f8bfc80a721dbd42d242d0cea90beb4f,ctls,vpnna4.ikea.com,443,https://vpnna4.ikea.com:443,https,text/html,GET,199.26.169.44,/,-1840324437,199.26.169.44,HSTS,9,False,,,,,,,,,,noc@ingka.ikea.com
wss.ap-northeast-2.api.homesmart.ikea.com,,426,,wss.ap-northeast-2.api.homesmart.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=wss.ap-northeast-2.api.homesmart.ikea.com,wss.ap-northeast-2.api.homesmart.ikea.com,,wss.ap-northeast-2.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,24658f378a46fe9032804982cdf2f2dc,5b903e1856a64a906eefe17cbd1821dd3192411e31ec8559b51c1de54113292c,ctls,wss.ap-northeast-2.api.homesmart.ikea.com,443,https://wss.ap-northeast-2.api.homesmart.ikea.com:443,https,,GET,52.78.23.15,/,-1840324437,13.124.251.250,,1,False,,,,,,,,,,
wss.ap-southeast-2.api.homesmart.ikea.com,,426,,wss.ap-southeast-2.api.homesmart.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=wss.ap-southeast-2.api.homesmart.ikea.com,wss.ap-southeast-2.api.homesmart.ikea.com,,wss.ap-southeast-2.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3a4a551bb4149ef5027e913c3b8714b9,37a69ae2bf0f3494a8c7bbf04b513acc4682329ef777f8e9532d5b8fc39f76d3,ctls,wss.ap-southeast-2.api.homesmart.ikea.com,443,https://wss.ap-southeast-2.api.homesmart.ikea.com:443,https,,GET,13.236.29.191,/,-1840324437,52.65.36.52,,1,False,,,,,,,,,,
wss.us-east-1.api.homesmart.ikea.com,,426,,wss.us-east-1.api.homesmart.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=wss.us-east-1.api.homesmart.ikea.com,wss.us-east-1.api.homesmart.ikea.com,,wss.us-east-1.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f97bb83bccddcebba9a24d555ec46be5,3e87d7d653c2cc0e854a17af843edd8c6bf883a3ea8825e674b61dd9f5ebbc5f,ctls,wss.us-east-1.api.homesmart.ikea.com,443,https://wss.us-east-1.api.homesmart.ikea.com:443,https,,GET,35.169.248.44,/,-1840324437,52.203.163.178,,1,False,,,,,,,,,,
ww3.ikea.com,Hej! Welcome to IKEA Global,200,118202,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://ww3.ikea.com:443,https,text/html,GET,23.212.218.20,/,1257725933,2a02:26f0:1700:393::3252,Sentry:7.53.1,3,False,,IKEA Server,,,,,,https://www.ikea.com/,,
ww4.ikea.com,Hej! Welcome to IKEA Global,200,118202,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://ww4.ikea.com:443,https,text/html,GET,104.102.45.166,/,1864250944,2a02:26f0:480:9b1::3252,Sentry:7.53.1,3,False,,IKEA Server,,,,,,https://www.ikea.com/,,
ww5.ikea.com,Hej! Welcome to IKEA Global,200,118202,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://ww5.ikea.com:443,https,text/html,GET,104.102.45.166,/,-299903537,2a02:26f0:480:987::3252,Sentry:7.53.1,3,False,,IKEA Server,,,,,,https://www.ikea.com/,,
ww7.ikea.com,Hej! Welcome to IKEA Global,200,118202,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://ww7.ikea.com:443,https,text/html,GET,104.102.45.166,/,1864250944,2a02:26f0:480:9b1::3252,Sentry:7.53.1,3,False,,IKEA Server,,,,,,https://www.ikea.com/,,
ww8.ikea.com,Hej! Welcome to IKEA Global,200,118202,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://ww8.ikea.com:443,https,text/html,GET,23.212.216.205,/,1864250944,23.212.216.205,Sentry:7.53.1,3,False,,IKEA Server,,,,,,https://www.ikea.com/,,
www.appointmentbooking.ikea.com,IKEA | Bokning av planeringsservice,200,128083,www.appointmentbooking.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2019-04-09T00:00:00Z,2020-04-08T23:59:59Z,"CN=appointmentbooking.ikea.com, OU=Enterprise SSL, O=Inter IKEA Systems B.V., street=Olof Palmestraat 1, L=Delft, ST=Amsterdam, postalCode=2616LN, C=NL",appointmentbooking.ikea.com,Inter IKEA Systems B.V.,www.appointmentbooking.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,54ee2ed0aaf59aaa9ab591d940b14ff1,ede06f5117e86a4d0b0ea9eff72bd80a7ec7d66a5c63dc0f1de179aabd5f9bad,ctls,www.appointmentbooking.ikea.com,443,https://www.appointmentbooking.ikea.com:443,https,text/html,GET,40.127.192.244,/,-576969827,40.127.192.244,jQuery,2168,False,azure,,True,,,,True,,,
