input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_subject_org_,final_url
trimble.sl.smartling.com,,404,25,trimble.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,trimble.sl.smartling.com,443,https://trimble.sl.smartling.com:443,https,nginx,text/html,GET,54.165.86.223,/,480409337,54.160.200.83,Nginx,2,False,,,,,
tungsten-network.sl.smartling.com,,404,25,tungsten-network.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,20295fb8da67e71ab37da5a34d735dec,baffc65aebb50eff2a7fb7f13671d22ab5f972b81c6d64a2be599d150dd1b700,True,ctls,tungsten-network.sl.smartling.com,443,https://tungsten-network.sl.smartling.com:443,https,nginx,text/html,GET,54.220.201.75,/,480409337,18.203.175.96,Nginx,2,False,,,,,
ua.smartling.com,,404,25,ua.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ua.smartling.com,443,https://ua.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,52.73.79.6,Nginx,2,False,,,,,
uk.epiloglaser.sl.smartling.com,,404,25,uk.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,uk.epiloglaser.sl.smartling.com,443,https://uk.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,3.229.152.143,/,480409337,34.224.247.191,Nginx,2,False,,,,,
us-east.meet.sl.smartling.com,,404,25,us-east.meet.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,us-east.meet.sl.smartling.com,443,https://us-east.meet.sl.smartling.com:443,https,nginx,text/html,GET,44.212.248.234,/,480409337,52.87.59.229,Nginx,2,False,,,,,
us-west.surveymonkey.sl.smartling.com,,404,25,us-west.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,us-west.surveymonkey.sl.smartling.com,443,https://us-west.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.183.96.214,/,480409337,54.153.2.101,Nginx,2,False,,,,,
us-west.surveymonkeynet.sl.smartling.com,,404,25,us-west.surveymonkeynet.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,us-west.surveymonkeynet.sl.smartling.com,443,https://us-west.surveymonkeynet.sl.smartling.com:443,https,nginx,text/html,GET,54.183.96.214,/,480409337,54.153.2.101,Nginx,2,False,,,,,
ushomeshowcase.sl.smartling.com,,404,25,ushomeshowcase.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,ushomeshowcase.sl.smartling.com,443,https://ushomeshowcase.sl.smartling.com:443,https,nginx,text/html,GET,52.200.196.85,/,480409337,34.198.72.57,Nginx,2,False,,,,,
veeam.motivaction.sl.smartling.com,,404,25,veeam.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,veeam.motivaction.sl.smartling.com,443,https://veeam.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,52.203.84.86,/,480409337,44.197.12.156,Nginx,2,False,,,,,
verbalizeit.com,VerbalizeIt subtitle translation - Smartling,200,481013,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://verbalizeit.com:443,https,Netlify,text/html,GET,54.243.197.237,/,911828098,34.234.255.147,webpack,52,False,,,,,https://www.smartling.com/verbalizeit/
victaulic.sl.smartling.com,,404,25,victaulic.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,victaulic.sl.smartling.com,443,https://victaulic.sl.smartling.com:443,https,nginx,text/html,GET,54.157.203.4,/,480409337,34.233.117.122,Nginx,2,False,,,,,
video-translation.verbalizeit.com,Heroku | Welcome to your new app!,502,2476,video-translation.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-02T00:00:00Z,2024-04-30T23:59:59Z,CN=*.herokuapp.com,*.herokuapp.com,*.herokuapp.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,17880b6e664b4ecf8b51f92ccb39c5e5,65d0f42da742301f1eaca76a2e9ad38fd46d45f64587a0c5fb6654aa23ccaed0,True,ctls,video-translation.verbalizeit.com,443,https://video-translation.verbalizeit.com:443,https,Cowboy,text/html,GET,3.219.96.23,/,-1407810643,23.22.52.7,Cowboy,78,False,,,,,
vimeo.sl.smartling.com,,404,25,vimeo.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,vimeo.sl.smartling.com,443,https://vimeo.sl.smartling.com:443,https,nginx,text/html,GET,52.205.99.113,/,480409337,52.73.79.6,Nginx,2,False,,,,,
visualcontext.smartling.com,,403,255,visualcontext.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-17T00:00:00Z,2024-06-15T23:59:59Z,CN=visualcontext.smartling.com,visualcontext.smartling.com,dashboard-cdn.inception.smartling.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7a8ae090eca73072c0a0be616fff1182,e2be7e4a67d022fc4f267cb2a20b57fd49c661548280ae3ad91af6a29428c45c,,ctls,visualcontext.smartling.com,443,https://visualcontext.smartling.com:443,https,AmazonS3,application/xml,GET,13.224.189.70,/,-1493394331,13.224.189.33,Amazon Web Services,2,False,cloudfront,True,,,
wacom-api.gdn.smartling.com,Test Page for the Nginx HTTP Server on EPEL,200,3699,wacom-api.gdn.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,wacom-api.gdn.smartling.com,443,https://wacom-api.gdn.smartling.com:443,https,nginx,text/html,GET,34.233.117.122,/,1494302000,54.157.203.4,Nginx,117,False,,,,,
webmail.smartling.com,Sign in - Google Accounts,200,1347,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-19T12:58:13Z,2023-08-11T12:58:12Z,CN=www.google.com,www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,a9b90802fa5b6e6c4195301909ae98ad,de323320be6ab0baf76489cc96737ba3816b45e3b0fedd1fd52322421615e027,,ctls,www.google.com,80,http://webmail.smartling.com:80,http,GSE,text/html,GET,142.250.186.115,/,-1774136762,2a00:1450:4001:830::2013,OpenGSE,32,False,,,url=https://www.google.com/accounts/AccountChooser?hd=smartling.com&btmpl=mobile&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&osid=1&service=mail&ss=1&ltmpl=ecobhgm,,https://www.google.com/a/smartling.com/ServiceLogin?service=mail&passive=true&continue=https://mail.google.com/mail/&ss=1&ltmpl=ecobhgm&nui=5&btmpl=mobile&emr=1&osid=1
wlbs.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://wlbs.smartling.com:443,https,Netlify,text/html,GET,204.236.224.156,/,-1136175093,23.21.68.21,webpack,52,False,,,,,https://www.smartling.com
workspace.verbalizeit.com,VerbalizeIt Workspace,200,2229,workspace.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,workspace.verbalizeit.com,443,https://workspace.verbalizeit.com:443,https,nginx/1.4.4,text/html,GET,52.52.50.191,/,-1528908168,50.18.68.5,Nginx:1.4.4,52,False,,,,,
wpengine.sl.smartling.com,,404,25,wpengine.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-09T00:00:00Z,2024-04-05T23:59:59Z,CN=wpengine.sl.smartling.com,wpengine.sl.smartling.com,*.wpengine.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4ead576d5a11ef509e9706029a6fad91,e7b7fff3f7c558d299207a8a77c67a18ce644559e7cdc4619457ce499b1d0c55,True,ctls,wpengine.sl.smartling.com,443,https://wpengine.sl.smartling.com:443,https,nginx,text/html,GET,52.205.99.113,/,480409337,3.232.221.110,Nginx,2,False,,,,,
ws-services.verbalizeit.com,The page you were looking for doesn't exist (404),404,1564,ws-services.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,ws-services.verbalizeit.com,443,https://ws-services.verbalizeit.com:443,https,nginx/1.8.0 + Phusion Passenger 5.0.20,text/html,GET,54.176.244.149,/,-1840324437,52.8.51.248,Phusion Passenger:5.0.20,68,False,,,,,
www.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://www.smartling.com:443,https,Netlify,text/html,GET,3.72.140.173,/,-1766838627,2a05:d014:275:cb02::c8,webpack,52,False,,,,,
www.verbalizeit.com,VerbalizeIt subtitle translation - Smartling,200,481013,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://www.verbalizeit.com:443,https,Netlify,text/html,GET,35.170.30.95,/,911828098,54.243.197.237,webpack,52,False,,,,,https://www.smartling.com/verbalizeit/
zuora.sl.smartling.com,,404,25,zuora.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2024-01-22T23:59:59Z,CN=zuora.sl.smartling.com,zuora.sl.smartling.com,*.zuora.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b890cf66251b3522176f3417fd396523,b3fcf122a23863a4dd2691151de94f4790787ed7a5d76fb69ed6bf17745cd6cb,True,ctls,zuora.sl.smartling.com,443,https://zuora.sl.smartling.com:443,https,nginx,text/html,GET,34.203.25.8,/,480409337,3.232.82.98,Nginx,2,False,,,,,
