new,host,a,soa,status_code,cname,aaaa,cdn,cdn-name,ns,txt,has_internal_ips,internal_ips,mx,caa
,syn.evd.next.airbnb.com,"95.100.104.21, 95.100.104.19","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tablo.1.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,talos-staging.airbnb.com,44.204.33.117,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"cerberus.airbnb-aws.com, i-040d47cbd13cf5780.inst.aws.us-east-1.prod.musta.ch, ec2-44-204-33-117.compute-1.amazonaws.com, i-0f8356adbe4c73fe7.inst.aws.us-east-1.prod.musta.ch, ec2-54-92-195-116.compute-1.amazonaws.com",,,,,,,,,
,talos.canary.airbnb.com,44.206.224.209,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"orthrus.airbnb-aws.com, i-0197d51dbeeb6481a.inst.aws.us-east-1.prod.musta.ch, ec2-44-206-224-209.compute-1.amazonaws.com, i-07a67e3d389c41559.inst.aws.us-east-1.prod.musta.ch, ec2-3-82-209-38.compute-1.amazonaws.com, i-0aca4e3a24f103a79.inst.aws.us-east-1.prod.musta.ch, ec2-18-206-40-130.compute-1.amazonaws.com, i-0587b01980efdb3f9.inst.aws.us-east-1.prod.musta.ch, ec2-34-227-26-97.compute-1.amazonaws.com, i-04f4798195832ea7e.inst.aws.us-east-1.prod.musta.ch, ec2-54-198-229-131.compute-1.amazonaws.com, i-0b4153b0f5dd86e4b.inst.aws.us-east-1.prod.musta.ch, ec2-3-89-149-13.compute-1.amazonaws.com",,,,,,,,,
,talos.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tellus.mail35.next.airbnb.com,"173.222.106.151, 173.222.106.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tenshokuknowhow.next.airbnb.com,"184.51.149.97, 184.51.149.50","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,test-8.luxuryretreats.com,,,NOERROR,,,,,,,,,,
,test-domain-2.hoteltonight-test.com,35.168.97.188,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,bartek-fastly-tests-1505318339.us-east-1.elb.amazonaws.com,,,,,,,,,
,test-domain.hoteltonight-test.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,d2m9tfzxywj2xm.cloudfront.net,,,,,,,,,
,test.airbnb.com,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,"google-site-verification=Rg809R2wDfmem40onMbbXIsMDdfETg_ogcyRJZN7FRI, v=spf1 mx include:_spf.google.com -all, cisco-ci-domain-verification=2131753093324017f84d8eeb48312aeacb452838927a9bf92baeced31549efe3",,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com",
,test.next.airbnb.com,"173.222.106.151, 173.222.106.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,test20.optustvnow.next.airbnb.com,"23.0.174.120, 23.0.174.82","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,test47.dev.next.airbnb.com,"2.16.187.11, 2.16.187.115","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,test9.luxuryretreats.com,,,NOERROR,,,,,,,,,,
,testing3.evd.next.airbnb.com,"96.16.54.113, 96.16.54.161","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,th.airbnb.com,"23.0.174.104, 23.0.174.97, 23.0.174.105, 23.0.174.90, 23.0.174.96, 23.0.174.138, 23.0.174.139, 23.0.174.80, 23.0.174.131","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san.airbnb.com.edgekey.net, e118243.a.akamaiedge.net",,,,,,,,,
,thanh.optustvnow.next.airbnb.com,"2.16.241.98, 2.16.241.73","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,the.next.airbnb.com,"2.23.7.24, 2.23.7.42","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,thenewage.mail33.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,timesheets.dev.next.airbnb.com,"2.16.187.11, 2.16.187.115","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tl-covid19demo.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tl-region-covid19.next.airbnb.com,"23.0.174.82, 23.0.174.120","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tl.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tlcovid19-private.next.airbnb.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tls.next.airbnb.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tools.next.airbnb.com,"104.110.240.98, 104.110.240.75","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tower-next.airbnb.com,54.175.45.136,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"cerberus.airbnb-aws.com, i-02558a6508421721e.inst.aws.us-east-1.prod.musta.ch, ec2-54-175-45-136.compute-1.amazonaws.com, i-0f626dba0cf0932de.inst.aws.us-east-1.prod.musta.ch, ec2-52-91-14-234.compute-1.amazonaws.com, i-0e389adc442874421.inst.aws.us-east-1.prod.musta.ch, ec2-52-91-4-203.compute-1.amazonaws.com, i-058112e7b78472405.inst.aws.us-east-1.prod.musta.ch, ec2-52-23-221-146.compute-1.amazonaws.com",,,,,,,,,
,tower.airbnb.com,3.83.175.22,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"cerberus.airbnb-aws.com, i-0b2559ff68f232f7d.inst.aws.us-east-1.prod.musta.ch, ec2-3-83-175-22.compute-1.amazonaws.com, i-0f8356adbe4c73fe7.inst.aws.us-east-1.prod.musta.ch, ec2-54-92-195-116.compute-1.amazonaws.com, i-0efd4815b9becd4f2.inst.aws.us-east-1.prod.musta.ch, ec2-100-26-111-132.compute-1.amazonaws.com",,,,,,,,,
,tr.airbnb.com,"95.100.104.21, 95.100.104.19","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,transparency.airbnb.com,"54.81.10.132, 34.195.166.128, 3.219.98.98","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,vpc-elb-thanatos-1430855175.us-east-1.elb.amazonaws.com,,,,,,,,,
,trauma1.uk.next.airbnb.com,"2.16.241.98, 2.16.241.73","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,travelagent.luxuryretreats.com,209.15.232.23,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,tse.dev.next.airbnb.com,"96.16.54.113, 96.16.54.161","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tsukumo-biz.kb.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tv.luxuryretreats.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,tx.next.airbnb.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uat.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,ucnownet3.moodle.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,ugc.abuse.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk-5.luxuryretreats.com,,,NOERROR,,,,,,,,,,
,uk-int.next.airbnb.com,"184.51.149.97, 184.51.149.50","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk-test.next.airbnb.com,"23.0.174.82, 23.0.174.120","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk.int.next.airbnb.com,"104.110.240.98, 104.110.240.75","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uk.test.next.airbnb.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,umnine.new.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,unica.mail31.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,upgrade.moodle.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,upload.next.airbnb.com,"2.23.7.24, 2.23.7.42","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,uptime.optustvnow.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,us-east-1.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,us-east.next.airbnb.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,us.airbnb.com,,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,us.isit.admin.airbnb.com,34.120.23.133,"ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,"admin.airbnb.com, admin-airbnb-com.airbnb.tools, iap-prod.airbnb.tools, iap-generic01-global-prod-useast4.airbnb.biz",2600:1901:0:7a6a::,True,google,,,,,,
,useast.next.airbnb.com,"2.16.187.11, 2.16.187.115","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,user.next.airbnb.com,"2.16.187.11, 2.16.187.115","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,users.cspi.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,users.mail33.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,users.pictures.next.airbnb.com,"23.0.174.120, 23.0.174.82","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,users.uk.next.airbnb.com,"2.16.241.73, 2.16.241.98","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,v19.dev.next.airbnb.com,"173.222.106.151, 173.222.106.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,v20.fling.next.airbnb.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vault.next.airbnb.com,"80.239.137.154, 62.115.252.50","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vbv.invenio.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vel.next.airbnb.com,"2.16.241.98, 2.16.241.73","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,velvet.hoteltonight-test.com,"151.101.2.217, 151.101.66.217, 151.101.130.217, 151.101.194.217","ns1.fastly.net, hostmaster.fastly.com",NOERROR,u2.shared.global.fastly.net,,True,fastly,,,,,,
,vendor-api.next.airbnb.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vendor.next.airbnb.com,"96.16.54.113, 96.16.54.161","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,video.airbnb.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,vpc-elb-thanatos-1430855175.us-east-1.elb.amazonaws.com,,,,,,,,,
,video.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,videos.next.airbnb.com,"95.101.111.158, 95.101.111.163","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,view.mail.airbnb.com,13.111.149.17,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,view.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vinusman.new.next.airbnb.com,"95.100.104.19, 95.100.104.21","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vistyle.evd.next.airbnb.com,"173.222.106.151, 173.222.106.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vl.1.next.airbnb.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,voice.next.airbnb.com,"2.23.7.24, 2.23.7.42","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,voiceapp-xsrvjp.moodle.next.airbnb.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,vpn.next.airbnb.com,"96.16.54.113, 96.16.54.161","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,waheed.merchdirect.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wanjin1.moodle.next.airbnb.com,"80.239.137.154, 62.115.252.50","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wap.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,web1.next.airbnb.com,"95.101.111.163, 95.101.111.158","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,web30.evd.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,web96.merchdirect.next.airbnb.com,"95.101.111.163, 95.101.111.158","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,web98.dev.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webback02.moodle.next.airbnb.com,"104.110.240.98, 104.110.240.75","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webcam.p2p.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webclipart.ci.next.airbnb.com,"104.126.37.154, 104.126.37.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webdevsladmin.evd.next.airbnb.com,"173.222.106.151, 173.222.106.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webforward.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webhook.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webmail.next.airbnb.com,"173.222.106.162, 173.222.106.151","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,webserver23.luxuryretreats.com,,,NOERROR,,,,,,,,,,
,whm.next.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,whois.next.airbnb.com,"184.51.149.50, 184.51.149.97","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wiki.next.airbnb.com,"2.16.241.98, 2.16.241.73","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,withairbnb.com,"205.251.193.248, 205.251.195.190, 205.251.197.236, 205.251.199.93","ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-504.awsdns-63.com, ns-1516.awsdns-61.org, ns-958.awsdns-55.net, ns-1885.awsdns-43.co.uk","f5l75sy7ccyhkn8qfxc0jvqfl9c57j3h, google-site-verification=B2Saj9C_xeupowkEgNjXSeirl8UF1tvjSrjAi62o1ys, 752f991431b94c419aace8c2b6dcb59c, vdcfv82nb35zth5hk2s7snbzm1xydxcj, v=spf1 include:_spf.google.com include:us.khoros-mail.com -all",,,"aspmx2.googlemail.com, aspmx.l.google.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",
,wmozart.mail35.next.airbnb.com,"95.101.111.158, 95.101.111.163","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wordpress.next.airbnb.com,"95.101.111.158, 95.101.111.163","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,worldsoccerpre.new.next.airbnb.com,"96.16.54.113, 96.16.54.161","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wp-sample-info.pictures.next.airbnb.com,"96.16.54.161, 96.16.54.113","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wp.next.airbnb.com,"2.16.241.73, 2.16.241.98","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,wpadmin.withairbnb.com,192.0.66.2,"ns1.automattic.com, hostmaster.automattic.com",NOERROR,airbnb-blogs-develop.go-vip.co,,,,,,,,,
,ws.airbnb.com,"54.197.140.89, 54.235.99.144, 52.87.4.233","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,vpc-elb-kratos-1241821985.us-east-1.elb.amazonaws.com,,,,,,,,,
,ws.staging.airbnb.com,"184.72.154.150, 100.24.170.243, 54.147.238.155","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vpc-nlb-orthrus-75e12ea67b747137.elb.us-east-1.amazonaws.com,,,,,,,,,
,ww1.next.airbnb.com,"95.101.111.158, 95.101.111.163","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,www.airbnb.app,"76.76.21.9, 76.76.21.142","ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,www.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san.airbnb.com.edgekey.net, e118243.a.akamaiedge.net",,,,,,,,,
,www.airbnbcitizen.com,"104.26.7.193, 104.26.6.193, 172.67.69.234","clark.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,,,,
,www.hoteltonight-test.com,146.75.118.217,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,u2.shared.global.fastly.net,,True,fastly,,,,,,
,www.luckey.fr,23.221.253.77,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"m-1.airbnb.com.edgekey.net, e17106.a.akamaiedge.net",,,,,,,,,
,www.luckey.in,99.83.176.46,"ns1.markmonitor.com, hostmaster.markmonitor.com",NOERROR,,,,,,,,,,
,www.luckey.partners,104.70.85.85,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"m-1.airbnb.com.edgekey.net, e17106.a.akamaiedge.net",,,,,,,,,
,www.luckeyhomes.com,95.100.72.45,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"m-1.airbnb.com.edgekey.net, e17106.a.akamaiedge.net",,,,,,,,,
,www.luxuryretreats.com,"2.23.7.42, 2.23.7.24","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,www.multifamily.withairbnb.com,"52.217.196.181, 52.217.101.211, 52.216.145.130, 52.216.136.42, 52.217.93.187, 52.217.230.61, 54.231.162.165, 52.217.117.173","ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,www.urbandoor.com,"18.208.4.42, 35.168.81.148, 3.233.243.72","ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,www1.next.airbnb.com,"23.0.174.120, 23.0.174.82","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,www2.luxuryretreats.com,"2.16.241.98, 2.16.241.73","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,x86.moodle.next.airbnb.com,"104.126.37.162, 104.126.37.154","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,xh.airbnb.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,xx.airbnb.com,"2.16.241.73, 2.16.241.98","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
,xx.luxuryretreats.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net",,,,,,,,,
