input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_expired
lih.locate.here.com,,200,3207,lih.locate.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2019-05-20T14:52:02Z,2020-05-20T14:52:02Z,"CN=lih.locate.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lih.locate.here.com,HERE Global BV,lih.locate.here.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,07df87bd2c4a88193b7223f12db2a782,4f5a4dc31d1fa9597060e2dd95a040628510d6d7d35a11f6c9f6e22db00a1f3a,,ctls,lih.locate.here.com,cloudfront,443,https://lih.locate.here.com:443,https,AmazonS3,text/html,GET,143.204.215.119,/,683781385,143.204.215.6,Amazon Web Services,79,False,True,,,True
lm-api-cit.api-gateway.ls.hereapi.com,Swagger UI,200,1687,lm-api-cit.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-07-21T18:16:02Z,2023-08-22T18:16:01Z,"CN=lastmile.cit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.cit.hereapi.com,HERE Global BV,lastmile.cit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,653a5a4bede1a7c0df8ac73929232ed0,c7f051fedfbe16acc4f8c00baf9c4b3763617da7e86ef33522a048a2847fc0d2,,ctls,lm-api-cit.api-gateway.ls.hereapi.com,,443,https://lm-api-cit.api-gateway.ls.hereapi.com:443,https,openresty,text/html,GET,52.208.101.224,/,,54.217.41.190,OpenResty,62,False,,,,
lm-api-prod.api-gateway.ls.hereapi.com,Swagger UI,200,1687,lm-api-prod.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-07-21T18:16:10Z,2023-08-22T18:16:09Z,"CN=lastmile.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.hereapi.com,HERE Global BV,lastmile.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,299fa5bf654606bbeac37c3f3d914225,a346cb4538ec4eb30f6fed16f0f962f771c0799dc97690f23ef276d0cc509adf,,ctls,lm-api-prod.api-gateway.ls.hereapi.com,,443,https://lm-api-prod.api-gateway.ls.hereapi.com:443,https,openresty,text/html,GET,52.209.79.210,/,773716359,52.18.151.105,OpenResty,62,False,,,,
lm-api-sit.api-gateway.sit.ls.hereapi.com,502 Bad Gateway,502,154,lm-api-sit.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-07-21T18:16:22Z,2023-08-22T18:16:21Z,"CN=lastmile.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.sit.hereapi.com,HERE Global BV,lastmile.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f9a0eb8be0e23513c8f28c374bd54422,5929f41c3d6d03878ace21dd35a199765ed6b9bece746480d62efb721479c273,,ctls,lm-api-sit.api-gateway.sit.ls.hereapi.com,,443,https://lm-api-sit.api-gateway.sit.ls.hereapi.com:443,https,openresty,text/html,GET,34.252.135.243,/,,34.242.82.23,OpenResty,8,False,,,,
lm-dba-cit.api-gateway.ls.hereapi.com,,404,82,lm-dba-cit.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-30T09:51:02Z,2023-08-22T18:16:01Z,"CN=lastmile.cit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.cit.hereapi.com,HERE Global BV,driver.lastmile.cit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6d9e9816fae563489a84bd816e858ab5,ab6982b08003f6418bb2277b4be13722d9b7bd386c339923ad3d046f83183e27,,ctls,lm-dba-cit.api-gateway.ls.hereapi.com,,443,https://lm-dba-cit.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,54.171.156.161,/,,54.154.99.174,OpenResty,2,False,,,,
lm-dba-pit.api-gateway.sit.ls.hereapi.com,,404,82,lm-dba-pit.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-14T16:18:02Z,2023-08-22T18:16:06Z,"CN=lastmile.pit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.pit.hereapi.com,HERE Global BV,notifications.lastmile.pit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c69f3a62647eb15dbb2a87e41b871ab,8c1e044a14466788ec0882b0899911be9ccf01bfdbba6611af2734e7eb2176dd,,ctls,lm-dba-pit.api-gateway.sit.ls.hereapi.com,,443,https://lm-dba-pit.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,52.18.138.26,/,773716359,99.80.38.94,OpenResty,2,False,,,,
lm-dba-prod.api-gateway.ls.hereapi.com,,404,82,lm-dba-prod.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-29T15:02:04Z,2023-08-22T18:16:09Z,"CN=lastmile.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.hereapi.com,HERE Global BV,driver.lastmile.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d46b5806a9cf45592bde14997e22532a,f6f9c82608d8986c4c58740ae564040c1ae0350ce892bafe0a63185d734ab361,,ctls,lm-dba-prod.api-gateway.ls.hereapi.com,,443,https://lm-dba-prod.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,34.250.80.181,/,773716359,52.213.134.139,OpenResty,2,False,,,,
lm-dba-sit.api-gateway.sit.ls.hereapi.com,,404,82,lm-dba-sit.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-10-12T14:54:02Z,2023-08-22T18:16:21Z,"CN=lastmile.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.sit.hereapi.com,HERE Global BV,notifications.lastmile.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,909a8c67f41ad864f56dcd26f69a31e8,4acb150586d09615b2e0b1e96ffeba2dd1af0d9c820cd9276acbc9b1de2bb1b8,,ctls,lm-dba-sit.api-gateway.sit.ls.hereapi.com,,443,https://lm-dba-sit.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,54.155.127.221,/,773716359,18.202.214.188,OpenResty,2,False,,,,
lm-mba-cit.api-gateway.ls.hereapi.com,,404,82,lm-mba-cit.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-30T09:51:02Z,2023-08-22T18:16:01Z,"CN=lastmile.cit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.cit.hereapi.com,HERE Global BV,driver.lastmile.cit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6d9e9816fae563489a84bd816e858ab5,ab6982b08003f6418bb2277b4be13722d9b7bd386c339923ad3d046f83183e27,,ctls,lm-mba-cit.api-gateway.ls.hereapi.com,,443,https://lm-mba-cit.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,54.229.246.46,/,773716359,34.248.108.181,OpenResty,2,False,,,,
lm-mba-prod.api-gateway.ls.hereapi.com,,404,82,lm-mba-prod.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-29T15:02:04Z,2023-08-22T18:16:09Z,"CN=lastmile.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.hereapi.com,HERE Global BV,driver.lastmile.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d46b5806a9cf45592bde14997e22532a,f6f9c82608d8986c4c58740ae564040c1ae0350ce892bafe0a63185d734ab361,,ctls,lm-mba-prod.api-gateway.ls.hereapi.com,,443,https://lm-mba-prod.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,3.248.115.36,/,773716359,52.215.246.221,OpenResty,2,False,,,,
lm-mba-sit.api-gateway.sit.ls.hereapi.com,,404,82,lm-mba-sit.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-10-12T14:54:02Z,2023-08-22T18:16:21Z,"CN=lastmile.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",lastmile.sit.hereapi.com,HERE Global BV,notifications.lastmile.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,909a8c67f41ad864f56dcd26f69a31e8,4acb150586d09615b2e0b1e96ffeba2dd1af0d9c820cd9276acbc9b1de2bb1b8,,ctls,lm-mba-sit.api-gateway.sit.ls.hereapi.com,,443,https://lm-mba-sit.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,52.16.8.16,/,,52.208.123.126,OpenResty,2,False,,,,
loc.cit.hybrid.ccv.api.here.com,,404,82,loc.cit.hybrid.ccv.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-11-27T15:38:12Z,2023-12-27T18:16:01Z,"CN=search.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",search.sit.hereapi.com,HERE Global BV,subp-search.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,16d731ae13bbc95348c2c45802ea3e8a,0f3d41406b72118234b6acdbea0e1a6a44751cb07a2e58db588befe3bb5d06b2,,ctls,loc.cit.hybrid.ccv.api.here.com,,443,https://loc.cit.hybrid.ccv.api.here.com:443,https,openresty,application/json,GET,52.18.160.211,/,,54.155.75.87,OpenResty,2,False,,,,
loc.hybrid.api.here.com,Places API,200,166735,loc.hybrid.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-07-11T12:36:08Z,2023-08-12T12:36:07Z,"CN=*.places.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",*.places.api.here.com,HERE Global BV,places.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3ba03b111e6b4a740f5aa58ab90f922f,ff4b8d89fbc04dc6ed246e4678dffc1a24b994ce282da7c8a783bb25ee69edc5,True,ctls,loc.hybrid.api.here.com,,443,https://loc.hybrid.api.here.com:443,https,nginx,text/html,GET,34.255.212.187,/,1680944290,2a01:578:3::22ff:de7b,Nginx,2179,False,,,https://loc.hybrid.api.here.com/places/,
location.config.iam.sit.hereapi.com,,404,82,location.config.iam.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-31T08:50:16Z,2023-11-29T18:16:01Z,"CN=config.iam.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",config.iam.sit.hereapi.com,HERE Global BV,platform-foundation.config.iam.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8ecbcd037b1f65b879a484f4d91f862c,d9f44b4d228a80ad3724da7e82a07a1f0ba6a2d2e79a7361b9943c30852513fd,,ctls,location.config.iam.sit.hereapi.com,,443,https://location.config.iam.sit.hereapi.com:443,https,openresty,application/json,GET,52.50.110.125,/,,52.51.137.40,OpenResty,2,False,,,,
locationgraph.sit.hereapi.com,,404,82,locationgraph.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-13T06:16:02Z,2024-03-16T06:16:01Z,"CN=locationgraph.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",locationgraph.sit.hereapi.com,HERE Global BV,*.dev.backend.locationgraph.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,31319f6d0b9f22943271827998c0f773,3e33e979213f759751e102e22811b39d814d672e74cd4f346e7b3b4985858068,True,ctls,locationgraph.sit.hereapi.com,,443,https://locationgraph.sit.hereapi.com:443,https,openresty,application/json,GET,54.195.118.234,/,773716359,52.49.250.207,OpenResty,2,False,,,,
log-routing-config.em.borg-prd-az-northeurope.p.dpaz.data.here.com,,404,82,log-routing-config.em.borg-prd-az-northeurope.p.dpaz.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-10T14:03:01Z,2023-11-04T12:26:01Z,"CN=log-routing-config.em.borg-prd-1-aws-eu-west-1.k8s.in.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",log-routing-config.em.borg-prd-1-aws-eu-west-1.k8s.in.here.com,HERE Global BV,log-routing-config.em.quay-prd-2-aws-us-west-2.k8s.in.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,703df5770389c1e36d8ef7ba6614df62,30f2e2ec61b2e7603023a9da12d5912110599dd54f214c1c2514d0544cf1b773,,ctls,log-routing-config.em.borg-prd-az-northeurope.p.dpaz.data.here.com,azure,443,https://log-routing-config.em.borg-prd-az-northeurope.p.dpaz.data.here.com:443,https,openresty,application/json,GET,51.104.146.90,/,773716359,51.104.146.90,OpenResty,2,False,True,,,
log-routing-config.em.borg-prd-az-westus2.p.dpaz.data.here.com,,404,82,log-routing-config.em.borg-prd-az-westus2.p.dpaz.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-10T14:03:01Z,2023-11-04T12:26:01Z,"CN=log-routing-config.em.borg-prd-1-aws-eu-west-1.k8s.in.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",log-routing-config.em.borg-prd-1-aws-eu-west-1.k8s.in.here.com,HERE Global BV,log-routing-config.em.quay-prd-2-aws-us-west-2.k8s.in.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,703df5770389c1e36d8ef7ba6614df62,30f2e2ec61b2e7603023a9da12d5912110599dd54f214c1c2514d0544cf1b773,,ctls,log-routing-config.em.borg-prd-az-westus2.p.dpaz.data.here.com,azure,443,https://log-routing-config.em.borg-prd-az-westus2.p.dpaz.data.here.com:443,https,openresty,application/json,GET,51.143.56.58,/,,51.143.56.58,OpenResty,2,False,True,,,
lookup.search.hereapi.com,,404,82,lookup.search.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T18:16:20Z,2024-06-15T18:16:19Z,"CN=search.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",search.hereapi.com,HERE Global BV,places.hybrid.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e0db8fc520878954d74ce93314d2035,1c35fb0d6ec61a0c527d6d56312bd2c0e06ddac0a0471144cb1bb5576d0e4183,True,ctls,lookup.search.hereapi.com,,443,https://lookup.search.hereapi.com:443,https,openresty,application/json,GET,54.194.97.109,/,,34.243.147.88,OpenResty,2,False,,,,
lterrain.mfs.data.here.com,403 Forbidden,403,570,lterrain.mfs.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T15:41:34Z,2024-04-15T15:41:33Z,"CN=3dac.mfs.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",3dac.mfs.data.here.com,HERE Global BV,terrain.mfs.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5fb175944edadab613f80561f006bdc3,669ac94640298a20ff0dfd8835d9c6c84e0e0d55236a9b2c6c69482d9a559f63,,ctls,lterrain.mfs.data.here.com,,443,https://lterrain.mfs.data.here.com:443,https,mfsnx/0.2.8,text/html,GET,52.208.100.112,/,,34.249.194.251,,14,False,,,,
map.cit.hybrid.ccv.api.here.com,404 Not Found,404,279,map.cit.hybrid.ccv.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-03T14:26:03Z,2023-06-04T14:26:02Z,"CN=version.hybrid.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",version.hybrid.api.here.com,HERE Global BV,download.hybrid.cc.api.heremaps.kr,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8054c4243ec465cc6add5df272c6794e,be47e46724681d937ebcb8bc4396e46c5c40fb7f3046118332743018547aaef2,,ctls,map.cit.hybrid.ccv.api.here.com,,443,https://map.cit.hybrid.ccv.api.here.com:443,https,Apache,text/html,GET,54.228.255.34,/,,52.208.138.77,Apache,10,False,,,,
map.hybrid.ccv.api.here.com,404 Not Found,404,275,,,,,,,,,,,,,,,,,,,,,,80,http://map.hybrid.ccv.api.here.com:80,http,Apache,text/html,GET,52.17.91.222,/,,54.72.171.37,Apache,10,False,,,,
maps.gfe.api.here.com,,406,86,,,,,,,,,,,,,,,,,,,,,,80,http://maps.gfe.api.here.com:80,http,openresty,application/json,GET,63.35.96.107,/,,34.249.3.22,OpenResty,2,False,,,,
matrix.route.ls.hereapi.com,,404,82,matrix.route.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-20T04:42:04Z,2024-04-20T04:21:02Z,"CN=rgmatrix72.hls-routing.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",rgmatrix72.hls-routing.hereapi.com,HERE Global BV,*.route.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3d419390f70b1779ad84e53a5cf39ce7,4038050f7e5fc757312e98c766e5ecbc4b2c96a7769a636636d4f95da23faa02,True,ctls,matrix.route.ls.hereapi.com,,443,https://matrix.route.ls.hereapi.com:443,https,openresty,application/json,GET,34.241.115.7,/,,34.252.166.236,OpenResty,2,False,,,,
matrix.router.sit.hereapi.com,,404,82,matrix.router.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-20T22:06:02Z,2023-07-22T18:16:08Z,"CN=matrix.router.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",matrix.router.sit.hereapi.com,HERE Global BV,*.largescalematrix.router.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,68b335cde9b9432ec5e45e9154f379a1,08139b812583a409230ca98251b1cadf6fcf0613f9c0b63b5c6888977d0db586,True,ctls,matrix.router.sit.hereapi.com,,443,https://matrix.router.sit.hereapi.com:443,https,openresty,application/json,GET,34.249.235.94,/,,34.255.229.242,OpenResty,2,False,,,,
msrp.sit.hereapi.com,,404,82,msrp.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-05T00:16:06Z,2024-02-06T00:16:05Z,"CN=msrp.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",msrp.sit.hereapi.com,HERE Global BV,msrp-routeserver.api-gateway.sit.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8b970ad707d569f49794b5b7dc8b21fc,a8d55966b294da37c44699e92aa9f459adec73d9c827719f1817a098f317dd92,True,ctls,msrp.sit.hereapi.com,,443,https://msrp.sit.hereapi.com:443,https,openresty,application/json,GET,54.72.94.212,/,773716359,34.252.96.125,OpenResty,2,False,,,,
ntg55.tpeg.traffic.cit.api.here.com,,404,82,ntg55.tpeg.traffic.cit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-15T12:16:03Z,2024-01-16T12:16:02Z,"CN=tdatpegqrt.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",tdatpegqrt.traffic.cit.api.here.com,HERE Global BV,ntg55.tpeg.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e7274018732867a334b96a971cea916,3d2192d5ebe6c4202bb54b7bfc23a29a87ce1e23e8260632d1d017418b578480,,ctls,ntg55.tpeg.traffic.cit.api.here.com,,443,https://ntg55.tpeg.traffic.cit.api.here.com:443,https,openresty,application/json,GET,18.209.120.217,/,,34.207.52.96,OpenResty,2,False,,,,
ntg7.tpeg.traffic.cit.api.here.com,,404,82,ntg7.tpeg.traffic.cit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-15T12:16:03Z,2024-01-16T12:16:02Z,"CN=tdatpegqrt.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",tdatpegqrt.traffic.cit.api.here.com,HERE Global BV,ntg55.tpeg.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e7274018732867a334b96a971cea916,3d2192d5ebe6c4202bb54b7bfc23a29a87ce1e23e8260632d1d017418b578480,,ctls,ntg7.tpeg.traffic.cit.api.here.com,,443,https://ntg7.tpeg.traffic.cit.api.here.com:443,https,openresty,application/json,GET,18.209.120.217,/,773716359,34.207.52.96,OpenResty,2,False,,,,
origin.stg.cld.vcdn.data.here.com,,200,46,origin.stg.cld.vcdn.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-07T12:16:05Z,2023-07-09T12:16:04Z,"CN=origin.stg.cld.vcdn.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",origin.stg.cld.vcdn.data.here.com,HERE Global BV,origin.stg.cld.vcdn.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a041c90901f46d83961da1b59cb03138,9c2ebbace1d9f616b30c206d092c97946cdc09d96e5a36746bf4f2813c5e468e,,ctls,origin.stg.cld.vcdn.data.here.com,,443,https://origin.stg.cld.vcdn.data.here.com:443,https,Jetty(9.3.30.v20211001),text/html,GET,34.252.238.57,/,,52.209.220.215,Jetty:9.3.30,6,False,,,,
osps.cc.data.here.com,,404,81,osps.cc.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-05-11T18:16:03Z,2023-06-12T18:16:02Z,"CN=image.maps.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",image.maps.api.here.com,HERE Global BV,subp-sps.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6a5507d09fa7b006a64a54e3086d8582,48eb6c84dbbe8b1bd54bca419f28bc59f67c05a3101c5bdef6d9a27932be2d07,True,ctls,osps.cc.data.here.com,,443,https://osps.cc.data.here.com:443,https,nginx-clojure,application/json,GET,54.72.251.211,/,,2a05:d018:361:aa01:d912:6048:6b2c:16c1,Nginx,1,False,,,,
package.dev.navigation-voice.data.here.com,,403,243,package.dev.navigation-voice.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2020-02-17T09:41:28Z,2021-02-17T09:41:28Z,"CN=package.navigation-voice.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",package.navigation-voice.data.here.com,HERE Global BV,package.dev.navigation-voice.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6a857d9d6e8b9ede0119688d55170cbb,61b924a37912486a8028d86efaf9763b35feca195e62f3f201c14eff997c65a4,,ctls,package.dev.navigation-voice.data.here.com,cloudfront,80,http://package.dev.navigation-voice.data.here.com:80,http,AmazonS3,application/xml,GET,18.66.147.119,/,806009143,18.66.147.85,Amazon Web Services,2,False,True,,https://package.dev.navigation-voice.data.here.com/,True
package.stg.navigation-voice.data.here.com,,403,243,package.stg.navigation-voice.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T12:16:11Z,2024-03-31T12:16:10Z,"CN=package.navigation-voice.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",package.navigation-voice.data.here.com,HERE Global BV,package.dev.navigation-voice.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b161c62d333cf9077c4de8373f18875,454590c6317651042ff3c70d82ced3e093a19cb2c27b0bdbe01e420e216cd6dd,,ctls,package.stg.navigation-voice.data.here.com,cloudfront,80,http://package.stg.navigation-voice.data.here.com:80,http,AmazonS3,application/xml,GET,18.66.147.81,/,,18.66.147.23,Amazon Web Services,2,False,True,,https://package.stg.navigation-voice.data.here.com/,
