new,host,a,cname,soa,txt,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,caa,mx
,sulfur.slp.pos.here.com,"44.195.4.141, 54.221.73.138, 3.232.69.67","hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-useast1-prd.slp.positioning.borg-p.nw.ops.here.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,,,,,,
,supplier.ext.here.com,,d3gaqslqmq2e8r.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,,,,,,,
,support.here.com,149.96.121.164,here.service-now.com,"edns140.ultradns.com, root.service-now.com",,NOERROR,,,,,,,letsencrypt.org,
,sys-sp01.data.here.com,66.54.70.213,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,taas.hereapi.com,"205.251.193.84, 205.251.195.65, 205.251.196.109, 205.251.198.215",,"ns-1133.awsdns-13.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-340.awsdns-42.com, ns-1133.awsdns-13.org, ns-833.awsdns-40.net, ns-1751.awsdns-26.co.uk",,,,,
,tce.api.here.com,"63.35.96.107, 52.208.113.33, 34.249.3.22","routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,tce.cit.api.here.com,"34.214.228.221, 35.167.128.234, 100.20.245.103","routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, us-west-2-fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,tcs.it.here.com,131.228.152.39,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,tdatpegqrt.traffic.nxt.api.here.com,,us-east-1-tpegqrt-nxt.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegqrt-gw-nxt-1673943495171-sentry",NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,,,
,tdclient.cit.ext.here.com,,,"ns-1114.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-293.awsdns-36.com, ns-809.awsdns-37.net, ns-1114.awsdns-11.org, ns-1629.awsdns-11.co.uk",,,,,
,tdclient.pre.olp.here.com,,,"ns-663.awsdns-18.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,terra.here.com,"76.223.8.8, 13.248.132.24",here.com,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com","cisco-ci-domain-verification=33c6123c3592ec326c4b0d681446794d9538f89253d951f8011ec35c1474e206, docusign=3a0d9103-d6cc-4cd7-bfbf-aee4ec88a966, dropbox-domain-verification=txb9fya2axdg, 00d3000000002omeaq, 1b0f8b7e3fbaf34f9a9ffcf267508867312e1e56, atlassian-domain-verification=knF3haFOOasaERvDLZ795cGspEEaz499y1dgADYbJfxONd95LVoHMl5WB0TF4Huh, _globalsign-domain-verification=WmTSWDTy_CevaGNLKeBeM9axoWa9eSE8kkIbEUOWvw, _globalsign-domain-verification=ibz6atI-mUSm1l26Tu0tICsJ8evVOKsSqlQ-1CUhSg, logmein-verification-code=062d72cf-3a8e-4578-86b0-452a2f20001d, apple-domain-verification=IydNaiRpdDd67o0r, canva-site-verification=Eg27_3yfFZpMtCzlFVp2wA, atlassian-sending-domain-verification=f892bdc4-8d01-4515-9e95-3db2a1018109, k=rsa;, p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDQfJZX+lhjSK8lWu1hPKLI19UjJHpseso2l6ASGuRB4YZRgmcdQQsvKI2zg2t5Uzw5Q3rkYIGynC7IvQKRc9p6cu41P9PTLDEiDmRM+3kgxbk0FWjzchDR+vBe5n/0g3BZ6bpJp84eflYGQaTHLfLUpZSg6iBAn4fiYoSSQorzUwIDAQAB, asv=1481dffe886a8f6537847ca57a22160a, 2223ae76-c9dc-4163-9307-b8ee155dfdfe, _globalsign-domain-verification=Ttz8BOI3ovOtyWwWzM-JhVFbvuQ6oFwTbvcWqhb1RW, Sendinblue-code:dfdedce690b4d15768bae4d243d89107, adobe-idp-site-verification=ca61d106e0ad3cb38bc6258c8007e36dd2c3d9baea6ce421e8bd92bb264871d7, v=spf1 ip4:216.245.51.154 ip4:131.228.158.35 ip4:66.54.64.96 ip4:66.54.78.57 ip4:66.54.87.25 ip4:216.245.17.170/31 ip4:193.67.103.5 , include:amazonses.com include:spf.protection.outlook.com include:spf-ml.here.com include:sendgrid.net include:_spf.qualtrics.com , include:spf.ariasystems.net include:spf.sendinblue.com -all, google-site-verification=ovpTI1YuPdCpurXmNDz2eGlHY34CnRd3ftsLfRFk-c0, docker-verification=6366f93c-684d-44d8-a76a-97971d130740, 6c944492-d556-4554-bd7e-1b2ff51ca59a",NOERROR,,,"ns2.heredns.com, ns1.heredns.com, a22-65.akam.net, a12-67.akam.net, a26-64.akam.net, a7-65.akam.net, a1-19.akam.net, a3-67.akam.net, dns4.p09.nsone.net, dns3.p09.nsone.net, dns2.p09.nsone.net, dns1.p09.nsone.net",,,,"digicert.com, mailto:security@here.com, globalsign.com",here-com.mail.protection.outlook.com
,testing.developer.here.com,"34.246.46.166, 34.246.209.63, 52.31.136.56",developer.here.com,"ns-1199.awsdns-21.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-developer-portal-prod/devportal-pr",NOERROR,,,"ns-67.awsdns-08.com, ns-964.awsdns-56.net, ns-1199.awsdns-21.org, ns-1675.awsdns-17.co.uk",,,,"mailto:security@here.com, amazon.com, globalsign.com",
,testsuite.opensearch.dev.api.here.com,"52.211.221.35, 52.31.152.62",,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,testvpn.here.com,131.228.181.12,"testvpn.here.com.a1148.p01.hereglb.com, fra.vpn.here.com","us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,thor.data.here.com,,,"ns-1205.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1205.awsdns-22.org, ns-1846.awsdns-38.co.uk, ns-406.awsdns-50.com, ns-585.awsdns-09.net",,,,,
,thorium.slp.pos.here.com,,"hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,"ns-1504.awsdns-60.org, ns-1587.awsdns-06.co.uk, ns-309.awsdns-38.com, ns-667.awsdns-19.net, ns-1421.awsdns-49.org, ns-1651.awsdns-14.co.uk, ns-208.awsdns-26.com, ns-577.awsdns-08.net",,,,,
,tiles.traffic.api.here.com,,"traffictile.traffic.api.here.com, eu-west-1-traffictilev2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,tiles.traffic.cc.api.here.com,"54.75.206.84, 52.49.155.93, 54.170.125.50","traffictile.traffic.api.here.com, eu-west-1-traffictilev2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ttsv2-gw-prd-1665991584327-sentry",NOERROR,,,,,,,,
,tiles.traffic.cit.api.here.com,"54.196.12.76, 3.226.17.249, 54.235.187.184","traffictile.traffic.cit.api.here.com, us-east-1-traffictilev2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ttsv2-gw-cit-1663145772477-sentry",NOERROR,,,,,,,,
,tiles.traffic.cit.cc.api.here.com,"54.235.187.184, 3.226.17.249, 54.196.12.76","traffictile.traffic.cit.api.here.com, us-east-1-traffictilev2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ttsv2-gw-cit-1663145772477-sentry",NOERROR,,,,,,,,
,titanium.slp.pos.here.com,"54.221.73.138, 44.195.4.141, 3.232.69.67","hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-useast1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,,,,,,
,tmc.cit.hybrid.ccv.api.here.com,,,"ns-1205.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1205.awsdns-22.org, ns-1661.awsdns-15.co.uk, ns-478.awsdns-59.com, ns-783.awsdns-33.net","2a05:d018:d84:f01:bfba:dd23:f7d2:6a39, 2a05:d018:d84:f00:ad9a:df5d:b1:9ebb",,,,
,tmc.hybrid.ccv.api.here.com,"54.228.190.224, 54.72.236.255, 52.215.159.142",,"ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1897.awsdns-45.co.uk, ns-191.awsdns-23.com, ns-530.awsdns-02.net, ns-1503.awsdns-59.org","2a05:d018:d84:f00:b2b6:9ce7:1999:f868, 2a05:d018:d84:f01:d8b:ffd8:fcdb:c5cd, 2a05:d018:d84:f02:19c1:7b20:66d7:efb9",,,,
,tmc.nxt.hybrid.ccv.api.here.com,,,"ns-1813.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1101.awsdns-09.org, ns-489.awsdns-61.com, ns-1813.awsdns-34.co.uk, ns-714.awsdns-25.net",,,,,
,tmc.sit.hybrid.ccv.api.here.com,,,"ns-830.awsdns-39.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1207.awsdns-22.org, ns-1560.awsdns-03.co.uk, ns-432.awsdns-54.com, ns-830.awsdns-39.net",,,,,
,tourplanning.dev.hereapi.com,,tpa-dev.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,tourplanning.nxt.hereapi.com,,tpa-nxt.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpa-nxt-1639126835731-sentry",NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,,,
,tp.cit.hybrid.cc.api.here.com,,"tp.cit.hybrid.api.here.com, tpc.cit.aux.data.here.com","ns-1521.awsdns-62.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1521.awsdns-62.org, ns-161.awsdns-20.com, ns-1612.awsdns-09.co.uk, ns-837.awsdns-40.net",2a05:d018:a82:201:c784:d859:e06f:f3f7,,,,
,tp.cit.hybrid.ccv.api.here.com,54.155.242.123,tpc.cit.aux.data.here.com,"ns-1521.awsdns-62.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,2a05:d018:a82:201:c784:d859:e06f:f3f7,,,,
,tp.hybrid.cc.api.here.com,"63.32.244.114, 18.202.75.45","tp.hybrid.api.here.com, tpc.aux.data.here.com","ns-885.awsdns-46.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,"2a05:d018:a82:200:b3c2:46db:1ec3:a246, 2a05:d018:a82:201:a245:3885:5de3:359f",,,,
,tp.hybrid.ccv.api.here.com,127.0.0.1,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",,NOERROR,,,,,True,127.0.0.1,,
,tpa-nxt.api-gateway.ls.hereapi.com,"52.208.59.107, 34.250.67.174, 54.154.192.143",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpa-nxt-1639126835731-sentry",NOERROR,,,,,,,,
,tpa-prd.ls.hereapi.com,"52.50.69.71, 52.214.247.188, 52.213.123.89",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpa-prd-gateway-1b9b7d26-298b-11eb-a0d4-5647cd69ea0a-sentry",NOERROR,,,,,,,,
,tpa-sit.sit.ls.hereapi.com,"10.117.225.142, 10.117.233.116, 10.117.230.9",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/tpa-sit-gateway-e5b75e37-2369-11eb-9fd1-ea4e49eec9d6-sentry",NOERROR,,,,,True,"10.117.225.142, 10.117.233.116, 10.117.230.9",,
,tpeg-alpha.nxt.cc.api.here.com,,,"ns-1847.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1847.awsdns-38.co.uk, ns-1528.awsdns-63.org, ns-13.awsdns-01.com, ns-682.awsdns-21.net",,,,,
,tpeg-beta.nxt.cc.api.here.com,,,"ns-814.awsdns-37.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-101.awsdns-12.com, ns-1198.awsdns-21.org, ns-1922.awsdns-48.co.uk, ns-814.awsdns-37.net",,,,,
,tpeg-ford.hybrid.cc.api.here.com,"205.251.193.16, 205.251.195.23",,"ns-272.awsdns-34.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-791.awsdns-34.net, ns-272.awsdns-34.com, ns-1718.awsdns-22.co.uk, ns-1242.awsdns-27.org",,,,,
,tpeg-ford.hybrid.cit.cc.api.here.com,,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-417.awsdns-52.com, ns-1671.awsdns-16.co.uk, ns-1199.awsdns-21.org, ns-610.awsdns-12.net",,,,,
,tpeg-ford.hybrid.pt.cc.api.here.com,,,"ns-558.awsdns-05.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-16.awsdns-02.com, ns-1842.awsdns-38.co.uk, ns-558.awsdns-05.net, ns-1313.awsdns-36.org",,,,,
,tpeg-ford.hybrid.sit.cc.api.here.com,"205.251.193.111, 205.251.195.90, 205.251.197.125, 205.251.198.31",,"ns-1405.awsdns-47.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-367.awsdns-45.com, ns-1567.awsdns-03.co.uk, ns-1405.awsdns-47.org, ns-858.awsdns-43.net",,,,,
,tpeg-gamma.nxt.cc.api.here.com,,,"ns-1065.awsdns-05.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-783.awsdns-33.net, ns-1065.awsdns-05.org, ns-151.awsdns-18.com, ns-2000.awsdns-58.co.uk",,,,,
,tpeg-oet.cit.hybrid.cc.api.here.com,,,"ns-814.awsdns-37.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-2012.awsdns-59.co.uk, ns-814.awsdns-37.net, ns-1089.awsdns-08.org, ns-186.awsdns-23.com",,,,,
,tpeg-oet.hybrid.cc.api.here.com,,,"ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1099.awsdns-09.org, ns-1785.awsdns-31.co.uk, ns-250.awsdns-31.com, ns-515.awsdns-00.net",,,,,
,tpeg-oet.nxt.hybrid.cc.api.here.com,,,"ns-217.awsdns-27.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1491.awsdns-58.org, ns-1794.awsdns-32.co.uk, ns-217.awsdns-27.com, ns-671.awsdns-19.net",,,,,
,tpeg.api.here.com,"34.252.146.165, 52.212.190.87, 54.216.125.139","tpeg.traffic.api.here.com, eu-west-1-tdatpegv2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-prd-1669033361681-sentry",NOERROR,,,,,,,,
,tpeg.cit.api.here.com,"54.157.152.66, 54.210.162.138, 3.82.185.109","tpeg.traffic.cit.api.here.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,tpeg.cit.cc.api.here.com,"54.210.162.138, 54.157.152.66, 3.82.185.109","tpeg.traffic.cit.cc.api.here.com, tpeg.traffic.cit.api.here.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-cit-1669033373266-sentry",NOERROR,,,,,,,,
,tpeg.cit.hybrid.api.here.com,"54.157.152.66, 3.82.185.109, 54.210.162.138","tpeg.traffic.cit.api.here.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-cit-1669033373266-sentry",NOERROR,,,,,,,,
,tpeg.cit.hybrid.cc.api.here.com,"54.157.152.66, 3.82.185.109, 54.210.162.138","tpeg.traffic.cit.cc.api.here.com, tpeg.traffic.cit.api.here.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-cit-1669033373266-sentry",NOERROR,,,,,,,,
,tpeg.hybrid.api.here.com,"34.252.146.165, 54.216.125.139, 52.212.190.87","tpeg.traffic.api.here.com, eu-west-1-tdatpegv2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-prd-1669033361681-sentry",NOERROR,,,,,,,,
,tpeg.hybrid.cc.api.here.com,"52.212.190.87, 34.252.146.165, 54.216.125.139","tpeg.traffic.cc.api.here.com, tpeg.traffic.api.here.com, eu-west-1-tdatpegv2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-prd-1669033361681-sentry",NOERROR,,,,,,,,
,tpeg.stg.api.here.com,131.228.152.11,tpeg.stg.cc.api.here.com,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,tpeg.stg.cc.api.here.com,131.228.152.11,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,tpeg.stg.hybrid.api.here.com,131.228.152.11,tpeg.stg.cc.api.here.com,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,tpeg.stg.hybrid.cc.api.here.com,131.228.152.11,tpeg.stg.cc.api.here.com,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,tpeg.traffic.api.here.com.arrival.co,"188.114.99.229, 188.114.98.229",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,"2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5",,,,
,tpeg.traffic.cc.api.here.com,"34.252.146.165, 52.212.190.87, 54.216.125.139","tpeg.traffic.api.here.com, eu-west-1-tdatpegv2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-prd-1669033361681-sentry",NOERROR,,,,,,,,
,tpeg.traffic.cit.cc.api.here.com,"54.210.162.138, 3.82.185.109, 54.157.152.66","tpeg.traffic.cit.api.here.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-cit-1669033373266-sentry",NOERROR,,,,,,,,
,tpeg.traffic.cit.ls.hereapi.com,,"tpeg.traffic.cit.ls.hereapi.com.a1971.p01.hereglb.com, us-east-1-tdatpegv2-cit.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,tpeg.traffic.nxt.api.here.com,"35.171.38.19, 54.80.248.70, 54.227.162.74",us-east-1-tdatpeg-nxt.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdatpeg-gw-nxt-1661170840684-sentry",NOERROR,,,,,,,,
,tpwodl.api.here.com,"52.220.7.185, 13.251.166.253, 52.77.66.151",,"ns-1309.awsdns-35.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,tracking.api.here.com,"52.208.152.79, 54.155.43.21, 54.154.245.234",,"ns-2046.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-28.awsdns-03.com, ns-730.awsdns-27.net, ns-1365.awsdns-42.org, ns-2046.awsdns-63.co.uk",,,,,
,tracking.here.com,"18.165.98.37, 18.165.98.64, 18.165.98.38, 18.165.98.108, 205.251.193.22, 205.251.195.17, 205.251.196.45, 205.251.198.9",,"ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1545.awsdns-01.co.uk, ns-1069.awsdns-05.org, ns-278.awsdns-34.com, ns-785.awsdns-34.net",,,,,
,traffic.api.here.com,"34.224.171.190, 54.167.185.136, 54.209.11.132",,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1806.awsdns-33.co.uk, ns-1223.awsdns-24.org, ns-494.awsdns-61.com, ns-546.awsdns-04.net",,,,,
,traffic.cc.api.here.com,,,"ns-354.awsdns-44.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1499.awsdns-59.org, ns-1547.awsdns-01.co.uk, ns-354.awsdns-44.com, ns-654.awsdns-17.net",,,,,
,traffic.cit.api.here.com,"52.18.119.85, 52.214.135.195, 99.80.159.214",,"ns-809.awsdns-37.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1621.awsdns-10.co.uk, ns-491.awsdns-61.com, ns-809.awsdns-37.net, ns-1240.awsdns-27.org",,,,,
,traffic.cit.hybrid.api.here.com,,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1773.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-937.awsdns-53.net, ns-1143.awsdns-14.org",,,,,
,traffic.cit.hybrid.cc.api.here.com,,,"ns-8.awsdns-01.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1309.awsdns-35.org, ns-1677.awsdns-17.co.uk, ns-8.awsdns-01.com, ns-928.awsdns-52.net",,,,,
,traffic.cpt.api.here.com,,,"ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-711.awsdns-24.net, ns-1318.awsdns-36.org, ns-1638.awsdns-12.co.uk, ns-434.awsdns-54.com",,,,,
,traffic.cpt.hybrid.api.here.com,,,"ns-408.awsdns-51.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1120.awsdns-12.org, ns-1809.awsdns-34.co.uk, ns-408.awsdns-51.com, ns-716.awsdns-25.net",,,,,
,traffic.data.here.com,,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,traffic.hybrid.api.here.com,,,"ns-1016.awsdns-63.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,traffic.hybrid.cc.api.here.com,,,"ns-1034.awsdns-01.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-950.awsdns-54.net, ns-344.awsdns-43.com, ns-1693.awsdns-19.co.uk, ns-1034.awsdns-01.org",,,,,
,traffic.ls.hereapi.com,"63.32.164.95, 52.16.64.206, 52.48.41.204","traffic.ls.hereapi.com.a1971.p01.hereglb.com, eu-west-1-tdaflowincv2-prd.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tdaflowinc-gw-prd-1668781058228-sentry",NOERROR,,,,,,,,
,traffic.maps.hereapi.com,"52.49.1.67, 34.250.106.162, 34.248.27.141","traffic.maps.hereapi.com.a3102.p01.hereglb.com, eu-west-1-trts.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/trts-gw-prd-1657792609743-sentry",NOERROR,,,,,,,,
