input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_mismatched,tls_subject_org_,tls_wildcard_certificate,webserver,csp_domains_,cdn_name,cdn,tls_self_signed,location,tls_expired
s5-ode8-edit-idd.events.ibm.com,403 Forbidden,403,199,,,,,,,,,,,,,,,,,,80,http://s5-ode8-edit-idd.events.ibm.com:80,http,text/html,GET,129.42.21.78,/,-855688948,129.42.21.78,Apache,8,False,,,,,Apache,,,,,,
s5-prod-edit-idd.events.ibm.com,Page not found | IBM,404,11561,s5-prod-edit-idd.events.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-19T00:00:00Z,2023-11-19T23:59:59Z,"CN=*.events.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.events.ibm.com,events.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,832ce05679283e6a69d6cbcf553bb00f,59eaea612cb82ccc3bd863cbd4f10b9a6329ecdf625b38e1406e14adc0f5897b,ctls,s5-prod-edit-idd.events.ibm.com,80,http://s5-prod-edit-idd.events.ibm.com:80,http,text/html,GET,129.42.21.58,/,-780928015,129.42.21.58,PHP,208,False,https://s5-prod-edit-idd.events.ibm.com/,,International Business Machines Corporation,True,Apache,,,,,,
s5-stage-edit-idd.events.ibm.com,403 Forbidden,403,199,,,,,,,,,,,,,,,,,,80,http://s5-stage-edit-idd.events.ibm.com:80,http,text/html,GET,129.42.21.94,/,-855688948,129.42.21.94,Apache,8,False,,,,,Apache,,,,,,
s5-test-edit-idd.events.ibm.com,Page not found | IBM,404,11242,s5-test-edit-idd.events.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-19T00:00:00Z,2023-11-19T23:59:59Z,"CN=*.events.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.events.ibm.com,events.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,832ce05679283e6a69d6cbcf553bb00f,59eaea612cb82ccc3bd863cbd4f10b9a6329ecdf625b38e1406e14adc0f5897b,ctls,s5-test-edit-idd.events.ibm.com,443,https://s5-test-edit-idd.events.ibm.com:443,https,text/html,GET,129.42.21.41,/,-780928015,129.42.21.41,PHP,205,False,,,International Business Machines Corporation,True,Apache,,,,,,
s5-uat-edit-idd.events.ibm.com,403 Forbidden,403,199,,,,,,,,,,,,,,,,,,80,http://s5-uat-edit-idd.events.ibm.com:80,http,text/html,GET,129.42.21.65,/,-855688948,129.42.21.65,Apache,8,False,,,,,Apache,,,,,,
s5-www-pre-trops.events.ibm.com,,404,31324,s5-www-pre-trops.events.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-19T00:00:00Z,2023-11-19T23:59:59Z,"CN=*.events.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.events.ibm.com,events.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,832ce05679283e6a69d6cbcf553bb00f,59eaea612cb82ccc3bd863cbd4f10b9a6329ecdf625b38e1406e14adc0f5897b,ctls,s5-www-pre-trops.events.ibm.com,443,https://s5-www-pre-trops.events.ibm.com:443,https,text/html,GET,129.42.21.31,/,-1057687576,129.42.21.31,PHP,362,False,https://s5-www-pre-trops.events.ibm.com/support/pages/,,International Business Machines Corporation,True,Apache,,,,,,
sample-api.d-t02.apiconnect.dev.automation.ibm.com,,404,22,sample-api.d-t02.apiconnect.dev.automation.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-13T20:36:12Z,2023-09-11T20:36:11Z,CN=sample-api.d-t02.apiconnect.dev.automation.ibm.com,sample-api.d-t02.apiconnect.dev.automation.ibm.com,sample-api.d-t02.apiconnect.dev.automation.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,29ea76a4f556586ada989ff7defba4b1,e3615fc8bf3ad4e1814a49158407dc10d7726f36c51b5714575b620bc34c78c3,ctls,sample-api.d-t02.apiconnect.dev.automation.ibm.com,443,https://sample-api.d-t02.apiconnect.dev.automation.ibm.com:443,https,application/json,GET,54.208.57.118,/,1305851741,34.233.196.208,HSTS,1,False,,,,,,,,,,,
sample-api.eu-west-a.apiconnect.automation.ibm.com,,404,22,sample-api.eu-west-a.apiconnect.automation.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-17T17:11:45Z,2023-08-15T18:09:38Z,CN=apiconnect.automation.ibm.com,apiconnect.automation.ibm.com,*.eu-west-a.apiconnect.automation.ibm.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,5ec73c562872de6e9abc2b520cb9e32b,6765eb4ad044e964e41121f03c68695df377d3b36e0401865651f92cafca7966,ctls,sample-api.eu-west-a.apiconnect.automation.ibm.com,443,https://sample-api.eu-west-a.apiconnect.automation.ibm.com:443,https,application/json,GET,104.18.23.53,/,1305851741,2606:4700::6812:1635,Cloudflare,1,False,,True,,True,cloudflare,,cloudflare,True,,,
sandbox.maximomro.ibmiot.ibm.com,IBM MRO Inventory Optimization - Error,200,1279,sandbox.maximomro.ibmiot.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,*.sandbox.maximomro.ibmiot.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",695e6035fd94c77ab77877583029259b,56a03539e7d6665c3c4d7c232c325aa24f3acdef9c76ff5f2183383509688f7b,ctls,sandbox.maximomro.ibmiot.ibm.com,443,https://sandbox.maximomro.ibmiot.ibm.com:443,https,text/html,GET,104.16.179.42,/,1197712340,2606:4700::6810:b32a,HSTS,47,False,,,"Cloudflare, Inc.",True,cloudflare,,cloudflare,True,,,
sas1.de.ibm.com,,503,62,sas1.de.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-15T00:00:00Z,2024-01-11T23:59:59Z,"CN=*.ecurep.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.ecurep.ibm.com,ap.ecurep.ibm.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8a7e9362d4f7299560702d4079cda2c5,5c7078f9018827ce12f23b7439e6ace7212e718cd08025252dbd74368d836fba,ctls,sas1.de.ibm.com,443,https://sas1.de.ibm.com:443,https,,GET,192.109.81.32,/,107704025,192.109.81.32,,1,False,,True,International Business Machines Corporation,True,,,,,,,
sasc.ibm.com,IBM Security Assistant & Solution Center v2 (5.9.3),200,1514,sasc.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-13T00:00:00Z,2023-10-13T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,*.sasc.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0fa76de1febfb956ede695f250c09541,d9d5ee996398c4ec2c1126d2f679df396510f00e4b8fdfd58761268827f3f5c3,ctls,sasc.ibm.com,443,https://sasc.ibm.com:443,https,text/html,GET,104.18.29.80,/,1223557693,2606:4700::6812:1d50,React,1,False,,,"Cloudflare, Inc.",True,cloudflare,,cloudflare,True,,,
sasvpn-ams01.emea.ibm.com,,200,91,sasvpn-ams01.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-ams01.emea.ibm.com,443,https://sasvpn-ams01.emea.ibm.com:443,https,text/html,GET,129.41.46.39,/,-1840324437,2620:1f7:2aad:1001::4,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-ams02.emea.ibm.com,,200,91,sasvpn-ams02.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-ams02.emea.ibm.com,443,https://sasvpn-ams02.emea.ibm.com:443,https,text/html,GET,129.41.46.41,/,-1840324437,2620:1f7:2aad:1001::5,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-ams03.emea.ibm.com,,200,91,sasvpn-ams03.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-ams03.emea.ibm.com,443,https://sasvpn-ams03.emea.ibm.com:443,https,text/html,GET,129.41.46.42,/,-1840324437,2620:1f7:2aad:1001::6,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-ch01.in.ibm.com,,200,91,sasvpn-ch01.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-ch01.in.ibm.com,443,https://sasvpn-ch01.in.ibm.com:443,https,text/html,GET,129.41.58.40,/,-1840324437,2620:1f7:3d45:1009::4,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn-ch02.in.ibm.com,,200,91,sasvpn-ch02.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-ch02.in.ibm.com,443,https://sasvpn-ch02.in.ibm.com:443,https,text/html,GET,129.41.58.41,/,-1840324437,2620:1f7:3d45:1009::5,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn-ch03.in.ibm.com,,200,91,sasvpn-ch03.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-ch03.in.ibm.com,443,https://sasvpn-ch03.in.ibm.com:443,https,text/html,GET,129.41.58.42,/,-1840324437,2620:1f7:3d45:1009::6,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn-ch04.in.ibm.com,,200,91,sasvpn-ch04.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-ch04.in.ibm.com,443,https://sasvpn-ch04.in.ibm.com:443,https,text/html,GET,129.41.58.43,/,-1840324437,2620:1f7:3d45:1009::7,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn-fast.emea.ibm.com,,200,91,sasvpn-ams01.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-ams01.emea.ibm.com,443,https://sasvpn-fast.emea.ibm.com:443,https,text/html,GET,129.41.46.46,/,-1840324437,129.41.46.46,HSTS,1,False,https://sasvpn-ams01.emea.ibm.com/,,International Business Machines Corporation,,,,,,,,
sasvpn-fast.jp.ibm.com,,200,91,sasvpn-ty03.jp.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-23T04:00:00Z,2024-05-22T03:59:59Z,"mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781, CN=sasvpn-fast.jp.ibm.com, OU=International Business Machines, O=ibm.com, L=Tokyo, ST=Tokyo, C=JP, mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781",sasvpn-fast.jp.ibm.com,sasvpn-ty00.jp.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,5f8d495ce777604ceeeeefc4ba370ef6,8930fc083e6aed0a72316774c85f21cd10b363118913bb221bfdd22d735e6f0e,ctls,sasvpn-ty03.jp.ibm.com,443,https://sasvpn-fast.jp.ibm.com:443,https,text/html,GET,129.41.57.174,/,-1840324437,2620:1f7:3a95:1009::a,HSTS,1,False,https://sasvpn-ty03.jp.ibm.com/,,ibm.com,,,,,,,,
sasvpn-fra.emea.ibm.com,,200,91,sasvpn-fra03.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-fra03.emea.ibm.com,443,https://sasvpn-fra.emea.ibm.com:443,https,text/html,GET,129.41.47.174,/,-1840324437,2620:1f7:2947:1009::a,HSTS,1,False,https://sasvpn-fra03.emea.ibm.com/,,International Business Machines Corporation,,,,,,,,
sasvpn-fra01.emea.ibm.com,,200,91,sasvpn-fra01.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-fra01.emea.ibm.com,443,https://sasvpn-fra01.emea.ibm.com:443,https,text/html,GET,129.41.47.164,/,-1840324437,2620:1f7:2947:1009::4,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-fra02.emea.ibm.com,,200,91,sasvpn-fra02.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-fra02.emea.ibm.com,443,https://sasvpn-fra02.emea.ibm.com:443,https,text/html,GET,129.41.47.165,/,-1840324437,2620:1f7:2947:1009::5,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-fra03.emea.ibm.com,,200,91,sasvpn-fra03.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-fra03.emea.ibm.com,443,https://sasvpn-fra03.emea.ibm.com:443,https,text/html,GET,129.41.47.166,/,-1840324437,2620:1f7:2947:1009::6,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-fra04.emea.ibm.com,,200,93,sasvpn-fra04.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-fra04.emea.ibm.com,443,https://sasvpn-fra04.emea.ibm.com:443,https,text/html,GET,129.41.47.167,/,-1840324437,2620:1f7:2947:1009::7,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
sasvpn-pu01.in.ibm.com,,200,91,sasvpn-pu01.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-pu01.in.ibm.com,443,https://sasvpn-pu01.in.ibm.com:443,https,text/html,GET,129.41.59.40,/,-1840324437,2620:1f7:3d46:1009::4,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn-pu03.in.ibm.com,,200,91,sasvpn-pu03.in.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-26T04:00:00Z,2025-05-25T03:59:59Z,"mail=jeannoel.koval@fr.ibm.com, UID=090761706, CN=sasvpn.in.ibm.com, OU=International Business Machines, O=ibm.com, L=Chennai, ST=Chennai, C=IN, mail=jeannoel.koval@fr.ibm.com, UID=090761706",sasvpn.in.ibm.com,sasvpn-pu06.in.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,64d56947880761e59a940e7d3f9b47c2,858caadcd1b948b91f11c224b4c9042cc2f04df5f0456b0dcd2745b87709685c,ctls,sasvpn-pu03.in.ibm.com,443,https://sasvpn-pu03.in.ibm.com:443,https,text/html,GET,129.41.59.42,/,-1840324437,2620:1f7:3d46:1009::6,HSTS,1,False,,,ibm.com,,,,,,,,
sasvpn.au.ibm.com,,200,91,sasvpn03.sg.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-07-27T04:00:00Z,2023-07-27T03:59:59Z,"mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781, CN=sasvpn.sg.ibm.com, OU=International Business Machines, O=ibm.com, L=Singapore, ST=Singapore, C=SG, mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781",sasvpn.sg.ibm.com,sasvpn00.sg.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,3a180cebe00199850e0c0fed3424b55d,cfc781b12ffb59bcb345b6be405151fcde8b1bac52dfaf05fa836717c06e2a39,ctls,sasvpn03.sg.ibm.com,443,https://sasvpn.au.ibm.com:443,https,text/html,GET,129.41.56.174,/,-1840324437,129.41.56.174,HSTS,1,False,https://sasvpn03.sg.ibm.com/,,ibm.com,,,,,,,,
sasvpn.boulder.ibm.com,,200,94,sasvpn-da02.us.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T05:00:00Z,2025-02-23T04:59:59Z,"mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781, CN=sasvpn-bp.us.ibm.com, OU=International Business Machines, O=ibm.com, L=Dallas\, TX, ST=Dallas\, TX, C=US, mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781",sasvpn-bp.us.ibm.com,sasvpn-dal.us.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,1616046a76e7362a9058ca842bcb2af1,a4016e0c02f780ff144f323f71de320f10a134b9c363b9a790238451db4476df,ctls,sasvpn-da02.us.ibm.com,443,https://sasvpn.boulder.ibm.com:443,https,text/html,GET,129.41.86.174,/,-1840324437,129.41.86.174,HSTS,1,False,https://sasvpn-da02.us.ibm.com/,,ibm.com,,,,,,,,
sasvpn.emea.ibm.com,,200,91,sasvpn-ams01.emea.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-09T23:59:59Z,"CN=sasvpn-fast.emea.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",sasvpn-fast.emea.ibm.com,sasvpn.emea.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00c48a6d8c13b4c28c50863974c92083,6128793d01dce0cb68eab2dcf0a1da35cbef8e569e22b7aa1f820cea3e20b42c,ctls,sasvpn-ams01.emea.ibm.com,443,https://sasvpn.emea.ibm.com:443,https,text/html,GET,129.41.46.46,/,-1840324437,129.41.46.46,HSTS,1,False,https://sasvpn-ams01.emea.ibm.com/,,International Business Machines Corporation,,,,,,,,
sasvpn.jp.ibm.com,,200,91,sasvpn-ty03.jp.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-23T04:00:00Z,2024-05-22T03:59:59Z,"mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781, CN=sasvpn-fast.jp.ibm.com, OU=International Business Machines, O=ibm.com, L=Tokyo, ST=Tokyo, C=JP, mail=DAVID.ALEJANDRO.CASAS@ibm.com, UID=000186781",sasvpn-fast.jp.ibm.com,sasvpn-ty00.jp.ibm.com,"CN=IBM INTERNAL INTERMEDIATE CA, O=International Business Machines Corporation, C=US",IBM INTERNAL INTERMEDIATE CA,International Business Machines Corporation,5f8d495ce777604ceeeeefc4ba370ef6,8930fc083e6aed0a72316774c85f21cd10b363118913bb221bfdd22d735e6f0e,ctls,sasvpn-ty03.jp.ibm.com,443,https://sasvpn.jp.ibm.com:443,https,text/html,GET,129.41.57.174,/,-1840324437,2620:1f7:3a95:1009::a,HSTS,1,False,https://sasvpn-ty03.jp.ibm.com/,,ibm.com,,,,,,,,
