input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,final_url,tls_expired,location
www.feeds.td.com,Generic Feed,200,111,www.feeds.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-22T05:49:58Z,2023-09-24T05:49:58Z,"CN=www.feeds.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.feeds.td.com,The Toronto-Dominion Bank,beta.feeds.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",8953c0d315e00a9472c801f98996a072,d3acfdb1eb79130eba815f3fc37d2dc13fe777460a88e603430ae4a47c92f5d2,ctls,www.feeds.td.com,,443,https://www.feeds.td.com:443,https,ECD (dcc/4342),text/html,GET,152.195.53.111,/,-1460016128,152.195.53.111,Java Servlet:3.0,8,False,,,,,,,
www.formssearch.td.com,TDBFG Forms Search,200,861,www.formssearch.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-29T19:39:16Z,2023-12-29T19:39:14Z,"CN=www.formssearch.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.formssearch.td.com,The Toronto-Dominion Bank,formssearchbdc.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4ef22de424ee36927487c8d2b7028683,f65ed580696b66b48e367f2c4a9ab579e304df67c7505dd5cdf4a6b4e3eefcc8,ctls,www.formssearch.td.com,,443,https://www.formssearch.td.com:443,https,JBoss-EAP/7,text/html,GET,95.101.111.171,/,-1124705298,95.101.111.170,HSTS,15,False,,,,,,,
www.formulaires.td.com,,200,4448,www.formulaires.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-26T17:14:04Z,2023-07-26T17:14:04Z,"CN=www.forms.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.forms.td.com,The Toronto-Dominion Bank,forms.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4a9d65751ab0a82817683ee056e88c35,40ad2c9281d4c0b9f1c3cc7a4a206bdd9ff8c932a8e9fdee066c5e12347aaf4b,ctls,www.formulaires.td.com,,443,https://www.formulaires.td.com:443,https,,text/html,GET,95.101.111.130,/,1301003845,95.101.111.175,SDL Tridion,143,False,,,,,,,
www.homeowners.td.com,403 - Forbidden,403,345,www.homeowners.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-10T12:47:17Z,2023-06-09T12:47:17Z,"CN=homeowners.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",homeowners.td.com,The Toronto-Dominion Bank,rcp-proxy-upload.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",38380fdc06c29b3a44e4fceaf761fc91,a4eba10200185060408b8a6a9d14ee392ae5ff531b198dbc08ab3d6700918e41,ctls,www.homeowners.td.com,,443,https://www.homeowners.td.com:443,https,ECD (frb/669C),text/html,GET,152.199.17.83,/,1839503686,152.199.17.83,Azure CDN,12,False,,,,,,,
www.liquiditymanager.td.com,FI Liquidity Manager,200,2121,liquiditymanager.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-11T18:12:52Z,2024-02-04T18:12:50Z,"CN=liquiditymanager.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",liquiditymanager.td.com,The Toronto-Dominion Bank,www.liquidity-api.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",642ccb464359cde70955a40509c5a125,445690f13cc01df36d2bdcefb894cc1831d2e12adb1665d3cf884538f120f058,ctls,liquiditymanager.td.com,,443,https://www.liquiditymanager.td.com:443,https,ECD (dcc/4342),text/html,GET,152.199.17.229,/,596185077,152.199.17.229,Microsoft ASP.NET,1,False,,,,,https://liquiditymanager.td.com/,,
www.mobilepay.td.com,,404,,www.mobilepay.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-28T00:03:44Z,2023-06-15T00:03:44Z,"CN=www.mobilepay.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.mobilepay.td.com,The Toronto-Dominion Bank,mobilepay.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",8d1584fe869b160b673cfe0c2e86bea6,24b561f3d56326ef43a84e5e2e8f4ea8803138b39b728dec0e8a061929f649a9,ctls,www.mobilepay.td.com,,443,https://www.mobilepay.td.com:443,https,awselb/2.0,text/plain,GET,52.60.120.29,/,-1840324437,15.156.117.77,,1,False,,,,,,,
www.newsroom.td.com,TD Stories | TD Stories,200,101602,stories.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-15T02:09:54Z,2023-12-15T02:09:54Z,"CN=stories.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",stories.td.com,The Toronto-Dominion Bank,www.stories.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",6bf104968571f931bdebd6b26d69dbf9,fbe607a8333f743fed3202c29ae52398a7d2d4cec0ca14852ebf3e2816b279b0,ctls,stories.td.com,,443,https://www.newsroom.td.com:443,https,,text/html,GET,35.182.220.113,/,206973154,35.182.220.113,Yii,2431,False,,,,,https://stories.td.com/us/en/,,
www.rsd-pat.mobilepay.td.com,404 Not Found,404,538,www.rsd-pat.mobilepay.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T17:44:26Z,2024-05-28T17:44:25Z,"CN=www.rsd-pat.mobilepay.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.rsd-pat.mobilepay.td.com,The Toronto-Dominion Bank,www.rsd-pat.mobilepay.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e1ff91ca675da505a96f09593353b6b7,248c69123fbd0a9b48eb2b9a8ba85dbaa6e55015566cbfc63661c5d2585aed3e,ctls,www.rsd-pat.mobilepay.td.com,cloudfront,443,https://www.rsd-pat.mobilepay.td.com:443,https,AmazonS3,text/html,GET,65.9.66.24,/,-1133281311,2600:9000:206f:2000:e:1382:b280:93a1,Amazon Web Services,21,False,True,,,,,,
www.sit.mobilepay.td.com,,404,,www.sit.mobilepay.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-07T20:14:07Z,2024-03-06T20:14:06Z,"CN=www.sit.mobilepay.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.sit.mobilepay.td.com,The Toronto-Dominion Bank,www.sit.mobilepay.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d11271edfcb4939223126e8a0d64dac2,2c398e03740a6b0634748c6dc254c40f09f18f081c50d56257a127867fde4e11,ctls,www.sit.mobilepay.td.com,,443,https://www.sit.mobilepay.td.com:443,https,awselb/2.0,text/plain,GET,52.71.154.125,/,-1840324437,52.202.105.254,,1,False,,,,,,,
www.tdinfluencers.td.com,,200,3823,www.tdinfluencers.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-15T21:55:11Z,2024-06-15T21:55:10Z,CN=www.tdinfluencers.td.com,www.tdinfluencers.td.com,,tdinfluencers.td.com,"CN=AlphaSSL CA - SHA256 - G4, O=GlobalSign nv-sa, C=BE",AlphaSSL CA - SHA256 - G4,GlobalSign nv-sa,63779311c0826637f01ec3728a7c6724,391bc867b020993120287fa3e1a9716ecea4b09ebe297b3b41bc0374e90f270c,ctls,www.tdinfluencers.td.com,,443,https://www.tdinfluencers.td.com:443,https,,text/html,GET,52.21.237.158,/,1511029176,52.21.237.158,React,8,False,,,,https:,https://www.tdinfluencers.td.com/hub,,
www1.pat.feeds.td.com,Generic Feed,200,111,www1.pat.feeds.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T21:34:40Z,2023-09-24T21:34:39Z,"CN=www1.pat.feeds.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.feeds.td.com,The Toronto-Dominion Bank,stage2.feeds.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5a876a90c687d6b1899d4dff2a37d7a9,d00a58b12b10622234b1b126e1d314d040636ee8bc5aaf7f794f4dc91931eed1,ctls,www1.pat.feeds.td.com,,443,https://www1.pat.feeds.td.com:443,https,ECD (nya/79BE),text/html,GET,93.184.219.212,/,-1460016128,93.184.219.212,Java Servlet:3.0,8,False,,,,,,,
www1.pat.forms.td.com,,200,3857,www1.pat.forms.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T22:02:56Z,2023-07-18T22:02:56Z,"CN=www1.pat.forms.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.forms.td.com,The Toronto-Dominion Bank,www1.pat.formulaires.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d797d50f08d1eaa483c8401779c8e31d,30ef28d35b71d51fa243808afea69c5cc957e138be34c2b4d32eaa15ea466c67,ctls,www1.pat.forms.td.com,,80,http://www1.pat.forms.td.com:80,http,,text/html,GET,2.16.187.17,/,1301003845,2.16.187.105,SDL Tridion,143,False,,,,,https://www1.pat.forms.td.com/,,
www1.pat.formulaires.td.com,,200,3981,www1.pat.formulaires.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T22:02:56Z,2023-07-18T22:02:56Z,"CN=www1.pat.forms.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.forms.td.com,The Toronto-Dominion Bank,www1.pat.formulaires.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d797d50f08d1eaa483c8401779c8e31d,30ef28d35b71d51fa243808afea69c5cc957e138be34c2b4d32eaa15ea466c67,ctls,www1.pat.formulaires.td.com,,80,http://www1.pat.formulaires.td.com:80,http,,text/html,GET,95.101.111.149,/,1301003845,95.101.111.131,SDL Tridion,143,False,,,,,https://www1.pat.formulaires.td.com/,,
www1.pat.td.com,Access Denied,403,268,www1.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:47Z,2024-03-13T19:57:47Z,"CN=www1.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.td.com,The Toronto-Dominion Bank,www3.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9fafd9925283963c79edccda84f8f10b,09dfeb5024c49b601387d98f8e1245ef0d1d9ef6688f2fed23ec2f2467ce9c0e,ctls,www1.pat.td.com,,443,https://www1.pat.td.com:443,https,AkamaiGHost,text/html,GET,2.16.187.33,/,-1146045710,2.16.187.11,HSTS,10,False,,,,,,,
www1.tdmerchantinsight.pat.td.com,TD Merchant Insight,200,1753,www1.tdmerchantinsight.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T21:40:06Z,2024-01-30T21:40:06Z,"CN=www1.tdmerchantinsight.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.tdmerchantinsight.pat.td.com,The Toronto-Dominion Bank,www1.tdmerchantinsight.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",b7d132ca23c5693f22b54daf32c675e1,f6fbf90be302226a6989509b1f2a409eea04c3dde386688e13bfca97066f5fa8,ctls,www1.tdmerchantinsight.pat.td.com,,443,https://www1.tdmerchantinsight.pat.td.com:443,https,JBoss-EAP/7,text/html,GET,95.101.111.146,/,-1124705298,95.101.111.184,HSTS,41,False,,,,,,,
www2.pat.feeds.td.com,Generic Feed,200,111,www2.pat.feeds.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T21:34:40Z,2023-09-24T21:34:39Z,"CN=www1.pat.feeds.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.feeds.td.com,The Toronto-Dominion Bank,stage2.feeds.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5a876a90c687d6b1899d4dff2a37d7a9,d00a58b12b10622234b1b126e1d314d040636ee8bc5aaf7f794f4dc91931eed1,ctls,www2.pat.feeds.td.com,,443,https://www2.pat.feeds.td.com:443,https,ECD (dcc/4342),text/html,GET,93.184.219.212,/,-1460016128,93.184.219.212,Java Servlet:3.0,8,False,,,,,,,
www2.pat.td.com,Access Denied,403,268,www2.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:47Z,2024-03-13T19:57:47Z,"CN=www1.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www1.pat.td.com,The Toronto-Dominion Bank,www3.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9fafd9925283963c79edccda84f8f10b,09dfeb5024c49b601387d98f8e1245ef0d1d9ef6688f2fed23ec2f2467ce9c0e,ctls,www2.pat.td.com,,443,https://www2.pat.td.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1263330071,2.16.187.33,HSTS,10,False,,,,,,,
yourvoice.td.com,,200,5003,yourvoice.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T18:10:16Z,2023-08-03T18:10:16Z,"CN=yourvoice.td.com, serialNumber=1223766, OU=Marketing, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",yourvoice.td.com,The Toronto-Dominion Bank,yourvoice.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1a99b351472e6739dd5a431c8f97b9e1,2bb55da7e9718e3def3a92a35aeb9406f5ac9b003607909da403f1d3832651cf,ctls,yourvoice.td.com,,443,https://yourvoice.td.com:443,https,,text/html,GET,104.64.20.206,/,1497376729,104.64.20.206,HSTS,27,False,,,,https://sjc1.qualtrics.com/csp-report,https://yourvoice.td.com/login,,
zh-tools.td.com,,200,155,tools.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-23T13:45:05Z,2023-09-23T13:45:05Z,"CN=tools.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",tools.td.com,The Toronto-Dominion Bank,outils.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1d82defabcd47d4cc47b2c4788355a41,55abf971ec84e046a55a1b14c7aabb5276483f3873ef345241bbfd9e6026ec19,ctls,tools.td.com,,443,https://zh-tools.td.com:443,https,Varnish,text/html,GET,2.16.187.48,/,-1943159094,2.16.187.58,Varnish,7,False,,,,,https://tools.td.com/,,
zh.staging.td.com,Error,401,279,zh.staging.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-06T04:09:46Z,2023-09-07T04:09:46Z,"CN=zt.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",zt.td.com,The Toronto-Dominion Bank,zt2.sys.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",bfcd1e17605d445e7502129503943687,5ec99e5fc9a9048315fafb9ef17f041147ccb87758955ed2921416bcefd04fa6,ctls,zh.staging.td.com,,443,https://zh.staging.td.com:443,https,nginx,,GET,3.145.237.140,/,,3.145.237.140,Nginx,1,False,,,,,,,
zh.td.com,道明加拿大信托 - 个人、小型企业理财和投资,200,183850,zh.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-24T20:29:11Z,2024-03-23T20:29:11Z,"CN=zt.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",zt.td.com,The Toronto-Dominion Bank,zh.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",67e908b2ae7ea93bb843cde0555047a4,3f900321bcc22efab3d0c41a2bfb6e07993657075173aab1ae882218fa6def27,ctls,zh.td.com,,443,https://zh.td.com:443,https,,text/html,GET,95.101.111.135,/,1591202403,95.101.111.136,Java,4503,False,,,,,https://zh.td.com/ca/en/personal-banking,,
zh1.pat.td.com,Personal Banking.....,200,111781,zh1.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-24T20:40:19Z,2024-03-23T20:40:19Z,"CN=zt1.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",zt1.pat.td.com,The Toronto-Dominion Bank,zt2.stage.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",2bc1d3bf0fc56616dcfd3ba26f6a6827,208b251fc137591fc0c69f6349be004291b4074a088172edca21a345f0daa96c,ctls,zh1.pat.td.com,,443,https://zh1.pat.td.com:443,https,,text/html,GET,2.16.187.154,/,495363807,2.16.187.25,SDL Tridion,2052,False,,,,,https://zh1.pat.td.com/ca/en/personal-banking/,,
zt-tools.td.com,,200,155,tools.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-23T13:45:05Z,2023-09-23T13:45:05Z,"CN=tools.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",tools.td.com,The Toronto-Dominion Bank,outils.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1d82defabcd47d4cc47b2c4788355a41,55abf971ec84e046a55a1b14c7aabb5276483f3873ef345241bbfd9e6026ec19,ctls,tools.td.com,,443,https://zt-tools.td.com:443,https,Varnish,text/html,GET,95.101.111.172,/,-1943159094,95.101.111.187,Varnish,7,False,,,,,https://tools.td.com/,,
