input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,favicon,tls_mismatched,final_url,csp_domains_
uk.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,uk.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,uk.mailfoogae.appspot.com,google,443,https://uk.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:81c::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
updates.streak.com,Streak updates,200,46204,updates.streak.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T09:21:18Z,2025-04-27T09:21:17Z,CN=updates.streak.com,updates.streak.com,updates.streak.com,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,f392ea8c46398bfe76a48630e9e53cf9,b4bc302ade483ccc957581fbc715b7cef2a83608f5ff107cfb47858a9d5d7148,,ctls,updates.streak.com,,443,https://updates.streak.com,https,openresty,text/html,GET,3.214.76.85,/,/accounts/images/favicon/000/004/499-d28e33c921eb88367db95abc7908a43855d5ce3a.ico,18.214.52.112,OpenResty,818,False,,other,0,-355693858,,,
upload.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,upload.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,upload.mailfoogae.appspot.com,google,443,https://upload.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:813::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
us-east-1.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,us-east-1.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,us-east-1.mailfoogae.appspot.com,google,443,https://us-east-1.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:811::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
us-east.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,us-east.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,us-east.mailfoogae.appspot.com,google,443,https://us-east.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:810::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
useast.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,useast.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,useast.mailfoogae.appspot.com,google,443,https://useast.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:810::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
v6h1sbahx2-dsn.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,v6h1sbahx2-dsn.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,v6h1sbahx2-dsn.mailfoogae.appspot.com,google,443,https://v6h1sbahx2-dsn.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:809::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vault.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vault.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vault.mailfoogae.appspot.com,google,443,https://vault.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:812::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vendor-api.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vendor-api.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vendor-api.mailfoogae.appspot.com,google,443,https://vendor-api.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:812::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vendor.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vendor.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vendor.mailfoogae.appspot.com,google,443,https://vendor.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.74.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:81d::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vendors.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vendors.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vendors.mailfoogae.appspot.com,google,443,https://vendors.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:831::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
video.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,video.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,video.mailfoogae.appspot.com,google,443,https://video.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.116,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:829::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
videoaccount-applyservice1.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,videoaccount-applyservice1.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,videoaccount-applyservice1.mailfoogae.appspot.com,google,443,https://videoaccount-applyservice1.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
videos.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,videos.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,videos.mailfoogae.appspot.com,google,443,https://videos.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.16.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
view.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,view.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,view.mailfoogae.appspot.com,google,443,https://view.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:830::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
voice.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,voice.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,voice.mailfoogae.appspot.com,google,443,https://voice.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:812::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vpn.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vpn.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vpn.mailfoogae.appspot.com,google,443,https://vpn.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:802::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
vpobtabs-dev.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,vpobtabs-dev.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,vpobtabs-dev.mailfoogae.appspot.com,google,443,https://vpobtabs-dev.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:812::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wap.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wap.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wap.mailfoogae.appspot.com,google,443,https://wap.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.116,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:810::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
web-currency-services.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,web-currency-services.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,web-currency-services.mailfoogae.appspot.com,google,443,https://web-currency-services.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80e::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
web.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,web.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,web.mailfoogae.appspot.com,google,443,https://web.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:81d::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
webdisk.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,webdisk.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,webdisk.mailfoogae.appspot.com,google,443,https://webdisk.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
webhook.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,webhook.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,webhook.mailfoogae.appspot.com,google,443,https://webhook.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:802::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
webmail.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,webmail.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,webmail.mailfoogae.appspot.com,google,443,https://webmail.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wfm-service.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wfm-service.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wfm-service.mailfoogae.appspot.com,google,443,https://wfm-service.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.212.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
whatthebiblesaysabout.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,whatthebiblesaysabout.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,whatthebiblesaysabout.mailfoogae.appspot.com,google,443,https://whatthebiblesaysabout.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.74.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:802::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
whm.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,whm.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,whm.mailfoogae.appspot.com,google,443,https://whm.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:831::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
whois.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,whois.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,whois.mailfoogae.appspot.com,google,443,https://whois.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82a::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wiki.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wiki.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wiki.mailfoogae.appspot.com,google,443,https://wiki.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.52,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wordpress.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wordpress.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wordpress.mailfoogae.appspot.com,google,443,https://wordpress.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wp.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wp.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wp.mailfoogae.appspot.com,google,443,https://wp.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.212.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:831::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
wstest.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,wstest.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,wstest.mailfoogae.appspot.com,google,443,https://wstest.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:829::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ww.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ww.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ww.mailfoogae.appspot.com,google,443,https://ww.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.181.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
