input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_expired,tls_self_signed,content_type,tls_mismatched,csp_domains_,final_url,location
usdhadmin-devtest.merck.com,Signin,200,6178,mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=*.auth.us-east-1.amazoncognito.com,*.auth.us-east-1.amazoncognito.com,auth.us-east-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b09d930df1173b30862078215a8b7af,237844aeb4db1b33c88485478644a3ea1c850c9754c8dc04f9541e252075a54f,ctls,mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com,cloudfront,443,https://usdhadmin-devtest.merck.com:443,https,Server,GET,13.225.78.39,/,1450100839,13.225.78.18,HSTS,163,False,True,,True,,,text/html,,,https://mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com/login?redirect_uri=https%3A%2F%2Fusdhadmin-devtest.merck.com%2Fsignin&response_type=code&client_id=5lsrnsc6pdmfgn3ou2or9f9g5o,
usdhadmin-uat.merck.com,Signin,200,6162,mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=*.auth.us-east-1.amazoncognito.com,*.auth.us-east-1.amazoncognito.com,auth.us-east-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b09d930df1173b30862078215a8b7af,237844aeb4db1b33c88485478644a3ea1c850c9754c8dc04f9541e252075a54f,ctls,mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com,cloudfront,443,https://usdhadmin-uat.merck.com:443,https,Server,GET,13.32.121.115,/,-1739359234,13.32.121.96,HSTS,163,False,True,,True,,,text/html,,,https://mrk-auth-prototype-s3.auth.us-east-1.amazoncognito.com/login?redirect_uri=https%3A%2F%2Fusdhadmin-uat.merck.com%2Fsignin&response_type=code&client_id=70t5ojpqskg3edg9tqq441ecls,
usorder.commerce-hh-d2.merck.com,Merck Orders,200,53457,usorder.commerce-hh-d2.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-d2.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-d2.merck.com,usorder.commerce-hh-d2.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,499a547db714c42eb6860b4656740cb3,4239c32612603e1ac4d7d9fc22b98a1cd95ccf881fe541825ffc8fbd7ffb2e8a,ctls,usorder.commerce-hh-d2.merck.com,azure,443,https://usorder.commerce-hh-d2.merck.com:443,https,*,GET,40.76.6.109,/,-701832567,40.76.6.109,SAP Commerce Cloud,1000,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usorder.commerce-hh-d2.merck.com/landing-page,
usorder.commerce-hh-d3.merck.com,US Merck Orders,200,53750,usorder.commerce-hh-d3.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-d3.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-d3.merck.com,usorder.commerce-hh-d3.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,60da9f78d6dc8ec1cafc7f0055c663ac,dff0d2a448c5cb2ebc56638a5f7316d480397cebfb15798a1bada3d9ec565e52,ctls,usorder.commerce-hh-d3.merck.com,azure,443,https://usorder.commerce-hh-d3.merck.com:443,https,*,GET,40.71.88.131,/,1424326943,40.71.88.131,SAP Commerce Cloud,1003,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usorder.commerce-hh-d3.merck.com/landing-page,
usorder.commerce-hh-s1.merck.com,US Merck Orders,200,36409,usorder.commerce-hh-s1.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-s1.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-s1.merck.com,usorder.commerce-hh-s1.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,944a6d40be7904494305aeb1611c0a90,0b74d42356ff1f86799a5a12a9bd0e3ed5b40551329ac970e9a007c60c4018a0,ctls,usorder.commerce-hh-s1.merck.com,azure,443,https://usorder.commerce-hh-s1.merck.com:443,https,*,GET,23.96.41.198,/,-1958420840,23.96.41.198,SAP Commerce Cloud,801,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usorder.commerce-hh-s1.merck.com/landing-page,
usvaccine.commerce-hh-d2.merck.com,Merck-Vaccines,200,53157,usvaccine.commerce-hh-d2.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-d2.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-d2.merck.com,usorder.commerce-hh-d2.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,499a547db714c42eb6860b4656740cb3,4239c32612603e1ac4d7d9fc22b98a1cd95ccf881fe541825ffc8fbd7ffb2e8a,ctls,usvaccine.commerce-hh-d2.merck.com,azure,443,https://usvaccine.commerce-hh-d2.merck.com:443,https,*,GET,40.76.6.109,/,1333402930,40.76.6.109,SAP Commerce Cloud,1004,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usvaccine.commerce-hh-d2.merck.com/landing-page,
usvaccine.commerce-hh-d3.merck.com,US Merck-Vaccines,200,54469,usvaccine.commerce-hh-d3.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-d3.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-d3.merck.com,usorder.commerce-hh-d3.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,60da9f78d6dc8ec1cafc7f0055c663ac,dff0d2a448c5cb2ebc56638a5f7316d480397cebfb15798a1bada3d9ec565e52,ctls,usvaccine.commerce-hh-d3.merck.com,azure,443,https://usvaccine.commerce-hh-d3.merck.com:443,https,*,GET,40.71.88.131,/,919129221,40.71.88.131,SAP Commerce Cloud,1011,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usvaccine.commerce-hh-d3.merck.com/landing-page,
usvaccine.commerce-hh-s1.merck.com,US Merck-Vaccines,200,37920,usvaccine.commerce-hh-s1.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=usvaccine.commerce-hh-s1.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",usvaccine.commerce-hh-s1.merck.com,usorder.commerce-hh-s1.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,944a6d40be7904494305aeb1611c0a90,0b74d42356ff1f86799a5a12a9bd0e3ed5b40551329ac970e9a007c60c4018a0,ctls,usvaccine.commerce-hh-s1.merck.com,azure,443,https://usvaccine.commerce-hh-s1.merck.com:443,https,*,GET,23.96.41.198,/,1052482546,23.96.41.198,SAP Commerce Cloud,813,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://usvaccine.commerce-hh-s1.merck.com/landing-page,
veevamail.merck.com,,404,19,veevamail.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T07:09:49Z,2023-10-18T07:09:48Z,CN=veevamail.merck.com,veevamail.merck.com,veevamail.merck.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a841ba50845c41e4c5e364ea7f2eb019,336c396cf486a25642e2152a7b9456120c310df53aaca5f6146a705da5e8ed3f,ctls,veevamail.merck.com,google,443,https://veevamail.merck.com:443,https,,GET,34.110.180.34,/,-138391155,34.110.180.34,,2,False,True,,,,,text/plain,,,,
vesta.merck.com,,400,3065,vesta.merck.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=egate.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",egate.merck.com,www.egate.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6b593bedf89059a3fd3ca626a256100a,504d18667d9e455dd791e60c600786a184763123d6c6cb2eeb0570f2cfd18ab3,ctls,vesta.merck.com,,443,https://vesta.merck.com:443,https,,GET,155.91.34.113,/,-1485271861,155.91.34.113,HSTS,101,False,,Merck Sharp & Dohme LLC,,,,text/html,True,,,
view.dmc.msd.com,Error,200,932,view.dmc.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=view.s7.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.s7.exacttarget.com,view.s7.sfmc-content.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,089854bf4dfee8d9be5962192d7eda31,22ee0b0dc7d291bec559183d86d4c3c9d695f75562c91a7bdd9aa4f7e4081aab,ctls,view.dmc.msd.com,,443,https://view.dmc.msd.com:443,https,,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,,"SALESFORCE.COM, INC.",,,,text/html,True,,https://view.dmc.msd.com/Error.aspx,
view.mail.cs.msd.com,Error,200,932,view.mail.cs.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-13T00:00:00Z,2024-04-12T23:59:59Z,"CN=view.mail.cs.msd.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",view.mail.cs.msd.com,view.mail.cs.msd.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,45591290728aae0e2095927f55e618bb,b7e768c7329d75454a582d1831455679bed5f22cfa27ca8ce7ef03cc197a3c07,ctls,view.mail.cs.msd.com,,443,https://view.mail.cs.msd.com:443,https,,GET,128.17.240.215,/,1631801191,128.17.240.215,HSTS,28,False,,"Salesforce.com, Inc.",,,,text/html,,,https://view.mail.cs.msd.com/Error.aspx,
view.merck.com,Error,200,932,view.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=view.s7.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.s7.exacttarget.com,view.s7.sfmc-content.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,089854bf4dfee8d9be5962192d7eda31,22ee0b0dc7d291bec559183d86d4c3c9d695f75562c91a7bdd9aa4f7e4081aab,ctls,view.merck.com,,443,https://view.merck.com:443,https,,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,,"SALESFORCE.COM, INC.",,,,text/html,True,,https://view.merck.com/Error.aspx,
view.msd.com,Error,200,932,view.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=view.s7.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.s7.exacttarget.com,view.s7.sfmc-content.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,089854bf4dfee8d9be5962192d7eda31,22ee0b0dc7d291bec559183d86d4c3c9d695f75562c91a7bdd9aa4f7e4081aab,ctls,view.msd.com,,443,https://view.msd.com:443,https,,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,,"SALESFORCE.COM, INC.",,,,text/html,True,,https://view.msd.com/Error.aspx,
viq.merck.com,,200,734,viq-merck.zsservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-05-08T23:59:59Z,CN=viq-merck.zsservices.com,viq-merck.zsservices.com,viq-merck.zsservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7dde7fab6c1147d5962cb8dd3c920e07,2ccf74f1191396d189ca2e024af8cb8727f2a1ce28cd4fe8aa95a9084e5de5d4,ctls,viq-merck.zsservices.com,,443,https://viq.merck.com:443,https,CloudFront,GET,76.223.76.171,/,-2121510228,13.248.206.15,HSTS,16,False,,,,,,text/html,,*.visualforce.com,https://viq-merck.zsservices.com/MSTRVIQWEBSSO/html/MSTRMERCKVIQ.html,
vrtour.merck.com,404 Not Found,404,146,vrtour.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,ctls,vrtour.merck.com,,443,https://vrtour.merck.com:443,https,nginx,GET,192.0.66.224,/,1494302000,192.0.66.224,Nginx,8,False,,,True,,,text/html,True,,,
webcast-editor-tool3.msd.com,Welcome to MSD Webcast Administration,200,45936,webcast-editor-tool3.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-08-30T23:59:59Z,"CN=webcast-editor-tool3.msd.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",webcast-editor-tool3.msd.com,www.webcast-editor-tool3.msd.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,39294cd6d1e787eca2c30b1046f4a7ff,ecb6dbe9b4c304f92545f9cb74817945bb9f4c476a069f4d663c8f237fe72837,ctls,webcast-editor-tool3.msd.com,,443,https://webcast-editor-tool3.msd.com:443,https,,GET,20.26.221.176,/,532297815,20.26.221.176,HSTS,499,False,,Merck Sharp & Dohme LLC,,,,text/html,,,https://webcast-editor-tool3.msd.com/admin/login/login.asp,
webmail-ap.merck.com,THIS IS A RESTRICTED GATEWAY.  ANYONE GAINING UNAUTHORIZED ACCESS WILL BE SUBJECT TO PROSECUTION.,200,4860,webmail-ap.merck.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-12T00:00:00Z,2023-09-12T23:59:59Z,"CN=webmail-ctc.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",webmail-ctc.merck.com,webmailext.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,791305848b1e68783f32704b39cbac00,7e94bd4ac952c1e474fa313c34e2f597daa88c4fc321e80e94bc42679caee4e6,ctls,webmail-ap.merck.com,,443,https://webmail-ap.merck.com:443,https,,GET,155.91.136.114,/,1247786393,155.91.136.114,HSTS,256,False,,Merck Sharp & Dohme LLC,,,,text/html,True,,https://webmail-ap.merck.com/dana-na/auth/url_default/welcome.cgi,
webmail.merck.com,Sign in to Outlook,200,38718,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,,443,https://webmail.merck.com:443,https,,GET,52.96.87.3,/,-1249852061,2603:1036:120:3d::6,HSTS,95,False,,Microsoft Corporation,,,,text/html,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2fcloudmail.merck.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&msaredir=0&client-request-id=1e16b434-a17f-4431-47cb-6c16271b13a6&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638255067323674278.0fd7abc9-7354-4384-bc89-f113074c40e6&state=DctBFoAgCABRrNdxSBQEPI5abVt2_Vj82U0CgD1sIVEETNlra6TGldWkmp_0XDbm6mjcBIVdcC7v-JTCZLKEbk3xHvn9Rv4B,
work.merck.com,eGate-test,404,3076,work.merck.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-12-27T00:00:00Z,2023-12-27T23:59:59Z,"CN=egate-test.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",egate-test.merck.com,www.egate-test.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3a6f19657ad88c55db904b812c1b5b23,2ba1803509c12f9f13c7aef5582bde748bcc32c66eaace52cbc79f5efc3ad700,ctls,work.merck.com,,443,https://work.merck.com:443,https,,GET,155.91.27.211,/,177941917,155.91.27.211,HSTS,101,False,,Merck Sharp & Dohme LLC,,,,text/html,True,,,
workday-ut.merck.com,Sign On,200,6510,pingfed-ut.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfed-ut.msd.com,,443,https://workday-ut.merck.com:443,https,,GET,99.83.236.178,/,1914997491,75.2.16.51,MyFonts,195,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.ariba.com,https://pingfed-ut.msd.com/idp/startSSO.ping?PartnerSpId=http://www.workday.com/msd3,
workday.merck.com,Sign On,200,6446,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,,443,https://workday.merck.com:443,https,,GET,75.2.16.51,/,-1214657186,99.83.236.178,,195,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.ariba.com,https://pingfed.msd.com/idp/startSSO.ping?PartnerSpId=http://www.workday.com/msd,
workday.msd.com,,200,928,wd5.myworkday.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2024-01-05T23:59:59Z,"CN=*.myworkday.com, O=Workday\, Inc., L=Pleasanton, ST=California, C=US",*.myworkday.com,myworkday.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,94d9f023961bd834d8d3fdf495e97336,497cb6c99d9d09f22b23cbaf1bf16294a0737165107748407225a4891c4e2c0d,ctls,wd5.myworkday.com,,443,https://workday.msd.com:443,https,,GET,13.248.206.15,/,-777860146,76.223.76.171,Java,16,False,,"Workday, Inc.",True,,,text/html,,,https://wd5.myworkday.com/wday/authgwy/msd/login-saml2.htmld,
workfront-staging.msd.com,502 Bad Gateway,502,122,workfront-staging.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-09T00:00:00Z,2023-12-08T23:59:59Z,CN=workfront-staging.msd.com,workfront-staging.msd.com,workfront-staging.msd.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,541f3581a93460cbcfc3d5d57abdf567,c97d9dd2c8f341e9d04fd73b30dc2e9cb5d83147aeace8a1c0e32adceef3762b,ctls,workfront-staging.msd.com,cloudfront,443,https://workfront-staging.msd.com:443,https,awselb/2.0,GET,13.225.78.62,/,590066698,13.225.78.34,Amazon Web Services,7,False,True,,,,,text/html,,,,
workfront.msd.com,Sign On Error,200,2362,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,,443,https://workfront.msd.com:443,https,,GET,76.223.76.171,/,-1864275281,13.248.206.15,,68,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.ariba.com,https://pingfed.msd.com/idp/startSSO.ping?PartnerSpId=http://mercksharp.my.workfront.com/SAML2,
wp.merck.com,404 Not Found,404,146,wp.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,ctls,wp.merck.com,,443,https://wp.merck.com:443,https,nginx,GET,192.0.66.224,/,1494302000,192.0.66.224,Nginx,8,False,,,True,,,text/html,True,,,
www.adp-brazil.msd.com,Sign On,200,6446,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,,443,https://www.adp-brazil.msd.com:443,https,,GET,99.83.236.178,/,-1427527695,75.2.16.51,,195,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.jaggaer.com,https://pingfed.msd.com/idp/startSSO.ping?PartnerSpId=https://sso.ehc.adp.com/samlsp/expert/,
www.disclosure.msd.com,Transparency,200,40362,www.disclosure.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-04-14T00:00:00Z,2023-04-14T23:59:59Z,"CN=disclosure.msd.com, O=Merck Sharp & Dohme Corp., ST=New Jersey, C=US",disclosure.msd.com,www.disclosure.msd.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa95f2812f9243b681aa7acbc760335c,70872da262929f827e125666aa95c9b3ea1855d0e78062c19b2e269747e30483,ctls,www.disclosure.msd.com,,443,https://www.disclosure.msd.com:443,https,,GET,62.209.169.126,/,1772087922,62.209.169.126,Microsoft ASP.NET:4.0.30319,390,False,,Merck Sharp & Dohme Corp.,,True,,text/html,,,,
www.egpstest.msd.com,Sign On Error,200,2365,pingfed-ut.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfed-ut.msd.com,,443,https://www.egpstest.msd.com:443,https,,GET,13.248.206.15,/,-1900531845,76.223.76.171,MyFonts,68,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.amazonaws.com,https://pingfed-ut.msd.com/idp/startSSO.ping?PartnerSpId=b89c2c89-ba66-421b-9675-595164bc07bb,
