new,host,a,soa,status_code,ns,has_internal_ips,internal_ips,cname,mx,txt,cdn,cdn-name,aaaa,caa
[x],sccf.realmemobile.com,"13.250.200.190, 13.213.143.118","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,sgp-allawn-gauss-realmemobile-pb-1298033300.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],sccfsf.coloros.com,"2.16.241.79, 2.16.241.83","n0h.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"sccfsf.coloros.com.edgekey.net, e94411.h.akamaiedge.net",,,,,,
[x],scd2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],schedule.myoas.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],schedule.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],schemaregistry.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-api10.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-api2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-api3.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-api8.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-auth.myoppo.com,119.147.175.68,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm-mobile.myoppo.com,119.147.175.68,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scm.myoppo.com,119.147.175.68,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scoisc22.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],score-hero.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],scps.oray.myoas.com,113.105.184.117,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,oray.myoas.com,,,,,,
[x],scrm.myoppo.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdk-smarthome.nearme.com.cn,"58.216.14.182, 58.216.14.186, 58.216.14.181, 58.216.14.179, 58.216.14.184, 58.216.14.185, 58.216.14.183, 58.216.14.180","ns3.alikunlun.com, root.taobao.com",NOERROR,,,,sdk-smarthome.nearme.com.cn.w.alikunlun.com,,,,,,
[x],sdkconfig.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdl-codescan.sec.oppoer.me,"10.66.222.85, 10.34.224.41","f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,"10.66.222.85, 10.34.224.41",,,,,,,
[x],sdlabdco.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdt-extcsts2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdt-fs2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdt-legal-db1.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sdtvm.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se1-ms-ext-apps.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se1-ms-ext-feed.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],se1-ms-ext-iadc.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se2-ms-ext-iadsdktest.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se2-ms-ext-workbench.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],se4-ms-ext-workbench.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sea.theme-test.wanyol.com,223.202.200.74,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],searchfsf.oppomobile.com,"2.16.241.83, 2.16.241.79","n0h.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"searchfsf.oppomobile.com.edgekey.net, e94411.h.akamaiedge.net",,,,,,
[x],searchmarketing.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sec.myoas.net,172.25.247.118,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,172.25.247.118,,,,,,,
[x],secode2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secondunit.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secpkgs.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secure-my-external-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secure-storagemx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secure.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secure1-ns.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secureauth.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],secureboot.oppoer.me,10.48.184.225,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.48.184.225,,,,,,,
[x],securegateway.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],securemail.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],securemailer.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],securepayments-v2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],security.oppo.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,sgp-osrc-oppo-pubgw-431125166.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],security.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sei.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],seicmsd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],seitsm.nfc.finzfin.com,106.39.247.78,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],seitsm.oppopay.com,106.39.247.70,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],seitsm.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],select.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],selina.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],seller-sg.myoppo.com,"13.251.85.240, 52.76.75.212, 18.142.235.239","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,sgp-csc-pub-55tt8o2-d4ba073aeaadb457.elb.ap-southeast-1.amazonaws.com,,,,,,
[x],senedd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],sensus.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sentry.myoppo.com,119.147.175.68,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sentry.oppoer.me,10.34.224.20,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.34.224.20,,,,,,,
[x],service-api.myoas.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service-boostradius.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],service-cms.oppo.com,119.147.175.98,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service-cosa.wanyol.com,10.52.37.165,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,True,10.52.37.165,,,,,,,
[x],service-in.myoppo.com,13.232.181.204,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service-secure2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service-sg-cdn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service-show-v2.myoppo.com,119.147.98.123,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service.myoppo.com,119.147.98.56,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service.oppo.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,mail.bestedm.net,"qqmail-site-verification=4909c26efe9be8ce24f3f56d461c7d6cca85b445873, v=spf1 include:spf.bestedm.org include:spf.mailrelay.cn ~all",,,,
[x],service.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],service1.oppo.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],servicedesk.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],servicemy-oceania.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],services-autodiscover.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],servicesplus.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],servicetest-sg-cdn.myoppo.com,"173.222.107.89, 173.222.107.90","n0dscv.akamai.net, hostmaster.akamai.com",NOERROR,,,,"servicetest-sg-cdn.myoppo.com.akamaized.net, a1809.dscv.akamai.net",,,,,"2a02:26f0:1700:e::1737:a126, 2a02:26f0:1700:e::1737:a109",
[x],servicetest-sg.myoppo.com,3.0.123.83,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],servicetest.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],servilux.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],setting.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],settle.pay-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sev-imagedev01.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],sev-lab-hvclus1.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sevlab-cuic-pub.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sevlab-data1b.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sevlab-impres-sub.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sevlab-rogr-ap.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sexyidolnews.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sfa.myoppo.com,119.147.175.121,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sfmdmex.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sftp-filetransfer.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sftpwebmail.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sg-ra-1d.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sg-tms.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sg03p00ls.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sg3-1.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sgbau.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sgenc1.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sgs.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sgsin3-3pclient-vpn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],sha2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shall-cn.play.heytapmobi.com,106.3.18.33,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],share-beta.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],share-cn01a.ocloud.heytapmobi.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],share.myoas.com,172.16.42.229,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,True,172.16.42.229,,,,,,,
[x],sharefile.oppoer.me,10.32.244.78,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.32.244.78,,,,,,,
[x],shearwatergeo.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shell.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shence-tv.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sherlocks-gestion.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shihtzu-e11.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shimo-test.myoas.com,125.93.80.38,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shimo.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shimonita-natto.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shirayuriizumi.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shop.oppo.com,"13.37.7.204, 13.37.19.215","ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,par-gow-pubgw-1722695833.eu-west-3.elb.amazonaws.com,,,,,,
[x],shop2-hokkaido.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shopify-plugin.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shopold.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],short.push.oppomobile.com,"13.39.140.145, 13.36.141.73","ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,eu-opush-oppomobile-pubgw-928071339.eu-west-3.elb.amazonaws.com,,,,,,
[x],short.sms.heytapmobi.com,106.39.247.7,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shorteuex.push.heytapmobile.com,"15.188.72.42, 35.180.4.219, 52.47.118.2, 15.236.79.148, 15.236.249.4, 13.36.131.7, 13.38.205.159, 13.38.236.123","ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,eu-opush-heytapmobile-pubgw-1244993624.eu-west-3.elb.amazonaws.com,,,,,,
[x],shortintl.push.oppomobile.com,"54.169.43.210, 52.221.129.123","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,sgp-opush-oppomobile-pubgw-1432067008.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],shouvik-dutta.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],show.oppoer.me,10.66.222.37,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.66.222.37,,,,,,,
[x],show.wanyol.com,183.6.232.15,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],showy.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shp.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],shredzsupplements.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],si2-if-203-199-70-0.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],signaler-pa.clients6.google.com,142.251.167.95,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,2607:f8b0:4004:c06::5f,
[x],signupsupport-corp.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sigscitest.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],silverbullet-external-admin-itms5.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],silverbullet-external-admin-itms9.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],silverbullet-external-ats.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],silverbullet-external-itms6.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sin-bz-asavpn2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],singplay.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sinica.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sip.oppodigital.com,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,,,,sipdir.online.lync.com,,,,,2603:1027:0:48::20,
[x],sip.realme.com.tw,,"admin.nsatc.net, dns.level3.net",NOERROR,,,,sipdir.online.lync.com,,,,,2603:1027:0:2::b,
[x],sip.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sipks.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],sisqrollerz.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sit-support.wanyol.com,183.6.232.15,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sitebuilder.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],siteops.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],siyulopecri.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sjc1-messagingcassandra-b1.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],sk11sa-x02.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skailla.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skidor.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skills.wanyol.com,10.13.33.63,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,True,10.13.33.63,,,,,,,
[x],skillsoft.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skinandtonic.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skms-sjo.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],skowa.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],skyglobal.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],sl61p00ls-gsp57-sl61.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sl81.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],slack-alias.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],slatert.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],slb1-2-pda.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],slb1.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],slb14-1-edg.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
