new,host,a,cname,soa,status_code,aaaa,cdn,cdn-name,mx,txt,ns,has_internal_ips,internal_ips,caa
,spring-chicken-ai.twitter.com,199.16.156.148,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-aj.twitter.com,199.16.156.149,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ak.twitter.com,199.16.156.150,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-am.twitter.com,199.16.156.152,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ao.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ap.twitter.com,199.16.156.155,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-aq.twitter.com,199.16.156.156,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ar.twitter.com,199.16.156.157,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-as.twitter.com,199.16.156.158,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-at.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-av.twitter.com,199.16.156.161,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ax.twitter.com,199.16.156.163,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,
,spring-chicken-ay.twitter.com,199.16.156.164,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ba.twitter.com,199.16.156.166,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bb.twitter.com,199.16.156.167,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bc.twitter.com,199.16.156.168,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bd.twitter.com,199.16.156.169,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-be.twitter.com,199.16.156.170,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bf.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bh.twitter.com,199.16.156.173,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bi.twitter.com,199.16.156.174,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bj.twitter.com,199.16.156.175,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bl.twitter.com,199.16.156.177,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bm.twitter.com,199.16.156.178,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bn.twitter.com,199.16.156.179,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bo.twitter.com,,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bp.twitter.com,199.16.156.181,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bq.twitter.com,199.16.156.182,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-br.twitter.com,199.16.156.183,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bs.twitter.com,199.16.156.184,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bu.twitter.com,199.16.156.186,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bv.twitter.com,199.16.156.187,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bw.twitter.com,199.16.156.188,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-by.twitter.com,199.16.156.190,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-bz.twitter.com,199.16.156.134,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ca.twitter.com,199.16.156.135,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spring-chicken-cd.twitter.com,,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken-ce.twitter.com,199.16.156.139,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spring-chicken.twitter.com,199.16.156.128,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-aa.twitter.com,199.59.150.70,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ab.twitter.com,199.59.150.71,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ac.twitter.com,199.59.150.72,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ad.twitter.com,199.59.150.73,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ae.twitter.com,199.59.150.74,,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ah.twitter.com,199.59.150.77,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ai.twitter.com,199.59.150.78,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,
,spruce-goose-aj.twitter.com,199.59.150.79,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ak.twitter.com,199.59.150.80,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-al.twitter.com,199.59.150.81,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-am.twitter.com,199.59.150.82,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-an.twitter.com,199.59.150.83,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ao.twitter.com,199.59.150.84,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ap.twitter.com,199.59.150.85,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-aq.twitter.com,199.59.150.86,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-as.twitter.com,199.59.150.88,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-at.twitter.com,199.59.150.89,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-au.twitter.com,199.59.150.90,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-av.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-aw.twitter.com,199.59.150.92,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ax.twitter.com,199.59.150.93,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,
,spruce-goose-ay.twitter.com,199.59.150.94,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-az.twitter.com,199.59.150.95,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ba.twitter.com,199.59.150.96,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bb.twitter.com,199.59.150.97,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bc.twitter.com,199.59.150.98,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bd.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bf.twitter.com,199.59.150.101,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bg.twitter.com,199.59.150.102,,,NOERROR,,,,,,,,,
,spruce-goose-bh.twitter.com,199.59.150.103,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bi.twitter.com,199.59.150.104,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,spruce-goose-bk.twitter.com,199.59.150.106,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bm.twitter.com,199.59.150.108,,,NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,spruce-goose-bn.twitter.com,199.59.150.109,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bo.twitter.com,199.59.150.110,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bq.twitter.com,199.59.150.112,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bs.twitter.com,199.59.150.114,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bt.twitter.com,199.59.150.115,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bu.twitter.com,199.59.150.116,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bv.twitter.com,199.59.150.117,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bw.twitter.com,199.59.150.118,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bx.twitter.com,199.59.150.119,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-by.twitter.com,199.59.150.120,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-bz.twitter.com,,,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ca.twitter.com,199.59.150.122,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-cb.twitter.com,199.59.150.123,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-cc.twitter.com,199.59.150.124,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,spruce-goose-cd.twitter.com,199.59.150.125,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose-ce.twitter.com,199.59.150.126,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,spruce-goose.twitter.com,199.59.150.64,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,ss.twitter.com,199.59.148.11,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,stadium.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,staging-aem-author-application.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,staging-fonts.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,staging-snappytv.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,staging.gnip.com,10.32.138.170,,"ns-1035.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-125.awsdns-15.com, ns-1819.awsdns-35.co.uk, ns-704.awsdns-24.net, ns-1035.awsdns-01.org",True,10.32.138.170,
,staging1-atla-partnerstream1.twitter.com,199.16.156.22,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,staging1-partner-stream.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.131, 104.244.42.67",partner-stream.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,staging1-smf1-partnerstream1.twitter.com,199.59.148.22,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,staging1-smf1-stream-data-api.twitter.com,"199.59.148.141, 199.59.148.78",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,staging1-stream-data-api.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.67, 104.244.42.131",datastream.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,staging2-atla-partnerstream1.twitter.com,199.16.156.22,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,staging2-atla-stream-data-api.twitter.com,"199.16.156.125, 199.16.156.22",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,staging2-partner-stream.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",partner-stream.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,staging2-smf1-partnerstream1.twitter.com,199.59.148.22,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,staging2-smf1-stream-data-api.twitter.com,"199.59.148.125, 199.59.148.22",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,staging2-stream-data-api.twitter.com,"104.244.42.67, 104.244.42.3, 104.244.42.195, 104.244.42.131",datastream.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,stanford.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,star.twimg.com,"104.244.42.9, 104.244.42.201, 104.244.42.73, 104.244.42.137",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,starters.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,starting-dev.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,starting-staging.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.3, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,starting.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,static.mopub.com,,d30x8mtr3hjnzo.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
,static2.mopub.com,,d18sl5e0edlhye.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
,status.gnip.com,18.246.31.131,zjttvm6ql9lp.stspg-customer.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"letsencrypt.org, globalsign.com;"
,status.mopub.com,"192.48.236.1, 192.48.236.2, 192.48.236.4, 192.48.236.3",s.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
,staydashypic.twitter.com,,,,NOERROR,,,,,,,,,
,stocktoberfestpic.twitter.com,,,,NOERROR,,,,,,,,,
,stories.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,stream-admin.twitter.com,199.59.148.138,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,streamys.twitter.com,"104.244.42.131, 104.244.42.67, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,
,streetgigs.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,studio.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,support.gnip.com,"18.66.97.128, 18.66.97.17, 18.66.97.44, 18.66.97.97",,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,
,support.mopub.com,"192.48.236.2, 192.48.236.3, 192.48.236.4, 192.48.236.1",s.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
,support.twitter.com,"104.244.42.71, 104.244.42.7, 104.244.42.135, 104.244.42.199",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,inbound-smtp.us-west-2.amazonaws.com,,,,,
,suventurespic.twitter.com,,,,NOERROR,,,,,,,,,
,sxsw.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,syd-api.twitter.com,104.244.45.251,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,sydndication.twimg.com,,,,NOERROR,,,,,,,,,
,syndication-o.twimg.com,"104.244.42.9, 104.244.42.73, 104.244.42.137, 104.244.42.201",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,syndication.twimg.com,104.244.42.72,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,t.lv.twimg.com,"104.244.42.12, 104.244.42.140, 104.244.42.76, 104.244.42.204",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,takeflight-dev.twitter.com,"104.244.42.67, 104.244.42.3, 104.244.42.195, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,tales.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,td.twitter.com,104.244.42.68,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,tdapi.twitter.com,104.244.42.68,td.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,tdweb.twitter.com,"104.244.42.68, 104.244.42.196, 104.244.42.132, 104.244.42.4",td.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,test-help.pscp.tv,"13.227.74.118, 13.227.74.128, 13.227.74.120, 13.227.74.46",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,
,text-classification.periscope.tv,"54.187.148.201, 35.164.142.99",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1323.awsdns-37.org, ns-1733.awsdns-24.co.uk, ns-506.awsdns-63.com, ns-599.awsdns-10.net",,,
,text-classification.pscp.tv,"52.33.30.241, 54.148.253.21",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,theemawards.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,thegameawards.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,thegoldenglobes.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,themmahour.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,theplayerschamp.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,therally.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,thewarmup.twitter.com,104.244.42.3,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,tinteractive-dev.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,
,tinteractive-staging.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,tn.periscope.tv,"13.224.189.17, 13.224.189.117, 13.224.189.100, 13.224.189.126",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,
,tnf.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.67, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,tnt.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,tommynow.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,ton-ak.twimg.com,146.75.120.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,True,fastly,,,,,,
,ton-ec.twimg.com,151.101.44.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,True,fastly,,,,,,
,ton-kf.twitter.com,199.16.156.204,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,ton-o-ak.twimg.com,"104.244.42.201, 104.244.42.73, 104.244.42.9, 104.244.42.137",ton-o.twimg.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,ton-o-ft.twimg.com,104.244.42.201,ton-o.twimg.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,ton-u.twitter.com,199.16.156.204,ton-kf.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,ton-zero.twimg.com,104.244.43.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,ton.twimg.com,152.199.21.140,cs511.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
,ton.twitter.com,"104.244.42.84, 104.244.42.148, 104.244.42.20, 104.244.42.212",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,tonymorettapic.twitter.com,,,,NOERROR,,,,,,,,,
,tpop-api-c.twitter.com,"104.244.42.141, 104.244.42.205, 104.244.42.13, 104.244.42.77",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,tpop-api-o.twitter.com,"104.244.42.142, 104.244.42.78, 104.244.42.14, 104.244.42.206",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,tpop-api.twitter.com,104.244.42.130,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
