input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,location,tls_expired,tls_self_signed
smportal.jpmorganchase.com,SSO Login Page,200,10719,smportal.bankone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-13T07:58:00Z,2024-03-12T07:58:00Z,"CN=smportal.bankone.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",smportal.bankone.com,JPMorgan Chase and Co.,smportal.bankone.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",473aad3cab847bddd602eab586f2149e,ad6047e16ad5507c81a16f486c65cce232b9ed014996a44c7bdf0bee07284ddb,ctls,smportal.bankone.com,443,https://smportal.jpmorganchase.com:443,https,text/html,GET,159.53.98.81,/,1712164486,159.53.98.81,HSTS,302,False,,,,,,https://smportal.bankone.com/siteminderagent/SSOlogin.fcc?TYPE=33554433&REALMOID=06-3cf7b835-a84c-001c-0000-014f0000014f&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=$SM$5%2bs%2b1eIVVc9ucmYg%2fIMFtworsjSd7%2b%2bw0wFUykZ%2bKVLaUq9VAnIZP0Jj%2bmt2rP5P&TARGET=$SM$HTTPS%3a%2f%2fsmportal%2ejpmorganchase%2ecom%2f,,,,
smuauth.chase.com,SMU,404,4219,smuauth.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T05:47:39Z,2024-03-05T05:47:39Z,"CN=smuauth.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",smuauth.jpmorgan.com,JPMorgan Chase and Co.,smuauth.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",783348dd43ab1247dcbd424758ecb706,904b58b777759c147906f13e4113319751c0b50b28e1a0fed5933b94ea1a6473,ctls,smuauth.chase.com,443,https://smuauth.chase.com:443,https,text/html,GET,159.53.74.38,/,-1504259966,159.53.74.38,,105,False,,,,,,,*.chase.com,,,
smuauth.jpmorganchase.com,SMU,404,4219,smuauth.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T05:47:39Z,2024-03-05T05:47:39Z,"CN=smuauth.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",smuauth.jpmorgan.com,JPMorgan Chase and Co.,smuauth.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",783348dd43ab1247dcbd424758ecb706,904b58b777759c147906f13e4113319751c0b50b28e1a0fed5933b94ea1a6473,ctls,smuauth.jpmorganchase.com,443,https://smuauth.jpmorganchase.com:443,https,text/html,GET,159.53.74.38,/,-1056653126,159.53.74.38,,105,False,,,,,,,*.chase.com,,,
ssomfa-afm-qa.jpmorganchase.com,,200,226,ssomfa-afm-qa.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-16T03:43:15Z,2024-02-16T03:43:15Z,"CN=ssomfa-afm-qa.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",ssomfa-afm-qa.jpmorganchase.com,JPMorgan Chase and Co.,ssomfa-afm-qa.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",152e92831919facd8c00e698c04459df,cc9a3ecd5e638f63521dcf0ceb427c515523217b4fde141bafd531656f122443,ctls,ssomfa-afm-qa.jpmorganchase.com,443,https://ssomfa-afm-qa.jpmorganchase.com:443,https,text/html,GET,159.53.62.180,/,-780928015,159.53.62.180,HSTS,7,False,,,,,,,,,,
ssomfa-afm.jpmorganchase.com,,200,227,ssomfa-afm.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-18T07:55:12Z,2024-02-18T07:55:12Z,"CN=ssomfa-afm.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",ssomfa-afm.jpmorganchase.com,JPMorgan Chase and Co.,ssomfa-afm.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",a6f0aca816b6934b41fa7d8050beab65,d4a2583f142b2eae89c2f9a1de50d2110dec4028fd3f3c76a9e139bda65c6c5b,ctls,ssomfa-afm.jpmorganchase.com,443,https://ssomfa-afm.jpmorganchase.com:443,https,text/html,GET,159.53.77.21,/,-780928015,159.53.77.21,HSTS,8,False,,,,,,,,,,
staging-locator.chase.com,Find a Chase ATM or branch near you | Chase Bank,200,292455,staging-locator.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-17T18:21:18Z,2024-01-17T18:21:17Z,"CN=locator.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",locator.chase.com,JPMorgan Chase and Co.,cardbenefits.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",71539f48e81447c09e876d32a53109db,9403621e926b362e627a30b1dbf148f55b21b8372fc0c2b706129a7522883f50,ctls,staging-locator.chase.com,443,https://staging-locator.chase.com:443,https,text/html,GET,104.18.113.52,/,-1278867673,2606:4700::6812:7334,HTTP/3,1,False,cloudflare,cloudflare,True,,,,,,,
staging-privateclient.chase.com,Chase Private Client Appointments & Locations,200,24275,staging-privateclient.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-17T18:21:18Z,2024-01-17T18:21:17Z,"CN=locator.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",locator.chase.com,JPMorgan Chase and Co.,cardbenefits.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",71539f48e81447c09e876d32a53109db,9403621e926b362e627a30b1dbf148f55b21b8372fc0c2b706129a7522883f50,ctls,staging-privateclient.chase.com,443,https://staging-privateclient.chase.com:443,https,text/html,GET,104.18.115.52,/,1059138096,2606:4700::6812:7034,HTTP/3,2,False,cloudflare,cloudflare,True,,,,,,,
static.chase.com,,404,70,static.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-30T01:16:26Z,2024-03-29T01:16:26Z,"CN=static.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",static.chase.com,JPMorgan Chase and Co.,static.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1616f3e77760e981c0f9a3ec10929580,da55d2adfa0ad0e12f6c02ed3f26515a5a2cbe5d86d485372fd820d00fbbec29,ctls,static.chase.com,80,http://static.chase.com:80,http,application/json,GET,23.36.162.212,/,-1644631767,23.36.162.221,HSTS,1,False,,,,,,https://static.chase.com/,,,,
stmts.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98223,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:46Z,2024-01-19T04:02:44Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",a40167850bf28872452eeedf874097b6,fdb5affdb0fb32dbbb1453709ed9645075a08cf3eaf200760466dec0152019b7,ctls,www.chase.com,443,https://stmts.chase.com:443,https,text/html,GET,159.53.60.93,/,417886931,159.53.60.93,Java,1773,False,,,,,,https://www.chase.com,,,,
survey.experience.chase.com,Sign In,200,39571,idag2.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-11T03:03:20Z,2023-09-11T03:03:20Z,"CN=idag2.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",idag2.jpmorganchase.com,JPMorgan Chase and Co.,idag2.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",27a1f9668c89c81c3796ebc2a988b07b,6ef130f265145842f8d8e2ebaea914fc235b5f904620fce6769835755d5b9365,ctls,idag2.jpmorganchase.com,443,https://survey.experience.chase.com:443,https,text/html,GET,23.201.247.148,/,1497376729,23.201.247.148,,871,False,,,,,,https://idag2.jpmorganchase.com/adfs/ls/?SAMLRequest=fZJBT8JAEIXv%2Fopm7%2B12Fyh2Q2tQYiTBSKB68GKW7RTWtLt1Z0v8%2BUKRiBeOk8z75uW9mdx9N3WwB4famoywKCYBGGVLbbYZeS0ew1tyl99MUDZ1K6ad35kVfHWAPpgigvMH2YM12DXg1uD2WsHrapGRnfctCkqV2kTKsuirk7V3WuFhamhtt9rQPaOIlh7RnJZQya72IbYkmB3w2kjfWzqTdCm3PPpsG%2Bu20qidROhZsqyQ1khJ8Gidgt5iRipZI5BgPsvIBxsxVak05ekwVmw8UIlU6XC8GbMqASiPa7iUiHoPf0LEDuYGvTQ%2BIzzmgzAehTwpWCr4QIySiCXpOwmWznqrbH2vzSmyzhlhJWoURjaAwiuxnj4vBI9isTktoXgqimW4fFkXJHg7R8%2BP0R%2FKMCj6sK%2Bj2t%2B7JO%2BrEb1fd6G%2FLpfn7kh%2BtakJvaDnp%2Bn%2FG%2BQ%2F&RelayState=LNS-_bef50fe5c7d41015b849a0c1cea499fe,,,,
target.chase.com,,200,,target.chase.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=target.chase.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",target.chase.com,Adobe Systems Incorporated,target.chase.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,33d7d5f99f7de7eb531be5b174f6eb2d,fd1c8ba5a8c368e305bc1dfcf0f0147df56fedb1fbe6c35a5c619981ec0baf70,ctls,target.chase.com,443,https://target.chase.com:443,https,,GET,66.235.152.143,/,1936786007,66.235.152.107,HSTS,1,False,,jag,,,,,,,,
techcareers.jpmorganchase.com,Technology | Jobs & Internships | JPMorgan Chase & Co.,200,117303,careers.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-17T14:17:33Z,2023-10-17T14:17:33Z,"CN=cws-other.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",cws-other.jpmorgan.com,JPMorgan Chase and Co.,identity.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d62ea1ec11dacf8cf385aa37f532ef9d,8b1d8f6e15e8ad3e026849818b7aff0df2a0ff7456f1759b7a9d15949b97f410,ctls,careers.jpmorgan.com,443,https://techcareers.jpmorganchase.com:443,https,text/html,GET,170.148.240.201,/,1093434950,170.148.240.201,Java,4843,False,,,,,,https://careers.jpmorgan.com/global/en/our-businesses/technology,,,,
test2-main-aem-uat.jpmorganchase.com,Access Denied,403,298,test2-main-aem-uat.jpmorganchase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-05T19:25:25Z,2024-01-05T19:25:24Z,"CN=jpmc-jpmorganchase-aem-dev.jpmchase.net, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",jpmc-jpmorganchase-aem-dev.jpmchase.net,JPMorgan Chase and Co.,jpmc-aem-uat.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f7b70696f7f6736da86da0002c83c904,ac366d850d28d512d611279305807549897362ad697c4a56d128f27d10ce01b8,ctls,test2-main-aem-uat.jpmorganchase.com,443,https://test2-main-aem-uat.jpmorganchase.com:443,https,text/html,GET,95.101.111.169,/,81886001,95.101.111.160,HSTS,10,False,,,,,,,,,,
texas.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98224,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:46Z,2024-01-19T04:02:44Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",a40167850bf28872452eeedf874097b6,fdb5affdb0fb32dbbb1453709ed9645075a08cf3eaf200760466dec0152019b7,ctls,www.chase.com,80,http://texas.chase.com:80,http,text/html,GET,159.53.60.93,/,417886931,159.53.64.61,Java,1773,False,,,,,,https://www.chase.com,,,,
tools.chase.com,,200,,tools.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-16T17:06:43Z,2024-03-15T17:06:43Z,"CN=tools.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",tools.chase.com,JPMorgan Chase and Co.,tools.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",18814f336cfe92f35bffb51e4205b27f,4ce3c2afdc4000211150df1e2ad6bba842d34bacd90e0da805ddf9ac605646cd,ctls,tools.chase.com,443,https://tools.chase.com:443,https,,GET,8.45.16.71,/,-962871256,8.45.16.71,HSTS,1,False,,BigIP,,,,,,,,
tradeexpressapplication.jpmorganchase.com,401 Unauthorized,401,381,tradeexpressapplication.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T01:35:03Z,2024-02-09T01:35:03Z,"CN=tradeexpressapplication.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",tradeexpressapplication.jpmorganchase.com,JPMorgan Chase and Co.,tradeexpressapplication.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e5652301027ab57c24fc59324b3eb4e7,9f0ab689330a5c708b6448da5793fa262e86ce6ce4e626bafab6ca4e102145ba,ctls,tradeexpressapplication.jpmorganchase.com,443,https://tradeexpressapplication.jpmorganchase.com:443,https,text/html,GET,159.53.83.102,/,-392200610,159.53.83.102,HSTS,13,False,,,,,,,,,,
travelsecure.chase.com,Session Expired,400,27541,travelsecure.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-07T15:56:24Z,2023-09-07T15:56:24Z,"CN=travelsecure.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",travelsecure.chase.com,JPMorgan Chase and Co.,travelsecure.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0d10cd94be37208e5ccd7251022b4241,8098b148dce18cf4f7773b89d544d1606e96e0d5bda5133444a221b919489d5b,ctls,travelsecure.chase.com,80,http://travelsecure.chase.com:80,http,text/html,GET,23.36.162.220,/,1573150002,23.36.162.201,HSTS,318,False,,,,,,https://travelsecure.chase.com/,,,,
uatp3-secure.chase.com,,200,,status.mychasebonus.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T03:15:00Z,2024-01-25T03:14:56Z,"CN=status.mychasebonus.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",status.mychasebonus.com,JPMorgan Chase and Co.,status.mychasebonus.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",dbeb621ca41157f5f9ef4416c97f6350,153527ce975cc17b2918d4d7ba8aee5d09f4e272ca0a42d184f251bf00d8d2fb,ctls,status.mychasebonus.com,80,http://uatp3-secure.chase.com:80,http,text/html,GET,159.53.98.198,/,-1748244831,159.53.98.198,Microsoft ASP.NET,1,False,,,,,,https://status.mychasebonus.com/,,,,
uatp4-secure.chase.com,Request Denied,403,14195,reviews.mychasecreditcards.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T02:55:30Z,2024-01-25T02:55:28Z,"CN=reviews.mychasecreditcards.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",reviews.mychasecreditcards.com,JPMorgan Chase and Co.,reviews.mychasecreditcards.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",72bb03313818252c46d246b49d60e84e,ee90c16c33c6108f1ceefa6c761a5e2c124070ee9a1e685a86f4db0e2609daab,ctls,reviews.mychasecreditcards.com,80,http://uatp4-secure.chase.com:80,http,text/html,GET,159.53.98.208,/,-20275242,159.53.98.208,,145,False,,,,,,https://reviews.mychasecreditcards.com/,,,,
ultimaterewardsearn.chase.com,Chase Online,200,132704,secure03ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-30T01:16:00Z,2024-03-29T01:16:00Z,"CN=secure03ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure03ea.chase.com,JPMorgan Chase and Co.,secure03ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4354fd953ea498a93c7aeb894d0d783c,5639196f5dd687c4a11396ce76c944b865d2899b12dbc629cfe20d4a9a53d84e,ctls,secure03ea.chase.com,443,https://ultimaterewardsearn.chase.com:443,https,text/html,GET,159.53.77.86,/,-2030939024,159.53.77.86,Zipkin,137,False,,,,,,https://secure03ea.chase.com/web/auth/?logoff&TYPE=33554433&REALMOID=06-000e6ca5-b42c-1bd0-b819-cce1a9625a5a&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-n1rjI1rk1Tq41wyE5TiIMJfz3KTt9awLM6VSFYgXtAKZtLSiliBJk%2fv85hrBvXpe%2bQmLELVtvgmbyGXaTDXgQfOQ9mgCltpI&TARGET=-SM-HTTPS%3a%2f%2fultimaterewardspoints%2echase%2ecom%2finitialize--session%3furl%3dhttps%3a%2f%2fultimaterewardsearn%2echase%2ecom,,,,
