input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired
test.odoo.create.arrival.co,Sign in ・ Cloudflare Access,200,30969,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://test.odoo.create.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,879293644,2606:4700:4400::ac40:96f3,HSTS,67,False,http://127.0.0.1:*,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/test.odoo.create.arrival.co?kid=c4369a3b5a967a76d5b1c8edc036c60302f5449862f1b10341319c5d57042c50&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzQyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImM0MzY5YTNiNWE5NjdhNzZkNWIxYzhlZGMwMzZjNjAzMDJmNTQ0OTg2MmYxYjEwMzQxMzE5YzVkNTcwNDJjNTAiLCJob3N0bmFtZSI6InRlc3Qub2Rvby5jcmVhdGUuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiIwMGNkNzE2YTRmODZiMGY0NDY5ZDZjZjFkYTc5MTlkZTQ4MTc5ZjRhZDhjNTE4YmVhYzRiYjZhOThlZTRjZjFjIiwibmJmIjoxNjg2MzY3NDIyLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.Z4oYYjDxkdcSBsedWmQGeScbs2EwiI9Ad6xPcL2XAR4nDEBRqULrrYFuh8W-jpzd8xOFzS5EolWQqnyBT7m-v2K70SZQqyIVMOrXbg7EyVjrxQBhJJdXr39u5ha44JwwUz2Pf1Gc-J3PnfKRK1sJvEsmvyuAJb9KQ3RDyP82hAVzr0xH1ATsMutqcKkqp1FS0p_zTP0-JnmxoAm06LzCMao2fL3UroN0Efe2PfC4KMK8ZdC2ymDcN-b6HGxFKu9D3-MM_QTMu2FEQQ51DbP_nRT5WQum7cZh6kuyCaHIFZzkgpeF8SmpI9frbcmSRbhBNTlErBit7jLOUXPmd24UlA,True,,,
test.odoo.hub.arrival.co,Sign in ・ Cloudflare Access,200,30958,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://test.odoo.hub.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,1823822733,2606:4700:4400::6812:250d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/test.odoo.hub.arrival.co?kid=e8df4788aa74db57bac70f24528a5506666d298ec011475baa800e0978ac685f&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzQyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImU4ZGY0Nzg4YWE3NGRiNTdiYWM3MGYyNDUyOGE1NTA2NjY2ZDI5OGVjMDExNDc1YmFhODAwZTA5NzhhYzY4NWYiLCJob3N0bmFtZSI6InRlc3Qub2Rvby5odWIuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiIzMDc5MzNkMWVhMWU3NTQxZjY3ODliZDQwODMxZWNkZjU0YzlmY2ExYzZmNDkwZTM0MzgzNDRjMTkwMTA5M2U5IiwibmJmIjoxNjg2MzY3NDIyLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.hEkcOMHu_lOozhC97n4ULeEVPWToEIYd0zCoIkWAofeFYZsnBEk6b4mTlpU18ukzY0n76WgT76nR7IAgcJoGrjm3la--2BjtXbuRP0BW2uFlpCKWx4kgU_sfeRByt9TCbMjI8hyR0hPz8omDmUbzHQ3nA6EUdGn0vcXjmDROcL0c15-pXr_PCVz9PCeptctICU1yO6DrccT-KQ8NXaUKd6p0OM8Jp9xEw8uH1QQe2SS_kCRiXZkUVy-cKElQkxLxi3jO-G-nUK463rz9LJpzkgBSgyuUfI33Bc1Q6Qd3HZkkXeF8DFWwWLGwhd-Bl8KQaSvtOsNlVKfhxiL-CzqYuw,True,,,
tpeg.hybrid.api.here.com.arrival.co,,404,82,tpeg.hybrid.api.here.com.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,tpeg.traffic.api.here.com.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3999343cd55aba27b0ccdfe30084028d,9ea7d477fa3a8d50fa1f478628462cdef4fb8b5cc0ed6b9a2179bba9528d12a9,,ctls,tpeg.hybrid.api.here.com.arrival.co,443,https://tpeg.hybrid.api.here.com.arrival.co:443,https,cloudflare,application/json,GET,172.64.150.243,/,773716359,2606:4700:4400::6812:250d,HSTS,2,False,,cloudflare,,True,"Cloudflare, Inc.",,
tpeg.traffic.api.here.com.arrival.co,,404,82,tpeg.traffic.api.here.com.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,tpeg.traffic.api.here.com.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3999343cd55aba27b0ccdfe30084028d,9ea7d477fa3a8d50fa1f478628462cdef4fb8b5cc0ed6b9a2179bba9528d12a9,,ctls,tpeg.traffic.api.here.com.arrival.co,443,https://tpeg.traffic.api.here.com.arrival.co:443,https,cloudflare,application/json,GET,104.18.37.13,/,773716359,2606:4700:4400::ac40:96f3,HSTS,2,False,,cloudflare,,True,"Cloudflare, Inc.",,
traceability.arrival.co,Sign in ・ Cloudflare Access,200,30977,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://traceability.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,1548510465,2606:4700:4400::6812:250d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/traceability.arrival.co?kid=d07df87aad326d0ff25f81134a0eb5f2eac45466adc79c118773781221ff798e&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzU0Niwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImQwN2RmODdhYWQzMjZkMGZmMjVmODExMzRhMGViNWYyZWFjNDU0NjZhZGM3OWMxMTg3NzM3ODEyMjFmZjc5OGUiLCJob3N0bmFtZSI6InRyYWNlYWJpbGl0eS5hcnJpdmFsLmNvIiwiYXBwX3Nlc3Npb25faGFzaCI6ImQyY2Y3MTE2YmFmYTU5NzQzNTA5MWY2ZTI5ODgzZTNmNDliOTE4MDRiMmM5YTkxZDk0MzQ1YWMxZTg0YTVkZTAiLCJuYmYiOjE2ODYzNjc1NDYsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.dQdfNt4DOUW_95lvhYaM5Kt0NXi4tyB_WhfL2ID2d_sS9tN-fKFHVyLfJIydSr-iKH_GYnvYzH5MRhhoaPvCO6srYq7N9HfjeEDFfa8e5B6ZVDVVHts-PWbrJczgrOHcwyv3ciK9hsrM2ueVV0T6JzPIQoo4VDS8SYrH144ImEDLkOj9qe6nX8FKe0eq1QH3clv7pMWnJTYYcfNWo3Scar0eHjwtaSegS0morZKe9nB4f446PdSydxKlT5FX2Qo2J2t4_v55G2yKV3ik6GLQZTWyVejSh-fM8EWB8UL7DsfYa6VJf2rJZ65r3qNr72dYNqEVkxiCp4tKvmpeXWcPxw,True,,,
traceability.arrival.com,Traceability Portal,200,3400,portal.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-21T00:00:00Z,2023-08-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,dashboard.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",183dbb9c91ebef68de52772f5469fdb3,0ad711637d43053ec4e11550f9ba43f398455883de701f2d4b87e1f2f57bbacc,,ctls,portal.traceability.arrival.com,443,https://traceability.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,,cloudflare,https://portal.traceability.arrival.com/,True,"Cloudflare, Inc.",,
twilio-webhooks-development.api.arrival.co,,503,19,twilio-webhooks-development.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,True,ctls,twilio-webhooks-development.api.arrival.co,443,https://twilio-webhooks-development.api.arrival.co:443,https,cloudflare,text/plain,GET,172.64.150.243,/,87638684,2606:4700:4400::6812:250d,Cloudflare Bot Management,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
twilio-webhooks-integration.api.arrival.co,,404,109,twilio-webhooks-integration.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,True,ctls,twilio-webhooks-integration.api.arrival.co,443,https://twilio-webhooks-integration.api.arrival.co:443,https,cloudflare,application/json,GET,104.18.37.13,/,1579394650,2606:4700:4400::6812:250d,Envoy,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
twilio-webhooks-production.api.arrival.co,,404,109,twilio-webhooks-production.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,True,ctls,twilio-webhooks-production.api.arrival.co,443,https://twilio-webhooks-production.api.arrival.co:443,https,cloudflare,application/json,GET,104.18.37.13,/,1729063449,2606:4700:4400::6812:250d,Envoy,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
twilio-webhooks-staging.api.arrival.co,,404,109,twilio-webhooks-staging.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,True,ctls,twilio-webhooks-staging.api.arrival.co,443,https://twilio-webhooks-staging.api.arrival.co:443,https,cloudflare,application/json,GET,104.18.37.13,/,-400271769,2606:4700:4400::ac40:96f3,Envoy,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
ui-kit.cloud.arrival.com,,404,21,ui-kit.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,ui-kit.cloud.arrival.com,443,https://ui-kit.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
ui-kit.firstbus.device.arrival.co,Origin DNS error | ui-kit.firstbus.device.arrival.co | Cloudflare,530,6250,ui-kit.firstbus.device.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-16T00:00:00Z,2023-08-15T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,cloud-v2.staging-ups.device.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",81c73693b5d2d7f1a253f13f27c43e9c,f1ccdab9d2a793a20e1d6006e28419b8f99793444a8a203f70978de91989fa64,,ctls,ui-kit.firstbus.device.arrival.co,443,https://ui-kit.firstbus.device.arrival.co:443,https,cloudflare,text/html,GET,172.64.150.243,/,-467232106,2606:4700:4400::ac40:96f3,Cloudflare,93,False,,cloudflare,,True,"Cloudflare, Inc.",,
ui-kit.simulation.device.arrival.co,,404,21,ui-kit.simulation.device.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,ui-kit.simulation.device.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2d88d5f10d521443169687fc5bcdc456,e35a82f5a93ed00afc124d3bab118c768f541a543162aaba26d3e3cf10f9837b,,ctls,ui-kit.simulation.device.arrival.co,443,https://ui-kit.simulation.device.arrival.co:443,https,cloudflare,text/plain,GET,172.64.150.243,/,-1669793162,2606:4700:4400::ac40:96f3,HSTS,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
ui-kit.stage.cloud.arrival.co,,404,21,ui-kit.stage.cloud.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-02-27T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,cloud-v2.stage.cloud.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",efa18a501b00142d02262199032c3642,3ba4c4bd97a663f4fb9b28ac5d5f178618613c05aa2aab1876c1a221ae902b1c,,ctls,ui-kit.stage.cloud.arrival.co,443,https://ui-kit.stage.cloud.arrival.co:443,https,cloudflare,text/plain,GET,104.18.37.13,/,-1669793162,2606:4700:4400::ac40:96f3,HSTS,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
uk-bnbry.vpn.arrival.com,Fireware XTM User Authentication,200,727,uk-bnbry.vpn.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-08-30T10:59:48Z,2021-11-28T10:59:47Z,CN=in.arrival.com,in.arrival.com,in.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2b25282a37e0a38aac2244f2d6a90298,73d524b944d87b3132c2f969b667413fa06ad6a4d37f0ccb16a6236fcf6a9b8d,True,ctls,uk-bnbry.vpn.arrival.com,443,https://uk-bnbry.vpn.arrival.com:443,https,,text/html,GET,188.39.230.134,/,2087014467,188.39.230.134,HSTS,25,False,,,,,,True,True
update.dev.trac.i.adt.arrival.co,404 Not Found,404,534,update.dev.trac.i.adt.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2021-03-17T00:00:00Z,2022-04-15T23:59:59Z,CN=update.dev.trac.i.adt.arrival.co,update.dev.trac.i.adt.arrival.co,update.dev.trac.i.adt.arrival.co,"CN=Amazon, OU=Server CA 1B, O=Amazon, C=US",Amazon,Amazon,425d00f4dd96089b926c7664654d7f9c,4f5ec2f2938feeb34daeb0544d86536addc618ff0b231b3a9d8c20342161d947,,ctls,update.dev.trac.i.adt.arrival.co,443,https://update.dev.trac.i.adt.arrival.co:443,https,AmazonS3,text/html,GET,13.32.99.14,/,789348238,13.32.99.95,Amazon Web Services,21,False,,cloudfront,,True,,,True
v2-data-dev-statussales-csdockerintra-backups-www-test.cloud.arrival.com,,404,21,v2-data-dev-statussales-csdockerintra-backups-www-test.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,v2-data-dev-statussales-csdockerintra-backups-www-test.cloud.arrival.com,443,https://v2-data-dev-statussales-csdockerintra-backups-www-test.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
vb.api.arrival.co,Sign in ・ Cloudflare Access,200,30956,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://vb.api.arrival.co:443,https,cloudflare,text/html,GET,172.64.150.243,/,-1580024250,2606:4700:4400::ac40:96f3,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/vb.api.arrival.co?kid=b7e9d5adbe677631dfcaceaeba169c76220057966ceb567079403627654345d5&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzY4Miwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImI3ZTlkNWFkYmU2Nzc2MzFkZmNhY2VhZWJhMTY5Yzc2MjIwMDU3OTY2Y2ViNTY3MDc5NDAzNjI3NjU0MzQ1ZDUiLCJob3N0bmFtZSI6InZiLmFwaS5hcnJpdmFsLmNvIiwiYXBwX3Nlc3Npb25faGFzaCI6IjE3YTEyMjcyMGVhOGQxZTRkMzRkYzU0ZTE0ZWRmYmQ5YmU2MTc5NTI5YjhiNGEzMThlMTRjMTliMWE0YzI5MzIiLCJuYmYiOjE2ODYzNjc2ODIsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.2WglJBxqIfHs9_15Sm2l_QjLg_INErVYGUldat2WSmSdvM3CwKWw3r_ov_uXXgw3h7Cra3RSA92zs61Im3n5E-7FJHf_p2ZyAHXORcEj5rjaGXWFcHWHFQqVjEmyofEBKAgTyEqhT9chDA3gUYSJy0JwzC-ibxQiQwvYKBG7FPEMRI6MFVhG0Z0xNnNHFF0IkHlXRi9BK55dn_3ysgdH0Cmy0JT63FXmxJ0seqhyKHRazGgydPDzuaXmQcGSPkKcxpuphAVDsIia4zKp6BC4wZ4ErahCNfpg8YsPjkm39ExqlG4LlTLJpy4Wxv17CRfQtHf6Yluw-l8_Q5GwUiovTw,True,,,
vpn.arrival.com,Forbidden,403,103,vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T06:05:16Z,2023-08-19T06:05:15Z,CN=vpn.arrival.com,vpn.arrival.com,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b755d5e6ae988f6996bbfd07b765f4d6,53149f60a748965433bfefee639224a569ec9bcef3effc9081d0ab4f0d887e3b,,ctls,vpn.arrival.com,443,https://vpn.arrival.com:443,https,nginx,text/html,GET,35.178.103.212,/,396533629,13.40.7.53,Nginx,1,False,,,https://vpn.arrival.com/__session_start__,,,,
vuulr.cloud.arrival.com,,404,21,vuulr.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,vuulr.cloud.arrival.com,443,https://vuulr.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
wbtinternet-mudes.cloud.arrival.com,,404,21,wbtinternet-mudes.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,wbtinternet-mudes.cloud.arrival.com,443,https://wbtinternet-mudes.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
wiki.api.arrival.com,Error ・ Cloudflare Access,403,22088,wiki.api.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-02T00:00:00Z,2024-06-01T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,*.api.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f9128fd51bb3fa667ad8f98c072d54c,b138d49c8d5aed201a1ddb4d56a35350e084854ca7e514dcd9cbc4ed19c0fa63,True,ctls,wiki.api.arrival.com,443,https://wiki.api.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,62756828,2606:4700:4400::ac40:951d,Cloudflare Bot Management,69,False,,cloudflare,,True,"Cloudflare, Inc.",,
