new,host,cname,soa,txt,status_code,a,mx,ns,aaaa,caa
[x],www.philadelphia.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com",,,
[x],www.philippines.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],www.philly.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],www.phoenix.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],www.pilatesbirmingham.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
[x],www.pittsburgh.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org",,
[x],www.plovdiv.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com","ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org",,
[x],www.podtech.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.ponce.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.pornoramabr.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,"66.155.40.164, 66.155.40.24, 66.155.9.169",wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.portharcourt.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.portland.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.portlandme.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,"alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],www.portmacquarie.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.porto.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns4.wordpress.org",,
[x],www.portoalegre.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com",,,
[x],www.powerfulpeace.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",,NOERROR,,wordpress.net,,,
[x],www.powernoize.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,"66.155.40.164, 66.155.40.24, 66.155.9.169",wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.poznan.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],www.prague.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com","ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org",,
[x],www.prettygarbageblog.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
[x],www.protestantheretic.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.proyectomatrizz.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.publishers.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],www.puebla.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.pune.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,,,,
[x],www.queenofsleep.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,"66.155.40.164, 66.155.40.24, 66.155.9.169",wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
[x],www.quito.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns3.wordpress.org, ns2.wordpress.org, ns4.wordpress.org, ns1.wordpress.org",,
[x],www.randbpalavicini.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.raqzal.wordpress.org,wordpress.org,"ns1.wordpress.org, hostmaster.wordpress.org","v=spf1 ip4:66.155.40.0/24 ip4:198.143.164.0/24 include:helpscoutemail.com -all, google-site-verification=UL0sGJ1dZbCT4J7pGrLW3hqM_I1LJ8pUi2WBEI_98kI, google-site-verification=t8FjG1vzC4OFZJ8qL4SkR8xxtLyKldXKbswyeemQS5w",NOERROR,"198.143.164.252, 198.181.116.10, 198.181.117.10, 192.0.75.10, 192.0.74.10",mail.wordpress.org,"ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org","2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2a04:fa87:ffff::c6b5:740a, 2620:115:c00f::c000:4b0a","sectigo.com, mailto:caa@wordpress.org"
[x],www.redirect.wordpress.net,redirect.wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",,NOERROR,66.155.40.24,redirect.wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
[x],www.relationshiprealities.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.reno.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],www.retreat.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],www.richmond.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,"alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org",,
[x],www.riga.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],www.riodejaneiro.wordcamp.org,wordcamp.org,,v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,"alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com",,,
[x],www.riverside.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org, ns3.wordpress.org",,
[x],www.rochester.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org",,
[x],www.rockford.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],www.romainharrink.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.romania.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns4.wordpress.org",,
[x],www.rome.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,198.143.164.106,,,,
[x],www.russia.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,,,,
[x],www.sacramento.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,,,,
[x],www.saigon.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],www.saintpetersburg.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],www.salvador.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns4.wordpress.org, ns3.wordpress.org, ns1.wordpress.org",,
[x],www.sanantonio.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns4.wordpress.org",,
[x],www.sancarlos.wordcamp.org,wordcamp.org,,v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,,"ns4.wordpress.org, ns3.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],www.santaclarita.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com",,,
[x],www.santacruz.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com","ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org",,
[x],www.santander.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],www.santarosa.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,"alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com","ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org",,
[x],www.saopaulo.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,,,,
[x],www.savannah.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,,,,
[x],www.se7enchoi.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns1.mobiusltd.com, ns2.mobiusltd.com",,
[x],www.seattle.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,,,,
[x],www.securcredi.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
[x],www.senolbaygul.wordpress.net,wordpress.net,"ns1.mobiusltd.com, sysops.automattic.com",v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,NOERROR,66.155.40.164,wordpress.net,"ns2.mobiusltd.com, ns1.mobiusltd.com",,
