input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_self_signed,final_url,tls_expired
uat-ss-legacy.razer.com,HTTP Status 404 – Not Found,404,427,uat-ss-legacy.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",uat-ss-legacy.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4960543558ad697bca664011314d09fe,f4441da498e1e84a3a2c2b6f981c2e94bd8dc7bae36b0cb2826241a9549441be,ctls,uat-ss-legacy.razer.com,cloudflare,443,https://uat-ss-legacy.razer.com:443,https,cloudflare,text/html,GET,104.16.191.67,/,-230353730,2606:4700::6810:be43,HSTS,1,False,True,,,,,,
upgrade.zvault.razer.com,Razer zVault,200,2161,upgrade.zvault.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-02T00:00:00Z,2024-07-30T23:59:59Z,CN=zvault.razer.com,zvault.razer.com,,*.zvault.razer.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8f9de944c6fa325620678a6f93649013,464ad370d91621189b544885f66515fe2ff36fb1c2ebf47db9764e207023951f,ctls,upgrade.zvault.razer.com,cloudfront,443,https://upgrade.zvault.razer.com:443,https,AmazonS3,text/html,GET,108.138.17.88,/,1440672282,108.138.17.126,Bootstrap,48,False,True,True,True,,,,
view.mailer.gold.razer.com,Error,200,932,view.mailer.gold.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=view.mailer.gold.razer.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.mailer.gold.razer.com,"SALESFORCE.COM, INC.",view.mailer.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f811fbfb5af729674ff5c828c2c08d28,3a649b5a4c0fd20b78fd0b298205b5113d268e37aa9ca5974d9dcf4e5f56459b,ctls,view.mailer.gold.razer.com,,443,https://view.mailer.gold.razer.com:443,https,,text/html,GET,13.111.130.239,/,1631801191,13.111.130.239,HSTS,28,False,,,,,,https://view.mailer.gold.razer.com/Error.aspx,
virtualterminal.merchant.razer.com,Virtual Terminal | Razer Merchant Services,200,110253,virtualterminal.merchant.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-11T16:11:15Z,2023-10-09T16:11:14Z,CN=virtualterminal.merchant.razer.com,virtualterminal.merchant.razer.com,,virtualterminal.merchant.razer.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7caf9e1025324e68c3d1d2aeaed51adb,29827312f56fff25656ad8e55d50bb0eb3e34c2ff779284cfca7e757f75b0d6a,ctls,virtualterminal.merchant.razer.com,,443,https://virtualterminal.merchant.razer.com:443,https,BunnyCDN-DE1-1080,text/html,GET,169.150.247.37,/,-1840324437,2400:52e0:1e00::1081:1,Node.js,36,False,,,,,,,
voucherconsole.gold.razer.com,Access Denied,403,282,voucherconsole.gold.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-06-13T23:59:59Z,"CN=gold.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",gold.razer.com,Razer (Asia-Pacific) Pte. Ltd.,zmerchant.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9d2190633a090a506628c3a39101b1c,0a5ec07b5efc4b2579b792f0204df60afe17ede0b1e8130bae6f0b212d81dec9,ctls,voucherconsole.gold.razer.com,,443,https://voucherconsole.gold.razer.com:443,https,AkamaiGHost,text/html,GET,95.101.111.165,/,-1940089725,2a02:26f0:480:23::1726:629a,,10,False,,,,,,,
vpn.merchant.razer.com,,404,13,vpn.merchant.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=*.merchant.razer.com,*.merchant.razer.com,,merchant.razer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,98817429830726af5f518c3c05d63888,3a76a82dda788713bd9944ea3a054180ddb47f9449aa4e96c9bafe62a7b6bb85,ctls,vpn.merchant.razer.com,,443,https://vpn.merchant.razer.com:443,https,awselb/2.0,text/plain,GET,13.228.218.88,/,285775083,52.74.88.145,,1,False,,,True,,,,
vtapi.merchant.razer.com,,200,24,vtapi.merchant.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=*.merchant.razer.com, O=Razer Merchant Services SDN. BHD., ST=Selangor, C=MY",*.merchant.razer.com,Razer Merchant Services SDN. BHD.,merchant.razer.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ad76e87c2331bc901c2e713ff92d30b8,2766bc6e3ab1cc8b54d69204e40cd6a8157bab660d4ca42585ce6827e2b798d4,ctls,vtapi.merchant.razer.com,fastly,443,https://vtapi.merchant.razer.com:443,https,nginx,text/html,GET,151.101.1.91,/,-1128729505,151.101.193.91,Varnish,1,False,True,,True,,,,
web-create.razer.com,,403,13,web-create.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-11T23:59:59Z,CN=*.razer.com,*.razer.com,,*.razerzone.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,162fdf5a61d9cb59070175b033775285,2518636c1274fa9ff3a6c5822179f2f04e3bd61755c8edd0cb00dd4de0bf3b8a,ctls,web-create.razer.com,,443,https://web-create.razer.com:443,https,awselb/2.0,text/plain,GET,52.8.186.229,/,556160965,184.169.195.41,,1,False,,,True,,,,
webapi.gold.razer.com,Access Denied,403,274,webapi.gold.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-06-13T23:59:59Z,"CN=gold.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",gold.razer.com,Razer (Asia-Pacific) Pte. Ltd.,zmerchant.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9d2190633a090a506628c3a39101b1c,0a5ec07b5efc4b2579b792f0204df60afe17ede0b1e8130bae6f0b212d81dec9,ctls,webapi.gold.razer.com,,443,https://webapi.gold.razer.com:443,https,AkamaiGHost,text/html,GET,95.101.111.151,/,-1732240061,2a02:26f0:480:23::1726:629a,,10,False,,,,,,,
webapi.zgold-qa.razer.com,,404,72,webapi.zgold-qa.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-08-14T23:59:59Z,CN=zgold-qa.razer.com,zgold-qa.razer.com,,*.zgold-qa.razer.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7f502855ec5fee08e3035ac7e8cec952,ce3595afde3af3b9db06dc679841731626d74aa6ad8a914405da6b13db6f4bdb,ctls,webapi.zgold-qa.razer.com,,443,https://webapi.zgold-qa.razer.com:443,https,,application/json,GET,52.54.247.232,/,2125791128,3.223.225.82,hCaptcha,1,False,,,True,https:,,,
webauthn.razer.com,,404,18,webauthn.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,CN=*.razer.com,*.razer.com,,*.razerzone.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,65ee08530694d09e07df5e0c99131615,ed5cdb1358bb1acbb714e6bc537e3160c6adc2f8caa3c7418725280596e3b293,ctls,webauthn.razer.com,,443,https://webauthn.razer.com:443,https,,text/plain,GET,54.163.21.45,/,-429073533,3.210.10.254,,1,False,,,True,,,,
webhookapi.zgold-qa.razer.com,zVaultStore,200,220,webhookapi.zgold-qa.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-08-14T23:59:59Z,CN=zgold-qa.razer.com,zgold-qa.razer.com,,*.zgold-qa.razer.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7f502855ec5fee08e3035ac7e8cec952,ce3595afde3af3b9db06dc679841731626d74aa6ad8a914405da6b13db6f4bdb,ctls,webhookapi.zgold-qa.razer.com,,443,https://webhookapi.zgold-qa.razer.com:443,https,,text/html,GET,3.227.67.228,/,1593207841,3.223.225.82,Node.js,16,False,,,True,,,,
webpos.gold.razer.com,Razer POS Login Page,200,26310,webpos.gold.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-06-13T23:59:59Z,"CN=gold.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",gold.razer.com,Razer (Asia-Pacific) Pte. Ltd.,zmerchant.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9d2190633a090a506628c3a39101b1c,0a5ec07b5efc4b2579b792f0204df60afe17ede0b1e8130bae6f0b212d81dec9,ctls,webpos.gold.razer.com,,443,https://webpos.gold.razer.com:443,https,,text/html,GET,95.101.111.151,/,153254530,2a02:26f0:480:23::1726:629a,Microsoft ASP.NET,534,False,,,,,,https://webpos.gold.razer.com/contents/main/main-login.aspx,
webpos.zgold-qa.razer.com,,404,,webpos.zgold-qa.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-08-14T23:59:59Z,CN=zgold-qa.razer.com,zgold-qa.razer.com,,*.zgold-qa.razer.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7f502855ec5fee08e3035ac7e8cec952,ce3595afde3af3b9db06dc679841731626d74aa6ad8a914405da6b13db6f4bdb,ctls,webpos.zgold-qa.razer.com,,443,https://webpos.zgold-qa.razer.com:443,https,awselb/2.0,text/plain,GET,52.54.247.232,/,-1840324437,3.227.67.228,,1,False,,,True,,,,
webstories.razer.com,Razer | Razer,200,3900,webstories.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T11:23:22Z,2023-08-20T11:23:21Z,CN=webstories.razer.com,webstories.razer.com,,webstories.razer.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,814ed4da3092274c768134fe064a3cc0,d9892477b0fa2cf42b6c6064159cb5c8f228d2815519d77439d6e12888071812,ctls,webstories.razer.com,,443,https://webstories.razer.com:443,https,Fly/a0b91024 (2023-06-13),text/html,GET,213.188.210.115,/,-214673037,2a09:8280:1::3:3e2,HSTS,1,False,,,,,,,
wiki.razer.com,403 Forbidden,403,199,,,,,,,,,,,,,,,,,,,,80,http://wiki.razer.com:80,http,Apache,text/html,GET,3.0.188.52,/,-855688948,3.0.188.52,Apache,8,False,,,,,,,
work.razer.com,"Razer Mouse, Mat and Keyboard for Productivity | Razer United States",200,151892,www.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-13T00:00:00Z,2024-05-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",489be1d31a575a836f6f1ebabbb5e25e,2c1dfd0838964c35201a12de26b28f4b7554d55d49c129914e0e454f5b40104a,ctls,www.razer.com,,443,https://work.razer.com:443,https,cloudflare,text/html,GET,96.45.83.55,/,1494302000,96.45.83.143,SAP Commerce Cloud,325,False,,,,https://www.razer.com,,https://www.razer.com/productivity,
www.gold.razer.com,The New Razer Gold & Silver,200,16027,gold.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-06-13T23:59:59Z,"CN=gold.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",gold.razer.com,Razer (Asia-Pacific) Pte. Ltd.,zmerchant.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9d2190633a090a506628c3a39101b1c,0a5ec07b5efc4b2579b792f0204df60afe17ede0b1e8130bae6f0b212d81dec9,ctls,gold.razer.com,,443,https://www.gold.razer.com:443,https,,text/html,GET,95.101.111.165,/,-1334232070,2a02:26f0:480:23::1726:629a,HSTS,1,False,,,,https://mysupport.razer.com,,https://gold.razer.com/,
www.merchant.razer.com,The Leading Payment Gateway in Southeast Asia | Razer Merchant Services,200,284927,merchant.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=*.merchant.razer.com, O=Razer Merchant Services SDN. BHD., ST=Selangor, C=MY",*.merchant.razer.com,Razer Merchant Services SDN. BHD.,merchant.razer.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ad76e87c2331bc901c2e713ff92d30b8,2766bc6e3ab1cc8b54d69204e40cd6a8157bab660d4ca42585ce6827e2b798d4,ctls,merchant.razer.com,,80,http://www.merchant.razer.com:80,http,cloudflare,text/html,GET,13.228.218.88,/,-786768873,52.74.88.145,WordPress,5657,False,,,True,,,https://merchant.razer.com/v3/,
www.razer.com,Razer United States | For Gamers. By Gamers.,200,167459,www.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-13T00:00:00Z,2024-05-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",489be1d31a575a836f6f1ebabbb5e25e,2c1dfd0838964c35201a12de26b28f4b7554d55d49c129914e0e454f5b40104a,ctls,www.razer.com,cloudflare,443,https://www.razer.com:443,https,cloudflare,text/html,GET,104.16.190.67,/,1362191788,2606:4700::6810:be43,SAP Commerce Cloud,361,False,True,,,https://www.razer.com,,,
www.razerid.razer.com,Razer ID,200,5811,razerid.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-08-30T23:59:59Z,"CN=www.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",www.razer.com,Razer (Asia-Pacific) Pte. Ltd.,www2.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b91c77f9384c5ed8bd624e642706c7dc,a2314316b52c5b3e214b4857bed6412785ff81ab7afe7df9d32ff03c6684f472,ctls,razerid.razer.com,,443,https://www.razerid.razer.com:443,https,,text/html,GET,54.215.132.231,/,-246146968,54.183.38.172,HSTS,42,False,,,,*.playblackdesert.com,,https://razerid.razer.com:443/,
www2.razer.com,Razer United States | For Gamers. By Gamers.,200,167459,www.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-13T00:00:00Z,2024-05-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",489be1d31a575a836f6f1ebabbb5e25e,2c1dfd0838964c35201a12de26b28f4b7554d55d49c129914e0e454f5b40104a,ctls,www.razer.com,,443,https://www2.razer.com:443,https,cloudflare,text/html,GET,95.101.111.138,/,1362191788,2a02:26f0:ab00::5c7a:d732,SAP Commerce Cloud,361,False,,,,https://www.razer.com,,https://www.razer.com:443/,
www2.zgold-qa.razer.com,,404,,www2.zgold-qa.razer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-17T00:00:00Z,2024-08-14T23:59:59Z,CN=zgold-qa.razer.com,zgold-qa.razer.com,,*.zgold-qa.razer.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7f502855ec5fee08e3035ac7e8cec952,ce3595afde3af3b9db06dc679841731626d74aa6ad8a914405da6b13db6f4bdb,ctls,www2.zgold-qa.razer.com,,443,https://www2.zgold-qa.razer.com:443,https,awselb/2.0,text/plain,GET,3.223.225.82,/,-1840324437,3.212.195.120,,1,False,,,True,,,,
www3.razer.com,,403,16,www3.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2c36e5d45d4929d973b8a9effc1de0c4,81dcca98be765e06e13080d4aeb508a135bcc3bb878b93e6e25e8125ec259637,ctls,www3.razer.com,cloudflare,443,https://www3.razer.com:443,https,cloudflare,text/plain,GET,104.16.190.67,/,1268003052,2606:4700::6810:be43,Cloudflare,1,False,True,,,,,,
yammer.razer.com,Viva Engage,200,2581,www.yammer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-02T03:52:19Z,2024-01-28T03:52:19Z,"CN=*.yammer.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.yammer.com,Microsoft Corporation,*.eu-1.yammer.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,8e29b087f008dba85070d069ae42ce43,40c8bbc33747bd035be5acb7c417e1766132a551bf5c6a75586e25da4632a743,ctls,www.yammer.com,cloudflare,443,https://yammer.razer.com:443,https,,text/html,GET,104.16.190.67,/,-107466341,2606:4700::6810:bf43,Zipkin,72,False,True,,True,*.live.com,,https://www.yammer.com/razer.com,
zendesk1.razer.com,Razer - Under Maintenance,530,27199,zendesk1.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=razer.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",razer.com,"Cloudflare, Inc.",*.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4cb305e6a6c05a6a1f3de09b1a1704,8374a132a48923f0e2830de51d8fc8d457667e7dbfd124cd062f0d37b8de9d5d,ctls,zendesk1.razer.com,cloudflare,443,https://zendesk1.razer.com:443,https,cloudflare,text/html,GET,162.159.128.7,/,1426787696,162.159.138.6,Cloudflare,32,False,True,,True,,,,
zendesk2.razer.com,Razer - Under Maintenance,530,27200,zendesk2.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=razer.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",razer.com,"Cloudflare, Inc.",*.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4cb305e6a6c05a6a1f3de09b1a1704,8374a132a48923f0e2830de51d8fc8d457667e7dbfd124cd062f0d37b8de9d5d,ctls,zendesk2.razer.com,cloudflare,443,https://zendesk2.razer.com:443,https,cloudflare,text/html,GET,162.159.128.7,/,1116325648,162.159.138.6,Cloudflare,32,False,True,,True,,,,
zendesk3.razer.com,Razer - Under Maintenance,530,27199,zendesk3.razer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=razer.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",razer.com,"Cloudflare, Inc.",*.razer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4cb305e6a6c05a6a1f3de09b1a1704,8374a132a48923f0e2830de51d8fc8d457667e7dbfd124cd062f0d37b8de9d5d,ctls,zendesk3.razer.com,cloudflare,443,https://zendesk3.razer.com:443,https,cloudflare,text/html,GET,162.159.128.7,/,537745965,162.159.138.6,Cloudflare,32,False,True,,True,,,,
zmerchant.gold.razer.com,Gold Merchant Console,200,1745,zmerchant.gold.razer.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-06-13T23:59:59Z,"CN=gold.razer.com, O=Razer (Asia-Pacific) Pte. Ltd., L=Singapore, C=SG",gold.razer.com,Razer (Asia-Pacific) Pte. Ltd.,zmerchant.gold.razer.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9d2190633a090a506628c3a39101b1c,0a5ec07b5efc4b2579b792f0204df60afe17ede0b1e8130bae6f0b212d81dec9,ctls,zmerchant.gold.razer.com,,443,https://zmerchant.gold.razer.com:443,https,,text/html,GET,2.17.100.163,/,29794869,2a02:26f0:ab00::5c7a:d722,,47,False,,,,,,,
