new,host,a,cname,soa,ns,status_code,aaaa,cdn,cdn-name,mx,txt,has_internal_ips,internal_ips,caa
,me22xnht.gcso.cbre.com,"44.241.1.237, 52.12.191.9, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mediamatters2kids.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,meeting.cbre.com,208.68.246.62,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,memberrelay.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,menus.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,merge.builder.cbre.com,20.118.48.1,"mergeeabuilder.azurewebsites.net, waws-prod-dm1-275.sip.azurewebsites.windows.net, waws-prod-dm1-275-92b3.centralus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,,,,,,,,
,merge.locator.cbre.com,20.119.8.32,"mergeealocator.azurewebsites.net, waws-prod-blu-401.sip.azurewebsites.windows.net, waws-prod-blu-401-891a.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,,,,,,,,
,metrics.trammellcrow.com,"63.140.62.135, 63.140.62.164, 63.140.62.160",trammellcrow.com.122.2o7.net,"ns201.adobe.net, hostmaster.adobe.com, dnsadmin.omniture.com",,NOERROR,,,,,,,,
,metview.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mexico.preview.cbre.com,20.105.224.7,"www.cbre.trafficmanager.net, cbre-prod-westeurope-cd.azurewebsites.net, waws-prod-am2-545.sip.azurewebsites.windows.net, waws-prod-am2-545-94bc.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,,,,,,,,
,mfin.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mgw.gcso.cbre.com,"44.241.1.237, 52.12.191.9, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,miq.cbre.com,45.223.167.6,xrrjl6w.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,mitologiagrega-mitologia.gcso.cbre.com,"54.200.25.215, 52.12.191.9, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mktgdocs.cbre.com,"104.18.20.118, 104.18.21.118",mktgdocs.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"2606:4700::6812:1476, 2606:4700::6812:1576",True,cloudflare,,,,,
,mniejszosci.gcso.cbre.com,"44.241.1.237, 54.200.25.215, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mo.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mobicontrol.cbre.com,208.68.246.219,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mobile-beta-clients-git.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mobile-bff-dev.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mobile-bff-uat.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mobile-bff.smartfm.cbre.com,45.223.167.4,7pi6ib7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,mos.cbre.com,208.68.246.161,fastmap.cbre.com,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mperf2.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mrimt2.cbre.com,208.68.244.20,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mriwebapi.cbre.com,208.68.247.142,mriwebapi.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mriwebapi.glb.cbre.com,208.68.247.142,,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mriwebapidr.cbre.com,208.68.245.41,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mrmc230-44.gcso.cbre.com,"52.12.191.9, 54.200.25.215, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mrscdc.cbre.com,208.68.247.201,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mrsrom.cbre.com,208.68.247.202,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mrtg-s7.gcso.cbre.com,"44.241.1.237, 54.200.25.215, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mrtg-sc.gcso.cbre.com,"44.241.1.237, 52.12.191.9, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,msoffice.cbre.com,208.68.246.39,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mta-sts.journal-cbre-com.mail.protection.outlook.com.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mta9.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mw-neutron-orchestrator-mwp6.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mw-orville.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mx-smnflx.gcso.cbre.com,"54.200.25.215, 52.12.191.9, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,my-pp.gcso.cbre.com,"44.241.1.237, 52.12.191.9, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,my.cbre.com,208.68.247.43,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,my8-preview.gcso.cbre.com,"52.12.191.9, 54.200.25.215, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myaccess-dev.cbre.com,45.223.164.170,3xsijit.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,myaccess.cbre.com,45.223.164.170,o7r5lvf.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,myapps.cbre.com,208.68.247.33,myapps.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,myapps.glb.cbre.com,208.68.247.33,,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,myappscl.cbre.com,208.68.246.87,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myappscldr.cbre.com,208.68.244.31,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myappsi.cbre.com,208.68.246.41,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mybioacconnect.cbre.com,208.68.247.167,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mybiordc.cbre.com,208.68.246.43,mybiordc.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mybiordc.glb.cbre.com,208.68.246.43,,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mydata.cbre.com,45.223.59.188,o7iszg7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,mydevices.cbre.com,"208.68.245.37, 208.68.247.145",mydevices.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mydevices.glb.cbre.com,"208.68.245.37, 208.68.247.145",,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mydrvpn.cbre.com,208.68.245.50,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myemail.cbre.com,208.68.246.240,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myemailtest.cbre.com,208.68.247.71,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfin.cbre.com,107.154.114.172,tmbi95s.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,,True,incapsula,,,,,
,myfinext.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfinmatstext.cbre.com,208.68.246.238,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfinmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfinmauatext.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
,myfinpjdevext.cbre.com,208.68.247.27,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfinpjuatext.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myfinspuatext.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
,myfinuat.cbre.com,192.230.78.44,3ocdt.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,,True,incapsula,,,,,
,myfmadmin-qa.cbre.com,"18.214.159.71, 54.88.190.160, 54.234.29.168",usawse1mfmaq-alb-1410462295.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myhcm.cbre.com,107.154.189.172,397wtum.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,,True,incapsula,,,,,
,myhcmcareersuat.cbre.com,208.68.246.129,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
,myhcmmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myhcmmauat.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myhcmmauatext.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myhcmpjtst.cbre.com,208.68.247.67,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myhse.cbre.com,162.13.111.239,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myid-uat.cbre.com,208.68.247.27,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myid.cbre.com,208.68.246.192,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myim.cbre.com,208.68.246.143,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mylearning.cbre.com,208.68.247.12,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mymeeting.cbre.com,208.68.246.62,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mymobile.cbre.com,208.68.247.11,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mymta.cbre.com,107.154.114.172,ufoic6g.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,,True,incapsula,,,,,
,myocs.cbre.com,"208.68.246.72, 208.68.246.37",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myocsweb.cbre.com,208.68.246.148,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mypassword-test.cbre.com,20.88.114.141,mypassword-nonprod-appgtw.eastus2.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",,NOERROR,,,,,,,,
,mypc-dr.cbre.com,208.68.244.243,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mypc-test.cbre.com,208.68.245.57,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mypc.cbre.com,208.68.246.243,mypc.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,mypc.glb.cbre.com,208.68.246.243,,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,myphone.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myportallogin.cbre.com,208.68.247.131,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myportalmatst.cbre.com,208.68.246.51,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
,myportalmauat.cbre.com,208.68.246.124,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myportalpjtst.cbre.com,208.68.247.67,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myproperty.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,myreceipts.cbre.com,"3.233.181.45, 50.16.160.171, 44.195.161.106",myreceipts-alb-prod-1381731774.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myservice-dev.cbre.com,"34.239.244.132, 3.218.31.234, 3.89.188.25",usawse1msrvd-alb-745768401.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myservice-qa.cbre.com,"3.224.102.111, 3.229.47.95, 3.221.125.45",usawse1msrvq-alb-1702671199.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,myservice.cbre.com,45.223.176.170,2xn48du.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,mysite.cbre.com,208.68.246.39,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,mysql.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mysupplier.cbre.com,"34.242.190.119, 54.246.7.96",cbremysupplier.supplierscontroller.com,"ns-1961.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mysurvey.cbre.com,152.115.76.133,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,"mail2.survey-it.dk.cbre.com, mail.survey-it.dk",v=spf1 mx -all,,,
,myvpn.cbre.com,"208.68.245.10, 208.68.245.3, 208.68.247.3, 208.68.247.5, 208.68.245.2, 208.68.247.2, 208.68.247.4, 208.68.245.5, 208.68.247.50, 208.68.245.4",myvpn.glb.cbre.com,"glb1.cbre.com, hostmaster.glb.cbre.com",,NOERROR,,,,,,,,
,myvpn.glb.cbre.com,"208.68.245.5, 208.68.245.3, 208.68.245.2, 208.68.245.4, 208.68.247.50, 208.68.247.2, 208.68.247.5, 208.68.247.3, 208.68.247.4, 208.68.245.10",,"glb1.cbre.com, hostmaster.glb.cbre.com","glb2.cbre.com, glb1.cbre.com",NOERROR,,,,,,,,
,mywork-dev.cbre.com,"34.229.28.146, 34.201.238.153, 34.205.206.212",usawse1mwrkd-alb-1435446138.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mywork-qa.cbre.com,"54.87.99.62, 52.200.250.125, 23.22.26.11",usawse1mwrkq-alb-2071021020.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,mywork-uat.cbre.com,45.223.164.170,f5viam7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,mywork.cbre.com,45.223.164.170,vh7hbio.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,myworkspace.cbre.com,208.68.246.60,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
,nac04.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,nac07.gcso.cbre.com,"52.12.191.9, 54.200.25.215, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,navigator.cbre.com,208.68.246.63,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,netptldynamic.gcso.cbre.com,"52.12.191.9, 54.200.25.215, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,new-database-officebackups-domain.gcso.cbre.com,"54.200.25.215, 52.12.191.9, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,new-staging-game.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,newliveconfig.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com","ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",NOERROR,,,,,,,,
,nexus.cbre.com,54.214.85.51,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,niffler.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,nihul.gcso.cbre.com,"44.241.1.237, 52.12.191.9, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,nissanhelpdesk-crs.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,nissanhelpdesk-vaws.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,notify.cbre.com,208.68.246.251,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,"mxb-001bfb01.gslb.pphosted.com, mxa-001bfb01.gslb.pphosted.com","ddbd6bf9-f1fb-4ef1-b7ab-d98eb77b85f9, v=spf1 mx include:spf.protection.outlook.com include:everbridge.net ip4:103.37.228.0/24 ip4:159.222.40.0/23 ip4:185.69.116.0/22 ip4:192.34.68.0/24 ip4:192.34.69.0/24 ip4:208.68.245.0/24 ip4:208.68.246.0/24 ip4:208.68.247.0/24 ~all",,,
,nshift.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,nzljk.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com","ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",NOERROR,,,,,,,,
,o365exchangecdc.cbre.com,208.68.246.45,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,o7.gcso.cbre.com,"44.241.1.237, 54.200.25.215, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,oath.locator.cbre.com,185.181.124.198,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,oauth2.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,odin.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com","ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",NOERROR,,,,,,,,
,officeready.cbre.com,"45.223.163.4, 45.223.171.4",,"ns-660.awsdns-18.net, awsdns-hostmaster.amazon.com","ns-660.awsdns-18.net, ns-1766.awsdns-28.co.uk, ns-499.awsdns-62.com, ns-1162.awsdns-17.org",NOERROR,,True,incapsula,,,,,
,ok-sarss.gcso.cbre.com,"52.12.191.9, 54.200.25.215, 44.241.1.237",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ol-tops2.cbre.com,45.223.167.4,u4239cl.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,oman.cbre.com,"104.18.20.118, 104.18.21.118",oman.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"2606:4700::6812:1476, 2606:4700::6812:1576",True,cloudflare,,,,,
,onboardclientadmin.cbre.com,"165.160.15.20, 165.160.13.20",amladmin-sy.ase1-int-ausy-cbre-prod.cbrecloudapps.com,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,one.cbre.com,45.223.59.188,d4kjkyy.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,,True,incapsula,,,,,
,onetrust.cbre.com,,u30571687.wl188.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,mx.sendgrid.net,v=spf1 ip4:159.183.214.154 ip4:167.89.76.99 ip4:168.245.100.230 ip4:168.245.74.77 -all,,,
,openlink.gcso.cbre.com,"54.200.25.215, 44.241.1.237, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,opensearch.chatbot.cbre.com,"10.182.132.23, 10.182.131.111, 10.182.131.226",vpc-domain-c7fb-khxb23ty4kbslc46ijopehe23m.us-east-1.es.amazonaws.com,"ns-141.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,True,"10.182.132.23, 10.182.131.111, 10.182.131.226",
,opsproxy-bm23-gs01.gcso.cbre.com,"52.12.191.9, 44.241.1.237, 54.200.25.215",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,optimizer.greenqa.cbre.com,20.75.28.20,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,"mxb-001bfb01.gslb.pphosted.com, mxa-001bfb01.gslb.pphosted.com","v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1, v=spf1 mx include:spf.protection.outlook.com include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all",,,
,opus.cbre.com,194.35.8.159,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
,order.gcso.cbre.com,"44.241.1.237, 54.200.25.215, 52.12.191.9",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
