input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_expired,tls_mismatched,tls_self_signed,tls_subject_org_
sh-pro52.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro52.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro52.hostgator.com.br,,443,https://sh-pro52.hostgator.com.br:443,https,Apache,text/html,GET,162.241.61.190,/,-1783708853,162.241.61.190,Bootstrap,44,False,,,,,,,
sh-pro56.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro56.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro56.hostgator.com.br,,443,https://sh-pro56.hostgator.com.br:443,https,Apache,text/html,GET,162.241.61.220,/,-1783708853,162.241.61.220,Bootstrap,44,False,,,,,,,
sh-pro58.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro58.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro58.hostgator.com.br,,443,https://sh-pro58.hostgator.com.br:443,https,Apache,text/html,GET,162.241.61.225,/,-1783708853,162.241.61.225,Bootstrap,44,False,,,,,,,
sh-pro60.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro60.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro60.hostgator.com.br,,443,https://sh-pro60.hostgator.com.br:443,https,Apache,text/html,GET,162.241.61.230,/,-1783708853,162.241.61.230,Bootstrap,44,False,,,,,,,
sh-pro62.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro62.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro62.hostgator.com.br,,443,https://sh-pro62.hostgator.com.br:443,https,Apache,text/html,GET,162.241.61.235,/,-1783708853,162.241.61.235,Bootstrap,44,False,,,,,,,
sh-pro64.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro64.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro64.hostgator.com.br,,443,https://sh-pro64.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.25,/,-1783708853,162.241.62.25,Bootstrap,44,False,,,,,,,
sh-pro66.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro66.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro66.hostgator.com.br,,443,https://sh-pro66.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.30,/,-1783708853,162.241.62.30,Bootstrap,44,False,,,,,,,
sh-pro68.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro68.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro68.hostgator.com.br,,443,https://sh-pro68.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.35,/,-1783708853,162.241.62.35,Bootstrap,44,False,,,,,,,
sh-pro72.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro72.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro72.hostgator.com.br,,443,https://sh-pro72.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.72,/,-1783708853,162.241.62.72,Bootstrap,44,False,,,,,,,
sh-pro74.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro74.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro74.hostgator.com.br,,443,https://sh-pro74.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.77,/,-1783708853,162.241.62.77,Bootstrap,44,False,,,,,,,
sh-pro78.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro78.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro78.hostgator.com.br,,80,http://sh-pro78.hostgator.com.br:80,http,Apache,text/html,GET,162.241.62.112,/,-1783708853,162.241.62.112,Bootstrap,44,False,,https://sh-pro78.hostgator.com.br/,,,,,
sh-pro82.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro82.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro82.hostgator.com.br,,443,https://sh-pro82.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.167,/,-1783708853,162.241.62.167,Bootstrap,44,False,,,,,,,
sh-pro84.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro84.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro84.hostgator.com.br,,443,https://sh-pro84.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.172,/,-1783708853,162.241.62.172,Bootstrap,44,False,,,,,,,
sh-pro86.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro86.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro86.hostgator.com.br,,80,http://sh-pro86.hostgator.com.br:80,http,Apache,text/html,GET,162.241.62.177,/,-1783708853,162.241.62.177,Bootstrap,44,False,,https://sh-pro86.hostgator.com.br/,,,,,
sh-pro88.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro88.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro88.hostgator.com.br,,443,https://sh-pro88.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.182,/,-1783708853,162.241.62.182,Bootstrap,44,False,,,,,,,
sh-pro90.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro90.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro90.hostgator.com.br,,443,https://sh-pro90.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.207,/,-1783708853,162.241.62.207,Bootstrap,44,False,,,,,,,
sh-pro92.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro92.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro92.hostgator.com.br,,443,https://sh-pro92.hostgator.com.br:443,https,Apache,text/html,GET,162.241.62.212,/,-1783708853,162.241.62.212,Bootstrap,44,False,,,,,,,
sh-pro94.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro94.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro94.hostgator.com.br,,443,https://sh-pro94.hostgator.com.br:443,https,Apache,text/html,GET,162.241.63.11,/,-1783708853,162.241.63.11,Bootstrap,44,False,,,,,,,
sh-pro96.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro96.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro96.hostgator.com.br,,443,https://sh-pro96.hostgator.com.br:443,https,Apache,text/html,GET,162.241.63.16,/,-1783708853,162.241.63.16,Bootstrap,44,False,,,,,,,
sh-pro98.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,sh-pro98.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,sh-pro98.hostgator.com.br,,80,http://sh-pro98.hostgator.com.br:80,http,Apache,text/html,GET,162.241.63.21,/,-1783708853,162.241.63.21,Bootstrap,44,False,,https://sh-pro98.hostgator.com.br/,,,,,
shopback.hostgator.com.br,503 Service Temporarily Unavailable,503,162,shopback.hostgator.com.br,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-07T23:59:59Z,CN=*.shopback.net,*.shopback.net,*.reengage.linximpulse.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e148d0cb78c991cdd9db3414cc7e4a3f,047ad09d2bcc5aad50c6f2e8732fe3441e5b90763e5b35db3ae4278a8c6ff214,True,ctls,shopback.hostgator.com.br,,443,https://shopback.hostgator.com.br:443,https,awselb/2.0,text/html,GET,54.83.58.245,/,1862162275,52.203.172.190,,7,False,,,,,True,,
staging03.hostgator.com.br,,523,,staging03.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,2023-11-05T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,113f252eebaa96e18b03633ba54a6f86,5e281976988c15d19ffbad7a1796758481d7174be465ce6cb9ddc4fb0d8d00db,True,ctls,staging03.hostgator.com.br,cloudflare,443,https://staging03.hostgator.com.br:443,https,cloudflare,,GET,172.66.43.218,/,-1840324437,2606:4700:3108::ac42:2826,Cloudflare Bot Management,1,False,True,,,,,,
str10.hostgator.com.br,,200,111,str10.hostgator.com.br,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,CN=str10.hostgator.com.br,str10.hostgator.com.br,str10.hostgator.com.br,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",8996d651a5de9196d4eb19b1b70beb4e,dd6705c49a14405d6cfca361ffef27089788916d21bbbad2e44c85f6a997fab3,,ctls,str10.hostgator.com.br,,443,https://str10.hostgator.com.br:443,https,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,text/html,GET,192.163.193.115,/,-1736843770,192.163.193.115,mod_ssl:2.2.31,2,False,,,URL=/cgi-sys/defaultwebpage.cgi,,,,
str12.hostgator.com.br,,200,163,str12.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-17T00:00:00Z,2023-11-17T23:59:59Z,CN=str12.hostgator.com.br,str12.hostgator.com.br,str12.hostgator.com.br,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",469e7f76247e920acf5fc2b08fed3dca,c846011b0b76f2e94b3e3da29c30d9f9ca465c28d00f67370aa0c675e24601b8,,ctls,str12.hostgator.com.br,,443,https://str12.hostgator.com.br:443,https,Apache,text/html,GET,192.163.244.136,/,1042845477,192.163.244.136,Apache,2,False,,,URL=/cgi-sys/defaultwebpage.cgi,,,,
suporte.hostgator.com.br,Security check,403,6649,suporte.hostgator.com.br,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,2023-11-05T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,113f252eebaa96e18b03633ba54a6f86,5e281976988c15d19ffbad7a1796758481d7174be465ce6cb9ddc4fb0d8d00db,True,ctls,suporte.hostgator.com.br,cloudflare,443,https://suporte.hostgator.com.br:443,https,cloudflare,text/html,GET,104.16.51.111,/,-1279294674,104.16.53.111,Cloudflare,32,False,True,https://suporte.hostgator.com.br/hc/pt-br,,,,,
test-auth.hostgator.com.br,,403,16,,,,,,,,,,,,,,,,,,,cloudflare,80,http://test-auth.hostgator.com.br:80,http,cloudflare,text/plain,GET,172.66.40.38,/,1268003052,2606:4700:3108::ac42:2826,Cloudflare Bot Management,1,False,True,,,,,,
test-cart.hostgator.com.br,ERROR: The request could not be satisfied,403,919,test-cart.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,2023-11-05T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,113f252eebaa96e18b03633ba54a6f86,5e281976988c15d19ffbad7a1796758481d7174be465ce6cb9ddc4fb0d8d00db,True,ctls,test-cart.hostgator.com.br,cloudfront,443,https://test-cart.hostgator.com.br:443,https,CloudFront,text/html,GET,13.32.99.92,/,-1848477896,2600:9000:2251:b400:b:403b:a6c0:93a1,Amazon Web Services,20,False,True,,,,,,
titan.hostgator.com.br,,200,86,titan.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-29T00:00:00Z,2024-02-27T23:59:59Z,CN=titan.hostgator.com.br,titan.hostgator.com.br,titan.hostgator.cl,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,23335d00e4d39111e8ff1edd84a219a6,36eaee150d17b06aec458bb95622d2c34ae09b3be39c2dc15b459128222c320f,,ctls,titan.hostgator.com.br,cloudfront,443,https://titan.hostgator.com.br:443,https,AmazonS3,text/html,GET,13.224.189.93,/,-179573017,2600:9000:20eb:4000:16:3540:21c0:93a1,HSTS,3,False,True,,,,,,
vps-tos2.hostgator.com.br,,200,7,vps-tos2.hostgator.com.br,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-22T18:23:43Z,2024-03-21T18:23:43Z,"emailAddress=root@vps-tos2.hostgator.com.br, CN=vps-tos2.hostgator.com.br, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@vps-tos2.hostgator.com.br",vps-tos2.hostgator.com.br,,"emailAddress=root@vps-tos2.hostgator.com.br, CN=vps-tos2.hostgator.com.br, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@vps-tos2.hostgator.com.br",vps-tos2.hostgator.com.br,SomeOrganization,93f2f397c0abeef789118fac6ba583f6,eb077c61283b3611ed1a7c9d37ad3514f114840a07467b634acd197e6ffd00d1,,ctls,vps-tos2.hostgator.com.br,,443,https://vps-tos2.hostgator.com.br:443,https,Apache,text/html,GET,162.240.81.57,/,-366337701,162.240.81.57,Apache,3,False,,,,,,True,SomeOrganization
webmail.hostgator.com.br,,403,16,webmail.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,2023-11-05T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,113f252eebaa96e18b03633ba54a6f86,5e281976988c15d19ffbad7a1796758481d7174be465ce6cb9ddc4fb0d8d00db,True,ctls,webmail.hostgator.com.br,cloudflare,443,https://webmail.hostgator.com.br:443,https,cloudflare,text/plain,GET,172.66.40.38,/,1268003052,2606:4700:3108::ac42:2826,Cloudflare Bot Management,1,False,True,,,,,,
whm.hostgator.com.br,,523,,whm.hostgator.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-05T00:00:00Z,2023-11-05T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,113f252eebaa96e18b03633ba54a6f86,5e281976988c15d19ffbad7a1796758481d7174be465ce6cb9ddc4fb0d8d00db,True,ctls,whm.hostgator.com.br,cloudflare,443,https://whm.hostgator.com.br:443,https,cloudflare,,GET,172.66.40.38,/,-1840324437,2606:4700:3108::ac42:2826,Cloudflare Bot Management,1,False,True,,,,,,
wns10.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,wns10.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,wns10.hostgator.com.br,,443,https://wns10.hostgator.com.br:443,https,Apache,text/html,GET,50.116.84.176,/,-1783708853,50.116.84.176,Bootstrap,44,False,,,,,,,
