input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
support.ecs-anz.arrow.com,Atlassian Cloud Notifications - Page Unavailable,404,2676,support.ecs-anz.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.",atlassian.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf580a615a18a6386f0995fe7cff01e5,e5e8d632c0b86f5bd5ef9a0d55c58ba1fd7776f6bb7c35ca23d85d23281ce58f,ctls,support.ecs-anz.arrow.com,443,https://support.ecs-anz.arrow.com:443,https,AtlassianEdge,text/html,GET,185.166.143.36,/,-1222995890,185.166.143.38,HSTS,52,False,,,,True,True,,
support.siliconexpert.com,Security check,403,7820,support.siliconexpert.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T23:55:14Z,2023-07-11T23:55:13Z,CN=support.siliconexpert.com,support.siliconexpert.com,,support.siliconexpert.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c5dca131ba3b537515d657ec3e3ee154,a32b6017e22f5a71d5726e8691f87d695ffe67b94481fe914bd8675baaaeb468,ctls,support.siliconexpert.com,443,https://support.siliconexpert.com:443,https,cloudflare,text/html,GET,104.18.248.37,/,-1279294674,104.18.249.37,Cloudflare,103,False,cloudflare,https://support.siliconexpert.com/hc/en-us,True,,,,
supportcenter.einfochips.com,eInfochips - Eragon Support,200,24750,supportcenter.einfochips.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,supportcenter.einfochips.com,443,https://supportcenter.einfochips.com:443,https,Apache,text/html,GET,54.151.66.36,/,,54.151.66.36,WordPress:5.7.2,190,False,,,,,True,,
testlink.arrow.com,Home page,200,36992,testlink.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-04T00:00:00Z,2023-09-04T23:59:59Z,"CN=testlink.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",testlink.arrow.com,"Arrow Electronics, Inc",testlink.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e90b808a78c047ec15ca607df89d35d8,e49fcfdc3276e9b416fd49ce7aa8f26f51d6397767560f3975812f76d660b2df,ctls,testlink.arrow.com,443,https://testlink.arrow.com:443,https,nginx,text/html,GET,18.66.122.12,/,-219068576,18.66.122.39,jQuery,592,False,cloudfront,,True,,,,
thermofisher.transim.com,Login - ThermoFisher Root,200,10812,thermofisher.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,thermofisher.transim.com,443,https://thermofisher.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,1958304092,137.135.18.76,Windows Server,105,False,azure,https://thermofisher.transim.com/Login?ReturnUrl=%2f,True,,True,,
tracker.transim.com,Transim Tracker,200,4135,tracker.transim.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,tracker.transim.com,443,https://tracker.transim.com:443,https,Apache,text/html,GET,45.60.243.45,/,603314,2a02:e980:148::2d,Ruby on Rails,124,False,incapsula,https://tracker.transim.com/login?back_url=https%3A%2F%2Ftracker.transim.com%2F,True,,True,,
training.einfochips.com,Online Test,200,28875,training.einfochips.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=training.einfochips.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",training.einfochips.com,"Arrow Electronics, Inc",training.einfochips.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1f6d59dad248b53c9f6056b84bb815d,bdba5ec0bb25f7b2bd7d951418bf0d2e9c6d336719853f46a230f3f967a21b29,ctls,training.einfochips.com,443,https://training.einfochips.com:443,https,Apache,text/html,GET,125.20.7.36,/,-366337701,125.20.7.36,PHP:8.0.25,343,False,,,,,,,
transim.com,Transim - Home,200,139919,www.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,www.transim.com,443,https://transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-1117477458,137.135.18.76,YouTube,1076,False,azure,https://www.transim.com,True,,True,,
uat-my.siliconexpert.com,SiliconExpert | Electronic Components Database,200,103727,uat-my.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,uat-my.siliconexpert.com,443,https://uat-my.siliconexpert.com:443,https,,text/html,GET,104.126.37.171,/,840928223,2a02:26f0:1700:11::b856:6788,Imperva,1051,False,,https://uat-my.siliconexpert.com/login?view,,,True,https://*.gstatic.com,
upload.aspencore.com,Title Goes Here,200,311,upload.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,upload.aspencore.com,443,https://upload.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.208.97.121,/,1631801191,54.210.214.89,Windows Server,10,False,,,,,True,,
vendor-eic.arrow.com,,200,170,vendor-eic.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-13T00:00:00Z,2023-07-14T23:59:59Z,"CN=vendor-eic.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",vendor-eic.arrow.com,"Arrow Electronics, Inc",vendor-eic.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,70d459e4857cc324b20e5163da297bad,7c63938cb0581f0161fff84fe51c7303858b4c884919c4e890f6bd527b7cb2d5,ctls,vendor-eic.arrow.com,443,https://vendor-eic.arrow.com:443,https,,text/html,GET,216.150.172.41,/,593259606,216.150.172.41,HSTS,4,False,,,,,,,
video.aspencore.com,AspenCore | Electronics Industry Media & SaaS Group,200,166461,aspencore.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,aspencore.com,80,http://video.aspencore.com:80,http,cloudflare,text/html,GET,204.74.99.100,/,-1632971887,204.74.99.100,Yoast SEO:20.7,889,False,,https://aspencore.com/,,,True,,
vishay.transim.com,Vishay Intertechnology,200,48126,vishay.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,vishay.transim.com,443,https://vishay.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-729409498,137.135.18.76,Windows Server,141,False,azure,https://vishay.transim.com/landing,True,,True,,
visibility.arrow.com,SCV,200,5601,visibility.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-07T00:00:00Z,2024-04-10T23:59:59Z,"CN=visibility.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",visibility.arrow.com,"Arrow Electronics, Inc",visibility.arrow.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,dd2a968bf5f882c89a0925ae7633f4ad,8b012a773697b64d918dc98cec9a9bb1f69f0e932428d8dfde13b88e398758e6,ctls,visibility.arrow.com,443,https://visibility.arrow.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips,text/html,GET,216.150.168.160,/,-297069493,216.150.168.160,Red Hat,208,False,,https://visibility.arrow.com/scvui/#/home,,,,,
web.transim.com,403 - Access denied,403,3150,web.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,web.transim.com,443,https://web.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-729409498,137.135.18.76,Windows Server,35,False,azure,,True,,True,,
webassets.arrow.com,403 Forbidden,403,199,webassets.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,webassets.arrow.com,443,https://webassets.arrow.com:443,https,Oracle-HTTP-Server,text/html,GET,104.102.19.238,/,-780928015,104.102.19.238,Oracle HTTP Server,8,False,,,,,,,
webassets2.arrow.com,403 Forbidden,403,199,webassets2.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-15T23:59:59Z,"CN=devshopfloor.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",devshopfloor.arrow.com,"Arrow Electronics, Inc",webassets2.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,16d13c265130f908df100df43a051c41,84fd94ec43b2c1f38b7bdf1d7d8231af74942ce8740e847dd57884f06b83dca3,ctls,webassets2.arrow.com,443,https://webassets2.arrow.com:443,https,Oracle-HTTP-Server,text/html,GET,63.94.171.47,/,-780928015,63.94.171.47,Oracle HTTP Server,8,False,,,,,,,
webserver.arrow.com,,200,5,webserver.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-06-27T23:59:59Z,"CN=ww2.arrowcdn.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ww2.arrowcdn.com,"Arrow Electronics, Inc",www.arrowcdn.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7f2aaa8b4817f4359aae25da5d917b40,214ebfda1ae0ecc06d5ed24fcb7051d4f20bf61960b1ea33e0df26ef6f483691,ctls,webserver.arrow.com,443,https://webserver.arrow.com:443,https,nginx,text/html,GET,63.94.171.171,/,1506877856,63.94.171.171,Nginx,6,False,,,,True,,,
www.aepetsche.com,| A.E Petsche Co.,200,61830,www.aepetsche.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-27T00:00:00Z,2024-01-26T23:59:59Z,"CN=www.aepetsche.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",www.aepetsche.com,"Arrow Electronics, Inc",www.aepetsche.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fe3007c529bd662d7469426ecfc8bef,a712d337dbde028780a7dceb1263655097afa9f9ba685117d2b39d32d9e7a0de,ctls,www.aepetsche.com,443,https://www.aepetsche.com:443,https,nginx,text/html,GET,35.231.98.135,/,-1840324437,35.231.98.135,YouTube,885,False,google,,True,,,,
www.aspencore.com,AspenCore | Electronics Industry Media & SaaS Group,200,166461,aspencore.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,aspencore.com,443,https://www.aspencore.com:443,https,cloudflare,text/html,GET,141.193.213.11,/,-1840324437,141.193.213.10,Yoast SEO:20.7,889,False,,https://aspencore.com/,,,True,,
www.automotiveforum.eetimes.com,,200,363317,www.automotiveforum.eetimes.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-02-08T23:59:59Z,"CN=automotiveforum.eetimes.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",automotiveforum.eetimes.com,"Arrow Electronics, Inc",www.automotiveforum.eetimes.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fe8e230550e1a70c56b93a96700f4f1a,cf4c30d2e3ebf52c8fa7493f0722739ead3cb950f7d474e154891b7a75a76c1e,ctls,www.automotiveforum.eetimes.com,443,https://www.automotiveforum.eetimes.com:443,https,nginx,text/html,GET,34.194.111.198,/,362917592,18.211.126.100,Vue.js,101,False,,,,,,,
www.immixgroup.com,Access Denied,403,268,www.immixgroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-07T00:00:00Z,2023-10-07T23:59:59Z,"CN=immixgroup.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",immixgroup.com,"Arrow Electronics, Inc",www.immixgroup.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f930ba6bc91ca121263f2bfc038e3e18,ebe0555d8f312a0b396b85db17b69e6909a748d1dac20d11a0a37669a30e3ba9,ctls,www.immixgroup.com,443,https://www.immixgroup.com:443,https,AkamaiGHost,text/html,GET,104.126.37.152,/,642040468,2a02:26f0:1700:11::b856:6789,,10,False,,,,,,,
www.powerandsignal.com,Power & Signal Group - Electronic Components Distributor | Power & Signal Group,200,32899,www.powerandsignal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=www.niccomp.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",www.niccomp.com,"Arrow Electronics, Inc.",www2.niccomp.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4135d2792d39179b738790b1c31046d,c64013e80bc5cbe15e2833c33e28bfe6ee1a93ad0e89b18f0f92749dd6119c71,ctls,www.powerandsignal.com,443,https://www.powerandsignal.com:443,https,,text/html,GET,104.126.37.160,/,1772087922,2a02:26f0:1700:11::b856:6793,Microsoft ASP.NET:4.0.30319,617,False,,,,,,,
www.powerup.eetimes.com,,404,39,www.powerup.eetimes.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=powerup.eetimes.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",powerup.eetimes.com,"Arrow Electronics, Inc",www.powerup.eetimes.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d068fa514deb6d30ad41be98d682ff27,cfe5bb553dff0fe383ff0f07ad76f5e0ef85a3dc41c9ac38c83af2a96f32a5ca,ctls,www.powerup.eetimes.com,443,https://www.powerup.eetimes.com:443,https,nginx,,GET,18.232.224.214,/,362917592,18.211.126.100,Node.js,1,False,,,,,,,
www.richardsonrfpd.com,Home - Richardson RFPD,200,676188,www.richardsonrfpd.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=www.richardsonrfpd.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",www.richardsonrfpd.com,"Arrow Electronics, Inc.",shop.richardsonrfpd.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,392d4981e16e702d12a019796847ea3c,1032094a8f127341de0ae577b39b0b46cbaefbc99abd68861c80b934582d95ad,ctls,www.richardsonrfpd.com,443,https://www.richardsonrfpd.com:443,https,nginx,text/html,GET,104.126.37.155,/,-1840324437,2a02:26f0:1700:11::b856:6792,WordPress,5121,False,,,,,,*.analytics.google.com,
www.siliconexpert.com,Product Lifecycle Risk Management Platform & Support Services,200,225169,www.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,www.siliconexpert.com,443,https://www.siliconexpert.com:443,https,,text/html,GET,95.101.111.162,/,1431469027,2a02:26f0:480:d::210:f149,Yoast SEO:20.7,2916,False,,,,,True,*.google.com,
www.transim.com,Transim - Home,200,139919,www.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,www.transim.com,443,https://www.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-799184642,137.135.18.76,YouTube,1076,False,azure,,True,,True,,
www.video.aspencore.com,AspenCore | Electronics Industry Media & SaaS Group,200,166459,aspencore.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,aspencore.com,80,http://www.video.aspencore.com:80,http,cloudflare,text/html,GET,204.74.99.100,/,1219527719,204.74.99.100,Yoast SEO:20.7,889,False,,https://aspencore.com/,,,True,,
xac.arrow.com,xap-web,200,654,account.arrowsphere.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-15T00:00:00Z,2023-07-13T23:59:59Z,"CN=*.arrowsphere.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrowsphere.com,"Arrow Electronics, Inc",*.arrowsphere.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bb83a2367dabce804a17bc82565dcef5,f076469d0d392579abb49805e1794204dd04a189d5f43a6f39ec8e0330369483,ctls,account.arrowsphere.com,443,https://xac.arrow.com:443,https,cloudfront,text/html,GET,52.211.216.201,/,-1739778045,18.200.161.52,HSTS,1,False,,https://account.arrowsphere.com/login?projectName=xac&redirect=https%3A%2F%2Fxac.arrow.com%2Fsso,,,True,,
xpanddiscovery-admin.arrow.com,React App,200,3448,xpanddiscovery-admin.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-23T00:00:00Z,2023-05-23T23:59:59Z,"CN=xpanddiscovery.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",xpanddiscovery.arrow.com,"Arrow Electronics, Inc",xpanddiscovery-admin.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8ebc24b50224fd997539fc982ee8589,6f6090e21aa60c0f65c6052a2aefca5767cb165a44dbfdaa5454a78400510f30,ctls,xpanddiscovery-admin.arrow.com,443,https://xpanddiscovery-admin.arrow.com:443,https,AmazonS3,text/html,GET,143.204.89.83,/,1392030224,2600:9000:2156:dc00:5:305e:b240:93a1,React,1,False,cloudfront,,True,,,,
xpanddiscovery.arrow.com,React App,200,2203,xpanddiscovery.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-23T00:00:00Z,2023-05-23T23:59:59Z,"CN=xpanddiscovery.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",xpanddiscovery.arrow.com,"Arrow Electronics, Inc",xpanddiscovery-admin.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8ebc24b50224fd997539fc982ee8589,6f6090e21aa60c0f65c6052a2aefca5767cb165a44dbfdaa5454a78400510f30,ctls,xpanddiscovery.arrow.com,443,https://xpanddiscovery.arrow.com:443,https,AmazonS3,text/html,GET,13.32.99.12,/,-2009722838,2600:9000:2251:3a00:0:d7aa:ac00:93a1,React,1,False,cloudfront,,True,,,,
xsp.arrow.com,xap-web,200,654,account.arrowsphere.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-15T00:00:00Z,2023-07-13T23:59:59Z,"CN=*.arrowsphere.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrowsphere.com,"Arrow Electronics, Inc",*.arrowsphere.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bb83a2367dabce804a17bc82565dcef5,f076469d0d392579abb49805e1794204dd04a189d5f43a6f39ec8e0330369483,ctls,account.arrowsphere.com,443,https://xsp.arrow.com:443,https,cloudfront,text/html,GET,52.211.84.50,/,1097482787,52.212.4.247,HSTS,1,False,,https://account.arrowsphere.com/login?projectName=xsp&redirect=https%3A%2F%2Fxsp.arrow.com%2Findex.php%2FxapAuth%2Flogin&registerUrl=https%3A%2F%2Fxsp.arrow.com%2Findex.php%2Fsubscribe%2Findex&rootUrl=https%3A%2F%2Fxsp.arrow.com,,,True,,
zendesk1.siliconexpert.com,,409,16,,,,,,,,,,,,,,,,,,,80,http://zendesk1.siliconexpert.com:80,http,cloudflare,text/plain,GET,162.159.128.7,/,1000520165,162.159.138.6,Cloudflare,1,False,cloudflare,,True,,,,
