new,host,a,cname,soa,status_code,ns,mx,cdn,cdn-name,aaaa,caa,txt
[x],sv82.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sv88.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sva.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],svn.math.oktapreview.com,,op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],svr21.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],swbc.oktapreview.com,,"op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],swissre.customdomains.oktapreview.com,"76.223.106.183, 13.248.236.251","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],swissre.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],switch.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-crtrs.oktaedge.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],switch.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],switch1.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sword.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sylvain.iress.oktapreview.com,,op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"edns5.ultradns.com, hostmaster.okta.com, ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],symphonytalent.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],syng.customdomains.oktapreview.com,"13.248.236.251, 76.223.106.183","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],syng.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],syng.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],syngenta.customdomains.oktapreview.com,"13.248.236.251, 76.223.106.183","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],syngenta.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.tng.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],synovus-admin.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],synovus.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],synovuscorp-admin.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],synovuscorp.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sysdig.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],system-admin.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],systemcsmiembrostunnel-mx.customdomains.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com, edns5.ultradns.com, hostmaster.okta.com",NOERROR,,,,,,,
[x],t-e.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t-mobile.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t-mobile.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t-mobilestaging.kerberos.oktapreview.com,"3.33.147.176, 15.197.141.255",,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com, edns5.ultradns.com, hostmaster.okta.com",NOERROR,,,,,,,
[x],t-mobilestaging.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.tng.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t-mobilestaging.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t20.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],t26.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tableauprod.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tableausandbox.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tac.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tagomi-dev-761955.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tagomi.customdomains.oktapreview.com,"76.223.106.183, 13.248.236.251","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tagomi.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.tng.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tagomi.oktapreview.com,,"op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taiyangchengbeiyong.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],takeaway.oktapreview.com,"52.223.16.216, 35.71.176.159","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],takeda.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],takedaext.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],takolive.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tal.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-crtrs.oktaedge.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talend.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.tng.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talent.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talentid.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.tng.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talentid.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talghub.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talisman.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talkoot.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],talkspirit.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taluat.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
[x],tam.mtls.oktapreview.com,"15.197.187.97, 3.33.174.54","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tam.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tangshanbaijialeqqqun.oktapreview.com,,op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tanium.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taojinwangshangbaijiale.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tapestry.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tardigrade.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tarek-mcs.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],target.mtls.oktapreview.com,,"op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],target.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tarmac.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tasc.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tasc.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taskrabbit.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tav.oktapreview.com,"35.71.176.159, 52.223.16.216","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,,,,
[x],tavant.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taytay.mtls.oktapreview.com,"76.223.74.162, 13.248.203.205","op2-mtls-crtrs.tng.oktapreview.com, op2-mtls-crtrs.oktaedge.oktapreview.com, ad1cafdcc006eb68f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],taytay.oktapreview.com,"52.223.16.216, 35.71.176.159","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tbd.mtls.oktapreview.com,,op1-mtls-crtrs.oktapreview.com,,NOERROR,,,,,,,
[x],tbd.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,,,,
[x],tbk.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tci.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tci.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tcm.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tcu.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,,,,
[x],tcu.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tds.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tdx.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],tealium.oktapreview.com,,"op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teamhealth.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teamhealth.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teaminc.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teams.admin.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teamworksapppreview.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],technicolorext.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],techstars.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teem.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],teen.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
