input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,cdn_name,webserver,tech_,cdn,tls_subject_org_,final_url,tls_expired,tls_self_signed,tls_emails_,location
vodemo.api.vlaanderen.be,,404,177,vodemo.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vodemo.api.vlaanderen.be,443,https://vodemo.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,-185162529,185.61.72.25,1,False,,,,HSTS,,,,,,,
vodemossl-acc.api.vlaanderen.be,,404,184,vodemossl-acc.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vodemossl-acc.api.vlaanderen.be,443,https://vodemossl-acc.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,-107810475,185.61.72.25,1,False,,,,HSTS,,,,,,,
vodemossl-int.api.vlaanderen.be,,404,184,vodemossl-int.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vodemossl-int.api.vlaanderen.be,443,https://vodemossl-int.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,560342377,185.61.72.25,1,False,,,,HSTS,,,,,,,
vodemossl.api.vlaanderen.be,,404,180,vodemossl.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vodemossl.api.vlaanderen.be,443,https://vodemossl.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,1215070895,185.61.72.25,1,False,,,,HSTS,,,,,,,
voortoets.omgeving.vlaanderen.be,Voortoets - Departement Omgeving,200,555,voortoets.omgeving.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-17T16:01:37Z,2023-09-15T16:01:36Z,CN=*.omgeving.vlaanderen.be,*.omgeving.vlaanderen.be,omgeving.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,92fbb107bbff2e413a108477e357e1b0,ee15593afd7c051dcd2684936e2070fcc9d33d3acd2e2e207182300e180d1fac,True,ctls,voortoets.omgeving.vlaanderen.be,443,https://voortoets.omgeving.vlaanderen.be:443,https,text/html,GET,193.58.156.210,/,-231553257,193.58.156.210,1,False,,,Departement Omgeving,HSTS,,,,,,,
vop.wse.vlaanderen.be,,200,7273,vop.wse.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-12T00:00:00Z,2024-05-11T23:59:59Z,CN=vop.wse.vlaanderen.be,vop.wse.vlaanderen.be,vop.wse.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d1b6e55a2d7a62780d1bdfb2bb70996,aa4f3e11074f790103303d1874777bb2b6bd15c132b31dde640683a46d7862e0,,ctls,vop.wse.vlaanderen.be,443,https://vop.wse.vlaanderen.be:443,https,text/html,GET,52.208.34.182,/,-753204649,34.241.107.54,26,False,,,,Java,,,,,,,
vpn.ilvo.vlaanderen.be,,200,130,,,,,,,,,,,,,,,,,,,,80,http://vpn.ilvo.vlaanderen.be:80,http,text/html,GET,193.190.112.76,/,1631801191,193.190.112.76,7,False,URL=https://sslvpn.ilvo.be/sslvpn,,Microsoft-IIS/10.0,Windows Server,,,,,,,
vpn.terra.vlaanderen.be,Cookie support required,200,164,vpn.terra.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-10T19:27:03Z,2025-05-10T19:27:03Z,"emailAddress=it@veb.be, CN=vpn.terra.vlaanderen.be, OU=Vlaams Energiebedrijf, O=Vlaams Energiebedrijf, L=Brussel, ST=Brussel, C=BE, emailAddress=it@veb.be",vpn.terra.vlaanderen.be,vpn.terra.vlaanderen.be,"emailAddress=vodcb@vlaanderen.be, CN=Vlaamse overheid Issuing CA 2, O=Vlaamse overheid, L=Brussel, ST=Brussel, C=BE, emailAddress=vodcb@vlaanderen.be",Vlaamse overheid Issuing CA 2,Vlaamse overheid,0292ac137a4df91022eef221e042fe3e,2324f08a2c08163863dac47b1345c7b73377e70f710a1c6fc1873719edcfb4ec,,ctls,vpn.terra.vlaanderen.be,443,https://vpn.terra.vlaanderen.be:443,https,text/html,GET,176.34.198.31,/,396533629,176.34.198.31,1,False,,,OpenVPN-AS,,,Vlaams Energiebedrijf,https://vpn.terra.vlaanderen.be/__session_start__,,,,
vreg-dev.api.vlaanderen.be,,404,155,vreg-dev.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vreg-dev.api.vlaanderen.be,443,https://vreg-dev.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,244609073,185.61.72.25,1,False,,,,HSTS,,,,,,,
vreg.api.vlaanderen.be,,404,155,vreg.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,vreg.api.vlaanderen.be,443,https://vreg.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,244609073,185.61.72.25,1,False,,,,HSTS,,,,,,,
vrijetijdsmonitor.vlaanderen.be,ERROR: The request could not be satisfied,403,919,vrijetijdsmonitor.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-17T00:00:00Z,2024-03-17T23:59:59Z,CN=vrijetijdsmonitor.vlaanderen.be,vrijetijdsmonitor.vlaanderen.be,vrijetijdsmonitor.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5288a865f11fa93d185f678615f376a7,04cd4f4ff389e72eb0898b8242c03f3fafd83b6f0f7a1babbb4ae174bf2b54b8,,ctls,vrijetijdsmonitor.vlaanderen.be,443,https://vrijetijdsmonitor.vlaanderen.be:443,https,text/html,GET,13.224.189.6,/,1925985081,13.224.189.74,20,False,,cloudfront,CloudFront,Amazon Web Services,True,,,,,,
vrijwilligersverzekering.vlaanderen.be,Vrijwilligersverzekering,200,17873,vrijwilligersverzekering.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-18T08:26:54Z,2023-09-16T08:26:53Z,CN=vrijwilligersverzekering.vlaanderen.be,vrijwilligersverzekering.vlaanderen.be,vrijwilligersverzekering.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,117db8a370ad2a6517c22d92ff5af191,df0658263e788e756774700d725eccbfa47070250a1e777661e6424791bb7232,,ctls,vrijwilligersverzekering.vlaanderen.be,443,https://vrijwilligersverzekering.vlaanderen.be:443,https,text/html,GET,23.251.137.70,/,-1840324437,23.251.137.70,310,False,,google,,,True,,,,,,
vwi-dev.epromo-ti.vlaanderen.be,,200,56,vwi-dev.epromo-ti.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-30T00:00:00Z,2024-04-27T23:59:59Z,CN=vwi-dev.epromo-ti.vlaanderen.be,vwi-dev.epromo-ti.vlaanderen.be,*.vwi-dev.epromo-ti.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,93ae0b36e5235db9f2c6c5911ef7f8fb,3fbae659e75edaf19e899894ef9764606a9d8723bc6b1bbf813720048f953be7,True,ctls,vwi-dev.epromo-ti.vlaanderen.be,443,https://vwi-dev.epromo-ti.vlaanderen.be:443,https,text/html,GET,18.66.97.61,/,2028291652,18.66.97.24,3,False,,cloudfront,AmazonS3,Amazon Web Services,True,,,,,,
vwi-prod.epromo-ti.vlaanderen.be,,200,57,vwi-prod.epromo-ti.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-30T00:00:00Z,2024-04-27T23:59:59Z,CN=vwi-prod.epromo-ti.vlaanderen.be,vwi-prod.epromo-ti.vlaanderen.be,*.vwi-prod.epromo-ti.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,499400fef5bf806031f364cb41770192,2de868eb9cf289e5b1843b31e1c11cf1d67991a80b7fc2e1ce286506a5a835cc,True,ctls,vwi-prod.epromo-ti.vlaanderen.be,443,https://vwi-prod.epromo-ti.vlaanderen.be:443,https,text/html,GET,13.32.99.35,/,-2047537064,13.32.99.30,3,False,,cloudfront,AmazonS3,Amazon Web Services,True,,,,,,
web.binnenland.vlaanderen.be,Op zoek naar een nieuw gezicht? | Expertendatabank,200,39471,web.binnenland.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-06-24T05:49:41Z,2023-09-22T05:49:40Z,CN=www.expertendatabank.be,www.expertendatabank.be,www.expertendatabank.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9b3e4dfce1e73a264506fb52d298cd41,059f49efa58546d5433e09137c5fc9d0ccd347baf301f1c1c25f5f5f70455e79,,ctls,web.binnenland.vlaanderen.be,443,https://web.binnenland.vlaanderen.be:443,https,text/html,GET,94.237.45.55,/,-467693225,94.237.45.55,263,False,,,Apache,YouTube,,,https://web.binnenland.vlaanderen.be/nl,,,,
webid.burgerprofiel.vlaanderen.be,,401,284,webid.burgerprofiel.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-03-22T23:59:59Z,CN=webid.burgerprofiel.vlaanderen.be,webid.burgerprofiel.vlaanderen.be,prd.webid.solid.ecs.bur.ops.vl.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9ffb690f6e4a3841c93de2f431c9927d,33d572076d8bac80dd6e5cc07234d30b8a61a84b656df2599d0f4a4b805b9fdd,,ctls,webid.burgerprofiel.vlaanderen.be,443,https://webid.burgerprofiel.vlaanderen.be:443,https,application/json,GET,52.213.97.171,/,1602861391,52.31.29.207,1,False,,,envoy,HSTS,,,,,,,
wegenenverkeer-test.data.vlaanderen.be,OTL implementatiemodel Data.Vlaanderen.be,200,43638,wegenenverkeer-test.data.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-21T16:57:27Z,2023-09-19T16:57:26Z,CN=wegenenverkeer-test.data.vlaanderen.be,wegenenverkeer-test.data.vlaanderen.be,wegenenverkeer-test.data.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7dfade79cc78053f1c2039f60001c28c,013e52734a2c40b4b2f8d5088ad94e7ed58cb89b0013ca467662673ae92d72e6,,ctls,wegenenverkeer-test.data.vlaanderen.be,443,https://wegenenverkeer-test.data.vlaanderen.be:443,https,text/html,GET,40.68.31.231,/,285775083,40.68.31.231,812,False,,azure,Caddy nginx/1.23.1,Nginx:1.23.1,True,,,,,,
wegenenverkeer.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45639,wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,wegenenverkeer.be,443,https://wegenenverkeer.vlaanderen.be:443,https,text/html,GET,52.19.56.13,/,-1840324437,63.33.93.174,838,False,,,awv,YouTube,,,https://wegenenverkeer.be:443/,,,,
wegwijs.vlaanderen.be,Wegwijs,200,6799,wegwijs.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-12-21T23:59:59Z,CN=organisatie-api.basisregisters.vlaanderen,organisatie-api.basisregisters.vlaanderen,organisatie.basisregisters.vlaanderen,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,725ab1603b2790291e6c15f1fb2cec3a,8f97eab5dd0cf606806abef282e92a533ee6235a12b35716da676be0956ee33f,,ctls,wegwijs.vlaanderen.be,443,https://wegwijs.vlaanderen.be:443,https,text/html,GET,52.212.109.50,/,-1341138124,54.155.250.99,119,False,,,nginx/1.24.0,Nginx:1.24.0,,,,,,,
werkplek.vlaanderen.be,Digitale werkplek | Vlaanderen Intern,200,82578,overheid.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-24T07:22:58Z,2023-08-22T07:22:57Z,CN=www.vlaanderen.be,www.vlaanderen.be,www.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf901e83137fb17e897d49b8cc0c3008,865558ead2b333d4bfffa438ede7a493ca07cc7dcaff88de943400ba9efed612,,ctls,overheid.vlaanderen.be,443,https://werkplek.vlaanderen.be:443,https,text/html,GET,95.101.111.140,/,2124538630,2a02:26f0:480:23::1726:62b9,656,False,*.vo.msecnd.net,,,Varnish,,,https://overheid.vlaanderen.be/praktisch/digitale-werkplek,,,,
werkrelatie.api.wse.vlaanderen.be,401 Authorization Required,401,172,werkrelatie.api.wse.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-11-22T23:59:59Z,CN=*.api.wse.vlaanderen.be,*.api.wse.vlaanderen.be,*.api.wse.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b6a95a23822a929c0f39b2c2047c7cc,1ab835ae45e141c401a4103e3a0a48252d67c78fb521461ee8a5d720604bfb6e,True,ctls,werkrelatie.api.wse.vlaanderen.be,443,https://werkrelatie.api.wse.vlaanderen.be:443,https,text/html,GET,52.208.34.182,/,-1710455754,34.241.107.54,8,False,,,,,,,,,,,
wfs.basisregisters.vlaanderen.be,Basisregisters Vlaanderen,200,2926,wfs.basisregisters.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-08-31T23:59:59Z,CN=basisregisters.vlaanderen,basisregisters.vlaanderen,www.dummy.basisregisters.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dc62f13b3ea45c3ed1a0cecdb7bf171f,c8f8b54b772e45f8626c121ad7df7415b2461fa361e6ddfaf4d2044119e326e1,,ctls,wfs.basisregisters.vlaanderen.be,443,https://wfs.basisregisters.vlaanderen.be:443,https,text/html,GET,34.249.232.33,/,1928495318,52.49.49.248,1,False,,,nginx,Nginx,,,,,,,
widgets.vlaanderen.be,Geen toegang | Vlaamse Infolijn Widgets,403,4305,widgets.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-24T07:22:58Z,2023-08-22T07:22:57Z,CN=www.vlaanderen.be,www.vlaanderen.be,www.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf901e83137fb17e897d49b8cc0c3008,865558ead2b333d4bfffa438ede7a493ca07cc7dcaff88de943400ba9efed612,,ctls,widgets.vlaanderen.be,443,https://widgets.vlaanderen.be:443,https,text/html,GET,23.53.43.98,/,97040601,2a02:26f0:3500:987::9af5,111,False,,,,PHP,,,,,,,
wms.basisregisters.vlaanderen.be,Basisregisters Vlaanderen,200,2926,wms.basisregisters.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-08-31T23:59:59Z,CN=basisregisters.vlaanderen,basisregisters.vlaanderen,www.dummy.basisregisters.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dc62f13b3ea45c3ed1a0cecdb7bf171f,c8f8b54b772e45f8626c121ad7df7415b2461fa361e6ddfaf4d2044119e326e1,,ctls,wms.basisregisters.vlaanderen.be,443,https://wms.basisregisters.vlaanderen.be:443,https,text/html,GET,52.49.49.248,/,1928495318,34.255.165.122,1,False,,,nginx,Nginx,,,,,,,
wms1.apps-dev.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms1.apps-dev.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
wms2.apps-dev.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms2.apps-dev.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
wms2.apps-tei.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms2.apps-tei.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
wms2.apps.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms2.apps.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
wms3.apps-dev.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms3.apps-dev.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
wms3.apps-tei.mow.vlaanderen.be,Wegbeheerder van Vlaamse gewest- en snelwegen - Agentschap Wegen en Verkeer,200,45655,www.wegenenverkeer.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-05T01:03:02Z,2023-09-03T01:03:01Z,CN=*.wegenenverkeer.be,*.wegenenverkeer.be,wegenenverkeer.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91c351fbc65487f04c02c28da7563a25,f96460e710557188507446bb3d5d9c9e59390f71d8e55ca1580db67e21c52706,True,ctls,www.wegenenverkeer.be,443,https://wms3.apps-tei.mow.vlaanderen.be:443,https,text/html,GET,34.248.173.34,/,1916569140,34.248.173.34,838,False,,,awv,YouTube,,,https://www.wegenenverkeer.be/,,,,
woningpas.vlaanderen.be,De Woningpas - Publieke welkomspagina,200,84869,woningpas.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-10T09:36:17Z,2024-03-13T09:36:16Z,CN=www.woningpas.vlaanderen.be,www.woningpas.vlaanderen.be,woningpas.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,0273cc745806edbb59f583b09eae2f8f,9130177b6a452d55554628fe550a45dc6998288b8ec7d9daa5add090933741b5,,ctls,woningpas.vlaanderen.be,443,https://woningpas.vlaanderen.be:443,https,text/html,GET,18.66.147.79,/,-1202178801,18.66.147.99,2243,False,,cloudfront,,HTTP/3,True,,,,,,
www.13.vlaanderen.be,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,80,http://www.13.vlaanderen.be:80,http,text/html,GET,23.53.43.106,/,1650281389,2a02:26f0:3500:987::9af5,8,False,,,AkamaiGHost,,,,,,,,
www.acsy.vlaanderen.be,ACSY,200,1162,www.acsy.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-10T11:14:03Z,2023-12-12T11:14:02Z,CN=*.acsy.vlaanderen.be,*.acsy.vlaanderen.be,acsy.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,518529f86a4d8149e540f3c6553bfb08,39c8ee5243601ec11ec52fdb275e3fbb4f4dade3da09e7af200e14382d12964c,True,ctls,www.acsy.vlaanderen.be,443,https://www.acsy.vlaanderen.be:443,https,text/html,GET,185.180.77.45,/,-1255347784,185.180.77.45,24,False,,,Apache/2.4.54 (Unix),UNIX,,,,,,,
www.armoede.vlaanderen.be,Armoede - DWVG |,200,35331,www.armoede.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-01T02:12:19Z,2023-09-29T02:12:18Z,CN=armoede.vlaanderen.be,armoede.vlaanderen.be,www.armoede.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2fcafaf82687027f3118d380b30dfb58,a8349e71aacb89658de026d6e0543ffb412ddc774068cc2b3ef317e29bc9eb39,,ctls,www.armoede.vlaanderen.be,443,https://www.armoede.vlaanderen.be:443,https,text/html,GET,194.32.153.24,/,-1280846966,194.32.153.24,441,False,,,,PHP,,,,,,,
www.bemiddelaar.mow.vlaanderen.be,Pagina niet gevonden | Vlaamse overheid,404,10100,bemiddelaar.mow.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-20T23:50:58Z,2023-08-18T23:50:57Z,CN=mow-vlaanderen.be,mow-vlaanderen.be,www.mow.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9d7c31463b674193916d70e6c06577a3,2494b6ab9bb3367edd946046f0d733587a87bebce3d15f70dc00725081992d79,,ctls,bemiddelaar.mow.vlaanderen.be,443,https://www.bemiddelaar.mow.vlaanderen.be:443,https,text/html,GET,83.217.70.117,/,-1840324437,83.217.70.117,266,False,,,nginx,Nginx,,,https://bemiddelaar.mow.vlaanderen.be,,,,
