input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,csp_domains_
tokens-staging.underarmour.com,,404,9,tokens-staging.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",admin.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,49f794f5e21a3137c8b87c17470c451f,db3610613361f0e4ed80b45f8540a35c6e8f170307761c5f5b4acd65077a188c,ctls,tokens-staging.underarmour.com,,443,https://tokens-staging.underarmour.com:443,https,nginx,text/html,GET,23.201.240.117,/,-738705486,23.201.240.117,Nginx,1,False,,,,,,
tokens.underarmour.com,Access to this page has been denied.,403,3073,tokens.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",admin.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,49f794f5e21a3137c8b87c17470c451f,db3610613361f0e4ed80b45f8540a35c6e8f170307761c5f5b4acd65077a188c,ctls,tokens.underarmour.com,,443,https://tokens.underarmour.com:443,https,nginx,text/html,GET,23.201.240.117,/,-738705486,23.201.240.117,PerimeterX,1,False,,,,,,
tp-uaconnect.underarmour.com,,200,315,tp-uaconnect.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=tp-uaconnect.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",tp-uaconnect.underarmour.com,"Under Armour, Inc.",tp-uaconnect.underarmour.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,72e73007321375860d093ff577734bbf,93ddaa9943b758e5a879025fbda9e8634b62d1616d6e0bdd5e69163bb654ee7c,ctls,tp-uaconnect.underarmour.com,,443,https://tp-uaconnect.underarmour.com:443,https,,text/html,GET,204.29.196.120,/,-1840324437,204.29.196.120,HSTS,9,False,,,,,,
training.api.ua.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://training.api.ua.com:80,http,CloudFront,text/html,GET,99.86.4.17,/,-2114982553,99.86.4.19,Amazon Web Services,20,False,True,,,,,
translate.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://translate.mapmyfitness.com:80,http,CloudFront,text/html,GET,13.224.189.41,/,535750130,13.224.189.49,Amazon Web Services,20,False,True,,,,,
trk.e.underarmour.com,,404,690,trk.e.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T06:13:03Z,2023-06-20T06:13:02Z,CN=trk.e.underarmour.com,trk.e.underarmour.com,,trk.e.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,eca8aa46d0653eb00342362c43d1cad7,d9d6945b9deb2f939f5b0d0759539e490a4bcdd18950f11800dfb5a684b75cae,ctls,trk.e.underarmour.com,,443,https://trk.e.underarmour.com:443,https,openresty,text/html,GET,52.9.43.213,/,-908019893,52.53.54.172,OpenResty,18,False,,,,,,
trk.underarmour.com,,403,683,,,,,,,,,,,,,,,,,,,,80,http://trk.underarmour.com:80,http,openresty,text/html,GET,52.52.70.46,/,1960915587,52.53.54.172,OpenResty,18,False,,,,,,
trk.us.underarmour.com,,404,690,trk.us.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T09:12:36Z,2023-06-20T09:12:35Z,CN=trk.us.underarmour.com,trk.us.underarmour.com,,trk.us.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0afb8aaec18b7224e262a2059b7c49a7,8fa5ecd10cc94778711f5683c45af3436559cf1c7165311ac64198dc1f59f1a6,ctls,trk.us.underarmour.com,,443,https://trk.us.underarmour.com:443,https,openresty,text/html,GET,52.52.70.46,/,-908019893,52.53.54.172,OpenResty,18,False,,,,,,
tryom.myfitnesspal.com,Origin DNS error | tryom.myfitnesspal.com | Cloudflare,530,6217,,,,,,,,,,,,,,,,,,,cloudflare,80,http://tryom.myfitnesspal.com:80,http,cloudflare,text/html,GET,104.18.27.189,/,-1418088692,2606:4700::6812:1abd,Cloudflare,93,False,True,,,,,
uabroadcast.underarmour.com,Vbrick Rev™,200,4377,uabroadcast.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=uabroadcast.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",uabroadcast.underarmour.com,"Under Armour, Inc.",uabroadcast.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d1950fefcafcbb90aa54791b92d5b790,f8d32432833a16921df2e3f127dcffe58004c5b42a2d61f7613d03186dcd53d1,ctls,uabroadcast.underarmour.com,,443,https://uabroadcast.underarmour.com:443,https,openresty,text/html,GET,54.172.121.130,/,-1951409727,34.233.151.195,OpenResty,61,False,,,,,,
uarun-mobile-static.mapmyrun.com,,404,281,uarun-mobile-static.mapmyrun.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0b96ad614c046deb17d086b983d5929d,49dc9f7b74c93f09aa0750886485005423065090028067cc7779e23ebfb81180,ctls,uarun-mobile-static.mapmyrun.com,cloudfront,443,https://uarun-mobile-static.mapmyrun.com:443,https,AmazonS3,application/xml,GET,18.66.97.125,/,1000243694,18.66.97.97,Amazon Web Services,2,False,True,True,True,,,
uarun-mobile.api.ua.com,,401,73,uarun-mobile.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f59d672cefc6b7b99571046d7f555bf5,04a049c2d88f45e3ef08be5a54c5ba5f29d45119da981a31f375f4353a87e44d,ctls,uarun-mobile.api.ua.com,cloudfront,443,https://uarun-mobile.api.ua.com:443,https,,text/plain,GET,99.86.4.59,/,-119167523,99.86.4.17,Amazon Web Services,1,False,True,True,True,,,
usbenefitsoverview.underarmour.com,Under Armour  Recruiting | Home,200,20220,usbenefitsoverview.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=usbenefitsoverview.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",usbenefitsoverview.underarmour.com,"Under Armour, Inc.",usbenefitsoverview.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,82d6ff288b8c72366cf4ce0fa39d734f,6338b16c56d5fa927303df25c8e216f24f74a881fb1f52737d33106c759443a6,ctls,usbenefitsoverview.underarmour.com,,443,https://usbenefitsoverview.underarmour.com:443,https,,text/html,GET,205.156.141.241,/,1772087922,205.156.141.241,ZURB Foundation,464,False,,,,,,https://web.microsoftstream.com
usermigration.api.ua.com,,404,83,usermigration.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,usermigration.api.ua.com,,443,https://usermigration.api.ua.com:443,https,,text/plain,GET,54.80.69.143,/,737983986,35.172.152.119,,1,False,,True,True,,,
video.underarmour.com,Test Page for the Apache HTTP Server on Amazon Linux AMI,403,3839,video.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-13T07:10:04Z,2024-01-14T07:10:04Z,CN=*.liveclicker.com,*.liveclicker.com,,liveclicker.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",059b1ac86d6f95cd8826bb9406f540de,d5ea6b984edbc714c109ce60569bb87b34a5c749ec5ffa72195ed7bd42ab4b0d,ctls,video.underarmour.com,,443,https://video.underarmour.com:443,https,Apache,text/html,GET,34.239.68.177,/,-366337701,34.239.68.177,Apache,124,False,,True,True,,,/platform/publishsubscribe/csp_endpoint.php
view.e.underarmour.co.uk,Error,200,932,,,,,,,,,,,,,,,,,,,,80,http://view.e.underarmour.co.uk:80,http,,text/html,GET,66.231.94.115,/,1631801191,66.231.94.115,HSTS,28,False,,,,,http://view.e.underarmour.co.uk/Error.aspx,
view.em.underarmour.com,Error,200,932,view.em.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=view.em.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.em.underarmour.com,"SALESFORCE.COM, INC.",view.em.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8dfeec627090d01689a1ecf7472b0be7,2c3fc560a4ed19b09526e9c9db25222f071e90a9dc2ab8fcd8f8a7728b314dd3,ctls,view.em.underarmour.com,,443,https://view.em.underarmour.com:443,https,,text/html,GET,13.111.23.134,/,1631801191,13.111.23.134,HSTS,28,False,,,,,https://view.em.underarmour.com/Error.aspx,
view.mfp.underarmour.com,Error,200,932,,,,,,,,,,,,,,,,,,,,80,http://view.mfp.underarmour.com:80,http,,text/html,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,,,,,http://view.mfp.underarmour.com/Error.aspx,
view.uarecord.underarmour.com,Error,200,932,view.uarecord.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=view.s7.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.s7.exacttarget.com,"SALESFORCE.COM, INC.",view.s7.sfmc-content.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,089854bf4dfee8d9be5962192d7eda31,22ee0b0dc7d291bec559183d86d4c3c9d695f75562c91a7bdd9aa4f7e4081aab,ctls,view.uarecord.underarmour.com,,443,https://view.uarecord.underarmour.com:443,https,,text/html,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,,True,,,https://view.uarecord.underarmour.com/Error.aspx,
visualcomposer.sdg.artifactory.int.ikarem.io,403 Forbidden,403,520,visualcomposer.sdg.artifactory.int.ikarem.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-29T00:00:00Z,2023-11-28T23:59:59Z,CN=*.artifactory.int.ikarem.io,*.artifactory.int.ikarem.io,,closest.artifactory.int.ikarem.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c5f1074a48a6a674dc2d2047d90dbf2b,47597525fbb9236f449971a075209403f667fefedbfa5aa79df903ab184a933b,ctls,visualcomposer.sdg.artifactory.int.ikarem.io,,443,https://visualcomposer.sdg.artifactory.int.ikarem.io:443,https,awselb/2.0,text/html,GET,54.215.169.169,/,2095155567,54.215.162.74,,13,False,,True,True,,,
vpe-hk.underarmour.com,Under Armour Virtual Product Experience,200,805,vpe-hk.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-11-03T00:00:00Z,2023-11-08T23:59:59Z,"CN=vpe.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vpe.underarmour.com,"Under Armour, Inc.",vpe-sh.underarmour.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e8a711b2c433fe7051dd2b475a71b21,d921e89fd22964dc4178555ca17f87bbc99c27c9d8880f2c5585be53c4878b12,ctls,vpe-hk.underarmour.com,,443,https://vpe-hk.underarmour.com:443,https,,text/html,GET,27.111.195.18,/,-1161611112,27.111.195.18,,15,False,,,,,,
vpe-us.underarmour.com,Under Armour Virtual Product Experience,200,805,vpe-us.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-11-03T00:00:00Z,2023-11-08T23:59:59Z,"CN=vpe.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vpe.underarmour.com,"Under Armour, Inc.",vpe-sh.underarmour.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e8a711b2c433fe7051dd2b475a71b21,d921e89fd22964dc4178555ca17f87bbc99c27c9d8880f2c5585be53c4878b12,ctls,vpe-us.underarmour.com,,443,https://vpe-us.underarmour.com:443,https,,text/html,GET,204.29.196.51,/,-1161611112,204.29.196.51,,15,False,,,,,,
vtxapp.underarmour.com,,503,62,vtxapp.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,"Under Armour, Inc.",vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp.underarmour.com,,443,https://vtxapp.underarmour.com:443,https,,,GET,204.29.196.142,/,107704025,204.29.196.142,,1,False,,True,,,,
vtxapp9d.underarmour.com,Vertex O Series,200,876,vtxapp9d.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,"Under Armour, Inc.",vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp9d.underarmour.com,,443,https://vtxapp9d.underarmour.com:443,https,,text/html,GET,204.29.196.129,/,1423005458,204.29.196.129,,44,False,,,,,,
vtxapp9p.underarmour.com,Vertex O Series,200,876,vtxapp9p.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,"Under Armour, Inc.",vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp9p.underarmour.com,,443,https://vtxapp9p.underarmour.com:443,https,,text/html,GET,204.29.196.142,/,1423005458,204.29.196.142,,44,False,,,,,,
vtxapp9q.underarmour.com,Vertex O Series,200,876,vtxapp9q.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,"Under Armour, Inc.",vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp9q.underarmour.com,,443,https://vtxapp9q.underarmour.com:443,https,,text/html,GET,204.29.196.129,/,1423005458,204.29.196.129,,44,False,,,,,,
warbaby.myfitnesspal.com,MyFitnessPal x Murderous Minors Podcast,200,38560,warbaby.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:52:09Z,2023-08-08T03:52:08Z,CN=warbaby.myfitnesspal.com,warbaby.myfitnesspal.com,,warbaby.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,01c5b9e0c2447d6d6b66b64deec5f387,d2481175a428143ecdeb1f9529861c60ca8f9887685636cbd488e255a8bcdd9b,ctls,warbaby.myfitnesspal.com,cloudflare,443,https://warbaby.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
web-assets.myfitnesspal.com,,403,243,web-assets.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,web-assets.myfitnesspal.com,cloudfront,443,https://web-assets.myfitnesspal.com:443,https,AmazonS3,application/xml,GET,143.204.215.3,/,-448304213,2600:9000:214f:5e00:1e:2f8:2ec0:93a1,Amazon Web Services,2,False,True,,True,,,
web-main-assets.myfitnesspal.com,,403,243,web-main-assets.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-08-22T23:59:59Z,CN=*.myfitnesspal.com,*.myfitnesspal.com,,*.myfitnesspal.tw,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b2013a199560d45c9048f101b1f177f0,9bf09bde36aed36c26c2a163a5f527c2b3fe48b85f8da4560885dc2f36df62e4,ctls,web-main-assets.myfitnesspal.com,cloudfront,443,https://web-main-assets.myfitnesspal.com:443,https,AmazonS3,application/xml,GET,65.9.66.116,/,-835523668,2600:9000:206f:e000:1b:39f:e940:93a1,Amazon Web Services,2,False,True,,True,,,
web.myfitnesspal.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://web.myfitnesspal.com:80,http,CloudFront,text/html,GET,13.225.78.70,/,-1055456160,2600:9000:21f3:6e00:1e:f4a8:3140:93a1,Amazon Web Services,20,False,True,,,,,
webconfig.myfitnesspal.com,MyFitnessPal | MyFitnessPal,200,493492,www.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,www.myfitnesspal.com,cloudfront,443,https://webconfig.myfitnesspal.com:443,https,,text/html,GET,13.225.78.70,/,33983877,2600:9000:21f3:be00:1e:f4a8:3140:93a1,HSTS,1,False,True,,True,,https://www.myfitnesspal.com/,https://csp-report.browser-intake-datadoghq.com/api/v2/logs?dd-api-key=pub6bacd8a3d2ff4a25d741e639b3320206&dd-evp-origin=content-security-policy&ddsource=csp-report&ddtags=env:nutrition-prod
whitehouseprogram.myfitnesspal.com,MyFitnessPal White House Program,200,52961,whitehouseprogram.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T22:25:43Z,2023-08-09T22:25:42Z,CN=whitehouseprogram.myfitnesspal.com,whitehouseprogram.myfitnesspal.com,,whitehouseprogram.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ba8b871b5c48565080d69fb75d6fd931,cff57f1f12391770f0d00ba09e14e0ff416ce29f2292ce02bfb94210413185ce,ctls,whitehouseprogram.myfitnesspal.com,cloudflare,443,https://whitehouseprogram.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,649,False,True,,,,,
withings.myfitnesspal.com,MyFitnessPal x Withings,200,30236,withings.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T01:01:15Z,2023-08-08T01:01:14Z,CN=withings.myfitnesspal.com,withings.myfitnesspal.com,,withings.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e2c8f6fc8f33b29502a5a56875daa43d,09dc1f653fa5b2e77ab03de4a8a65ccdfb2a52d54306bdcb0e8fc20c7e24aefa,ctls,withings.myfitnesspal.com,cloudflare,443,https://withings.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,HSTS,394,False,True,,,,,
wmma.myfitnesspal.com,MyFitnessPal x WMMA Podcast,200,38516,wmma.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:27:56Z,2023-08-08T03:27:55Z,CN=wmma.myfitnesspal.com,wmma.myfitnesspal.com,,wmma.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,19a8c3dcdc56d19ac02555257402cb85,f40eec070b0183a3f92d76ffdfe7b78c016e77bec3c38267099e0898e5a8dc8c,ctls,wmma.myfitnesspal.com,cloudflare,443,https://wmma.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
ws.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ws.mapmyfitness.com:80,http,CloudFront,text/html,GET,99.86.4.17,/,-753165546,99.86.4.59,Amazon Web Services,20,False,True,,,,,
www.mapmyfitness.com,MapMyFitness,200,15910,www.mapmyfitness.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyfitness.com,cloudfront,443,https://www.mapmyfitness.com:443,https,,text/html,GET,13.224.189.52,/,1494302000,13.224.189.41,Sentry:6.17.5,151,False,True,True,True,,,
www.mapmyride.com,MapMyRide,200,15867,www.mapmyride.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyride.com,cloudfront,443,https://www.mapmyride.com:443,https,,text/html,GET,13.224.189.41,/,1494302000,13.224.189.31,Sentry:6.17.5,151,False,True,True,True,,,
www.mapmyrun.com,MapMyRun,200,15852,www.mapmyrun.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyrun.com,cloudfront,443,https://www.mapmyrun.com:443,https,,text/html,GET,13.224.189.31,/,566218143,13.224.189.41,Sentry:6.17.5,151,False,True,True,True,,,
www.myfitnesspal.com,MyFitnessPal | MyFitnessPal,200,493492,www.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,www.myfitnesspal.com,cloudfront,443,https://www.myfitnesspal.com:443,https,,text/html,GET,13.225.78.8,/,33983877,2600:9000:21f3:2800:1e:f4a8:3140:93a1,HSTS,1,False,True,,True,,,https:
