input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,csp_domains_,tls_mismatched,final_url,tls_expired,tls_self_signed,location
supportnow.epam.com,ServiceNow,200,20431,supportnow.epam.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-31T08:32:39Z,2023-10-29T08:32:38Z,CN=supportnow.epam.com,supportnow.epam.com,,supportnow.epam.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d8d2540bc12deca0f400a1834dae891,9d00eee7909ccc03d8a38ba639a4927fa3d76e3001ca9b12cd03827cfd1d6a95,ctls,supportnow.epam.com,,443,https://supportnow.epam.com:443,https,snow_adc,text/html,GET,149.96.177.232,/,1701804003,149.96.177.232,Java,336,False,,,*.teams.microsoft.com,,https://supportnow.epam.com/auth_redirect.do?sysparm_stack=no&sysparm_url=https%3A%2F%2Flogin.microsoftonline.com%2Fb41b72d0-4e9f-4c26-8a69-f949f367c91d%2Fsaml2%3FSAMLRequest%3DjVLJbtswEP0VgXftsmQSlgHFRlEDaWrEbg%252B50eTIIUCRKody2r%252BvwrhIeqjRK%252FnmbTMr5IMuRtZN%252Ftk8wo8J0Ec%252FB22Qvf20ZHKGWY4KmeEDIPOCHbov96xIMjY6662wmkQdIjivrNlYg9MA7gDuogR8e7xvybP3I7I0xWkcrfPGviQw8iERdkgNv4z8DIm0JNrO6srwV5r3IW3PyiSDEs6i7b01WhkIo6cqPzWFzOIKaB9XoqjjJa9p3NOK9mXdCJrLNMQg0SfrBISULem5RiDRbtuSw8NmQUUlarEUdZmVC6jFiS4XEnKZVzVtajkDcc8R1QXeRxEn2Bn03PiWFFlRxtkyzvJj3rCcsqxMaFM9kWh%252F7edOGanM%252BXaZpzcQss%252FH4z7efz0cA8FFSXAPM%252Fr%252Fe%252FwODkOHMy1Zr0IFLHh2H5d72w7%252Fs1GyvqG7Sj%252ByX7VG9up3t91brcSvqNPavmwccD9n8G6CsI6B%252B38byJM8vCgZ9wHKYOBKd1I6QCTp%252Bqr79%252BWufwM%253D%26RelayState%3Dhttps%253A%252F%252Fsupportnow.epam.com%252Fnavpage.do,,,
survey.epam.com,Error,400,16492,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://survey.epam.com:443,https,cloudflare,text/html,GET,104.18.12.91,/,1613988629,2606:4700::6812:d5b,HTTP/3,355,False,True,True,https://*.opswat.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=BXHBN6fIquTBJh3FXBYR6zT95cAV-IoGku0NsgxKBLI&client_id=oauth-client.epm-eag.ztna.prod&tab_id=9NcUOw2dq9Q,,,
surveys.epam.com,,200,173,www.surveygizmo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T07:39:41Z,2024-03-06T07:39:41Z,CN=*.surveygizmo.com,*.surveygizmo.com,,surveygizmo.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",667770d81bd8f9f4d516b6318f668c13,e6d834abb29da0a09413e64091b20a2b832677d664038cc8769f4863fcde4d9c,ctls,www.surveygizmo.com,,443,https://surveys.epam.com:443,https,AmazonS3,text/html,GET,34.233.217.125,/,-1400099424,184.72.127.201,Amazon Web Services,8,False,,True,url='https://www.alchemer.com',,https://www.surveygizmo.com/,,,
svn.epam.com,,200,35,svn.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-05T00:00:00Z,2024-01-05T23:59:59Z,CN=svn.epam.com,svn.epam.com,,www.svn.epam.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,0c13125bf982c95e2c3fe7b9c171b395,f9ea42c244f19a825939a1eb59b34c116bc7e1b5f94eebea0118cb87b1292a74,ctls,svn.epam.com,,80,http://svn.epam.com:80,http,Apache,text/html,GET,91.120.43.138,/,,91.120.43.138,HSTS,2,False,,,,,https://svn.epam.com,,,
tad.lab.epam.com,,200,3215,hiring.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-13T00:00:00Z,2024-07-11T23:59:59Z,CN=tad.lab.epam.com,tad.lab.epam.com,,hiring.epam.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c1faf888b784688c050ba26beccdea02,bc825e221d851387eaffcfbc7f53d5dc3d0428c58f56fbc5bb3be45d58d05e36,ctls,hiring.epam.com,cloudfront,443,https://tad.lab.epam.com:443,https,AmazonS3,text/html,GET,52.222.139.76,/,-1086934171,52.222.139.94,HSTS,20,False,True,,*.contentstack.com,,https://hiring.epam.com/prescreening,,,
tardis.lab.epam.com,Error,400,16492,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://tardis.lab.epam.com:443,https,cloudflare,text/html,GET,104.18.12.91,/,1613988629,2606:4700::6812:d5b,HTTP/3,355,False,True,True,https://eapi.opswatgears.com:*,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=T4KmtTR4PPUTpADULrGjj5lVcnemazK7MkZJCwOycTk&client_id=oauth-client.epm-eag.ztna.prod&tab_id=GkyqkJ8bJ7Q,,,
teams-notifications.epm-ppa.projects.epam.com,403 Forbidden,403,146,teams-notifications.epm-ppa.projects.epam.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-08T12:17:42Z,2023-10-06T12:17:41Z,CN=teams-notifications.epm-ppa.projects.epam.com,teams-notifications.epm-ppa.projects.epam.com,,teams-notifications.epm-ppa.projects.epam.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1d5a486ece7a5b74ca55d6ac8cce1c62,a73faade3ec1d555c03f6be1d891b46228fa9d97612fa83417f38e9186f0b290,ctls,teams-notifications.epm-ppa.projects.epam.com,azure,443,https://teams-notifications.epm-ppa.projects.epam.com:443,https,,text/html,GET,51.137.26.178,/,-1561873722,51.137.26.178,HSTS,8,False,True,,,,,,,
teams-notify-stage.epm-ppa.projects.epam.com,,403,16,teams-notify-stage.epm-ppa.projects.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-05T00:00:00Z,2024-07-03T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",teams-notify-stage.epm-ppa.projects.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",17fa4008e62b6a39be4678cd0422d8f2,48f19145f0a4aa646a3a3a89e1c09e71fbeb039d840614155ca9f793e6ce57a4,ctls,teams-notify-stage.epm-ppa.projects.epam.com,cloudflare,443,https://teams-notify-stage.epm-ppa.projects.epam.com:443,https,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
technology.epam.com,Technology,200,1542,technology.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-02-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8d274dd8c75fdde6387fb0ce5291a478,ea47651b8f47b141680cdf5bacee51229ee34fddce0d4e3a3fdece7a33af6943,ctls,technology.epam.com,cloudflare,80,http://technology.epam.com:80,http,cloudflare,text/html,GET,104.18.12.91,/,-453753883,2606:4700::6812:d5b,HTTP/3,1,False,True,,*.epam.com,,https://technology.epam.com/,,,
telemetry-transit.connect.epm-plx.projects.epam.com,,404,,telemetry-transit.connect.epm-plx.projects.epam.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-07T13:50:01Z,2023-09-05T13:50:00Z,CN=telemetry-transit.connect.epm-plx.projects.epam.com,telemetry-transit.connect.epm-plx.projects.epam.com,,telemetry-transit.connect.epm-plx.projects.epam.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,502c70d423647880a7cd90955eade765,f08d95460d4dabf06c0b1d7a493c182717c4b41ecd6cfed02b82786149f9af83,ctls,telemetry-transit.connect.epm-plx.projects.epam.com,azure,443,https://telemetry-transit.connect.epm-plx.projects.epam.com:443,https,,,GET,20.54.193.40,/,-1840324437,20.54.193.40,HSTS,1,False,True,,,,,,,
telescope.epam.com,Error,400,16492,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://telescope.epam.com:443,https,cloudflare,text/html,GET,104.18.8.77,/,-1055560843,2606:4700::6812:94d,HTTP/3,355,False,True,True,*.google.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=AsVWgNhbLyPk5tpppbLYGn8tiddXM5nRLCYBkni4GjU&client_id=oauth-client.epm-eag.ztna.prod&tab_id=K_H0PjoRVmE,,,
test-env.pypl-hbfc.projects.epam.com,403 Forbidden,403,146,test-env.pypl-hbfc.projects.epam.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T11:06:58Z,2024-06-09T15:15:11Z,CN=*.test-env.pypl-hbfc.projects.epam.com,*.test-env.pypl-hbfc.projects.epam.com,,test-env.pypl-hbfc.projects.epam.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",761931bbccf9acdaad967d6b278bdbb8,5b9742c6f98e21649dbe1efb7fae93560094309ebc710127fad88de44dc05393,ctls,test-env.pypl-hbfc.projects.epam.com,,443,https://test-env.pypl-hbfc.projects.epam.com:443,https,nginx,text/html,GET,91.120.43.31,/,-1561873722,91.120.43.31,Nginx,8,False,,True,,,,,,
test.rancher.epm-ces.projects.epam.com,,403,16,,,,,,,,,,,,,,,,,,,cloudflare,80,http://test.rancher.epm-ces.projects.epam.com:80,http,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
test1.internal.epm-prmo.projects.epam.com,,403,16,test1.internal.epm-prmo.projects.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",test1.internal.epm-prmo.projects.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5d22f05ca07c2a0b371371d1c832d35d,df9e0c5f68fa18eba9218f67bf7becccf986794e328333adbd749aca00b9c6d4,ctls,test1.internal.epm-prmo.projects.epam.com,cloudflare,443,https://test1.internal.epm-prmo.projects.epam.com:443,https,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
time.epam.com,Error,400,16330,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://time.epam.com:443,https,cloudflare,text/html,GET,104.18.10.86,/,1626240732,2606:4700::6812:b56,HTTP/3,355,False,True,True,*.googletagmanager.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=N64EgS5LLB1SaHXFaoZZ9-PWZOtFvvjGIJ-M3qQ1464&client_id=epm-time&tab_id=VmUIJqFrhMs,,,
tk.notifications.epam.com,Your Azure Function App is up and running.,200,149794,tk.notifications.epam.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,CN=tk.notifications.epam.com,tk.notifications.epam.com,,www.tk.notifications.epam.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,45e8d58fc818f7e5626d97893292cc9f,cbe9a89d02bd2812ee71ff0275db9d2143e2f0a62c4ac526ef111e371b6f3e53,ctls,tk.notifications.epam.com,azure,443,https://tk.notifications.epam.com:443,https,Kestrel,text/html,GET,52.178.158.175,/,-1840324437,52.178.158.175,Microsoft ASP.NET,300,False,True,,,,,,,
together.epam.com,,404,,together.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-14T00:00:00Z,2023-12-14T23:59:59Z,CN=api.together.epam.com,api.together.epam.com,,www.api.together.epam.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8bd24ebcb2a806d32b21f4457852ae35,acb5e1cee23e44d34b109176cbf80dc8436af927366b5db40db3f6640fcb69ab,ctls,together.epam.com,,443,https://together.epam.com:443,https,nginx,,GET,91.120.43.145,/,-1840324437,91.120.43.145,Nginx,1,False,,,,True,,,,
trading.epam.com,Error,400,16375,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,azure,443,https://trading.epam.com:443,https,cloudflare,text/html,GET,20.49.104.33,/,2063503335,20.49.104.33,HTTP/3,355,False,True,True,*.google-analytics.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=asmQoRuputYPXGYlNElyOmvr6b51IwyBEZ18gv51qfU&client_id=https%3A%2F%2Fepa.ms%2F&tab_id=BnZGScPz3RM,,,
university.epam.com,,302,,university.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-29T00:00:00Z,2023-11-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",university.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fffffa9ef260e6879484bb833329b56a,18ba0b842ac4013a34e0b1e04ec01f139638492f05c19c5016bea622f6e637b1,ctls,university.epam.com,cloudflare,443,https://university.epam.com:443,https,cloudflare,,GET,104.18.18.217,/,1937286914,2606:4700::6812:13d9,Microsoft ASP.NET,1,False,True,,,,https://university.epam.com/,,,https://access.epam.com/auth/realms/plusx/protocol/openid-connect/auth?client_id=learnId&redirect_uri=https%3A%2F%2Funiversity.epam.com%2Fauth%2Fsignin-iam&response_type=code&prompt=none&scope=openid%20profile%20email%20offline_access&code_challenge=qJHygqRezOfl2-40TuWA0hCzv53nimEv9MFhv6N4Kq0&code_challenge_method=S256&nonce=638265071521056705.ODdhMDkwMWEtZGVlYS00OTM3LTg4ZDYtZmViOWVkNDU5Mjk0ZGZhYmM0NDAtZjJiNy00N2QwLWEwY2EtZjUwOTgxMWVkN2Nm&state=CfDJ8Nk3_WHcfGxBulMFc9NcCvbMNSmuv2qt5MBeO2ELb0kl3mghQPv9nde5sEq31TSrfoGbY2sQGHj94YpgAx_SnbZWmFh0PoVr3WugP777FM5hnzmCDUGHG7vJUSIdfnEp6vDWn430e93SSWwq1lMXNvyx9XRNpOU8HPgdX7jYpXVEpxnE8pPs8CjZCFuvilecBSca9OzuYEabn5BkXTv2lzO57jsWWH6FJ9sHkDDvc63z5lQnhZ_sJekTsAdeu5oOVlGPOBA_kSfhty-yphI3Aj_O6sL2G36wt8kfHDqEyp5S7E4pyERkTZAuBGFLpP7q9-V6YNmt_4LX1Ahlc3hLAJexE-AU6YM4xe5umMCaUjvt7uvr3tqjNIqmyB11qiLMXSXqVN1if96IIingAeTBr4o&x-client-SKU=ID_NET6_0&x-client-ver=6.25.1.0
university.staging-elearn.epm-mooc.projects.epam.com,,403,16,university.staging-elearn.epm-mooc.projects.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-09T00:00:00Z,2024-03-07T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",university.staging-elearn.epm-mooc.projects.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",41d47989b1a451c3e67f525cfec82605,6400b0eb22d0a343f86202775ffe2c2cc903ac1178ee099e5777e394c91cde21,ctls,university.staging-elearn.epm-mooc.projects.epam.com,cloudflare,443,https://university.staging-elearn.epm-mooc.projects.epam.com:443,https,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
upload.cdn.epam.com,Error,400,16480,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,,80,http://upload.cdn.epam.com:80,http,cloudflare,text/html,GET,35.158.248.155,/,-1840324437,35.158.248.155,HTTP/3,355,False,,True,*.gstatic.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=_qo9Pam6r-mx4jaaP5D58MNxlhaJucOwHh3_Nqv5jgY&client_id=oidc-client.epm-cdn.cdn-file-uploader.prod&tab_id=yJCAwfjEJcw,,,
upload.videoportal.epam.com,,404,153,upload.videoportal.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",upload.videoportal.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",f4ba6a8c533ace425bcaf3f31495f4f1,8d7e7210c5e1accb0ea8c386e4c479e5d5510cc590a3ec510f7bc9acc1373c29,ctls,upload.videoportal.epam.com,cloudflare,80,http://upload.videoportal.epam.com:80,http,cloudflare,application/json,GET,104.18.20.23,/,-1599799634,2606:4700::6812:1517,HTTP/3,1,False,True,,,,https://upload.videoportal.epam.com/,,,
upload.videoportalqa.epam.com,Attention Required! | Cloudflare,403,4524,upload.videoportalqa.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ffec0c2fa1112336502b5e834281337b,fd4ca8e17d4b747d9f4303275fbcb6c44af6f2c97c7c61288a866723d47cd8bc,ctls,upload.videoportalqa.epam.com,cloudflare,443,https://upload.videoportalqa.epam.com:443,https,cloudflare,text/html,GET,104.18.10.227,/,-1269232233,2606:4700::6812:be3,HTTP/3,94,False,True,,,,,,,
upsa-api-routing-gateway-prod.epm-hrms.projects.epam.com,,403,16,upsa-api-routing-gateway-prod.epm-hrms.projects.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-14T00:00:00Z,2024-07-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",upsa-api-routing-gateway-prod.epm-hrms.projects.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ffe6f27b46e4c34ea698b6816b5c2b2d,1e9f119cea70bc7137006fa4e532e710a49bde60daa1d2db6739e910e0ad2e06,ctls,upsa-api-routing-gateway-prod.epm-hrms.projects.epam.com,cloudflare,443,https://upsa-api-routing-gateway-prod.epm-hrms.projects.epam.com:443,https,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
upskill.elearn.epam.com,Sign In to EPAM,200,47302,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,80,http://upskill.elearn.epam.com:80,http,cloudflare,text/html,GET,104.18.4.131,/,1438912096,2606:4700::6812:583,HTTP/3,726,False,True,True,*.google.com,,https://access.epam.com/auth/realms/plusx/protocol/openid-connect/auth?client_id=learnId&redirect_uri=https://upskill.elearn.epam.com/auth/complete/prod-upskillcom-iam/&state=jw3oY0PIpLwDWdgvhkKNpUsU2leHOgK9&response_type=code&nonce=uz9ZAKcYLkXOu87Wt5Wq2kJP0ppX8Eq08AGnk2hOYo4F1NzZFYmN2ZJtTpUoXuJD&scope=openid+profile+email,,,
upskill.staging-elearn.epm-mooc.projects.epam.com,,403,16,,,,,,,,,,,,,,,,,,,cloudflare,80,http://upskill.staging-elearn.epm-mooc.projects.epam.com:80,http,cloudflare,text/plain,GET,104.18.12.91,/,1253481126,2606:4700::6812:d5b,HTTP/3,1,False,True,,,,,,,
uui.epam.com,Unified UI,200,1308,uui.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-02-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",uui.epam.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2884358f9ff0a7259cbf5e1c84e24dfb,bf65b0a652a775e821bca1d6363185a7b7c5c6bc4635a09879f405841f13ee84,ctls,uui.epam.com,cloudflare,443,https://uui.epam.com:443,https,cloudflare,text/html,GET,104.18.12.91,/,1285606671,2606:4700::6812:d5b,Node.js,1,False,True,,https://*.googletagmanager.com,,,,,
uw.lab.epam.com,HTTP Status 401 – Unauthorized,401,437,uw.lab.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-01T23:59:59Z,CN=*.lab.epam.com,*.lab.epam.com,,lab.epam.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,c2be33e51a4512f3b53dd884d35921cc,6e64a26e3a97c71bf050e36c853a67dff87f2b23157f57b946ffe9204ef44eea,ctls,uw.lab.epam.com,,443,https://uw.lab.epam.com:443,https,nginx,text/html,GET,91.120.43.54,/,2127100728,91.120.43.54,Nginx,1,False,,True,,,,,,
uxd.epam.com,KYIV DSED TEAM,200,6898,uxd.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-14T00:14:41Z,2023-09-12T00:14:40Z,CN=uxd.epam.com,uxd.epam.com,,uxd.epam.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6a6e95b9cc2b1b90aecf358a375c4c6e,df4301221068f9798c78c44732125d921013ec1e2d31b5878ab67facc38efe02,ctls,uxd.epam.com,,443,https://uxd.epam.com:443,https,nginx,text/html,GET,91.120.43.57,/,1494302000,91.120.43.57,WordPress,248,False,,,https://www.google-analytics.com,,https://uxd.epam.com/portfolio/?password-protected=login&redirect_to=https%3A%2F%2Fuxd.epam.com%2Fportfolio%2F,,,
video.epam.com,Error,400,16417,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://video.epam.com:443,https,cloudflare,text/html,GET,104.18.20.23,/,855951512,2606:4700::6812:1517,HTTP/3,355,False,True,True,*.googleapis.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=CVW_jKSyVUkInQeLIngrd8WA8ityDdngOgV97476uxM&client_id=oauth-client.epm-tube.videoportal&tab_id=rt5hFD8QFjQ,,,
videoportal.epam.com,Error,400,16417,access.epam.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T07:26:42Z,2023-09-15T07:26:41Z,CN=access.epam.com,access.epam.com,,access.epam.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,ffaf61f780c64ded4d3062e8bb6b4f4e,b405f5e06bbf5dc375348bce1add75eb81b61a44512147faa6c4b0c4f3675689,ctls,access.epam.com,cloudflare,443,https://videoportal.epam.com:443,https,cloudflare,text/html,GET,104.18.20.23,/,855951512,2606:4700::6812:1517,HTTP/3,355,False,True,True,https://*.epam.com,,https://access.epam.com/auth/realms/plusx/broker/epam-microsoft/login?session_code=9cr5F91Pkt2LhZvv8UtszSdJH33fpCdTuOpNI-lVXwI&client_id=oauth-client.epm-tube.videoportal&tab_id=hNF8nmk1H5Q,,,
